,GEOGRAPHY_CODE,Age 0 to 4,Age 10 to 14,Age 15,Age 16 to 17,Age 18 to 19,Age 20 to 24,Age 25 to 29,Age 30 to 44,Age 45 to 59,Age 5 to 7,Age 60 to 64,Age 65 to 74,Age 75 to 84,Age 8 to 9,Age 85 to 89,Age 90 and over,All usual residents,Mean Age,Median Age
1683,E02001731,0.03875905870857422,0.026382216431886655,0.004559889259832261,0.012132562494910838,0.13158537578373097,0.2462340200309421,0.12694405992997312,0.17653285563064897,0.10723882419998372,0.01937952935428711,0.025649377086556468,0.036397687484732516,0.029639280188909697,0.010096897646771436,0.004641315853757837,0.0038270499145020764,12281.0,31.2,13.692307692307692
1684,E02001732,0.0795070562512423,0.059033989266547404,0.01073345259391771,0.02285827867223216,0.026833631484794274,0.06459948320413436,0.06599085668853111,0.1832637646591135,0.20612204333134565,0.04054859868813357,0.06340687736036574,0.0832836414231763,0.05366726296958855,0.021268137547207314,0.01073345259391771,0.008149473265752336,5031.0,38.6,21.23076923076923
1685,E02001733,0.06756415649978965,0.06108540176693311,0.011695414387883888,0.02507362221287337,0.027345393352965923,0.08043752629364745,0.09600336558687421,0.20437526293647454,0.19183845183003786,0.03197307530500631,0.05225073622212873,0.07412705090450147,0.03988220445940261,0.02145561632309634,0.010096760622633571,0.004795961295750947,11885.0,37.0,19.076923076923077
1686,E02001734,0.07451389795119405,0.06877202140153987,0.01070076993344643,0.029361868719822524,0.027012919222236722,0.06485710557223019,0.07412240636826309,0.18843794858410545,0.19744225499151768,0.04280307973378572,0.05650528513636957,0.07216494845360824,0.048544956283439904,0.0245334725303406,0.01174474748792901,0.008482317630170952,7663.0,37.3,19.615384615384617
1687,E02001735,0.08512246749319625,0.0700030238887209,0.013305110371938312,0.026156637435742366,0.03280919262171152,0.06879346840036286,0.07091019050498942,0.17795585122467494,0.1852131841548231,0.04626549742969459,0.05185969156335047,0.07469005140610825,0.04913819171454491,0.028424553976413667,0.01315391593589356,0.006198971877834896,6614.0,36.4,19.076923076923077
1688,E02001736,0.09553502694380292,0.06759045419553503,0.01285604311008468,0.02378752886836028,0.02771362586605081,0.0884526558891455,0.09668976135488838,0.2331793687451886,0.14318706697459585,0.04311008468052348,0.041185527328714396,0.051193225558121634,0.033718244803695153,0.028637413394919167,0.008545034642032332,0.004618937644341801,12990.0,33.0,16.384615384615383
1689,E02001737,0.07135777998017839,0.06227287743640568,0.013875123885034688,0.022794846382556987,0.02907168814007268,0.07713908159894285,0.0853980839114635,0.19226957383548068,0.18417575156921043,0.03369672943508424,0.050049554013875126,0.07581764122893954,0.056161215725140406,0.02130822596630327,0.016683184671291706,0.007928642220019821,6054.0,38.0,19.884615384615383
1690,E02001738,0.03306666666666667,0.0544,0.013866666666666666,0.02311111111111111,0.018488888888888888,0.035555555555555556,0.026133333333333335,0.13653333333333334,0.21777777777777776,0.02631111111111111,0.09671111111111111,0.16,0.10488888888888889,0.0192,0.02542222222222222,0.008533333333333334,5625.0,48.4,28.23076923076923
1691,E02001739,0.053809270111880664,0.05487480021310602,0.015316995205114545,0.02357485348961108,0.02530633990410229,0.05580713905167821,0.05527437400106553,0.19698987746403837,0.22016515716568993,0.03476291955247736,0.07991475759190197,0.0957645178476292,0.05367607884922749,0.017847629195524774,0.011454448588172616,0.005460841768779968,7508.0,41.0,22.846153846153847
1692,E02001740,0.056659181205735015,0.07116945931939886,0.014337536707548799,0.02902055622732769,0.02003800310934531,0.03454828122300915,0.02781136638452237,0.19036102953878045,0.24062877871825877,0.041457937467610985,0.0758334772845051,0.09725341164277078,0.053204353083434096,0.02746588357229228,0.015028502332008982,0.005182242183451373,5789.0,41.1,23.923076923076923
1693,E02001741,0.04994976316922635,0.04334720826754701,0.007607291517152289,0.01808525907851299,0.01865939428735467,0.04277307305870533,0.04449547868523037,0.17367590067460886,0.20424860054542845,0.032438639299555046,0.08109659824888761,0.1270274149562222,0.10521027702023826,0.016649921056408785,0.024113678771350653,0.010621501363571121,6967.0,46.2,26.076923076923077
