,GEOGRAPHY_CODE,"1. Higher managerial, administrative and professional occupations",1.1 Large employers and higher managerial and administrative occupations,1.2 Higher professional occupations,"2. Lower managerial, administrative and professional occupations",3. Intermediate occupations,4. Small employers and own account workers,5. Lower supervisory and technical occupations,6. Semi-routine occupations,7. Routine occupations,8. Never worked and long-term unemployed,All categories: NS-SeC,L14.1 Never worked,L14.2 Long-term unemployed,L15 Full-time students,Not classified
2228,E02002289,0.035474147924878276,0.007651286807326687,0.027822861117551587,0.09019244145606306,0.08439601205657316,0.09088801298400186,0.06561558080222583,0.1416647345235335,0.20102017157431024,0.1891954555993508,3234.75,0.16508230929747275,0.024113146301878042,0.10155344307906329,0.09026972718138959
2229,E02002290,0.1113759479956663,0.03380281690140845,0.07757313109425786,0.22990249187432285,0.15406283856988082,0.09967497291440953,0.08039003250270856,0.12741061755146263,0.10920910075839653,0.02513542795232936,3461.25,0.01581798483206934,0.009317443120260022,0.0628385698808234,0.05585650656073191
2230,E02002291,0.09591031762507785,0.02844093834336724,0.06746937928171061,0.2291882914677185,0.14241228980693377,0.08283163794893086,0.08532281503010172,0.1357691509238115,0.11791571517542039,0.04214241228980693,3612.75,0.023458584181025536,0.0186838281087814,0.06850736973219847,0.06089543976195419
2231,E02002292,0.11807683242988451,0.03252415743577657,0.08555267499410794,0.23332547725665803,0.13080367664388404,0.09380155550318171,0.07046900777751591,0.12349752533584728,0.10770681121847749,0.045958048550553854,3182.25,0.03111006363422107,0.014847984916332784,0.07636106528399718,0.06787650247466415
2232,E02002293,0.025899565045472518,0.005338078291814947,0.02056148675365757,0.07651245551601424,0.07888493475682087,0.10419137999209174,0.05852115460656386,0.13859232898378807,0.21490707789640173,0.2099644128113879,3793.5,0.18070383550810598,0.02926057730328193,0.09252669039145907,0.08224594701463028
2233,E02002294,0.038350910834132314,0.00862895493767977,0.029721955896452542,0.10258868648130393,0.09080947815367758,0.10861525818381043,0.04985618408437201,0.12450349267223668,0.1431310779345295,0.20873852896863443,5475.75,0.19093274893850157,0.017805780030132858,0.13340638268730312,0.11858345127760277
2234,E02002295,0.051309346391313605,0.012561209282520759,0.038748137108792845,0.13689589099425165,0.10006387055567384,0.05578028528848201,0.07600596125186289,0.1771343410687673,0.1901213540557803,0.11794762614434745,3522.75,0.07962529274004684,0.03832233340430062,0.09474132424952098,0.08421451044401865
2235,E02002296,0.11457286432160804,0.02914572864321608,0.08542713567839195,0.23658291457286432,0.1487437185929648,0.104321608040201,0.06934673366834171,0.12783919597989948,0.10834170854271356,0.033165829145728645,3731.25,0.023316582914572864,0.00984924623115578,0.05708542713567839,0.0507426018983808
2236,E02002297,0.14867291957693074,0.03512272999401317,0.11355018958291759,0.24466174416284175,0.1149471163440431,0.0991818000399122,0.05008980243464378,0.10636599481141489,0.09299541009778488,0.0578726801037717,3758.25,0.04290560766314109,0.014967072440630613,0.08521253242865695,0.0757444732699173
2237,E02002298,0.07308306709265176,0.022164536741214057,0.0509185303514377,0.1713258785942492,0.1110223642172524,0.09345047923322684,0.0786741214057508,0.16533546325878595,0.18150958466453673,0.05890575079872205,3756.0,0.03773961661341853,0.021166134185303515,0.06669329073482429,0.05928292509762158
2238,E02002299,0.0363675489563159,0.0073165483107381106,0.029051000645577793,0.10996341725844631,0.07036797934151065,0.05013987518829352,0.0654185496018937,0.15085001075962987,0.18764794491069509,0.15192597374650313,3485.25,0.1078114912846998,0.044114482461803314,0.17731870023671187,0.15761662243263277
2239,E02002300,0.12515723270440252,0.03165618448637317,0.09350104821802935,0.2593291404612159,0.15136268343815515,0.08511530398322852,0.07610062893081761,0.11781970649895178,0.08616352201257861,0.029769392033542976,3577.5,0.017190775681341718,0.012578616352201259,0.06918238993710692,0.061495457721872815
2240,E02002301,0.0642019837691614,0.010099188458070334,0.05410279531109107,0.1412082957619477,0.07862939585211903,0.09179440937781785,0.04905320108205591,0.1121731289449955,0.14283137962128042,0.15419296663660956,4158.75,0.12876465284039676,0.025428313796212805,0.1659152389540126,0.1474802124035668
2241,E02002302,0.12095077829196466,0.040387042490534285,0.08056373580143038,0.2555742532604123,0.1451409339503576,0.11190576356752209,0.0736222128733698,0.12095077829196466,0.09192259150189314,0.023348758939840134,3565.5,0.014724442574673959,0.008624316365166175,0.05658392932267564,0.05029682606460057
2242,E02002303,0.12853470437017994,0.032776349614395885,0.09575835475578406,0.2249357326478149,0.12810625535561268,0.08933161953727506,0.06255355612682091,0.13131962296486718,0.10239931448157669,0.05784061696658098,3501.0,0.04005998286203942,0.01778063410454156,0.07497857754927163,0.06664762448824146
2243,E02002304,0.09640944257091846,0.018845467169212458,0.07756397540170601,0.19043840507835746,0.09898829597302122,0.0759769886927197,0.055941281491767504,0.11287442967665146,0.09878992263439794,0.07855584209482246,3780.75,0.05752826820075382,0.021027573894068636,0.1920253917873438,0.1706892371443056
2244,E02002305,0.041638225255972695,0.010011376564277589,0.03162684869169511,0.13014789533560864,0.10534698521046644,0.06916951080773606,0.08168373151308304,0.17133105802047782,0.18248009101251422,0.09601820250284414,3296.25,0.06143344709897611,0.03458475540386803,0.12218430034129693,0.10860826697004171
2245,E02002306,0.1148971535424891,0.03428215250363598,0.0806150010388531,0.24620818616247664,0.1416995636816954,0.10658632869312279,0.07853729482651153,0.12424683149802618,0.09661333887388324,0.025971327654269686,3609.75,0.0166216496987326,0.009349677955537088,0.06523997506752545,0.057991088948911515
