,GEOGRAPHY_CODE,Dependent children in household: Age 0 to 4,Dependent children in household: All ages,No adults in employment in household,No adults in employment in household: No dependent children,No adults in employment in household: With dependent children,One person in household with a long-term health problem or disability,One person in household with a long-term health problem or disability: No dependent children,One person in household with a long-term health problem or disability: With dependent children,count of Household; All households
6421,E02006563,0.0794314381270903,0.24790969899665552,0.31981605351170567,0.3047658862876254,0.015050167224080268,0.21153846153846154,0.18311036789297658,0.028428093645484948,1
6422,E02006564,0.0820677570093458,0.21524532710280375,0.4009929906542056,0.3796728971962617,0.021320093457943924,0.26139018691588783,0.23860981308411214,0.0227803738317757,1
6423,E02006565,0.07881210736721873,0.23929183323814962,0.33466590519703027,0.31667618503712164,0.017989720159908625,0.21673329525985152,0.19531696173615076,0.02141633352370074,1
6424,E02006566,0.07806912991656734,0.22794994040524433,0.39451728247914186,0.37753277711561384,0.01698450536352801,0.2467222884386174,0.21871275327771156,0.02800953516090584,1
6425,E02006567,0.08796443315338202,0.2699269609399809,0.3286757700857415,0.3115274690377898,0.01714830104795173,0.23658304223563037,0.21054302953318513,0.02604001270244522,1
6426,E02006568,0.10310999791275308,0.22584011688582759,0.37215612606971404,0.33876017532874136,0.03339595074097266,0.2648716343143394,0.22688374034648298,0.037987893967856394,1
6427,E02006569,0.10509852987175478,0.257428839537066,0.3559587112918361,0.3412574288395371,0.014701282452299031,0.21895527056615577,0.1920550516108852,0.026900218955270568,1
6428,E02006570,0.07796610169491526,0.17433414043583534,0.38595641646489104,0.3665859564164649,0.01937046004842615,0.25786924939467315,0.23825665859564166,0.019612590799031476,1
6429,E02006571,0.07986838169309003,0.24618606042476818,0.3646425366437332,0.34549805563864794,0.019144481005085253,0.2348190248279988,0.2075979658988932,0.027221058929105594,1
6430,E02006572,0.1008668242710796,0.2847386393485684,0.3186235881271342,0.2899921197793538,0.028631468347780405,0.22826372471762543,0.18623588127134227,0.042027843446283165,1
6431,E02006573,0.07267501539724902,0.20427017039622253,0.4360500923834941,0.41490453705604596,0.021145555327448162,0.28043522890576883,0.2508725107780743,0.02956271812769452,1
6432,E02006574,0.07053259304955789,0.20275550071972034,0.4647337034752211,0.4425251902118034,0.022208513263417645,0.3061895949002673,0.274110631297553,0.032078963602714373,1
6433,E02006575,0.17029231815091775,0.3524813052345343,0.2858599592114208,0.2362338545207342,0.04962610469068661,0.26444595513256286,0.19986403806934058,0.06458191706322229,1
6434,E02006576,0.13382899628252787,0.30793060718711274,0.23667905824039653,0.2140644361833953,0.022614622057001238,0.18370508054522924,0.15427509293680297,0.02942998760842627,1
6435,E02006577,0.13571644956073917,0.3032414419872766,0.35686155710390793,0.3117237200848228,0.04513783701908512,0.2908209633444411,0.23720084822780976,0.053620115116631326,1
6436,E02006578,0.13450857280850037,0.27360540932141997,0.281091523786525,0.24390243902439024,0.03718908476213475,0.22941318522096113,0.1869113740642357,0.04250181115672543,1
6437,E02006579,0.12603242581829305,0.30468033037626185,0.3019271948608137,0.2673600489446314,0.03456714591618232,0.23218109513612725,0.19302539002753136,0.0391557051085959,1
6438,E02006580,0.13380067052727826,0.3029564157269125,0.3081377628771716,0.26607741542212743,0.042060347455044195,0.23895153916488876,0.18896677842121304,0.04998476074367571,1
6439,E02006581,0.13945205479452055,0.2810958904109589,0.3134246575342466,0.26958904109589044,0.043835616438356165,0.23424657534246576,0.19643835616438357,0.03780821917808219,1
6440,E02006582,0.17652925531914893,0.4265292553191489,0.12367021276595745,0.10738031914893617,0.016289893617021278,0.12533244680851063,0.08377659574468085,0.041555851063829786,1
6441,E02006583,0.11892885271724862,0.292727750065634,0.27881333683381465,0.24835914938304016,0.03045418745077448,0.245996324494618,0.20451562089787345,0.04148070359674455,1
6442,E02006584,0.16655172413793104,0.3775862068965517,0.24,0.17206896551724138,0.06793103448275863,0.2506896551724138,0.18586206896551724,0.06482758620689655,1
6443,E02006585,0.14502583979328165,0.3291343669250646,0.3372093023255814,0.29328165374677,0.04392764857881137,0.28133074935400515,0.228359173126615,0.05297157622739018,1
6444,E02006586,0.19684447783621337,0.44064613072877534,0.18670172802404209,0.12021036814425244,0.06649135987978963,0.20285499624342598,0.12734785875281743,0.07550713749060857,1
6445,E02006587,0.17354651162790696,0.35174418604651164,0.25552325581395346,0.18401162790697675,0.07151162790697674,0.225,0.1630813953488372,0.06191860465116279,1
6446,E02006588,0.10537836147592246,0.2764227642276423,0.26422764227642276,0.24452782989368355,0.019699812382739212,0.22889305816135083,0.191682301438399,0.03721075672295184,1
6447,E02006589,0.11332586786114222,0.342441209406495,0.24837625979843225,0.23426651735722284,0.014109742441209407,0.18499440089585667,0.15162374020156774,0.033370660694288914,1
6448,E02006590,0.11876028524410312,0.2942951179374657,0.28579264947888094,0.25946242457487656,0.026330224904004388,0.21256171146461875,0.17964893033461327,0.03291278113000549,1
6449,E02006591,0.10968494749124855,0.2879229871645274,0.2852975495915986,0.2660443407234539,0.019253208868144692,0.20770128354725786,0.176487747957993,0.031213535589264877,1
6450,E02006592,0.09300411522633745,0.29012345679012347,0.27530864197530863,0.2609053497942387,0.01440329218106996,0.202880658436214,0.17407407407407408,0.02880658436213992,1
6451,E02006593,0.11305088354268682,0.25739833936555245,0.3434106876729828,0.32169469874387907,0.021715988929103685,0.2616563764104748,0.22503725782414308,0.036619118586331705,1
6452,E02006594,0.10719225449515905,0.27869986168741356,0.2838865836791148,0.26348547717842324,0.020401106500691563,0.22614107883817428,0.18499308437067774,0.04114799446749654,1
6453,E02006595,0.07894736842105263,0.27552314521242866,0.29486366518706403,0.2837666455294864,0.01109701965757768,0.20545339251743816,0.17596702599873176,0.029486366518706404,1
6454,E02006596,0.12806702573309395,0.38150807899461403,0.20526630760023937,0.18970676241771395,0.015559545182525433,0.20107719928186715,0.14991023339317774,0.05116696588868941,1
6455,E02006597,0.11508238276299113,0.29607097591888465,0.29302915082382763,0.2722433460076046,0.020785804816223066,0.2185044359949303,0.17921419518377693,0.03929024081115336,1
6456,E02006598,0.10164835164835165,0.30815018315018317,0.24084249084249085,0.22206959706959706,0.018772893772893772,0.1978021978021978,0.15888278388278387,0.03891941391941392,1
6457,E02006599,0.05641193834043949,0.2030173827484421,0.4253853722531978,0.41620203345359136,0.009183338799606429,0.2217120367333552,0.19875368973433913,0.022958346999016072,1
6458,E02006600,0.09227567067530065,0.22548566142460685,0.38922294172062905,0.3658649398704903,0.02335800185013876,0.2657261794634598,0.23288621646623497,0.03283996299722479,1
6459,E02006601,0.09266743648960739,0.2684757505773672,0.36316397228637415,0.3409353348729792,0.022228637413394918,0.26270207852193994,0.22199769053117782,0.04070438799076213,1
6460,E02006602,0.09448818897637795,0.2985279014036289,0.27867168777815815,0.2636083533036631,0.015063334474495036,0.20403971242725094,0.16603902773022938,0.038000684697021565,1
6461,E02006603,0.07928118393234672,0.25317124735729385,0.3736786469344609,0.35755813953488375,0.016120507399577166,0.25052854122621565,0.21617336152219874,0.034355179704016914,1
6462,E02006604,0.11014017840888403,0.2676133260513381,0.2901875113781176,0.2694338248680138,0.02075368651010377,0.2248316038594575,0.19752412160932095,0.027307482250136537,1
6463,E02006605,0.09510086455331412,0.30629888843145325,0.25401399752984766,0.23672293124742694,0.01729106628242075,0.21119802387813916,0.16632358995471389,0.04487443392342528,1
6464,E02006606,0.10845921450151057,0.30362537764350456,0.23172205438066465,0.2190332326283988,0.012688821752265862,0.18277945619335348,0.14803625377643503,0.03474320241691843,1
6465,E02006607,0.10030191211003019,0.2955384099295538,0.2908419993290842,0.2848037571284804,0.0060382422006038244,0.20060382422006037,0.16504528681650452,0.03555853740355586,1
6466,E02006608,0.09304310712761417,0.2838241570635937,0.3038839095177123,0.2940674349125053,0.009816474605207,0.21809645753307724,0.1916346564233888,0.026461801109688432,1
6467,E02006609,0.09893733968486625,0.3056064492488091,0.27042872847196775,0.2557713448149505,0.014657383657017223,0.22828875045804323,0.18651520703554417,0.04177354342249908,1
6468,E02006610,0.12607758620689655,0.3171695402298851,0.2593390804597701,0.2377873563218391,0.021551724137931036,0.2101293103448276,0.1724137931034483,0.03771551724137931,1
6469,E02006611,0.11500600240096039,0.2909963985594238,0.33229291716686676,0.31956782713085236,0.012725090036014406,0.22665066026410563,0.19279711884753903,0.03385354141656663,1
6470,E02006612,0.1172680412371134,0.24291237113402062,0.24398625429553264,0.23131443298969073,0.012671821305841924,0.19201030927835053,0.16473367697594501,0.0272766323024055,1
6471,E02006613,0.13276089828269486,0.3143989431968296,0.27873183619550856,0.2476882430647292,0.031043593130779392,0.24471598414795245,0.2001321003963012,0.04458388375165125,1
6472,E02006614,0.11810074716799229,0.30585683297180044,0.2942877801879971,0.27765726681127983,0.016630513376717282,0.21908893709327548,0.18389973487587372,0.03518920221740179,1
6473,E02006615,0.1418711656441718,0.38420245398773006,0.1959355828220859,0.1794478527607362,0.016487730061349692,0.19325153374233128,0.14493865030674846,0.04831288343558282,1
6474,E02006616,0.12009803921568628,0.31004901960784315,0.27849264705882354,0.25949754901960786,0.018995098039215685,0.23651960784313725,0.19730392156862744,0.0392156862745098,1
6475,E02006617,0.1225174103688419,0.28888315708021667,0.28836729429971625,0.26644312612844984,0.021924168171266443,0.2504513799329378,0.2125354655661594,0.037915914366778436,1
6476,E02006618,0.09844341607067733,0.30584770719394194,0.29112326461926796,0.28270929743374,0.008413967185527976,0.2128733697938578,0.17416912074042912,0.038704249053428695,1
6477,E02006619,0.12938596491228072,0.3417919799498747,0.24436090225563908,0.22807017543859648,0.016290726817042606,0.20676691729323307,0.16196741854636593,0.044799498746867165,1
6478,E02006620,0.09368787276341949,0.2601888667992048,0.3836978131212724,0.37326043737574555,0.010437375745526839,0.2591948310139165,0.22564612326043737,0.03354870775347912,1
6479,E02006621,0.06426426426426426,0.2126126126126126,0.4264264264264264,0.4147147147147147,0.011711711711711712,0.26426426426426425,0.23813813813813814,0.026126126126126126,1
6480,E02006622,0.08972879399884594,0.25389497980380843,0.3615118291979227,0.3410271206001154,0.02048470859780727,0.2789959607616849,0.23946912867859205,0.039526832083092905,1
6481,E02006623,0.12964071856287426,0.2970059880239521,0.3727544910179641,0.3215568862275449,0.05119760479041916,0.2880239520958084,0.23233532934131737,0.05568862275449102,1
6482,E02006624,0.10272536687631027,0.3273934311670161,0.29804332634521313,0.28721174004192873,0.010831586303284416,0.2190775681341719,0.18204053109713486,0.037037037037037035,1
6483,E02006625,0.13960546282245828,0.3402124430955994,0.2600910470409712,0.23186646433990896,0.028224582701062217,0.23125948406676783,0.18391502276176025,0.047344461305007586,1
6484,E02006626,0.13195601466177942,0.3418860379873376,0.3148950349883372,0.25691436187937355,0.05798067310896368,0.2999000333222259,0.22359213595468178,0.07630789736754415,1
6485,E02006627,0.10298030867482703,0.2631718999467802,0.3624268227780734,0.3371474188398084,0.025279403938265034,0.27088877062267164,0.2325705162320383,0.03831825439063331,1
6486,E02006628,0.15772234819853867,0.327538422776518,0.2983119173595364,0.2489292013101537,0.04938271604938271,0.24842529604434366,0.20055429579239104,0.047871000251952636,1
6487,E02006629,0.1253317605426128,0.292244175759363,0.3426717782365084,0.301091123562371,0.04158065467413742,0.29047478619876144,0.2362135063403126,0.054261279858448835,1
6488,E02006630,0.0792507204610951,0.16954851104707014,0.3852065321805956,0.3647934678194044,0.020413064361191162,0.26849183477425553,0.24879923150816521,0.0196926032660903,1
6489,E02006631,0.10030333670374116,0.18301314459049545,0.32558139534883723,0.29646107178968656,0.029120323559150656,0.2455005055611729,0.21779575328614761,0.02770475227502528,1
6490,E02006632,0.08855405762622258,0.22231033571239756,0.3888448321438012,0.373248744382765,0.015596087761036215,0.24874438276500133,0.218345228654507,0.030399154110494316,1
6491,E02006633,0.06684491978609626,0.20427807486631017,0.4807486631016043,0.4681818181818182,0.012566844919786097,0.30989304812834223,0.27941176470588236,0.03048128342245989,1
6492,E02006634,0.08887630908576281,0.2878573450325502,0.2833286159071611,0.26662892725728843,0.01669968864987263,0.21879422587036512,0.18284743843758844,0.035946787432776676,1
6493,E02006635,0.09019033674963396,0.2612005856515373,0.33147877013177157,0.3095168374816984,0.021961932650073207,0.24333821376281112,0.20673499267935577,0.036603221083455345,1
6494,E02006636,0.09022556390977443,0.2569467146126185,0.31709709055246815,0.2961752206603465,0.02092186989212161,0.2317750898986597,0.2020268061457993,0.029748283752860413,1
6495,E02006637,0.14495005549389567,0.32652608213096557,0.27902330743618203,0.24483906770255273,0.0341842397336293,0.23085460599334073,0.18224195338512764,0.0486126526082131,1
6496,E02006638,0.07899869960988297,0.20383615084525358,0.4135240572171652,0.38328998699609884,0.03023407022106632,0.28771131339401823,0.25617685305591675,0.03153446033810143,1
6497,E02006639,0.07873783544677086,0.2736655853730463,0.31642583308758476,0.2916543792391625,0.024771453848422293,0.23680330286051313,0.19374815688587438,0.04305514597463875,1
6498,E02006640,0.10642638558313498,0.28357701462087725,0.2754165249914995,0.2597755865351921,0.015640938456307377,0.23325399523971438,0.19891193471608296,0.03434206052363142,1
6499,E02006641,0.08962264150943396,0.2860512129380054,0.2914420485175202,0.27122641509433965,0.02021563342318059,0.2371967654986523,0.1971024258760108,0.04009433962264151,1
6500,E02006642,0.10613598673300166,0.28233830845771146,0.2607794361525705,0.24543946932006633,0.015339966832504145,0.21724709784411278,0.18076285240464346,0.03648424543946932,1
6501,E02006643,0.2424645390070922,0.45811170212765956,0.18506205673758866,0.14184397163120568,0.04321808510638298,0.1901595744680851,0.12898936170212766,0.061170212765957445,1
6502,E02006644,0.09884974838245866,0.29834651329978434,0.298705966930266,0.27713874910136593,0.021567217828900073,0.2426312005751258,0.200215672178289,0.04241552839683681,1
6503,E02006645,0.11798128342245989,0.30414438502673796,0.2717245989304813,0.24565508021390375,0.02606951871657754,0.21122994652406418,0.16945187165775402,0.04177807486631016,1
6504,E02006646,0.09232827832292596,0.2983942908117752,0.3327386262265834,0.3144513826940232,0.018287243532560213,0.23327386262265834,0.19491525423728814,0.0383586083853702,1
6505,E02006647,0.08643560119811725,0.2952503209242619,0.2503209242618742,0.24347454000855798,0.0068463842533162175,0.2100984167736414,0.17843388960205392,0.031664527171587506,1
6506,E02006648,0.13427856547122602,0.31609674728940784,0.2798165137614679,0.26230191826522103,0.01751459549624687,0.21851542952460384,0.18223519599666388,0.03628023352793995,1
6507,E02006649,0.08492782813024505,0.27895266868076535,0.32259147364887547,0.28969452836522325,0.03289694528365223,0.27022490768714336,0.2222222222222222,0.04800268546492111,1
6508,E02006650,0.13198085251880556,0.31297013904718485,0.2530202872122179,0.2427627080009118,0.010257579211306132,0.21016640072942785,0.1720993845452473,0.038067016184180534,1
6509,E02006651,0.09891304347826087,0.325,0.2565217391304348,0.24057971014492754,0.015942028985507246,0.2036231884057971,0.16014492753623188,0.043478260869565216,1
6510,E02006652,0.12719416689170943,0.3759114231704024,0.25411828247367,0.22198217661355657,0.03213610586011342,0.22711315149878478,0.17283283823926546,0.054280313259519306,1
6511,E02006653,0.11331160691902732,0.3346703434444723,0.2657307595888694,0.23464527450488845,0.031085485083980947,0.21985460015041364,0.16495362246176987,0.05490097768864377,1
6512,E02006654,0.11279422046143091,0.2596131437893265,0.3682125378699604,0.3262642740619902,0.04194826380797017,0.2707993474714519,0.2288510836634817,0.04194826380797017,1
6513,E02006655,0.0876803551609323,0.3089160192378838,0.25601183869774324,0.2389937106918239,0.01701812800591935,0.2145763965963744,0.1701812800591935,0.04439511653718091,1
6514,E02006656,0.12347401464945937,0.3658876874782002,0.1893965817928148,0.1663760027903732,0.023020579002441578,0.17753749564004184,0.13254272758981514,0.044994768050226716,1
6515,E02006657,0.15920020248038472,0.36522399392558846,0.27258921791951407,0.22424702606934954,0.048342191850164515,0.23867375348013162,0.1736269298911668,0.06504682358896482,1
6516,E02006658,0.1008855154965212,0.27956989247311825,0.3270082226438963,0.2944339025932954,0.03257432005060089,0.24067046173308032,0.20240354206198607,0.038266919671094246,1
6517,E02006659,0.14414414414414414,0.3340006673340007,0.2585919252585919,0.23723723723723725,0.02135468802135469,0.2175508842175509,0.17250583917250584,0.04504504504504504,1
6518,E02006660,0.11731435869366903,0.2983032293377121,0.31089217296113847,0.27987593504834885,0.031016237912789638,0.2428388980113118,0.20014595876664842,0.042692939244663386,1
6519,E02006661,0.2514245014245014,0.4408831908831909,0.15883190883190884,0.14245014245014245,0.01638176638176638,0.17414529914529914,0.11894586894586895,0.0551994301994302,1
6520,E02006662,0.11744824672581326,0.30671736375158426,0.27672158850866074,0.2501056189269117,0.026615969581749048,0.25644275454161386,0.20828052386987747,0.048162230671736375,1
6521,E02006663,0.1327392120075047,0.34896810506566606,0.2544559099437148,0.22138836772983114,0.03306754221388368,0.2272514071294559,0.1772983114446529,0.049953095684803,1
6522,E02006664,0.09094297428251957,0.26910175177040624,0.3041371598956392,0.2888557584793142,0.01528140141632501,0.2295937383525904,0.1960491986582184,0.033544539694371975,1
6523,E02006665,0.06908228919742634,0.21706738909583476,0.38300033863867256,0.365729766339316,0.017270572299356586,0.2593972231628852,0.22654927192685403,0.03284795123603115,1
6524,E02006666,0.11035072711719418,0.3203592814371258,0.30795551753635586,0.28956372968349015,0.018391787852865698,0.25962360992301114,0.20530367835757057,0.05431993156544055,1
6525,E02006667,0.15344758868074931,0.3850139497807892,0.2849740932642487,0.2128337983260263,0.0721402949382224,0.26982861697887606,0.19609406137903548,0.07373455559984057,1
6526,E02006668,0.09733810091378625,0.26261422328168454,0.33452522844656335,0.31426301152165276,0.02026221692491061,0.27135478744537145,0.23043305522447358,0.04092173222089789,1
6527,E02006669,0.09132629646626893,0.2333639284075264,0.3361633776961909,0.31551170261587885,0.02065167508031207,0.2567691601652134,0.21867829279486004,0.03809086737035337,1
6528,E02006670,0.12451108213820078,0.24282920469361147,0.2630378096479791,0.24217731421121252,0.020860495436766623,0.22294654498044328,0.19458930899608864,0.028357235984354627,1
6529,E02006671,0.08849874596918667,0.21820136151916875,0.2920100322465066,0.2726621282694375,0.01934790397706915,0.21533500537441777,0.1898960945897528,0.025438910784664995,1
6530,E02006672,0.1217008797653959,0.2972873900293255,0.33284457478005863,0.3027859237536657,0.030058651026392963,0.22030791788856305,0.1810850439882698,0.039222873900293255,1
6531,E02006673,0.07268993839835729,0.18316221765913757,0.4324435318275154,0.4164271047227926,0.016016427104722793,0.3026694045174538,0.2788501026694045,0.02381930184804928,1
6532,E02006674,0.1290721649484536,0.3084536082474227,0.3319587628865979,0.2944329896907216,0.037525773195876286,0.2445360824742268,0.20164948453608247,0.04288659793814433,1
6533,E02006675,0.08671415298854135,0.2827500774233509,0.3028801486528337,0.2904924125116135,0.012387736141220192,0.22762465159492104,0.1873645091359554,0.04026014245896562,1
6534,E02006676,0.07524454477050414,0.2129420617005267,0.3581640331075997,0.33860045146726864,0.019563581640331076,0.2595936794582393,0.2325056433408578,0.02708803611738149,1
6535,E02006677,0.08997188378631678,0.2646048109965636,0.33270852858481725,0.3161512027491409,0.016557325835676352,0.24273664479850046,0.20399875039050297,0.0387378944079975,1
6536,E02006678,0.12462908011869436,0.3208044840092318,0.30992416749093304,0.26805143422354105,0.04187273326739202,0.24760962743158588,0.19221892515661063,0.05539070227497527,1
6537,E02006679,0.10640495867768596,0.3044938016528926,0.29287190082644626,0.27014462809917356,0.022727272727272728,0.24380165289256198,0.20196280991735538,0.04183884297520661,1
6538,E02006680,0.11042756075053829,0.26668717317748386,0.37742233159027994,0.3398954167948324,0.03752691479544756,0.2934481697939096,0.25346047370039987,0.03998769609350969,1
6539,E02006681,0.08668242710795902,0.2631993695823483,0.37037037037037035,0.3561859732072498,0.014184397163120567,0.24231678486997635,0.21552403467297085,0.026792750197005517,1
6540,E02006682,0.09052729818012133,0.2491833877741484,0.38800746616892207,0.3656089594027065,0.022398506766215586,0.26528231451236584,0.2323845076994867,0.03289780681287914,1
6541,E02006683,0.13380736910148675,0.3403361344537815,0.2553329023917259,0.224628312863607,0.03070458952811894,0.22010342598577892,0.167420814479638,0.05268261150614092,1
6542,E02006684,0.12095032397408208,0.2660187185025198,0.31605471562275017,0.27645788336933047,0.03959683225341973,0.251979841612671,0.2059035277177826,0.04607631389488841,1
6543,E02006685,0.13017934446505874,0.30921459492888065,0.3271490414347557,0.29591836734693877,0.031230674087816945,0.23129251700680273,0.18985776128633272,0.04143475572047001,1
6544,E02006686,0.10422535211267606,0.323943661971831,0.36901408450704226,0.30938967136150236,0.05962441314553991,0.29577464788732394,0.23380281690140844,0.061971830985915494,1
6545,E02006687,0.14285714285714285,0.34670202187603577,0.27941663904540937,0.2283725555187272,0.05104408352668213,0.22903546569439842,0.17865429234338748,0.05038117335101094,1
6546,E02006688,0.11606048222313037,0.29137719656722516,0.30976706170821416,0.279934613812832,0.0298324478953821,0.23539027380465877,0.19656722517368205,0.03882304863097671,1
6547,E02006689,0.10913312693498452,0.27631578947368424,0.3169504643962848,0.2964396284829721,0.020510835913312694,0.24303405572755418,0.2089783281733746,0.034055727554179564,1
6548,E02006690,0.09214659685863874,0.25898778359511343,0.32111692844677137,0.2994764397905759,0.021640488656195462,0.256195462478185,0.21396160558464222,0.04223385689354276,1
6549,E02006691,0.142627345844504,0.3372654155495979,0.29258266309204645,0.24432529043789097,0.04825737265415549,0.24450402144772118,0.18820375335120643,0.05630026809651475,1
6550,E02006692,0.14585152838427948,0.3266375545851528,0.33449781659388644,0.308296943231441,0.026200873362445413,0.26768558951965066,0.2183406113537118,0.049344978165938864,1
6551,E02006693,0.10276198212835093,0.28310316815597075,0.3021933387489846,0.27741673436230707,0.024776604386677496,0.2652315190901706,0.2173030056864338,0.0479285134037368,1
6552,E02006694,0.07918308849874597,0.22465066284485846,0.3751343604442852,0.35399498387674666,0.021139376567538518,0.28376925833034755,0.24793980652096023,0.03582945180938732,1
6553,E02006695,0.07277335264301231,0.23497465604634324,0.32150615496017376,0.30847212165097754,0.013034033309196235,0.23750905141202028,0.19876900796524258,0.0387400434467777,1
6554,E02006696,0.09784345047923322,0.33506389776357826,0.33626198083067094,0.3210862619808307,0.015175718849840255,0.20487220447284346,0.1737220447284345,0.031150159744408944,1
6555,E02006697,0.08052805280528053,0.25214521452145217,0.3099009900990099,0.3,0.009900990099009901,0.24059405940594059,0.2079207920792079,0.032673267326732675,1
6556,E02006698,0.08489154824233358,0.28908002991772624,0.3507853403141361,0.33021690351533284,0.02056843679880329,0.28908002991772624,0.2393418100224383,0.049738219895287955,1
6557,E02006699,0.09225379525107046,0.2615803814713896,0.3713507201245621,0.34955235500194626,0.021798365122615803,0.2763721292331647,0.23627870766835343,0.04009342156481121,1
6558,E02006700,0.08232235701906412,0.24826689774696706,0.34185441941074524,0.33232235701906415,0.009532062391681109,0.2530329289428076,0.21967071057192375,0.033362218370883885,1
6559,E02006701,0.08938313050776332,0.3029794376835921,0.31347041544271925,0.3033990767939572,0.010071338648762064,0.20058749475451113,0.16953420058749474,0.031053294167016365,1
6560,E02006702,0.10589204779563247,0.30943551709929956,0.3127317676143387,0.2764730119489081,0.036258755665430575,0.26823238566131025,0.21137206427688504,0.05686032138442522,1
6561,E02006703,0.09789000345901072,0.3030093393289519,0.2839847803528191,0.2756831546177793,0.008301625735039779,0.2196471809062608,0.18125216188170185,0.038395019024558975,1
6562,E02006704,0.08980493191019506,0.2646301067353699,0.3271991166728009,0.31100478468899523,0.016194331983805668,0.2576370997423629,0.22046374677953626,0.037173352962826645,1
6563,E02006705,0.10358283079106066,0.28875487761617596,0.3100390209294076,0.2859169918410784,0.024122029088329194,0.25824760553387727,0.21851720468251154,0.039730400851365734,1
6564,E02006706,0.07707380796864795,0.2161985630306989,0.3919007184846506,0.37034617896799477,0.02155453951665578,0.29327237099934683,0.25832789026779884,0.03494448073154801,1
6565,E02006707,0.14291129643669448,0.37149355572403336,0.2528430629264594,0.24109173616376042,0.011751326762699014,0.20697498104624715,0.1652767247915087,0.04169825625473844,1
6566,E02006708,0.15301345816266823,0.34640140433001754,0.3107080163838502,0.25307197191339964,0.05763604447045056,0.2618490345231129,0.20684610883557636,0.05500292568753657,1
6567,E02006709,0.08070175438596491,0.27228070175438596,0.24105263157894738,0.23403508771929823,0.007017543859649123,0.20701754385964913,0.16807017543859648,0.03894736842105263,1
6568,E02006710,0.0752498530276308,0.23897707231040563,0.3447971781305115,0.3236331569664903,0.021164021164021163,0.2757201646090535,0.2378012933568489,0.03791887125220458,1
6569,E02006711,0.07635239567233384,0.25749613601236476,0.34126738794435857,0.32457496136012365,0.01669242658423493,0.23554868624420403,0.20432766615146833,0.031221020092735703,1
6570,E02006712,0.07459535538353272,0.26002814919071077,0.3194933145672062,0.3043631245601689,0.015130190007037298,0.23961998592540465,0.20689655172413793,0.032723434201266714,1
6571,E02006713,0.08538701839639014,0.2283929191253037,0.409580006942034,0.3786879555709823,0.030892051371051717,0.30857341200971883,0.2721277334258938,0.03644567858382506,1
6572,E02006714,0.07195813344962931,0.23288268643698212,0.38116005233318795,0.3680767553423463,0.013083296990841693,0.27474923680767555,0.23593545573484517,0.03881378107283035,1
6573,E02006715,0.09840810419681621,0.2865412445730825,0.3065123010130246,0.2801736613603473,0.02633863965267728,0.24081041968162084,0.19652677279305356,0.04428364688856729,1
6574,E02006716,0.13284671532846715,0.335036496350365,0.42043795620437957,0.33795620437956203,0.08248175182481751,0.3273722627737226,0.25656934306569346,0.0708029197080292,1
6575,E02006717,0.07254740313272877,0.23206924979389942,0.36809563066776585,0.3536685902720528,0.014427040395713108,0.24237427864798022,0.21681780708985984,0.025556471558120363,1
6576,E02006718,0.0761904761904762,0.22380952380952382,0.45897435897435895,0.43333333333333335,0.02564102564102564,0.31465201465201464,0.27912087912087913,0.03553113553113553,1
6577,E02006719,0.058532053267265405,0.18426757510065037,0.3765871786930938,0.36296066893775164,0.01362650975534221,0.23505729327965313,0.21121090120780428,0.023846392071848868,1
6578,E02006720,0.0671366230278617,0.23061430010070494,0.3591809331990601,0.3434038267875126,0.0157771064115475,0.2645182947297751,0.2289358845250084,0.0355824102047667,1
6579,E02006721,0.09329446064139942,0.2607246980424823,0.2811328613077884,0.2598917117867555,0.0212411495210329,0.22740524781341107,0.1874219075385256,0.03998334027488547,1
6580,E02006722,0.15873702422145328,0.3222318339100346,0.31444636678200694,0.24610726643598616,0.06833910034602077,0.2625432525951557,0.20891003460207613,0.05363321799307959,1
6581,E02006723,0.16739319965126417,0.36210403952339437,0.3095030514385353,0.23510607381575124,0.07439697762278408,0.2670735251380413,0.1990700377797152,0.06800348735832606,1
6582,E02006724,0.1739606126914661,0.3519328956965718,0.31838074398249455,0.2414296134208607,0.07695113056163384,0.2789934354485777,0.2075127644055434,0.07148067104303428,1
6583,E02006725,0.1318954790543343,0.31439236831190376,0.2994608046453754,0.2376607216922439,0.06180008295313148,0.27416009954375775,0.22024056408129408,0.05391953546246371,1
6584,E02006726,0.12336160370084812,0.29414032382420974,0.27525057825751736,0.24325366229760986,0.03199691595990748,0.25944487278334616,0.21010023130300695,0.04934464148033924,1
6585,E02006727,0.10707070707070707,0.28888888888888886,0.28,0.25737373737373737,0.022626262626262626,0.2585858585858586,0.2113131313131313,0.04727272727272727,1
6586,E02006728,0.09084768659236744,0.28098615332657884,0.2921310368118879,0.28233704829449513,0.009793988517392773,0.2526173590003377,0.21310368118878756,0.03951367781155015,1
6587,E02006729,0.12433768986223949,0.33274461321087956,0.2546803249735076,0.21935711762628046,0.03532320734722713,0.25008830801836807,0.19816319321794418,0.05192511480042388,1
6588,E02006730,0.16980342952739438,0.3768297783354245,0.3216227519866165,0.23421162693433709,0.08741112505227938,0.2643245503973233,0.20075282308657466,0.06357172731074864,1
6589,E02006731,0.10435117443203697,0.2868694647670389,0.3357720446669234,0.2991913746630728,0.036580670003850596,0.2718521370812476,0.23065075086638429,0.04120138621486331,1
