,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_CARS_5_NAME,OBS_VALUE
375,2021,E02003362,2021 super output areas - middle layer,152,Total: All households,2734
376,2021,E02003362,2021 super output areas - middle layer,152,No cars or vans in household,377
377,2021,E02003362,2021 super output areas - middle layer,152,1 car or van in household,1135
378,2021,E02003362,2021 super output areas - middle layer,152,2 cars or vans in household,908
379,2021,E02003362,2021 super output areas - middle layer,152,3 or more cars or vans in household,314
380,2021,E02003363,2021 super output areas - middle layer,152,Total: All households,2672
381,2021,E02003363,2021 super output areas - middle layer,152,No cars or vans in household,266
382,2021,E02003363,2021 super output areas - middle layer,152,1 car or van in household,1000
383,2021,E02003363,2021 super output areas - middle layer,152,2 cars or vans in household,1001
384,2021,E02003363,2021 super output areas - middle layer,152,3 or more cars or vans in household,405
385,2021,E02003364,2021 super output areas - middle layer,152,Total: All households,2712
386,2021,E02003364,2021 super output areas - middle layer,152,No cars or vans in household,162
387,2021,E02003364,2021 super output areas - middle layer,152,1 car or van in household,956
388,2021,E02003364,2021 super output areas - middle layer,152,2 cars or vans in household,1153
389,2021,E02003364,2021 super output areas - middle layer,152,3 or more cars or vans in household,441
390,2021,E02003365,2021 super output areas - middle layer,152,Total: All households,2745
391,2021,E02003365,2021 super output areas - middle layer,152,No cars or vans in household,218
392,2021,E02003365,2021 super output areas - middle layer,152,1 car or van in household,876
393,2021,E02003365,2021 super output areas - middle layer,152,2 cars or vans in household,1173
394,2021,E02003365,2021 super output areas - middle layer,152,3 or more cars or vans in household,478
395,2021,E02003366,2021 super output areas - middle layer,152,Total: All households,2523
396,2021,E02003366,2021 super output areas - middle layer,152,No cars or vans in household,198
397,2021,E02003366,2021 super output areas - middle layer,152,1 car or van in household,937
398,2021,E02003366,2021 super output areas - middle layer,152,2 cars or vans in household,1013
399,2021,E02003366,2021 super output areas - middle layer,152,3 or more cars or vans in household,375
400,2021,E02003367,2021 super output areas - middle layer,152,Total: All households,2474
401,2021,E02003367,2021 super output areas - middle layer,152,No cars or vans in household,151
402,2021,E02003367,2021 super output areas - middle layer,152,1 car or van in household,708
403,2021,E02003367,2021 super output areas - middle layer,152,2 cars or vans in household,1055
404,2021,E02003367,2021 super output areas - middle layer,152,3 or more cars or vans in household,560
405,2021,E02003368,2021 super output areas - middle layer,152,Total: All households,2507
406,2021,E02003368,2021 super output areas - middle layer,152,No cars or vans in household,260
407,2021,E02003368,2021 super output areas - middle layer,152,1 car or van in household,894
408,2021,E02003368,2021 super output areas - middle layer,152,2 cars or vans in household,944
409,2021,E02003368,2021 super output areas - middle layer,152,3 or more cars or vans in household,409
410,2021,E02003369,2021 super output areas - middle layer,152,Total: All households,2566
411,2021,E02003369,2021 super output areas - middle layer,152,No cars or vans in household,200
412,2021,E02003369,2021 super output areas - middle layer,152,1 car or van in household,886
413,2021,E02003369,2021 super output areas - middle layer,152,2 cars or vans in household,970
414,2021,E02003369,2021 super output areas - middle layer,152,3 or more cars or vans in household,510
415,2021,E02003370,2021 super output areas - middle layer,152,Total: All households,2719
416,2021,E02003370,2021 super output areas - middle layer,152,No cars or vans in household,203
417,2021,E02003370,2021 super output areas - middle layer,152,1 car or van in household,1030
418,2021,E02003370,2021 super output areas - middle layer,152,2 cars or vans in household,1061
419,2021,E02003370,2021 super output areas - middle layer,152,3 or more cars or vans in household,425
420,2021,E02003371,2021 super output areas - middle layer,152,Total: All households,2346
421,2021,E02003371,2021 super output areas - middle layer,152,No cars or vans in household,235
422,2021,E02003371,2021 super output areas - middle layer,152,1 car or van in household,845
423,2021,E02003371,2021 super output areas - middle layer,152,2 cars or vans in household,902
424,2021,E02003371,2021 super output areas - middle layer,152,3 or more cars or vans in household,364
425,2021,E02003372,2021 super output areas - middle layer,152,Total: All households,3094
426,2021,E02003372,2021 super output areas - middle layer,152,No cars or vans in household,394
427,2021,E02003372,2021 super output areas - middle layer,152,1 car or van in household,1200
428,2021,E02003372,2021 super output areas - middle layer,152,2 cars or vans in household,1093
429,2021,E02003372,2021 super output areas - middle layer,152,3 or more cars or vans in household,407
430,2021,E02003373,2021 super output areas - middle layer,152,Total: All households,3041
431,2021,E02003373,2021 super output areas - middle layer,152,No cars or vans in household,145
432,2021,E02003373,2021 super output areas - middle layer,152,1 car or van in household,840
433,2021,E02003373,2021 super output areas - middle layer,152,2 cars or vans in household,1316
434,2021,E02003373,2021 super output areas - middle layer,152,3 or more cars or vans in household,740
435,2021,E02003374,2021 super output areas - middle layer,152,Total: All households,2451
436,2021,E02003374,2021 super output areas - middle layer,152,No cars or vans in household,290
437,2021,E02003374,2021 super output areas - middle layer,152,1 car or van in household,1036
438,2021,E02003374,2021 super output areas - middle layer,152,2 cars or vans in household,831
439,2021,E02003374,2021 super output areas - middle layer,152,3 or more cars or vans in household,294
440,2021,E02003375,2021 super output areas - middle layer,152,Total: All households,2691
441,2021,E02003375,2021 super output areas - middle layer,152,No cars or vans in household,333
442,2021,E02003375,2021 super output areas - middle layer,152,1 car or van in household,1035
443,2021,E02003375,2021 super output areas - middle layer,152,2 cars or vans in household,937
444,2021,E02003375,2021 super output areas - middle layer,152,3 or more cars or vans in household,386
445,2021,E02003376,2021 super output areas - middle layer,152,Total: All households,2691
446,2021,E02003376,2021 super output areas - middle layer,152,No cars or vans in household,403
447,2021,E02003376,2021 super output areas - middle layer,152,1 car or van in household,1187
448,2021,E02003376,2021 super output areas - middle layer,152,2 cars or vans in household,806
449,2021,E02003376,2021 super output areas - middle layer,152,3 or more cars or vans in household,295
450,2021,E02003377,2021 super output areas - middle layer,152,Total: All households,3972
451,2021,E02003377,2021 super output areas - middle layer,152,No cars or vans in household,268
452,2021,E02003377,2021 super output areas - middle layer,152,1 car or van in household,1412
453,2021,E02003377,2021 super output areas - middle layer,152,2 cars or vans in household,1500
454,2021,E02003377,2021 super output areas - middle layer,152,3 or more cars or vans in household,792
455,2021,E02003378,2021 super output areas - middle layer,152,Total: All households,3597
456,2021,E02003378,2021 super output areas - middle layer,152,No cars or vans in household,716
457,2021,E02003378,2021 super output areas - middle layer,152,1 car or van in household,1543
458,2021,E02003378,2021 super output areas - middle layer,152,2 cars or vans in household,992
459,2021,E02003378,2021 super output areas - middle layer,152,3 or more cars or vans in household,346
460,2021,E02003379,2021 super output areas - middle layer,152,Total: All households,2828
461,2021,E02003379,2021 super output areas - middle layer,152,No cars or vans in household,442
462,2021,E02003379,2021 super output areas - middle layer,152,1 car or van in household,1185
463,2021,E02003379,2021 super output areas - middle layer,152,2 cars or vans in household,892
464,2021,E02003379,2021 super output areas - middle layer,152,3 or more cars or vans in household,309
465,2021,E02003380,2021 super output areas - middle layer,152,Total: All households,3360
466,2021,E02003380,2021 super output areas - middle layer,152,No cars or vans in household,280
467,2021,E02003380,2021 super output areas - middle layer,152,1 car or van in household,1301
468,2021,E02003380,2021 super output areas - middle layer,152,2 cars or vans in household,1248
469,2021,E02003380,2021 super output areas - middle layer,152,3 or more cars or vans in household,531
470,2021,E02003381,2021 super output areas - middle layer,152,Total: All households,2378
471,2021,E02003381,2021 super output areas - middle layer,152,No cars or vans in household,189
472,2021,E02003381,2021 super output areas - middle layer,152,1 car or van in household,766
473,2021,E02003381,2021 super output areas - middle layer,152,2 cars or vans in household,1002
474,2021,E02003381,2021 super output areas - middle layer,152,3 or more cars or vans in household,421
475,2021,E02003382,2021 super output areas - middle layer,152,Total: All households,3205
476,2021,E02003382,2021 super output areas - middle layer,152,No cars or vans in household,585
