,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_BEDROOMS_5_NAME,OBS_VALUE
18894,2021,E02005525,2021 super output areas - middle layer,152,4 or more bedrooms,1542
18895,2021,E02005526,2021 super output areas - middle layer,152,Total: All households,2310
18896,2021,E02005526,2021 super output areas - middle layer,152,1 bedroom,137
18897,2021,E02005526,2021 super output areas - middle layer,152,2 bedrooms,611
18898,2021,E02005526,2021 super output areas - middle layer,152,3 bedrooms,898
18899,2021,E02005526,2021 super output areas - middle layer,152,4 or more bedrooms,664
18900,2021,E02005527,2021 super output areas - middle layer,152,Total: All households,3813
18901,2021,E02005527,2021 super output areas - middle layer,152,1 bedroom,176
18902,2021,E02005527,2021 super output areas - middle layer,152,2 bedrooms,644
18903,2021,E02005527,2021 super output areas - middle layer,152,3 bedrooms,1523
18904,2021,E02005527,2021 super output areas - middle layer,152,4 or more bedrooms,1470
18905,2021,E02005528,2021 super output areas - middle layer,152,Total: All households,3806
18906,2021,E02005528,2021 super output areas - middle layer,152,1 bedroom,185
18907,2021,E02005528,2021 super output areas - middle layer,152,2 bedrooms,876
18908,2021,E02005528,2021 super output areas - middle layer,152,3 bedrooms,1884
18909,2021,E02005528,2021 super output areas - middle layer,152,4 or more bedrooms,861
18910,2021,E02005529,2021 super output areas - middle layer,152,Total: All households,2619
18911,2021,E02005529,2021 super output areas - middle layer,152,1 bedroom,119
18912,2021,E02005529,2021 super output areas - middle layer,152,2 bedrooms,689
18913,2021,E02005529,2021 super output areas - middle layer,152,3 bedrooms,1374
18914,2021,E02005529,2021 super output areas - middle layer,152,4 or more bedrooms,437
18915,2021,E02005530,2021 super output areas - middle layer,152,Total: All households,2392
18916,2021,E02005530,2021 super output areas - middle layer,152,1 bedroom,146
18917,2021,E02005530,2021 super output areas - middle layer,152,2 bedrooms,615
18918,2021,E02005530,2021 super output areas - middle layer,152,3 bedrooms,1198
18919,2021,E02005530,2021 super output areas - middle layer,152,4 or more bedrooms,433
18920,2021,E02005531,2021 super output areas - middle layer,152,Total: All households,2366
18921,2021,E02005531,2021 super output areas - middle layer,152,1 bedroom,161
18922,2021,E02005531,2021 super output areas - middle layer,152,2 bedrooms,605
18923,2021,E02005531,2021 super output areas - middle layer,152,3 bedrooms,1175
18924,2021,E02005531,2021 super output areas - middle layer,152,4 or more bedrooms,425
18925,2021,E02005532,2021 super output areas - middle layer,152,Total: All households,4359
18926,2021,E02005532,2021 super output areas - middle layer,152,1 bedroom,258
18927,2021,E02005532,2021 super output areas - middle layer,152,2 bedrooms,1366
18928,2021,E02005532,2021 super output areas - middle layer,152,3 bedrooms,2030
18929,2021,E02005532,2021 super output areas - middle layer,152,4 or more bedrooms,705
18930,2021,E02005533,2021 super output areas - middle layer,152,Total: All households,3916
18931,2021,E02005533,2021 super output areas - middle layer,152,1 bedroom,196
18932,2021,E02005533,2021 super output areas - middle layer,152,2 bedrooms,817
18933,2021,E02005533,2021 super output areas - middle layer,152,3 bedrooms,1742
18934,2021,E02005533,2021 super output areas - middle layer,152,4 or more bedrooms,1161
18935,2021,E02005534,2021 super output areas - middle layer,152,Total: All households,3400
18936,2021,E02005534,2021 super output areas - middle layer,152,1 bedroom,279
18937,2021,E02005534,2021 super output areas - middle layer,152,2 bedrooms,943
18938,2021,E02005534,2021 super output areas - middle layer,152,3 bedrooms,1580
18939,2021,E02005534,2021 super output areas - middle layer,152,4 or more bedrooms,598
18940,2021,E02005535,2021 super output areas - middle layer,152,Total: All households,3056
18941,2021,E02005535,2021 super output areas - middle layer,152,1 bedroom,180
18942,2021,E02005535,2021 super output areas - middle layer,152,2 bedrooms,670
18943,2021,E02005535,2021 super output areas - middle layer,152,3 bedrooms,1083
18944,2021,E02005535,2021 super output areas - middle layer,152,4 or more bedrooms,1123
18945,2021,E02005536,2021 super output areas - middle layer,152,Total: All households,2717
18946,2021,E02005536,2021 super output areas - middle layer,152,1 bedroom,132
18947,2021,E02005536,2021 super output areas - middle layer,152,2 bedrooms,534
18948,2021,E02005536,2021 super output areas - middle layer,152,3 bedrooms,1178
18949,2021,E02005536,2021 super output areas - middle layer,152,4 or more bedrooms,873
18950,2021,E02005537,2021 super output areas - middle layer,152,Total: All households,2701
18951,2021,E02005537,2021 super output areas - middle layer,152,1 bedroom,138
18952,2021,E02005537,2021 super output areas - middle layer,152,2 bedrooms,736
18953,2021,E02005537,2021 super output areas - middle layer,152,3 bedrooms,1201
18954,2021,E02005537,2021 super output areas - middle layer,152,4 or more bedrooms,626
18955,2021,E02005538,2021 super output areas - middle layer,152,Total: All households,4345
18956,2021,E02005538,2021 super output areas - middle layer,152,1 bedroom,170
18957,2021,E02005538,2021 super output areas - middle layer,152,2 bedrooms,1270
18958,2021,E02005538,2021 super output areas - middle layer,152,3 bedrooms,1865
18959,2021,E02005538,2021 super output areas - middle layer,152,4 or more bedrooms,1040
18960,2021,E02005539,2021 super output areas - middle layer,152,Total: All households,3415
18961,2021,E02005539,2021 super output areas - middle layer,152,1 bedroom,131
18962,2021,E02005539,2021 super output areas - middle layer,152,2 bedrooms,849
18963,2021,E02005539,2021 super output areas - middle layer,152,3 bedrooms,1575
18964,2021,E02005539,2021 super output areas - middle layer,152,4 or more bedrooms,860
18965,2021,E02005540,2021 super output areas - middle layer,152,Total: All households,4166
18966,2021,E02005540,2021 super output areas - middle layer,152,1 bedroom,249
18967,2021,E02005540,2021 super output areas - middle layer,152,2 bedrooms,1504
18968,2021,E02005540,2021 super output areas - middle layer,152,3 bedrooms,1794
18969,2021,E02005540,2021 super output areas - middle layer,152,4 or more bedrooms,619
18970,2021,E02005541,2021 super output areas - middle layer,152,Total: All households,2551
18971,2021,E02005541,2021 super output areas - middle layer,152,1 bedroom,345
18972,2021,E02005541,2021 super output areas - middle layer,152,2 bedrooms,461
18973,2021,E02005541,2021 super output areas - middle layer,152,3 bedrooms,1299
18974,2021,E02005541,2021 super output areas - middle layer,152,4 or more bedrooms,446
18975,2021,E02005542,2021 super output areas - middle layer,152,Total: All households,3398
18976,2021,E02005542,2021 super output areas - middle layer,152,1 bedroom,825
18977,2021,E02005542,2021 super output areas - middle layer,152,2 bedrooms,1244
18978,2021,E02005542,2021 super output areas - middle layer,152,3 bedrooms,1054
18979,2021,E02005542,2021 super output areas - middle layer,152,4 or more bedrooms,275
18980,2021,E02005543,2021 super output areas - middle layer,152,Total: All households,4155
18981,2021,E02005543,2021 super output areas - middle layer,152,1 bedroom,1127
18982,2021,E02005543,2021 super output areas - middle layer,152,2 bedrooms,1421
18983,2021,E02005543,2021 super output areas - middle layer,152,3 bedrooms,1221
18984,2021,E02005543,2021 super output areas - middle layer,152,4 or more bedrooms,386
18985,2021,E02005544,2021 super output areas - middle layer,152,Total: All households,3114
18986,2021,E02005544,2021 super output areas - middle layer,152,1 bedroom,406
18987,2021,E02005544,2021 super output areas - middle layer,152,2 bedrooms,1105
18988,2021,E02005544,2021 super output areas - middle layer,152,3 bedrooms,1323
18989,2021,E02005544,2021 super output areas - middle layer,152,4 or more bedrooms,280
18990,2021,E02005545,2021 super output areas - middle layer,152,Total: All households,2846
18991,2021,E02005545,2021 super output areas - middle layer,152,1 bedroom,188
18992,2021,E02005545,2021 super output areas - middle layer,152,2 bedrooms,825
18993,2021,E02005545,2021 super output areas - middle layer,152,3 bedrooms,1239
18994,2021,E02005545,2021 super output areas - middle layer,152,4 or more bedrooms,594
18995,2021,E02005546,2021 super output areas - middle layer,152,Total: All households,3742
18996,2021,E02005546,2021 super output areas - middle layer,152,1 bedroom,530
18997,2021,E02005546,2021 super output areas - middle layer,152,2 bedrooms,1534
18998,2021,E02005546,2021 super output areas - middle layer,152,3 bedrooms,1418
18999,2021,E02005546,2021 super output areas - middle layer,152,4 or more bedrooms,260
19000,2021,E02005547,2021 super output areas - middle layer,152,Total: All households,3807
19001,2021,E02005547,2021 super output areas - middle layer,152,1 bedroom,347
19002,2021,E02005547,2021 super output areas - middle layer,152,2 bedrooms,969
19003,2021,E02005547,2021 super output areas - middle layer,152,3 bedrooms,1718
19004,2021,E02005547,2021 super output areas - middle layer,152,4 or more bedrooms,773
19005,2021,E02005548,2021 super output areas - middle layer,152,Total: All households,3094
19006,2021,E02005548,2021 super output areas - middle layer,152,1 bedroom,282
19007,2021,E02005548,2021 super output areas - middle layer,152,2 bedrooms,935
19008,2021,E02005548,2021 super output areas - middle layer,152,3 bedrooms,1621
19009,2021,E02005548,2021 super output areas - middle layer,152,4 or more bedrooms,256
19010,2021,E02005549,2021 super output areas - middle layer,152,Total: All households,2485
19011,2021,E02005549,2021 super output areas - middle layer,152,1 bedroom,135
19012,2021,E02005549,2021 super output areas - middle layer,152,2 bedrooms,687
19013,2021,E02005549,2021 super output areas - middle layer,152,3 bedrooms,1149
19014,2021,E02005549,2021 super output areas - middle layer,152,4 or more bedrooms,514
19015,2021,E02005550,2021 super output areas - middle layer,152,Total: All households,3433
19016,2021,E02005550,2021 super output areas - middle layer,152,1 bedroom,271
19017,2021,E02005550,2021 super output areas - middle layer,152,2 bedrooms,1086
19018,2021,E02005550,2021 super output areas - middle layer,152,3 bedrooms,1434
19019,2021,E02005550,2021 super output areas - middle layer,152,4 or more bedrooms,642
19020,2021,E02005551,2021 super output areas - middle layer,152,Total: All households,2701
19021,2021,E02005551,2021 super output areas - middle layer,152,1 bedroom,377
19022,2021,E02005551,2021 super output areas - middle layer,152,2 bedrooms,964
19023,2021,E02005551,2021 super output areas - middle layer,152,3 bedrooms,845
19024,2021,E02005551,2021 super output areas - middle layer,152,4 or more bedrooms,515
19025,2021,E02005552,2021 super output areas - middle layer,152,Total: All households,3130
19026,2021,E02005552,2021 super output areas - middle layer,152,1 bedroom,122
19027,2021,E02005552,2021 super output areas - middle layer,152,2 bedrooms,778
19028,2021,E02005552,2021 super output areas - middle layer,152,3 bedrooms,1364
19029,2021,E02005552,2021 super output areas - middle layer,152,4 or more bedrooms,866
19030,2021,E02005553,2021 super output areas - middle layer,152,Total: All households,4252
19031,2021,E02005553,2021 super output areas - middle layer,152,1 bedroom,329
19032,2021,E02005553,2021 super output areas - middle layer,152,2 bedrooms,1468
19033,2021,E02005553,2021 super output areas - middle layer,152,3 bedrooms,1717
19034,2021,E02005553,2021 super output areas - middle layer,152,4 or more bedrooms,738
19035,2021,E02005554,2021 super output areas - middle layer,152,Total: All households,3333
19036,2021,E02005554,2021 super output areas - middle layer,152,1 bedroom,207
19037,2021,E02005554,2021 super output areas - middle layer,152,2 bedrooms,1054
19038,2021,E02005554,2021 super output areas - middle layer,152,3 bedrooms,1446
19039,2021,E02005554,2021 super output areas - middle layer,152,4 or more bedrooms,626
19040,2021,E02005555,2021 super output areas - middle layer,152,Total: All households,2843
19041,2021,E02005555,2021 super output areas - middle layer,152,1 bedroom,25
19042,2021,E02005555,2021 super output areas - middle layer,152,2 bedrooms,442
19043,2021,E02005555,2021 super output areas - middle layer,152,3 bedrooms,1052
19044,2021,E02005555,2021 super output areas - middle layer,152,4 or more bedrooms,1324
19045,2021,E02005556,2021 super output areas - middle layer,152,Total: All households,3326
19046,2021,E02005556,2021 super output areas - middle layer,152,1 bedroom,160
19047,2021,E02005556,2021 super output areas - middle layer,152,2 bedrooms,783
19048,2021,E02005556,2021 super output areas - middle layer,152,3 bedrooms,1777
19049,2021,E02005556,2021 super output areas - middle layer,152,4 or more bedrooms,606
19050,2021,E02005557,2021 super output areas - middle layer,152,Total: All households,2748
19051,2021,E02005557,2021 super output areas - middle layer,152,1 bedroom,246
19052,2021,E02005557,2021 super output areas - middle layer,152,2 bedrooms,1022
19053,2021,E02005557,2021 super output areas - middle layer,152,3 bedrooms,1327
19054,2021,E02005557,2021 super output areas - middle layer,152,4 or more bedrooms,153
19055,2021,E02005558,2021 super output areas - middle layer,152,Total: All households,3049
19056,2021,E02005558,2021 super output areas - middle layer,152,1 bedroom,143
19057,2021,E02005558,2021 super output areas - middle layer,152,2 bedrooms,824
19058,2021,E02005558,2021 super output areas - middle layer,152,3 bedrooms,1350
19059,2021,E02005558,2021 super output areas - middle layer,152,4 or more bedrooms,732
19060,2021,E02005559,2021 super output areas - middle layer,152,Total: All households,3065
19061,2021,E02005559,2021 super output areas - middle layer,152,1 bedroom,331
19062,2021,E02005559,2021 super output areas - middle layer,152,2 bedrooms,752
19063,2021,E02005559,2021 super output areas - middle layer,152,3 bedrooms,1531
19064,2021,E02005559,2021 super output areas - middle layer,152,4 or more bedrooms,451
19065,2021,E02005560,2021 super output areas - middle layer,152,Total: All households,3668
19066,2021,E02005560,2021 super output areas - middle layer,152,1 bedroom,451
19067,2021,E02005560,2021 super output areas - middle layer,152,2 bedrooms,942
19068,2021,E02005560,2021 super output areas - middle layer,152,3 bedrooms,1811
19069,2021,E02005560,2021 super output areas - middle layer,152,4 or more bedrooms,464
19070,2021,E02005561,2021 super output areas - middle layer,152,Total: All households,5257
19071,2021,E02005561,2021 super output areas - middle layer,152,1 bedroom,1369
19072,2021,E02005561,2021 super output areas - middle layer,152,2 bedrooms,1862
19073,2021,E02005561,2021 super output areas - middle layer,152,3 bedrooms,1627
19074,2021,E02005561,2021 super output areas - middle layer,152,4 or more bedrooms,399
19075,2021,E02005562,2021 super output areas - middle layer,152,Total: All households,3309
19076,2021,E02005562,2021 super output areas - middle layer,152,1 bedroom,159
19077,2021,E02005562,2021 super output areas - middle layer,152,2 bedrooms,883
19078,2021,E02005562,2021 super output areas - middle layer,152,3 bedrooms,1443
19079,2021,E02005562,2021 super output areas - middle layer,152,4 or more bedrooms,824
19080,2021,E02005563,2021 super output areas - middle layer,152,Total: All households,3259
19081,2021,E02005563,2021 super output areas - middle layer,152,1 bedroom,149
19082,2021,E02005563,2021 super output areas - middle layer,152,2 bedrooms,630
19083,2021,E02005563,2021 super output areas - middle layer,152,3 bedrooms,1508
19084,2021,E02005563,2021 super output areas - middle layer,152,4 or more bedrooms,972
19085,2021,E02005564,2021 super output areas - middle layer,152,Total: All households,3827
19086,2021,E02005564,2021 super output areas - middle layer,152,1 bedroom,92
19087,2021,E02005564,2021 super output areas - middle layer,152,2 bedrooms,898
19088,2021,E02005564,2021 super output areas - middle layer,152,3 bedrooms,1677
19089,2021,E02005564,2021 super output areas - middle layer,152,4 or more bedrooms,1160
19090,2021,E02005565,2021 super output areas - middle layer,152,Total: All households,3123
19091,2021,E02005565,2021 super output areas - middle layer,152,1 bedroom,117
19092,2021,E02005565,2021 super output areas - middle layer,152,2 bedrooms,860
19093,2021,E02005565,2021 super output areas - middle layer,152,3 bedrooms,1369
19094,2021,E02005565,2021 super output areas - middle layer,152,4 or more bedrooms,777
19095,2021,E02005566,2021 super output areas - middle layer,152,Total: All households,4357
19096,2021,E02005566,2021 super output areas - middle layer,152,1 bedroom,191
19097,2021,E02005566,2021 super output areas - middle layer,152,2 bedrooms,1138
19098,2021,E02005566,2021 super output areas - middle layer,152,3 bedrooms,1919
19099,2021,E02005566,2021 super output areas - middle layer,152,4 or more bedrooms,1109
19100,2021,E02005567,2021 super output areas - middle layer,152,Total: All households,5292
19101,2021,E02005567,2021 super output areas - middle layer,152,1 bedroom,478
19102,2021,E02005567,2021 super output areas - middle layer,152,2 bedrooms,1846
19103,2021,E02005567,2021 super output areas - middle layer,152,3 bedrooms,1989
19104,2021,E02005567,2021 super output areas - middle layer,152,4 or more bedrooms,979
19105,2021,E02005568,2021 super output areas - middle layer,152,Total: All households,3334
19106,2021,E02005568,2021 super output areas - middle layer,152,1 bedroom,114
19107,2021,E02005568,2021 super output areas - middle layer,152,2 bedrooms,902
19108,2021,E02005568,2021 super output areas - middle layer,152,3 bedrooms,1434
19109,2021,E02005568,2021 super output areas - middle layer,152,4 or more bedrooms,884
19110,2021,E02005569,2021 super output areas - middle layer,152,Total: All households,3592
19111,2021,E02005569,2021 super output areas - middle layer,152,1 bedroom,105
19112,2021,E02005569,2021 super output areas - middle layer,152,2 bedrooms,945
19113,2021,E02005569,2021 super output areas - middle layer,152,3 bedrooms,1676
19114,2021,E02005569,2021 super output areas - middle layer,152,4 or more bedrooms,866
19115,2021,E02005570,2021 super output areas - middle layer,152,Total: All households,3416
19116,2021,E02005570,2021 super output areas - middle layer,152,1 bedroom,368
19117,2021,E02005570,2021 super output areas - middle layer,152,2 bedrooms,955
19118,2021,E02005570,2021 super output areas - middle layer,152,3 bedrooms,1301
19119,2021,E02005570,2021 super output areas - middle layer,152,4 or more bedrooms,792
19120,2021,E02005571,2021 super output areas - middle layer,152,Total: All households,2832
19121,2021,E02005571,2021 super output areas - middle layer,152,1 bedroom,189
19122,2021,E02005571,2021 super output areas - middle layer,152,2 bedrooms,829
19123,2021,E02005571,2021 super output areas - middle layer,152,3 bedrooms,1187
19124,2021,E02005571,2021 super output areas - middle layer,152,4 or more bedrooms,627
19125,2021,E02005572,2021 super output areas - middle layer,152,Total: All households,3858
19126,2021,E02005572,2021 super output areas - middle layer,152,1 bedroom,658
19127,2021,E02005572,2021 super output areas - middle layer,152,2 bedrooms,1527
19128,2021,E02005572,2021 super output areas - middle layer,152,3 bedrooms,1189
19129,2021,E02005572,2021 super output areas - middle layer,152,4 or more bedrooms,484
19130,2021,E02005573,2021 super output areas - middle layer,152,Total: All households,2871
19131,2021,E02005573,2021 super output areas - middle layer,152,1 bedroom,210
19132,2021,E02005573,2021 super output areas - middle layer,152,2 bedrooms,1025
19133,2021,E02005573,2021 super output areas - middle layer,152,3 bedrooms,1126
19134,2021,E02005573,2021 super output areas - middle layer,152,4 or more bedrooms,510
19135,2021,E02005574,2021 super output areas - middle layer,152,Total: All households,3245
19136,2021,E02005574,2021 super output areas - middle layer,152,1 bedroom,141
19137,2021,E02005574,2021 super output areas - middle layer,152,2 bedrooms,1022
19138,2021,E02005574,2021 super output areas - middle layer,152,3 bedrooms,1389
19139,2021,E02005574,2021 super output areas - middle layer,152,4 or more bedrooms,693
19140,2021,E02005575,2021 super output areas - middle layer,152,Total: All households,3177
19141,2021,E02005575,2021 super output areas - middle layer,152,1 bedroom,104
19142,2021,E02005575,2021 super output areas - middle layer,152,2 bedrooms,911
19143,2021,E02005575,2021 super output areas - middle layer,152,3 bedrooms,1397
19144,2021,E02005575,2021 super output areas - middle layer,152,4 or more bedrooms,765
19145,2021,E02005576,2021 super output areas - middle layer,152,Total: All households,3157
19146,2021,E02005576,2021 super output areas - middle layer,152,1 bedroom,204
19147,2021,E02005576,2021 super output areas - middle layer,152,2 bedrooms,1058
19148,2021,E02005576,2021 super output areas - middle layer,152,3 bedrooms,1209
19149,2021,E02005576,2021 super output areas - middle layer,152,4 or more bedrooms,686
19150,2021,E02005577,2021 super output areas - middle layer,152,Total: All households,2722
19151,2021,E02005577,2021 super output areas - middle layer,152,1 bedroom,125
19152,2021,E02005577,2021 super output areas - middle layer,152,2 bedrooms,695
19153,2021,E02005577,2021 super output areas - middle layer,152,3 bedrooms,1211
19154,2021,E02005577,2021 super output areas - middle layer,152,4 or more bedrooms,691
19155,2021,E02005578,2021 super output areas - middle layer,152,Total: All households,2655
19156,2021,E02005578,2021 super output areas - middle layer,152,1 bedroom,127
19157,2021,E02005578,2021 super output areas - middle layer,152,2 bedrooms,808
19158,2021,E02005578,2021 super output areas - middle layer,152,3 bedrooms,1213
19159,2021,E02005578,2021 super output areas - middle layer,152,4 or more bedrooms,507
19160,2021,E02005580,2021 super output areas - middle layer,152,Total: All households,3772
19161,2021,E02005580,2021 super output areas - middle layer,152,1 bedroom,395
19162,2021,E02005580,2021 super output areas - middle layer,152,2 bedrooms,1209
19163,2021,E02005580,2021 super output areas - middle layer,152,3 bedrooms,1586
19164,2021,E02005580,2021 super output areas - middle layer,152,4 or more bedrooms,582
19165,2021,E02005581,2021 super output areas - middle layer,152,Total: All households,3233
19166,2021,E02005581,2021 super output areas - middle layer,152,1 bedroom,84
19167,2021,E02005581,2021 super output areas - middle layer,152,2 bedrooms,1001
19168,2021,E02005581,2021 super output areas - middle layer,152,3 bedrooms,1427
19169,2021,E02005581,2021 super output areas - middle layer,152,4 or more bedrooms,721
19170,2021,E02005582,2021 super output areas - middle layer,152,Total: All households,3250
19171,2021,E02005582,2021 super output areas - middle layer,152,1 bedroom,293
19172,2021,E02005582,2021 super output areas - middle layer,152,2 bedrooms,999
19173,2021,E02005582,2021 super output areas - middle layer,152,3 bedrooms,1338
19174,2021,E02005582,2021 super output areas - middle layer,152,4 or more bedrooms,620
19175,2021,E02005583,2021 super output areas - middle layer,152,Total: All households,4050
19176,2021,E02005583,2021 super output areas - middle layer,152,1 bedroom,183
19177,2021,E02005583,2021 super output areas - middle layer,152,2 bedrooms,1059
19178,2021,E02005583,2021 super output areas - middle layer,152,3 bedrooms,1813
19179,2021,E02005583,2021 super output areas - middle layer,152,4 or more bedrooms,995
19180,2021,E02007032,2021 super output areas - middle layer,152,Total: All households,3249
19181,2021,E02007032,2021 super output areas - middle layer,152,1 bedroom,317
19182,2021,E02007032,2021 super output areas - middle layer,152,2 bedrooms,1055
19183,2021,E02007032,2021 super output areas - middle layer,152,3 bedrooms,1361
19184,2021,E02007032,2021 super output areas - middle layer,152,4 or more bedrooms,516
19185,2021,E02007033,2021 super output areas - middle layer,152,Total: All households,2887
19186,2021,E02007033,2021 super output areas - middle layer,152,1 bedroom,313
19187,2021,E02007033,2021 super output areas - middle layer,152,2 bedrooms,1009
19188,2021,E02007033,2021 super output areas - middle layer,152,3 bedrooms,1154
19189,2021,E02007033,2021 super output areas - middle layer,152,4 or more bedrooms,411
19190,2021,E02005584,2021 super output areas - middle layer,152,Total: All households,4957
19191,2021,E02005584,2021 super output areas - middle layer,152,1 bedroom,714
19192,2021,E02005584,2021 super output areas - middle layer,152,2 bedrooms,1609
19193,2021,E02005584,2021 super output areas - middle layer,152,3 bedrooms,2070
19194,2021,E02005584,2021 super output areas - middle layer,152,4 or more bedrooms,564
19195,2021,E02005585,2021 super output areas - middle layer,152,Total: All households,4864
19196,2021,E02005585,2021 super output areas - middle layer,152,1 bedroom,649
19197,2021,E02005585,2021 super output areas - middle layer,152,2 bedrooms,1484
19198,2021,E02005585,2021 super output areas - middle layer,152,3 bedrooms,2335
19199,2021,E02005585,2021 super output areas - middle layer,152,4 or more bedrooms,396
19200,2021,E02005586,2021 super output areas - middle layer,152,Total: All households,5086
19201,2021,E02005586,2021 super output areas - middle layer,152,1 bedroom,749
19202,2021,E02005586,2021 super output areas - middle layer,152,2 bedrooms,1947
19203,2021,E02005586,2021 super output areas - middle layer,152,3 bedrooms,2074
19204,2021,E02005586,2021 super output areas - middle layer,152,4 or more bedrooms,316
19205,2021,E02005587,2021 super output areas - middle layer,152,Total: All households,4286
19206,2021,E02005587,2021 super output areas - middle layer,152,1 bedroom,336
19207,2021,E02005587,2021 super output areas - middle layer,152,2 bedrooms,1072
19208,2021,E02005587,2021 super output areas - middle layer,152,3 bedrooms,2586
19209,2021,E02005587,2021 super output areas - middle layer,152,4 or more bedrooms,292
19210,2021,E02005588,2021 super output areas - middle layer,152,Total: All households,5018
19211,2021,E02005588,2021 super output areas - middle layer,152,1 bedroom,541
19212,2021,E02005588,2021 super output areas - middle layer,152,2 bedrooms,1324
19213,2021,E02005588,2021 super output areas - middle layer,152,3 bedrooms,2203
19214,2021,E02005588,2021 super output areas - middle layer,152,4 or more bedrooms,950
19215,2021,E02005589,2021 super output areas - middle layer,152,Total: All households,4943
19216,2021,E02005589,2021 super output areas - middle layer,152,1 bedroom,525
19217,2021,E02005589,2021 super output areas - middle layer,152,2 bedrooms,1295
19218,2021,E02005589,2021 super output areas - middle layer,152,3 bedrooms,2401
19219,2021,E02005589,2021 super output areas - middle layer,152,4 or more bedrooms,722
19220,2021,E02005592,2021 super output areas - middle layer,152,Total: All households,4190
19221,2021,E02005592,2021 super output areas - middle layer,152,1 bedroom,607
19222,2021,E02005592,2021 super output areas - middle layer,152,2 bedrooms,1156
19223,2021,E02005592,2021 super output areas - middle layer,152,3 bedrooms,1485
19224,2021,E02005592,2021 super output areas - middle layer,152,4 or more bedrooms,942
19225,2021,E02005593,2021 super output areas - middle layer,152,Total: All households,2894
19226,2021,E02005593,2021 super output areas - middle layer,152,1 bedroom,311
19227,2021,E02005593,2021 super output areas - middle layer,152,2 bedrooms,653
19228,2021,E02005593,2021 super output areas - middle layer,152,3 bedrooms,1261
19229,2021,E02005593,2021 super output areas - middle layer,152,4 or more bedrooms,669
19230,2021,E02005594,2021 super output areas - middle layer,152,Total: All households,5616
19231,2021,E02005594,2021 super output areas - middle layer,152,1 bedroom,1256
19232,2021,E02005594,2021 super output areas - middle layer,152,2 bedrooms,1853
19233,2021,E02005594,2021 super output areas - middle layer,152,3 bedrooms,1688
19234,2021,E02005594,2021 super output areas - middle layer,152,4 or more bedrooms,819
19235,2021,E02005595,2021 super output areas - middle layer,152,Total: All households,4121
19236,2021,E02005595,2021 super output areas - middle layer,152,1 bedroom,281
19237,2021,E02005595,2021 super output areas - middle layer,152,2 bedrooms,720
19238,2021,E02005595,2021 super output areas - middle layer,152,3 bedrooms,1614
19239,2021,E02005595,2021 super output areas - middle layer,152,4 or more bedrooms,1506
19240,2021,E02005596,2021 super output areas - middle layer,152,Total: All households,4553
19241,2021,E02005596,2021 super output areas - middle layer,152,1 bedroom,637
19242,2021,E02005596,2021 super output areas - middle layer,152,2 bedrooms,1395
19243,2021,E02005596,2021 super output areas - middle layer,152,3 bedrooms,2220
19244,2021,E02005596,2021 super output areas - middle layer,152,4 or more bedrooms,301
19245,2021,E02006907,2021 super output areas - middle layer,152,Total: All households,4309
19246,2021,E02006907,2021 super output areas - middle layer,152,1 bedroom,1718
19247,2021,E02006907,2021 super output areas - middle layer,152,2 bedrooms,1708
19248,2021,E02006907,2021 super output areas - middle layer,152,3 bedrooms,565
19249,2021,E02006907,2021 super output areas - middle layer,152,4 or more bedrooms,318
19250,2021,E02006908,2021 super output areas - middle layer,152,Total: All households,3018
19251,2021,E02006908,2021 super output areas - middle layer,152,1 bedroom,590
19252,2021,E02006908,2021 super output areas - middle layer,152,2 bedrooms,1364
19253,2021,E02006908,2021 super output areas - middle layer,152,3 bedrooms,784
19254,2021,E02006908,2021 super output areas - middle layer,152,4 or more bedrooms,280
19255,2021,E02007052,2021 super output areas - middle layer,152,Total: All households,3703
19256,2021,E02007052,2021 super output areas - middle layer,152,1 bedroom,1234
19257,2021,E02007052,2021 super output areas - middle layer,152,2 bedrooms,1719
19258,2021,E02007052,2021 super output areas - middle layer,152,3 bedrooms,617
19259,2021,E02007052,2021 super output areas - middle layer,152,4 or more bedrooms,133
19260,2021,E02007053,2021 super output areas - middle layer,152,Total: All households,2901
19261,2021,E02007053,2021 super output areas - middle layer,152,1 bedroom,1183
19262,2021,E02007053,2021 super output areas - middle layer,152,2 bedrooms,1162
19263,2021,E02007053,2021 super output areas - middle layer,152,3 bedrooms,338
19264,2021,E02007053,2021 super output areas - middle layer,152,4 or more bedrooms,218
19265,2021,E02005598,2021 super output areas - middle layer,152,Total: All households,4100
19266,2021,E02005598,2021 super output areas - middle layer,152,1 bedroom,192
19267,2021,E02005598,2021 super output areas - middle layer,152,2 bedrooms,736
19268,2021,E02005598,2021 super output areas - middle layer,152,3 bedrooms,1529
19269,2021,E02005598,2021 super output areas - middle layer,152,4 or more bedrooms,1643
19270,2021,E02005599,2021 super output areas - middle layer,152,Total: All households,3106
19271,2021,E02005599,2021 super output areas - middle layer,152,1 bedroom,195
19272,2021,E02005599,2021 super output areas - middle layer,152,2 bedrooms,694
19273,2021,E02005599,2021 super output areas - middle layer,152,3 bedrooms,1315
19274,2021,E02005599,2021 super output areas - middle layer,152,4 or more bedrooms,902
19275,2021,E02005600,2021 super output areas - middle layer,152,Total: All households,2469
19276,2021,E02005600,2021 super output areas - middle layer,152,1 bedroom,123
