,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_RESUK_6_NAME,OBS_VALUE
311,2021,E02007115,2021 super output areas - middle layer,152,"5 years or more, but less than 10 years",550
312,2021,E02007115,2021 super output areas - middle layer,152,"2 years or more, but less than 5 years",820
313,2021,E02007115,2021 super output areas - middle layer,152,Less than 2 years,1996
314,2021,E02000194,2021 super output areas - middle layer,152,Total: All usual residents,9211
315,2021,E02000194,2021 super output areas - middle layer,152,Born in the UK,6414
316,2021,E02000194,2021 super output areas - middle layer,152,10 years or more,1866
317,2021,E02000194,2021 super output areas - middle layer,152,"5 years or more, but less than 10 years",435
318,2021,E02000194,2021 super output areas - middle layer,152,"2 years or more, but less than 5 years",326
319,2021,E02000194,2021 super output areas - middle layer,152,Less than 2 years,170
320,2021,E02000195,2021 super output areas - middle layer,152,Total: All usual residents,9648
321,2021,E02000195,2021 super output areas - middle layer,152,Born in the UK,5977
322,2021,E02000195,2021 super output areas - middle layer,152,10 years or more,2783
323,2021,E02000195,2021 super output areas - middle layer,152,"5 years or more, but less than 10 years",397
324,2021,E02000195,2021 super output areas - middle layer,152,"2 years or more, but less than 5 years",264
325,2021,E02000195,2021 super output areas - middle layer,152,Less than 2 years,227
326,2021,E02000196,2021 super output areas - middle layer,152,Total: All usual residents,7914
327,2021,E02000196,2021 super output areas - middle layer,152,Born in the UK,4399
328,2021,E02000196,2021 super output areas - middle layer,152,10 years or more,2473
329,2021,E02000196,2021 super output areas - middle layer,152,"5 years or more, but less than 10 years",557
330,2021,E02000196,2021 super output areas - middle layer,152,"2 years or more, but less than 5 years",271
331,2021,E02000196,2021 super output areas - middle layer,152,Less than 2 years,214
332,2021,E02000197,2021 super output areas - middle layer,152,Total: All usual residents,9023
333,2021,E02000197,2021 super output areas - middle layer,152,Born in the UK,4789
334,2021,E02000197,2021 super output areas - middle layer,152,10 years or more,2933
335,2021,E02000197,2021 super output areas - middle layer,152,"5 years or more, but less than 10 years",641
336,2021,E02000197,2021 super output areas - middle layer,152,"2 years or more, but less than 5 years",398
337,2021,E02000197,2021 super output areas - middle layer,152,Less than 2 years,262
338,2021,E02000198,2021 super output areas - middle layer,152,Total: All usual residents,8888
339,2021,E02000198,2021 super output areas - middle layer,152,Born in the UK,5109
340,2021,E02000198,2021 super output areas - middle layer,152,10 years or more,2555
341,2021,E02000198,2021 super output areas - middle layer,152,"5 years or more, but less than 10 years",605
342,2021,E02000198,2021 super output areas - middle layer,152,"2 years or more, but less than 5 years",387
343,2021,E02000198,2021 super output areas - middle layer,152,Less than 2 years,232
344,2021,E02000199,2021 super output areas - middle layer,152,Total: All usual residents,8414
345,2021,E02000199,2021 super output areas - middle layer,152,Born in the UK,5058
346,2021,E02000199,2021 super output areas - middle layer,152,10 years or more,2359
347,2021,E02000199,2021 super output areas - middle layer,152,"5 years or more, but less than 10 years",501
348,2021,E02000199,2021 super output areas - middle layer,152,"2 years or more, but less than 5 years",293
349,2021,E02000199,2021 super output areas - middle layer,152,Less than 2 years,203
350,2021,E02000200,2021 super output areas - middle layer,152,Total: All usual residents,9049
351,2021,E02000200,2021 super output areas - middle layer,152,Born in the UK,5756
352,2021,E02000200,2021 super output areas - middle layer,152,10 years or more,2163
353,2021,E02000200,2021 super output areas - middle layer,152,"5 years or more, but less than 10 years",587
