,GEOGRAPHY_CODE,All communal establishments,Medical and care establishments - Housing association,Medical and care establishments - Local Authority - Children's home,Medical and care establishments - Local Authority - Other,Medical and care establishments - NHS - Other hospital home,Medical and care establishments - NHS - Psychiatric hospital / home,Medical and care establishments - Other,Medical and care establishments - Other - Children's home,Medical and care establishments - Other - Nursing home,Medical and care establishments - Other - Residential care home,Number of residents by communal establishment type,Other establishments,Residents in establishments with limiting long-term illness - medical and care establishments,Residents in establishments with limiting long-term illness - other establishments
1402,E02001603,1,0.0,0.75,6.5,0.0,0.0,0.0,0.0,0.0,0.75,8.0,0.0,5.75,0.0
1403,E02001604,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.666666666666668,0.0,26.666666666666668,0.0,26.0,0.0
1404,E02001606,1,,,,,,,,,,inf,inf,,inf
1405,E02001607,1,0.0,0.0,0.0,0.0,21.666666666666668,0.0,0.0,0.0,0.0,21.666666666666668,0.0,21.666666666666668,0.0
1406,E02001609,1,0.0,0.0,8.0,0.0,0.0,0.0,0.0,11.333333333333334,0.0,19.333333333333332,0.0,19.333333333333332,0.0
1407,E02001610,1,,,,,,,,inf,,inf,,inf,
1408,E02001611,1,0.0,0.0,6.25,11.25,0.0,2.75,0.0,14.25,0.0,34.5,0.0,33.75,0.0
1409,E02001613,1,7.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333333333,0.0,7.333333333333333,0.0
1410,E02001614,1,1.5,0.0,0.0,0.0,0.0,0.0,0.0,7.5,9.375,18.75,0.375,17.25,0.0
1411,E02001615,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.25,18.0,0.75,17.0,0.0
1412,E02001616,1,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,1.6666666666666667,0.0
1413,E02001618,1,2.1,0.0,0.0,0.0,2.6,0.0,0.0,0.0,1.5,7.7,1.5,6.0,0.9
1414,E02001619,1,,,,,,,,,inf,inf,,inf,
1415,E02001620,1,,,,,,,,,inf,inf,,inf,
1416,E02001621,1,,,,,,,,inf,,inf,,inf,
1417,E02001622,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.666666666666666,13.666666666666666,0.0,13.333333333333334,0.0
1418,E02001623,1,0.0,0.0,8.666666666666666,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,10.333333333333334,0.0,10.666666666666666,0.0
1419,E02001624,1,,,,,,,,inf,,inf,,inf,
1420,E02001625,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.666666666666666,7.166666666666667,20.666666666666668,1.8333333333333333,18.5,1.8333333333333333
1421,E02001626,1,,,,,,,,,,inf,inf,,inf
1422,E02001627,1,0.0,0.0,11.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,13.333333333333334,1.6666666666666667,11.0,0.0
1423,E02001628,1,,,,,,,,,inf,inf,,inf,
1424,E02001629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,6.1,18.2,2.6,15.1,1.1
1425,E02001630,1,0.2727272727272727,0.0,1.2727272727272727,4.090909090909091,0.0,0.0,0.0,2.090909090909091,3.4545454545454546,20.727272727272727,9.545454545454545,7.7272727272727275,7.636363636363637
1426,E02001631,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.333333333333334,11.333333333333334,0.0,9.666666666666666,0.0
1427,E02001632,1,3.0,0.0,4.545454545454546,0.0,0.0,0.0,0.0,5.818181818181818,2.3636363636363638,18.0,2.272727272727273,15.272727272727273,0.2727272727272727
1428,E02001633,1,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.666666666666666,16.0,0.0,15.333333333333334,0.0
1429,E02001634,1,,,inf,,,,,,,inf,,inf,
1430,E02001635,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,6.0,0.0
1431,E02001636,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.285714285714286,11.285714285714286,0.0,8.428571428571429
1432,E02001638,1,,,,,,,,inf,,inf,,inf,
1433,E02001639,1,0.0,2.0,0.0,0.0,0.0,2.25,0.0,14.5,5.0,23.75,0.0,21.0,0.0
1434,E02001640,1,1.5384615384615385,0.0,0.0,0.38461538461538464,0.0,5.153846153846154,0.0,9.076923076923077,1.9230769230769231,48.46153846153846,30.384615384615383,17.076923076923077,1.4615384615384615
1435,E02001641,1,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6923076923076925,10.461538461538462,7.0,3.230769230769231,2.923076923076923
1436,E02001642,1,0.0,1.75,0.0,0.0,0.0,0.0,0.0,14.5,2.0,18.25,0.0,16.75,0.0
1437,E02001643,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,6.666666666666667,0.0,6.0,0.0
1438,E02001645,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1439,E02001646,1,0.0,0.0,0.0,3.142857142857143,0.0,0.0,0.0,0.2857142857142857,0.7857142857142857,91.57142857142857,87.35714285714286,1.1428571428571428,5.142857142857143
1440,E02001647,1,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,11.6,12.8,0.0,10.4,0.0
1441,E02001648,1,0.0,0.0,2.888888888888889,0.0,0.0,0.0,0.0,4.555555555555555,5.888888888888889,207.11111111111111,193.77777777777777,10.88888888888889,5.333333333333333
1442,E02001650,1,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,2.090909090909091,7.545454545454546,12.0,1.6363636363636365,8.909090909090908,0.2727272727272727
1443,E02001651,1,,,,,,inf,,,,inf,,inf,
1444,E02001652,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,52.09090909090909,51.54545454545455,0.5454545454545454,1.4545454545454546
1445,E02001653,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.666666666666668,23.666666666666668,0.0,3.3333333333333335
1446,E02001654,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,50.333333333333336,23.333333333333332,27.0,15.0
1447,E02001655,1,,,inf,,,,,,inf,inf,,inf,
1448,E02001656,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.333333333333334,11.333333333333334,0.0,11.333333333333334,0.0
1449,E02001657,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.666666666666667,7.666666666666667,0.0,7.666666666666667,0.0
1450,E02001659,1,3.0,0.0,5.75,0.0,0.0,6.5,0.0,0.0,0.0,15.25,0.0,15.25,0.0
1451,E02001660,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.142857142857143,8.785714285714286,13.928571428571429,1.0,12.285714285714286,0.42857142857142855
1452,E02001661,1,0.0,0.0,0.0,0.75,0.0,0.0,0.0,10.5,10.5,21.75,0.0,16.5,0.0
1453,E02001662,1,0.0,0.0,3.75,0.0,0.0,0.0,0.0,30.75,0.0,34.5,0.0,34.25,0.0
1454,E02001663,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,8.6,16.8,1.6,15.0,1.0
1455,E02001664,1,1.8333333333333333,0.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,4.666666666666667,0.0,4.666666666666667,0.0
1456,E02001665,1,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,1.3333333333333333,0.0
1457,E02001666,1,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,11.0,0.0
1458,E02001668,1,,,,,,,,,inf,inf,,inf,
1459,E02001669,1,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,18.333333333333332,0.0,21.666666666666668,0.0,21.666666666666668,0.0
1460,E02001670,1,2.25,1.25,0.0,0.0,0.0,0.0,0.0,0.0,8.25,11.75,0.0,10.5,0.0
1461,E02001672,1,18.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.333333333333332,0.0,18.333333333333332,0.0
1462,E02001673,1,,,,,,,,inf,,inf,,inf,
1463,E02001674,1,0.0,0.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,0.0,4.333333333333333,0.0
1464,E02001675,1,,,,,,,,inf,inf,inf,,inf,
1465,E02001676,1,,,,,,,,inf,,inf,,inf,
1466,E02001678,1,0.0,0.0,3.7777777777777777,0.0,0.0,0.0,0.0,15.222222222222221,6.888888888888889,25.88888888888889,0.0,24.555555555555557,0.0
1467,E02001680,1,0.0,0.0,3.25,0.0,0.0,0.0,0.0,2.4375,0.0,5.6875,0.0,4.625,0.0
1468,E02001681,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.333333333333334,0.0,17.666666666666668,4.333333333333333,13.0,1.0
1469,E02001682,1,0.0,0.0,2.5714285714285716,0.8571428571428571,0.0,0.0,0.0,0.0,5.142857142857143,8.571428571428571,0.0,7.285714285714286,0.0
1470,E02001683,1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.6666666666666667,0.0
1471,E02001684,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.333333333333334,24.0,8.666666666666666,12.666666666666666,2.3333333333333335
1472,E02001685,1,0.0,1.6666666666666667,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.666666666666666,0.0,7.0,0.0
1473,E02001686,1,0.0,0.0,1.6666666666666667,3.3333333333333335,0.0,0.0,0.0,0.0,7.166666666666667,12.833333333333334,0.6666666666666666,10.333333333333334,0.5
1474,E02001687,1,0.0,0.0,2.6153846153846154,0.0,0.0,2.4615384615384617,0.23076923076923078,1.8461538461538463,0.5384615384615384,33.53846153846154,25.846153846153847,7.461538461538462,0.6923076923076923
1475,E02001688,1,0.0,0.0,0.6666666666666666,1.1666666666666667,4.333333333333333,0.0,0.0,0.0,0.0,11.166666666666666,5.0,5.666666666666667,4.666666666666667
1476,E02001689,1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3.642857142857143,6.785714285714286,32.357142857142854,21.428571428571427,10.857142857142858,0.7142857142857143
1477,E02001690,1,0.0,0.0,2.5,0.0,0.5,0.0,0.0,6.833333333333333,2.5,12.333333333333334,0.0,12.166666666666666,0.0
1478,E02001691,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,7.857142857142857,6.428571428571429,1.4285714285714286,0.7142857142857143
1479,E02001692,1,0.0,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,10.666666666666666,1.6666666666666667,9.0,1.6666666666666667
1480,E02001693,1,0.0,0.0,6.25,1.0,0.0,15.0,0.0,0.0,0.0,22.25,0.0,22.25,0.0
1481,E02001694,1,,,,inf,,,,,,inf,,inf,
1482,E02001696,1,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,4.0,0.0,2.3333333333333335,0.0
1483,E02001697,1,0.0,0.0,2.6,0.0,7.8,0.0,0.0,14.6,5.0,30.0,0.0,28.6,0.0
1484,E02001698,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.666666666666666,2.0,13.666666666666666,0.0,13.0,0.0
1485,E02001699,1,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.25,8.25,0.0,8.0,0.0
1486,E02001700,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,4.333333333333333,1.0,3.3333333333333335,0.0
1487,E02001701,1,0.0,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,5.636363636363637,6.818181818181818,15.363636363636363,2.090909090909091,12.363636363636363,0.0
1488,E02001702,1,0.0,0.0,4.833333333333333,0.0,0.0,0.0,0.0,0.0,6.5,11.333333333333334,0.0,8.666666666666666,0.0
1489,E02001703,1,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,22.0,0.0,18.0,0.0
1490,E02001704,1,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,5.333333333333333,0.0
1491,E02001705,1,0.0,0.0,0.0,0.6,0.0,0.0,0.0,11.4,0.0,12.0,0.0,11.8,0.0
1492,E02001706,1,,,,,,,,,inf,inf,,inf,
1493,E02001707,1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,2.4,13.0,9.8,3.2,9.6
1494,E02001708,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,14.6,7.2,6.4,7.2
1495,E02001709,1,,,inf,,,,,,,inf,,inf,
1496,E02001710,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.166666666666667,0.0,9.0,1.8333333333333333,7.166666666666667,1.6666666666666667
1497,E02001711,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.166666666666666,13.166666666666666,0.0,13.166666666666666,0.0
1498,E02001712,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,8.4,13.4,0.8,10.2,0.6
1499,E02001713,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.666666666666667,23.333333333333332,13.666666666666666,8.555555555555555,12.88888888888889
1500,E02001714,1,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,4.083333333333333,1.9166666666666667,30.75,24.333333333333332,6.166666666666667,1.0
1501,E02001715,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.666666666666666,12.666666666666666,0.0,11.666666666666666,0.0
1502,E02001716,1,,,,,,,,,,inf,inf,,inf
1503,E02001717,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.333333333333332,1.0,18.333333333333332,0.0,18.0,0.0
1504,E02001718,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1505,E02001719,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.66666666666666,133.66666666666666,0.0,5.0
1506,E02001720,1,0.0,0.0,0.375,0.0,0.0,0.625,0.0,0.0,2.625,6.5,2.875,3.375,1.875
1507,E02001721,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.75,3.75,15.5,0.0,15.5,0.0
1508,E02001722,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.333333333333332,19.333333333333332,0.0,18.333333333333332,0.0
1509,E02001723,1,,,,,,inf,,,,inf,,inf,
1510,E02001724,1,0.3,0.0,0.0,0.0,0.0,1.0,0.0,1.6,4.4,15.65,8.35,6.9,2.5
1511,E02001725,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
1512,E02001726,1,0.0,1.2,0.0,0.0,0.0,0.0,1.4,0.0,0.6,68.2,65.0,0.8,1.8
1513,E02001727,1,1.6666666666666667,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,7.666666666666667,0.0,7.666666666666667,0.0
1514,E02001728,1,0.0,0.0,0.8,0.0,0.0,0.0,2.6,16.0,1.0,20.4,0.0,17.8,0.0
1515,E02001729,1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.25,1.0,140.625,136.875,3.25,3.125
1516,E02001730,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.166666666666666,14.166666666666666,0.0,8.5
1517,E02001731,1,0.0,0.0,0.0,0.3235294117647059,0.058823529411764705,0.0,0.0,0.0,0.35294117647058826,16.33823529411765,15.602941176470589,0.6617647058823529,1.5147058823529411
1518,E02001732,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.666666666666666,0.0,10.666666666666666,0.0,10.666666666666666,0.0
1519,E02001733,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.090909090909091,0.0,14.636363636363637,7.545454545454546,6.818181818181818,4.909090909090909
1520,E02001734,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.333333333333334,14.666666666666666,29.333333333333332,2.3333333333333335,27.0,1.0
1521,E02001735,1,0.0,0.0,1.2,0.0,0.0,0.6,0.0,0.0,0.6,2.4,0.0,1.4,0.0
1522,E02001736,1,0.45,0.0,0.0,0.7,1.05,0.0,0.0,3.55,3.15,15.35,6.45,8.15,3.2
1523,E02001737,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.666666666666666,0.0,11.666666666666666,0.0,11.666666666666666,0.0
1524,E02001738,1,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,1.3333333333333333,0.0
1525,E02001739,1,,,inf,,,,,,,inf,,inf,
1526,E02001740,1,0.0,0.0,1.8571428571428572,0.0,0.0,0.5714285714285714,0.0,0.0,7.714285714285714,10.142857142857142,0.0,9.714285714285714,0.0
1527,E02001741,1,,,,,,,,,inf,inf,,inf,
1528,E02001742,1,,,,,,,,inf,,inf,,inf,
1529,E02001743,1,0.16666666666666666,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,1.119047619047619,7.523809523809524,9.023809523809524,0.14285714285714285,7.9523809523809526,0.0
1530,E02001744,1,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,8.666666666666666,10.166666666666666,19.5,0.0,17.833333333333332,0.0
1531,E02001745,1,,,,,,,,,inf,inf,,inf,
1532,E02001746,1,0.0,0.0,1.875,0.0,0.0,0.0,0.0,2.875,5.375,10.75,0.625,9.625,0.375
1533,E02001747,1,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,7.0,8.25,0.0,8.25,0.0
1534,E02001748,1,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,1.3333333333333333,0.0
1535,E02001749,1,0.0,0.0,7.333333333333333,1.6666666666666667,0.0,0.0,0.0,0.0,14.666666666666666,23.666666666666668,0.0,19.666666666666668,0.0
1536,E02001750,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,13.0,0.0
1537,E02001751,1,0.0,0.0,1.25,0.0,0.0,0.0,0.0,11.0,8.25,20.5,0.0,20.25,0.0
1538,E02001752,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539,E02001753,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,9.25,0.0,7.5,0.0
1540,E02001754,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.666666666666666,0.5,16.166666666666668,4.0,11.666666666666666,4.0
1541,E02001755,1,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,20.666666666666668,26.666666666666668,0.0,26.666666666666668,0.0
1542,E02001757,1,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.6,0.6,7.0,0.6
1543,E02001759,1,1.4285714285714286,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,8.285714285714286,1.1428571428571428,12.142857142857142,0.8571428571428571,10.571428571428571,0.7142857142857143
1544,E02001761,1,,,,,,,,inf,,inf,,inf,
1545,E02001763,1,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,0.0,0.0,17.333333333333332,14.666666666666666,2.6666666666666665,14.666666666666666
1546,E02001764,1,5.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,9.5,4.0,18.666666666666668,0.0,18.5,0.0
1547,E02001765,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,7.4,31.6,0.0,31.6,0.0
1548,E02001767,1,0.0,0.0,9.0,0.0,0.0,0.0,0.0,11.333333333333334,7.333333333333333,27.666666666666668,0.0,27.666666666666668,0.0
1549,E02001768,1,0.0,0.0,1.736842105263158,0.0,0.0,0.0,0.0,1.6842105263157894,3.1052631578947367,8.368421052631579,1.8421052631578947,6.0,1.368421052631579
1550,E02001769,1,0.0,0.0,0.0,0.0,0.0,7.0,0.0,16.666666666666668,2.6666666666666665,26.333333333333332,0.0,26.333333333333332,0.0
1551,E02001770,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,10.8,33.5,13.2,17.7,0.4
1552,E02001771,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,13.0,0.0,13.0,0.0
1553,E02001772,1,,,,,,,,,,inf,inf,,inf
1554,E02001773,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.666666666666666,13.666666666666666,0.0,13.333333333333334,0.0
1555,E02001774,1,5.5,0.0,0.0,3.1666666666666665,0.0,0.0,0.0,12.833333333333334,0.0,21.5,0.0,20.833333333333332,0.0
1556,E02001775,1,,,,,,,,,inf,inf,,inf,
1557,E02001776,1,1.0,0.0,3.75,0.0,0.0,0.0,0.0,9.625,0.375,16.25,1.5,14.375,1.375
1558,E02001777,1,0.0,0.0,5.333333333333333,0.0,0.0,0.0,0.0,16.0,0.0,30.666666666666668,9.333333333333334,21.333333333333332,9.333333333333334
1559,E02001778,1,0.0,0.0,10.666666666666666,0.0,8.333333333333334,0.0,0.0,0.0,8.0,27.0,0.0,19.333333333333332,0.0
1560,E02001779,1,,,inf,,,,,,,inf,,inf,
1561,E02001781,1,0.0,1.2,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,4.4,0.0
1562,E02001782,1,0.0,0.0,5.0,0.0,1.6666666666666667,0.0,0.0,5.5,11.333333333333334,23.5,0.0,22.666666666666668,0.0
1563,E02001783,1,,,,,,,,inf,,inf,,inf,
1564,E02001784,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,14.666666666666666,16.666666666666668,0.0,16.666666666666668,0.0
1565,E02001785,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0
1566,E02001786,1,0.0,1.5,15.5,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,14.75,0.0
1567,E02001787,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568,E02001790,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,4.75,0.0,3.75,0.0
1569,E02001791,1,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,5.0,2.5,2.5,2.5
1570,E02001792,1,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,8.333333333333334,8.444444444444445,17.77777777777778,0.3333333333333333,17.333333333333332,0.0
1571,E02001793,1,0.0,2.3333333333333335,2.0,0.0,0.0,0.0,0.0,7.0,0.0,11.333333333333334,0.0,9.0,0.0
1572,E02001794,1,0.0,0.0,5.2,0.0,0.0,0.0,0.0,4.6,14.8,24.6,0.0,23.4,0.0
1573,E02001795,1,0.0,0.0,0.0,1.875,0.0,0.0,0.0,2.125,8.375,17.0,4.625,11.875,3.875
1574,E02001796,1,0.0,0.0,1.8461538461538463,0.0,0.0,0.0,0.0,0.0,1.3076923076923077,8.923076923076923,5.769230769230769,3.076923076923077,0.23076923076923078
1575,E02001797,1,0.0,0.0,0.0,1.4,0.0,0.0,0.0,8.8,5.8,16.0,0.0,15.4,0.0
1576,E02001798,1,0.0,1.1666666666666667,1.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,6.166666666666667,0.6666666666666666,3.6666666666666665,0.0
1577,E02001799,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0
1578,E02001800,1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,15.0,0.0,15.0,0.0
1579,E02001801,1,0.0,0.0,0.0,2.75,0.0,0.0,0.0,8.75,0.0,252.25,240.75,8.75,11.75
1580,E02001802,1,,,inf,,,,,,,inf,,inf,
1581,E02001803,1,0.8333333333333334,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,2.5555555555555554,2.388888888888889,84.61111111111111,78.38888888888889,6.111111111111111,6.277777777777778
1582,E02001804,1,0.0,0.0,0.5,0.75,0.0,0.0,0.0,0.0,10.75,14.0,2.0,11.5,1.0
1583,E02001805,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,16.0,24.0,0.0,17.6,0.0
1584,E02001806,1,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,5.857142857142857,11.5,5.357142857142857,5.428571428571429,2.5714285714285716
1585,E02001807,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.333333333333334,0.0,11.333333333333334,0.0,11.0,0.0
1586,E02001809,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,2.0,7.0
1587,E02001810,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,0.0,1.3333333333333333,0.0
1588,E02001812,1,0.0,0.0,0.2857142857142857,0.19047619047619047,0.0,0.0,0.0,0.9047619047619048,8.619047619047619,11.333333333333334,1.3333333333333333,9.904761904761905,1.2857142857142858
1589,E02001813,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1590,E02001814,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.666666666666666,3.6666666666666665,17.333333333333332,0.0,17.333333333333332,0.0
1591,E02001815,1,,,,,,,,inf,,inf,,inf,
1592,E02001816,1,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,18.5,21.75,0.0,21.25,0.0
1593,E02001817,1,0.0,0.0,4.714285714285714,0.8571428571428571,0.0,0.0,0.0,0.0,5.285714285714286,11.285714285714286,0.42857142857142855,10.285714285714286,0.42857142857142855
1594,E02001818,1,,,,,inf,,,,,inf,,inf,
1595,E02001820,1,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,3.3333333333333335,0.0,3.3333333333333335,0.0
1596,E02001821,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,2.6666666666666665,0.0
1597,E02001822,1,0.0,0.0,0.0,1.0,0.0,3.0,0.0,9.4,11.1,25.5,1.0,24.2,1.0
1598,E02001823,1,0.0,1.5,3.0,1.5,0.0,0.0,0.0,0.0,6.166666666666667,12.166666666666666,0.0,10.5,0.0
1599,E02001824,1,0.0,0.0,0.0,1.2,1.2,0.0,0.0,0.0,6.6,9.0,0.0,8.0,0.0
1600,E02001825,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.75,19.125,0.375,18.625,0.0
1601,E02001826,1,0.0,0.0,6.8,0.0,0.0,0.0,0.0,2.8,3.8,13.4,0.0,12.6,0.0
1602,E02001827,1,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,0.0,15.0,0.0
1603,E02001828,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6428571428571429,0.0
1604,E02001829,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1605,E02001830,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.153846153846154,3.4615384615384617,9.153846153846153,0.5384615384615384,8.153846153846153,0.23076923076923078
1606,E02001831,1,,,inf,,,,,inf,,inf,,inf,
1607,E02001832,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1608,E02001833,1,,,,,,,,,inf,inf,,inf,
1609,E02001835,1,0.0,0.0,1.3846153846153846,1.4615384615384615,0.0,0.0,0.0,6.0,2.4615384615384617,13.461538461538462,2.1538461538461537,10.384615384615385,0.23076923076923078
1610,E02001836,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.8,11.2,7.4,3.8,0.0
1611,E02001837,1,,,,inf,,,,,inf,inf,,inf,
1612,E02001838,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,7.666666666666667,11.0,0.0,11.0,0.0
