,GEOGRAPHY_CODE,All households,Average household size,Average number of rooms per household,Lowest floor level - Basement or semi-basement,Lowest floor level - Ground level (street level),Lowest floor level - fifth floor or higher,Lowest floor level - first to fourth floor,Occupancy rating of -1 or less,With central heating and sole use of bath/shower and toilet,With central heating; without sole use of bath/shower and toilet,Without central heating or sole use of bath/shower and toilet,Without central heating; with sole use of bath/shower and toilet
104,E02000105,2879.0,2.58,4.54,0.005904828065300452,0.7370614796804446,0.0013893713094824591,0.25564432094477246,0.23063563737408824,0.9329628343174713,0.0093782563390066,0.0010420284821118443,0.056964223688780825
105,E02000106,3279.0,2.69,4.61,0.004269594388533089,0.7526684964928332,0.0009149130832570906,0.24214699603537665,0.24275693809088136,0.9033241842025007,0.013113754193351632,0.001219884111009454,0.08234217749313816
106,E02000107,3584.0,2.4,4.51,0.004743303571428571,0.6350446428571429,0.021484375,0.33872767857142855,0.25864955357142855,0.8872767857142857,0.018973214285714284,0.009486607142857142,0.08426339285714286
107,E02000108,2152.0,2.76,4.74,0.006505576208178439,0.7699814126394052,0.0,0.2225836431226766,0.22723048327137546,0.9247211895910781,0.006970260223048327,0.0,0.06784386617100371
108,E02000109,2677.0,2.75,4.89,0.005229734777736272,0.7889428464699291,0.0022413149047441168,0.2035861038475906,0.20283899887934254,0.9458348898020171,0.009338812103100485,0.0011206574523720584,0.04370564064251027
109,E02000110,2926.0,2.55,4.71,0.00888585099111415,0.7505126452494874,0.001367053998632946,0.23923444976076555,0.23308270676691728,0.9237867395762133,0.020164046479835954,0.00683526999316473,0.04921394395078606
110,E02000111,2727.0,2.75,4.59,0.009900990099009901,0.7422075540887422,0.002566923359002567,0.24532453245324531,0.25925925925925924,0.927026035936927,0.0121012101210121,0.0011001100110011,0.06050605060506051
111,E02000112,2489.0,3.01,4.92,0.007633587786259542,0.8196062675773403,0.0012053033346725592,0.17195660907995178,0.24186420249096022,0.9176376054640418,0.014061872237846525,0.0024106066693451184,0.06588991562876657
112,E02000113,3220.0,2.69,4.17,0.005900621118012423,0.7059006211180124,0.018012422360248446,0.2701863354037267,0.33229813664596275,0.9282608695652174,0.0037267080745341614,0.0009316770186335404,0.0670807453416149
113,E02000114,3116.0,2.35,4.28,0.018934531450577663,0.6164955070603337,0.007702182284980745,0.35686777920410784,0.2811296534017972,0.8783697047496791,0.016046213093709884,0.006418485237483954,0.09916559691912709
114,E02000115,3598.0,2.06,4.05,0.057809894385769875,0.4413563090605892,0.04474708171206226,0.45608671484157864,0.2793218454697054,0.9010561423012785,0.028349082823790995,0.011951083935519732,0.058643690939410784
115,E02000116,2556.0,2.54,4.08,0.005086071987480438,0.6091549295774648,0.01564945226917058,0.3701095461658842,0.3282472613458529,0.8904538341158059,0.016040688575899843,0.0035211267605633804,0.08998435054773082
116,E02000117,3662.0,2.55,4.18,0.006826870562534134,0.6417258328782086,0.004642271982523211,0.346805024576734,0.3244128891316221,0.906608410704533,0.009830693610049153,0.003003823047515019,0.08055707263790278
117,E02000118,2682.0,2.92,4.56,0.0070842654735272185,0.7900820283370619,0.013422818791946308,0.1894108873974646,0.27181208053691275,0.9310216256524981,0.007829977628635347,0.0014914243102162564,0.05965697240865026
118,E02000119,2646.0,2.71,4.09,0.017762660619803475,0.5162509448223734,0.1254724111866969,0.3405139833711262,0.373015873015873,0.8979591836734694,0.013983371126228269,0.0022675736961451248,0.08578987150415722
119,E02000120,3615.0,2.09,3.9,0.09266943291839558,0.4835408022130014,0.02627939142461964,0.3975103734439834,0.29073305670816046,0.8713692946058091,0.0326417704011065,0.015214384508990318,0.08077455048409406
120,E02000121,2593.0,2.99,4.59,0.006941766293868106,0.7354415734670267,0.014269186270728885,0.2433474739683764,0.2954107211723872,0.9182414192055535,0.007327419976860779,0.0015426147319706903,0.07288854608561511
121,E02000122,2867.0,2.58,5.23,0.021974189047785142,0.711545169166376,0.002441576560865016,0.26403906522497383,0.18416463201953262,0.9295430763864667,0.01639344262295082,0.0038367631670735963,0.0502267178235089
122,E02000123,3870.0,2.35,4.23,0.012661498708010336,0.648062015503876,0.0007751937984496124,0.3385012919896641,0.27312661498708013,0.8731266149870801,0.01937984496124031,0.007235142118863049,0.10025839793281653
123,E02000124,3408.0,2.28,4.52,0.025821596244131457,0.6446596244131455,0.009389671361502348,0.3201291079812207,0.21214788732394366,0.858274647887324,0.018192488262910797,0.018779342723004695,0.10475352112676056
124,E02000125,3683.0,2.48,4.8,0.005430355688297583,0.7599782785772468,0.0010860711376595167,0.2335052945967961,0.18300298669562856,0.9049687754547923,0.008417051316861254,0.0040727667662231876,0.08254140646212327
125,E02000126,2980.0,2.19,3.66,0.0634228187919463,0.32986577181208054,0.19093959731543625,0.41577181208053693,0.3476510067114094,0.8546979865771812,0.011409395973154362,0.003355704697986577,0.13053691275167786
126,E02000127,3763.0,2.28,4.75,0.004251926654265214,0.8679245283018868,0.0007972362476747276,0.1275577996279564,0.0837098060058464,0.9619984055275046,0.0015944724953494552,0.0007972362476747276,0.03587563114536274
127,E02000128,2985.0,2.42,5.43,0.005695142378559464,0.8686767169179229,0.0,0.12495812395309883,0.04690117252931323,0.9420435510887772,0.0016750418760469012,0.0010050251256281408,0.05561139028475712
128,E02000129,3023.0,2.41,5.49,0.00959311941779689,0.8898445253059875,0.005292755540853457,0.09526959973536223,0.057227919285478004,0.9517036056897122,0.0,0.0,0.04730400264637777
129,E02000130,3383.0,2.27,5.07,0.03281111439550695,0.7375110848359444,0.0008867868755542418,0.22908660951817914,0.08956547443097843,0.8891516405557198,0.00975465563109666,0.002069169376293231,0.09902453443689034
130,E02000131,4259.0,1.89,4.01,0.12444235736088284,0.41934726461610705,0.007983094623150975,0.4482272833998591,0.16670579948344683,0.9032636769194646,0.0046959380136182205,0.000704390702042733,0.09133599436487438
131,E02000132,4346.0,1.79,4.27,0.015186378278877128,0.5402669121030833,0.012425218591808559,0.43212149102623104,0.10377358490566038,0.9413253566497929,0.0041417395306028535,0.0013805798435342844,0.05315232397606995
132,E02000133,3763.0,2.31,6.6,0.03454690406590486,0.8535742758437417,0.0,0.11187882009035344,0.028700504916290195,0.9845867658782886,0.0007972362476747276,0.0,0.014615997874036673
133,E02000134,4905.0,2.0,4.73,0.04424057084607543,0.636901121304791,0.004689092762487258,0.3141692150866463,0.10682976554536187,0.9145769622833843,0.009378185524974516,0.0050968399592252805,0.0709480122324159
134,E02000135,4100.0,2.18,4.12,0.05707317073170732,0.5482926829268293,0.013414634146341463,0.38121951219512196,0.18024390243902438,0.9017073170731708,0.005121951219512195,0.004878048780487805,0.08829268292682926
135,E02000136,2217.0,2.35,5.62,0.006765899864682003,0.9111411817771764,0.0,0.08164185836716284,0.06540369869192603,0.9553450608930988,0.0,0.0,0.044654939106901215
136,E02000137,3527.0,2.08,5.27,0.020130422455344486,0.686986107173235,0.0025517436915225406,0.29033172667989793,0.054153671675645026,0.9500992344768926,0.001417635384179189,0.0042529061525375675,0.0442302239863907
137,E02000138,3879.0,1.94,5.12,0.020623872131992783,0.617169373549884,0.002320185614849188,0.359886568703274,0.05877803557617943,0.9641660221706625,0.0010311936065996391,0.001288992008249549,0.03351379221448827
138,E02000139,3100.0,2.31,5.3,0.02,0.8003225806451613,0.000967741935483871,0.17935483870967742,0.07387096774193548,0.9041935483870968,0.003870967741935484,0.008064516129032258,0.08387096774193549
139,E02000140,3229.0,2.34,4.62,0.004955094456488077,0.8702384639207185,0.001548467017652524,0.12325797460514092,0.09383710126974296,0.9430164137503871,0.0024775472282440383,0.0,0.05450603902136884
140,E02000141,3179.0,2.32,4.89,0.028939918213274615,0.720666876376219,0.014155394778232149,0.2362378106322743,0.11670336583831394,0.8864422774457377,0.0025165146272412707,0.005662157911292859,0.10537905001572821
141,E02000142,3115.0,2.4,5.8,0.019261637239165328,0.8163723916532906,0.0016051364365971107,0.16276083467094704,0.05521669341894061,0.9492776886035313,0.0022471910112359553,0.0019261637239165329,0.04654895666131621
142,E02000143,2926.0,2.51,5.52,0.002050580997949419,0.907382091592618,0.0,0.09056732740943267,0.06151742993848257,0.9347231715652768,0.006493506493506494,0.002050580997949419,0.05673274094326726
143,E02000144,3374.0,2.21,5.47,0.017190278601066984,0.7717842323651453,0.013040901007705987,0.1979845880260818,0.051570835803200946,0.9350918790752816,0.0035566093657379964,0.002074688796680498,0.05927682276229994
144,E02000145,3291.0,2.29,4.77,0.0036463081130355514,0.8304466727438469,0.014585232452142206,0.15132178669097537,0.0799149194773625,0.9301124278334852,0.002127013065937405,0.0009115770282588879,0.06684898207231844
145,E02000146,3305.0,2.24,5.2,0.009984871406959153,0.8586989409984871,0.0015128593040847202,0.12980332829046898,0.059001512859304085,0.9173978819969743,0.003933434190620273,0.000907715582450832,0.07776096822995461
146,E02000147,3123.0,2.42,6.22,0.006083893691962856,0.8302913864873519,0.0009606147934678194,0.16266410502721743,0.0345821325648415,0.9798270893371758,0.0,0.0,0.020172910662824207
147,E02000148,2466.0,2.47,6.17,0.0056772100567721,0.9099756690997567,0.0,0.08434712084347121,0.029197080291970802,0.9671532846715328,0.00202757502027575,0.0,0.030819140308191405
148,E02000149,3156.0,2.35,5.03,0.003485424588086185,0.9141318124207858,0.0,0.08238276299112801,0.06622306717363752,0.9372623574144486,0.003485424588086185,0.0012674271229404308,0.05798479087452472
149,E02000150,2801.0,2.59,5.77,0.0046411995715815784,0.9318100678329169,0.0,0.0635487325955016,0.034273473759371655,0.9543020349875044,0.0010710460549803642,0.0010710460549803642,0.04426990360585505
150,E02000151,2969.0,2.52,6.08,0.0010104412260020209,0.9518356348939037,0.0010104412260020209,0.04614348265409229,0.01380936342202762,0.9686763219939374,0.001684068710003368,0.0,0.02963960929605928
151,E02000152,2545.0,2.48,5.3,0.002357563850687623,0.8522593320235756,0.005893909626719057,0.13948919449901767,0.06640471512770138,0.9363457760314342,0.014538310412573674,0.0,0.0487229862475442
152,E02000153,2805.0,2.58,5.98,0.0010695187165775401,0.9778966131907308,0.0,0.0213903743315508,0.02281639928698752,0.9700534759358289,0.0,0.0,0.029590017825311943
153,E02000154,2943.0,2.48,5.99,0.0050968399592252805,0.8990825688073395,0.0010193679918450561,0.09480122324159021,0.03499830105334693,0.9354400271831464,0.002378525314305131,0.0013591573224600749,0.06082229018008835
154,E02000155,2995.0,2.35,5.2,0.004340567612687813,0.9419031719532555,0.0,0.05342237061769616,0.038731218697829715,0.9509181969949917,0.001669449081803005,0.0,0.04707846410684474
155,E02000156,4618.0,2.49,5.93,0.0045474231268947595,0.8923776526634907,0.0,0.10264183629276744,0.049155478562148115,0.9651364226938068,0.0030316154179298397,0.0019488956258120397,0.02988306626245128
156,E02000157,3313.0,2.35,5.83,0.006338665861756716,0.952912767884093,0.0,0.04074856625415032,0.025958345910051313,0.9815876848777543,0.0012073649260488982,0.0,0.017204950196196802
157,E02000158,3048.0,2.48,5.53,0.006233595800524934,0.8480971128608924,0.017388451443569555,0.12828083989501313,0.05971128608923885,0.9730971128608924,0.000984251968503937,0.000984251968503937,0.025590551181102362
158,E02000159,2616.0,2.44,6.67,0.016055045871559634,0.9323394495412844,0.0,0.051605504587155966,0.014908256880733946,0.9717125382262997,0.0,0.0,0.02790519877675841
159,E02000160,2866.0,2.53,5.78,0.00942079553384508,0.8872993719469644,0.00104675505931612,0.10258199581297976,0.04396371249127704,0.9692951849267272,0.0,0.0,0.03035589672016748
160,E02000161,3150.0,2.53,5.75,0.0025396825396825397,0.9492063492063492,0.0,0.04825396825396826,0.01904761904761905,0.9765079365079365,0.0,0.0,0.023174603174603174
161,E02000162,2727.0,2.31,5.46,0.011001100110011002,0.8903557022368903,0.0,0.09827649431609828,0.050605060506050605,0.9666299963329666,0.0,0.0,0.03226989365603227
162,E02000163,3010.0,2.54,6.21,0.008305647840531562,0.9458471760797342,0.0,0.04584717607973422,0.02524916943521595,0.9664451827242525,0.00132890365448505,0.0009966777408637873,0.03156146179401993
163,E02000164,2444.0,2.49,5.95,0.012684124386252046,0.9206219312602292,0.0,0.06669394435351882,0.03477905073649754,0.9713584288052373,0.0,0.0,0.02823240589198036
164,E02000165,2602.0,2.76,5.72,0.05764796310530361,0.8166794773251345,0.0,0.1256725595695619,0.03266717909300538,0.9850115295926211,0.0,0.0,0.014604150653343582
165,E02000166,3516.0,2.12,4.61,0.10665529010238908,0.43031854379977247,0.017349260523321957,0.4456769055745165,0.21786120591581343,0.8893629124004551,0.016496018202502846,0.05062571103526735,0.043515358361774746
166,E02000167,3737.0,2.01,4.75,0.23093390420123094,0.34011238961734014,0.006422263848006422,0.42253144233342255,0.17741503880117743,0.8902863259298903,0.019534385871019536,0.014985282312014986,0.0751940058870752
167,E02000168,3417.0,2.17,4.34,0.15218027509511267,0.4047410008779631,0.01112086625695054,0.43195785776997364,0.24963418203102136,0.913081650570676,0.009950248756218905,0.007609013754755633,0.06935908691834942
168,E02000169,3102.0,2.14,5.03,0.1647324306898775,0.3820116054158607,0.014829142488716958,0.4384268214055448,0.15731785944551901,0.9358478401031592,0.007414571244358479,0.0029013539651837525,0.05383623468729852
169,E02000170,3294.0,2.21,4.62,0.08530661809350334,0.48178506375227687,0.0021250758955676987,0.4307832422586521,0.22859744990892533,0.8922282938676381,0.0273224043715847,0.01639344262295082,0.06405585913782635
170,E02000171,3521.0,2.1,4.26,0.09031525134904857,0.43851178642431127,0.02584493041749503,0.44532803180914515,0.23686452712297643,0.9037205339392218,0.010508378301618859,0.010224368077250781,0.07554671968190854
171,E02000172,3843.0,2.27,3.85,0.056466302367941715,0.404631798074421,0.055685662243039294,0.48321623731459795,0.34322144158209733,0.941712204007286,0.009107468123861567,0.0026021337496747333,0.04657819411917773
172,E02000173,3452.0,1.95,4.04,0.17294322132097334,0.3111239860950174,0.016512166859791424,0.49942062572421786,0.2778099652375435,0.8728273464658169,0.040266512166859794,0.023754345307068367,0.06315179606025492
173,E02000174,3472.0,2.14,3.94,0.20046082949308755,0.31336405529953915,0.016129032258064516,0.4700460829493088,0.3159562211981567,0.9063940092165899,0.012672811059907835,0.005184331797235023,0.07574884792626728
174,E02000175,3693.0,1.96,3.88,0.14676414838884375,0.33604115894936365,0.017059301380991064,0.5001353912808015,0.2910912537232602,0.8619008935824533,0.020308692120227456,0.0314107771459518,0.08637963715136746
175,E02000176,3309.0,1.74,3.75,0.16923541855545482,0.2653369598065881,0.023874282260501662,0.5415533393774554,0.28890903596252643,0.8715624055605923,0.02357207615593835,0.033847083711090964,0.07101843457237836
176,E02000177,3671.0,2.18,3.93,0.09833832743121765,0.33478616180877147,0.06428766003813675,0.5025878507218742,0.2922909289022065,0.9455189321710705,0.009534186870062654,0.006537728139471534,0.03840915281939526
177,E02000178,3657.0,2.01,3.64,0.10391030899644517,0.3896636587366694,0.01613344271260596,0.49029258955427946,0.324856439704676,0.9021055509980859,0.01066447908121411,0.015313098167897183,0.07191687175280284
178,E02000179,2842.0,2.02,3.98,0.10098522167487685,0.3342716396903589,0.1330049261083744,0.4317382125263899,0.2895847994370162,0.8916256157635468,0.01688951442646024,0.01020408163265306,0.0812807881773399
179,E02000180,3193.0,2.14,3.96,0.19761979329783902,0.32038834951456313,0.01659880989664892,0.46539304729094894,0.30347635452552457,0.9185718759787034,0.009395552771688067,0.007829627309740057,0.06420294393986846
180,E02000181,3747.0,1.93,3.91,0.14011208967173738,0.3154523618895116,0.007205764611689352,0.5372297838270617,0.2409927942353883,0.9234053909794502,0.010942087002935683,0.009874566319722444,0.055777955697891644
181,E02000182,2861.0,2.04,4.25,0.11674239776301992,0.2911569381335197,0.10311080041943377,0.4889898636840266,0.22055225445648374,0.9213561691716183,0.019573575672841664,0.009087731562390773,0.049982523593149246
182,E02000183,3681.0,2.0,4.07,0.23580548763922848,0.2798152675903287,0.039663135017658245,0.4447161097527846,0.30969845150774244,0.9165987503395816,0.008149959250203748,0.009508285791904374,0.06574300461831024
183,E02000184,3274.0,2.22,3.83,0.10904092852779475,0.3555284056200366,0.06414172266340867,0.4712889431887599,0.3427000610873549,0.9376908979841173,0.004886988393402566,0.005192425167990226,0.05222968845448992
184,E02000185,3670.0,1.98,3.68,0.12534059945504086,0.27547683923705724,0.10217983651226158,0.49700272479564034,0.3444141689373297,0.9149863760217983,0.011444141689373298,0.014713896457765668,0.05885558583106267
185,E02000186,2685.0,2.01,4.0,0.21266294227188082,0.24655493482309124,0.04320297951582868,0.49757914338919923,0.32998137802607075,0.8830540037243948,0.01154562383612663,0.01452513966480447,0.09087523277467412
186,E02000187,3272.0,2.41,3.72,0.04187041564792176,0.2866748166259169,0.09352078239608802,0.5779339853300733,0.347799511002445,0.9703545232273839,0.004584352078239609,0.0018337408312958435,0.023227383863080684
187,E02000188,3064.0,2.32,3.67,0.04406005221932115,0.260443864229765,0.15078328981723238,0.5447127937336814,0.34627937336814624,0.9347258485639687,0.0035900783289817234,0.0019582245430809398,0.05972584856396867
188,E02000189,2029.0,2.35,3.59,0.21241991128634796,0.21586988664366683,0.06554953178905865,0.5061606702809266,0.4322326269098078,0.8915722030556925,0.008378511582060127,0.004435682602267127,0.09561360275998028
189,E02000190,3215.0,1.81,3.23,0.12846034214618973,0.1552099533437014,0.13561430793157075,0.5807153965785381,0.39875583203732506,0.8696734059097978,0.009642301710730949,0.006220839813374806,0.11446345256609643
190,E02000191,2204.0,1.77,3.33,0.12704174228675136,0.13430127041742287,0.12431941923774954,0.6143375680580763,0.41742286751361163,0.854355716878403,0.028584392014519056,0.008166969147005444,0.1088929219600726
191,E02000192,3027.0,2.01,3.53,0.08886686488272216,0.1694747274529237,0.1440370003303601,0.597621407333994,0.35414601916088534,0.8817310868847044,0.004294681202510736,0.0016518004625041295,0.11232243145028081
192,E02000193,3155.0,1.67,3.27,0.07290015847860538,0.1733755942947702,0.13692551505546752,0.6167987321711569,0.3832012678288431,0.8805071315372425,0.016798732171156894,0.0044374009508716325,0.098256735340729
193,E02000194,3671.0,2.01,4.35,0.0697357668210297,0.5693271588123128,0.013347861618087714,0.34758921274856985,0.15881231272132934,0.9210024516480523,0.003541269408880414,0.006265322800326887,0.0691909561427404
194,E02000195,3264.0,2.45,5.49,0.036458333333333336,0.8213848039215687,0.0012254901960784314,0.1409313725490196,0.0857843137254902,0.9246323529411765,0.001838235294117647,0.0012254901960784314,0.07230392156862746
195,E02000196,2264.0,2.74,5.7,0.0066254416961130744,0.901060070671378,0.0,0.09187279151943463,0.10512367491166077,0.926678445229682,0.012367491166077738,0.00441696113074205,0.05653710247349823
196,E02000197,3157.0,2.45,5.27,0.009819448843839089,0.861894203357618,0.0009502692429521698,0.12796959138422553,0.11086474501108648,0.9141590117199874,0.005384859043395629,0.0028508077288565093,0.07760532150776053
197,E02000198,3243.0,2.24,4.56,0.02744372494603762,0.7283379586802343,0.004008633980881899,0.24020968239284612,0.14122725871107,0.8923835954363244,0.005550416281221091,0.0037002775208140612,0.09836571076164045
198,E02000199,3042.0,2.48,5.04,0.025312294543063774,0.8234714003944773,0.0009861932938856016,0.15023011176857332,0.11735700197238659,0.9007232084155161,0.0029585798816568047,0.005588428665351742,0.09072978303747535
199,E02000200,3580.0,2.02,4.43,0.04385474860335196,0.656145251396648,0.005307262569832402,0.2946927374301676,0.1807262569832402,0.894413407821229,0.010335195530726256,0.006145251396648044,0.08910614525139665
200,E02000201,3558.0,2.05,4.2,0.0387858347386172,0.643620011242271,0.026981450252951095,0.2906127037661608,0.21500843170320405,0.8768971332209107,0.00477796514896009,0.0011242270938729624,0.11720067453625632
201,E02000202,3259.0,2.64,5.17,0.010432648051549556,0.8668303160478674,0.0,0.122737035900583,0.12089598036207426,0.9002761583307763,0.003988953666768947,0.0,0.09512120282295182
202,E02000203,3223.0,2.25,4.54,0.02016754576481539,0.726031647533354,0.026372944461681664,0.22742786224014894,0.18243872168786845,0.8690660874961216,0.01427241700279243,0.009618367980142725,0.10704312752094322
203,E02000204,3291.0,2.73,5.26,0.013065937405044059,0.8584017016104527,0.0,0.12792464296566394,0.13430568216347616,0.9045882710422364,0.00425402613187481,0.0009115770282588879,0.09054998480704952
204,E02000205,3048.0,2.49,4.92,0.0026246719160104987,0.8832020997375328,0.00426509186351706,0.10990813648293964,0.10269028871391075,0.9143700787401575,0.002952755905511811,0.0013123359580052493,0.08136482939632546
205,E02000206,4054.0,2.09,4.35,0.055994079921065615,0.6790823877651702,0.005426739023186976,0.25949679329057723,0.17809570794277257,0.8776517020226936,0.016773556980759743,0.004440059200789344,0.10113468179575728
206,E02000207,3328.0,2.35,4.63,0.006610576923076923,0.8001802884615384,0.004807692307692308,0.18840144230769232,0.1544471153846154,0.8993389423076923,0.00390625,0.0009014423076923077,0.09585336538461539
207,E02000208,3033.0,2.41,4.46,0.02835476425980877,0.7184305967688757,0.01153972964061985,0.2416749093306957,0.21332014507088692,0.8757006264424662,0.01582591493570722,0.004615891856247939,0.10385756676557864
208,E02000209,3033.0,2.56,4.76,0.007253544345532476,0.8766897461259479,0.005934718100890208,0.1101219914276294,0.16287504121332014,0.8846027035938016,0.0023079459281239697,0.002637652489284537,0.11045169798878998
209,E02000210,3295.0,2.39,4.94,0.00819423368740516,0.8746585735963581,0.0,0.11684370257966616,0.09438543247344461,0.88103186646434,0.0009104704097116844,0.0009104704097116844,0.11714719271623672
210,E02000211,3317.0,2.38,5.45,0.002411817907747965,0.9101597829363883,0.0009044317154054868,0.08712692191739524,0.05456738016279771,0.970756707868556,0.0009044317154054868,0.0009044317154054868,0.028037383177570093
211,E02000212,2833.0,2.55,4.7,0.013413342746205436,0.8369219908224497,0.009883515707730321,0.13978115072361455,0.16554888810448287,0.8888104482880339,0.004235792446170138,0.0035298270384751147,0.10342393222732087
212,E02000213,3797.0,2.01,4.05,0.07479589149328417,0.5417434816960759,0.014485119831445879,0.3689755069791941,0.20726889649723465,0.8743745061890966,0.02027916776402423,0.0039504872267579665,0.10139583882012115
213,E02000214,2219.0,2.63,6.02,0.003605227579990987,0.9193330328977016,0.0,0.07706173952230734,0.041910770617395225,0.9242902208201893,0.0067598017124831005,0.0,0.06804867057232988
214,E02000215,4930.0,1.86,4.31,0.06308316430020285,0.6231237322515213,0.019066937119675456,0.2947261663286004,0.15720081135902636,0.8519269776876268,0.012778904665314401,0.011967545638945233,0.12332657200811359
215,E02000216,3173.0,1.95,5.04,0.02017018594390167,0.6536400882445635,0.006303183107469272,0.3198865427040656,0.0857232902615821,0.947683580208005,0.0009454774661203908,0.002206114087614245,0.04916482823826032
216,E02000217,3393.0,2.12,4.59,0.038608900677866195,0.7247273798997937,0.018862363689949896,0.2178013557323902,0.1290893015030946,0.8829944002357796,0.0073681108163866785,0.0038314176245210726,0.1058060713233127
217,E02000218,2392.0,2.66,5.24,0.002926421404682274,0.7842809364548495,0.0033444816053511705,0.20944816053511706,0.12040133779264214,0.9510869565217391,0.002926421404682274,0.0,0.04598662207357859
218,E02000219,2978.0,2.48,6.18,0.007387508394895903,0.9170584284754869,0.0,0.0755540631296172,0.024513096037609133,0.9791806581598388,0.0010073875083948958,0.0,0.019811954331766288
219,E02000220,4088.0,1.72,3.98,0.06457925636007827,0.4953522504892368,0.009784735812133072,0.43028375733855184,0.18664383561643835,0.8674168297455969,0.008072407045009784,0.02054794520547945,0.1039628180039139
220,E02000221,3270.0,2.25,4.72,0.011926605504587157,0.7694189602446483,0.023853211009174313,0.19480122324159022,0.12782874617737003,0.9281345565749235,0.0024464831804281344,0.0012232415902140672,0.06819571865443425
221,E02000222,3410.0,2.08,5.0,0.040762463343108506,0.729325513196481,0.0008797653958944282,0.22932551319648095,0.1158357771260997,0.8894428152492668,0.00967741935483871,0.017008797653958945,0.08387096774193549
