,GEOGRAPHY_CODE,All categories: NS-SeC,Full-time students,Higher professional occupations,Intermediate occupations,Large employers and higher managerial and administrative occupations,Long-term unemployed,"Lower managerial, administrative and professional occupations",Lower supervisory and technical occupations,Never worked,Not classifiable for other reasons,Routine occupations,Semi-routine occupations,Small employers and own account workers
535,E02000536,4036.0,0.10918401057152297,0.07697390155269244,0.11925999339279815,0.02626362735381566,0.00842418235877106,0.1838453914767096,0.0639246778989098,0.05533531549388834,0.12933597621407333,0.059629996696399075,0.11248761149653122,0.05533531549388834
536,E02000537,4002.6666666666665,0.11908727514990007,0.10259826782145237,0.1147568287808128,0.042804796802131916,0.006495669553630913,0.22401732178547634,0.046802131912058634,0.04397068620919387,0.1254163890739507,0.03730846102598268,0.07911392405063292,0.05762824783477682
537,E02000538,3734.6666666666665,0.10656908247054624,0.05158871831488754,0.11424491253123885,0.021063905747947163,0.010888968225633702,0.16154944662620493,0.08157800785433775,0.060871117458050704,0.12709746519100323,0.0849696536951089,0.13709389503748662,0.04248482684755445
538,E02000539,4012.6666666666665,0.08107659079581325,0.07077587639142716,0.1030071440438611,0.05017444758265493,0.005814919421830869,0.24206678850307362,0.061638145871407216,0.03904303040372155,0.12344243229772388,0.07127429805615551,0.09038046187074265,0.06130586476158831
539,E02000540,3758.6666666666665,0.09666548421426037,0.07857396239801348,0.1131606952820149,0.04239091876551969,0.0039020929407591345,0.239446612273856,0.054629301170627885,0.0360056757715502,0.12681802057467187,0.059772969137992196,0.09702021993614758,0.05161404753458673
540,E02000541,3716.0,0.11463939720129171,0.05974165769644779,0.10333692142088267,0.022963760315751702,0.00914962325080732,0.14675278076785075,0.06835306781485469,0.06709723717258702,0.16325798349479725,0.07875852170792969,0.1232508073196986,0.042698241837100824
541,E02000542,3646.0,0.09910404095812762,0.08008776741634668,0.11044066556957396,0.0314499908575608,0.008045346498445785,0.17955750594258546,0.06070579630645456,0.0575973669775096,0.13256536844029987,0.07332236240628999,0.11482903638690803,0.0522947522398976
542,E02000543,3902.6666666666665,0.08865732832251452,0.08233686368295183,0.10915613255893407,0.041510078578749575,0.007687051588657329,0.2297574308165357,0.0613255893406218,0.050051247010591056,0.11769730099077554,0.06030064912880082,0.09907755380936113,0.05244277417150666
543,E02000544,3665.3333333333335,0.10167333575845762,0.05747544561658784,0.12968352128046562,0.03110221898872317,0.005456529647144416,0.23117497271735177,0.06093124772644598,0.02437249909057839,0.14041469625318295,0.059476173153874136,0.09767188068388505,0.06056747908330302
544,E02000545,3740.6666666666665,0.08180360007128855,0.06309035822491535,0.1021208340759223,0.05132774906433791,0.009980395651399038,0.21689538406701125,0.059169488504722874,0.05079308501158439,0.1333095704865443,0.0766351808946712,0.09980395651399038,0.05507039743361255
545,E02000546,4040.0,0.11221122112211221,0.05676567656765677,0.13102310231023104,0.03415841584158416,0.007260726072607261,0.19042904290429044,0.06584158415841584,0.056270627062706274,0.1070957095709571,0.06930693069306931,0.12095709570957096,0.04867986798679868
546,E02000547,3798.6666666666665,0.05545805545805546,0.03352053352053352,0.13548613548613547,0.02965952965952966,0.005265005265005265,0.18374868374868375,0.10038610038610038,0.023341523341523344,0.14899964899964901,0.09863109863109865,0.13162513162513162,0.05387855387855388
547,E02000548,3338.0,0.05712003195526263,0.028759736369083282,0.13640902736169364,0.01957259836229279,0.010984621529858197,0.15698022768124625,0.09406830437387657,0.03115638106650689,0.16337128020770922,0.11623726782504494,0.13441182344717395,0.050928699820251645
548,E02000549,4599.333333333333,0.06102333671546602,0.035512393100449346,0.1334976083490361,0.02435135526887955,0.00840701550949413,0.18886795187708363,0.09030294245542833,0.02522104652848239,0.1649514422380055,0.08711407450355126,0.12755471807508334,0.05319611537904044
549,E02000550,3446.6666666666665,0.051837524177949706,0.031334622823984526,0.13056092843326886,0.023597678916827854,0.013346228239845262,0.17504835589941975,0.10328820116054159,0.04158607350096712,0.1379110251450677,0.10522243713733076,0.14390715667311413,0.04235976789168279
550,E02000551,3548.6666666666665,0.06293443546872066,0.030621829795228258,0.10614315235769305,0.017471350742062748,0.014653390944955852,0.1504790531655082,0.08641743377794478,0.05448055607739997,0.16569603606988542,0.1147848957354875,0.1474732293819275,0.048844636483186175
551,E02000552,3380.0,0.04792899408284024,0.042209072978303744,0.17080867850098622,0.03155818540433925,0.005128205128205128,0.22071005917159764,0.08658777120315582,0.03096646942800789,0.11203155818540435,0.09250493096646943,0.10414201183431952,0.05542406311637081
552,E02000553,2959.3333333333335,0.05316512728091913,0.03086280693849966,0.1252534354584366,0.03198918675377337,0.009461590448299166,0.18022077044379364,0.09551700833521064,0.021401216490200495,0.16309979725163326,0.09033566118495155,0.12187429601261546,0.07681910340166705
553,E02000554,4456.0,0.10308198683423099,0.06567923399162179,0.0819868342309994,0.03396169958108917,0.030221424296828243,0.20766008378216638,0.04129263913824058,0.08752244165170557,0.1392878515858767,0.06538001196888091,0.08827049670855774,0.05565529622980251
554,E02000555,4324.666666666667,0.10112532757823338,0.09665484815785416,0.0841683366733467,0.04038846924618467,0.019731771234777245,0.22984430399260056,0.04516725759210729,0.05441652535840912,0.139509788808386,0.05349159858177894,0.0787729304763373,0.05672884229998458
555,E02000556,5007.333333333333,0.09918785780854747,0.09412861136999068,0.08440953268539476,0.048462255358807084,0.01784050059912129,0.2585541206230862,0.04180535215017974,0.06164292371188924,0.11330049261083745,0.051391292770603114,0.07522300625748903,0.054054054054054064
556,E02000557,3986.6666666666665,0.10351170568561874,0.08879598662207358,0.08578595317725753,0.03060200668896321,0.018060200668896322,0.2290969899665552,0.04080267558528428,0.05702341137123746,0.15434782608695655,0.05050167224080268,0.0882943143812709,0.053177257525083614
557,E02000558,3679.3333333333335,0.11215799963761551,0.050009059612248594,0.07791266533792354,0.021743069396629823,0.02717883674578728,0.1656097119043305,0.045660445732922626,0.10599746330857039,0.16887117231382498,0.07410762819351333,0.1072658090233738,0.043486138793259646
558,E02000559,3652.0,0.09620299379335523,0.12833150784958014,0.07447973713033954,0.058232931726907626,0.014786418400876232,0.25757575757575757,0.03504928806133625,0.05129609346476817,0.11847389558232932,0.04728002920774005,0.06754289886820007,0.05074844833880979
559,E02000560,3477.3333333333335,0.18021472392638035,0.09643404907975459,0.07400306748466257,0.04869631901840491,0.018788343558282208,0.24290644171779138,0.03067484662576687,0.04486196319018405,0.09969325153374234,0.051763803680981595,0.07112730061349694,0.04083588957055215
560,E02000561,3466.0,0.10848240046162723,0.1369494133487209,0.0678976726293518,0.05558761300250048,0.014810540488555492,0.2939026735910752,0.025774187343719945,0.03019811502211964,0.11155991536834008,0.0367378341988844,0.05866512790921331,0.05943450663589152
561,E02000562,3620.6666666666665,0.08009574663966121,0.11821027435094826,0.06683851960964832,0.052844779966856936,0.024673172528079542,0.25464923586816424,0.03332719572822685,0.057632111949917145,0.13772785858957837,0.050451113975326825,0.07144172343951391,0.05210826735407844
562,E02000563,4027.3333333333335,0.10362522761132262,0.0688627710643933,0.08624399933785797,0.02615461016388015,0.02681675219334547,0.19400761463333885,0.04386690945207747,0.06952491309385864,0.16868068200629036,0.07366330077801689,0.09154113557358054,0.04701208409203774
563,E02000564,3374.6666666666665,0.1048992493085737,0.09107072303437376,0.08158830501777953,0.035954168312919796,0.023508494666139867,0.20545239035954171,0.04543658632951403,0.06262346898459108,0.14164361912287635,0.06341367048597393,0.0900829711576452,0.05432635322007112
564,E02000565,3475.3333333333335,0.08804910799923268,0.09188567043928639,0.08267792058315748,0.04431229618262037,0.01918281220026856,0.22443890274314213,0.042010358718588145,0.08095146748513331,0.13945904469595244,0.05121810857471705,0.08478802992518704,0.051026280452714366
565,E02000566,3742.6666666666665,0.07178482365514785,0.1569291058069113,0.0643035268970431,0.0707160669754186,0.0154969718560741,0.2698610616316352,0.02850017812611329,0.04096900605628786,0.12219451371571072,0.04292839330245814,0.06127538297114357,0.05504096900605629
566,E02000567,4607.333333333333,0.06757343365648966,0.12299233106641586,0.07755751700188106,0.049196932426566344,0.01765301692953263,0.24757632759369125,0.03892345536101867,0.044132542323831576,0.14151352915641732,0.055708291130082487,0.07350600491969325,0.06366661843437997
567,E02000568,3880.0,0.13195876288659794,0.04810996563573883,0.07371134020618557,0.02336769759450172,0.02508591065292096,0.1599656357388316,0.05017182130584192,0.079553264604811,0.17216494845360825,0.08213058419243986,0.10154639175257732,0.05223367697594501
568,E02000569,4396.666666666667,0.08369977255496587,0.11493555724033358,0.08112206216830932,0.05974222896133435,0.018650492797573918,0.21243366186504928,0.03699772554965883,0.05337376800606519,0.15769522365428354,0.05489006823351023,0.07733131159969674,0.0491281273692191
569,E02000570,4048.6666666666665,0.07623909105878479,0.1666392227893957,0.06388934628684341,0.07311048904989297,0.013502387617322576,0.2763049563642352,0.02667544870739338,0.03227399967067347,0.11098303968384653,0.03869586695208299,0.05499753005104561,0.06668862176848345
570,E02000571,3716.6666666666665,0.07210762331838565,0.09721973094170404,0.0737219730941704,0.046816143497757846,0.022062780269058297,0.19748878923766816,0.04394618834080718,0.06582959641255605,0.17381165919282512,0.06224215246636772,0.08502242152466367,0.059730941704035874
571,E02000572,3514.0,0.11117435021817493,0.058622652248150255,0.06962625687725289,0.02580155568203377,0.0221969265793967,0.16296717890343387,0.05406943653955606,0.09998102826788086,0.18042117245304495,0.06564219313223298,0.10605198254600645,0.04344526655283627
572,E02000573,4051.3333333333335,0.09445450057594208,0.16866875102846798,0.06318907355603093,0.07141681750863912,0.01267072568701662,0.25226262958696727,0.027151555043607042,0.028961658713180842,0.12966924469310515,0.03225275629422412,0.05940431133783116,0.05989797597498765
573,E02000574,3790.0,0.17167985927880386,0.11187335092348286,0.07088830255057169,0.04925241864555849,0.01723834652594547,0.20949868073878627,0.030958663148636763,0.04344766930518909,0.11345646437994723,0.04784520668425682,0.07423043095866315,0.05963060686015831
574,E02000575,4564.0,0.14271107215892492,0.11948583114227287,0.07099035933391762,0.05740578439964943,0.013292433537832311,0.22304995617879053,0.03476482617586912,0.04411335086181712,0.11860940695296525,0.04221443178498393,0.0759567630733275,0.05740578439964943
575,E02000576,3582.0,0.10813325888702773,0.06867671691792294,0.08002977852224084,0.033686953284943234,0.02363670202866183,0.17941559650102362,0.04615670947329239,0.06904894844593337,0.17197096594081518,0.06830448538991252,0.09957193374278801,0.0513679508654383
576,E02000577,3426.6666666666665,0.10466926070038912,0.03482490272373541,0.0556420233463035,0.023151750972762647,0.03365758754863813,0.143579766536965,0.05252918287937743,0.10252918287937743,0.1943579766536965,0.08813229571984436,0.11536964980544748,0.05155642023346303
577,E02000578,2696.0,0.10089020771513353,0.045252225519287835,0.07739861523244312,0.023491592482690407,0.028189910979228485,0.15380811078140455,0.05242334322453017,0.09347181008902077,0.1827398615232443,0.07270029673590504,0.1142433234421365,0.05539070227497528
578,E02000579,3736.0,0.07066381156316917,0.08743754461099215,0.07458957887223412,0.05585296216987866,0.019271948608137045,0.26837972876516775,0.03408279800142755,0.04229122055674518,0.14775160599571735,0.044789436117059246,0.07762312633832977,0.07726623840114205
579,E02000580,4128.0,0.08430232558139535,0.07154392764857881,0.06895994832041344,0.052164082687338506,0.022609819121447026,0.2646963824289406,0.040697674418604654,0.042797157622739015,0.1375968992248062,0.05329457364341085,0.0786498708010336,0.08268733850129198
580,E02000581,3558.6666666666665,0.09797677032596479,0.053016110902959906,0.06837766953915325,0.027163731734732112,0.02978643686774073,0.1592356687898089,0.05207943049831398,0.0790558261521169,0.18939677781940803,0.07943049831397528,0.1133383289621581,0.05114275009366804
581,E02000582,4462.0,0.11295383236216944,0.14164051994621246,0.052741670401912445,0.09861048857014791,0.010458688181682354,0.2826834005677573,0.020020917376363363,0.03107724488271328,0.10578216046615867,0.027790228597041687,0.04138652323322874,0.07485432541461229
582,E02000583,3861.3333333333335,0.06733425414364641,0.13829419889502761,0.052313535911602205,0.09737569060773481,0.008977900552486187,0.3007596685082873,0.02037292817679558,0.029005524861878452,0.13190607734806628,0.030041436464088397,0.04264502762430939,0.08097375690607735
583,E02000584,4364.666666666667,0.07637085688101419,0.15335268061707652,0.0526958912478998,0.12036047044447838,0.005804185122957079,0.290361997861616,0.019092714220253548,0.02978463418359554,0.12524820528486327,0.02672979990835497,0.03253398503131205,0.06766457919657858
584,E02000585,4193.333333333333,0.09141494435612083,0.1273449920508744,0.06136724960254372,0.0904610492845787,0.011287758346581878,0.2829888712241654,0.02384737678855326,0.049443561208267095,0.12003179650238474,0.023211446740858507,0.04085850556438792,0.07774244833068363
585,E02000586,4332.0,0.1294244382887042,0.13650353955063096,0.05140043090181594,0.1206525084641428,0.007232994767620806,0.26254232071406586,0.019698368728839642,0.03693444136657433,0.11757463835026162,0.020467836257309944,0.0332409972299169,0.06432748538011697
586,E02000587,3922.0,0.11048784633690294,0.14431412544620092,0.054563997960224375,0.09297977222505525,0.005779364269930308,0.2565017848036716,0.020227774944756076,0.03960564337922829,0.1419343872174061,0.026687064422913482,0.042155362910079895,0.0647628760836308
587,E02000588,4230.666666666667,0.06429246769618657,0.13961550583044435,0.03829183737787582,0.12369996848408446,0.00709108099590293,0.2697762369996848,0.022533879609202643,0.03986763315474314,0.13205168610148124,0.02552789158525055,0.048534509927513396,0.08871730223763
588,E02000589,4717.333333333333,0.12577727529677785,0.13736574335782928,0.06797625777275297,0.10542679479932165,0.010740531373657434,0.2685132843414359,0.022328999434708875,0.036602600339174673,0.09058790276992651,0.0322215941209723,0.04381006218202374,0.058648954211418886
589,E02000590,3959.3333333333335,0.09260818319582421,0.10894089914126956,0.06566762081158443,0.0713924903182354,0.013638659707021383,0.23943424818993095,0.027782454958747264,0.03973732951675366,0.1554133692540832,0.043946792389291126,0.06853005556490992,0.07290789695234888
590,E02000591,3508.0,0.11041429114405168,0.11535537818320031,0.06993538578487267,0.06917521854808058,0.01900418091980236,0.25275560623337134,0.03325731660965413,0.05131128848346636,0.1136450019004181,0.04351957430634739,0.06328392246294184,0.05834283542379323
591,E02000592,4237.333333333333,0.12539332913782256,0.14285714285714288,0.047986154814348654,0.11847073631214601,0.005978602894902455,0.2861862806796728,0.01809314033983638,0.027690371302706105,0.10289490245437383,0.021239773442416617,0.036658275645059794,0.06655129011957206
592,E02000593,4229.333333333333,0.08291298865069358,0.13114754098360656,0.06447036569987391,0.09946406052963432,0.011664564943253469,0.2859394703656999,0.025535939470365702,0.03278688524590164,0.11585750315258513,0.026796973518284993,0.050126103404791934,0.07329760403530895
593,E02000594,3799.3333333333335,0.05737848745393929,0.13581330057904895,0.05369363046148447,0.1052816283558519,0.007369713984909633,0.2639059484120021,0.025267590805404454,0.029478855939638532,0.17108264607825935,0.02368836638006668,0.046323916476574835,0.08071591507281979
594,E02000595,3920.6666666666665,0.061044040129229725,0.13535113076007482,0.050501615371535455,0.11154565550076517,0.006461486141812617,0.28294507736779456,0.017514028226492093,0.03536813467097432,0.15796633225641898,0.024315592586294846,0.038768916850875704,0.07821799013773169
595,E02000596,4014.6666666666665,0.1408170043175025,0.12371305214214548,0.05479907007638658,0.10262371305214214,0.006642311524410496,0.298737960810362,0.014114911989372302,0.021421454666223846,0.10594486881434739,0.02025905014945201,0.036698771172367986,0.07422783128528729
596,E02000597,3948.6666666666665,0.08796218132703022,0.07681917946986325,0.07141651190275199,0.06027351004558501,0.017558669593111597,0.22674320445720075,0.036974506162417695,0.058754009792334964,0.16478136079689346,0.05605267600877934,0.07479317913219652,0.06787101131183522
597,E02000598,3260.0,0.06421267893660532,0.10163599182004089,0.09938650306748466,0.07955010224948875,0.007157464212678937,0.2703476482617587,0.041104294478527606,0.012678936605316974,0.15173824130879346,0.03251533742331288,0.060327198364008176,0.07934560327198364
598,E02000599,3526.6666666666665,0.21928166351606806,0.10378071833648393,0.05954631379962193,0.056899810964083176,0.005103969754253308,0.19773156899810965,0.019281663516068054,0.03648393194706994,0.14858223062381853,0.02344045368620038,0.04499054820415879,0.08487712665406427
599,E02000600,3907.3333333333335,0.11124381504862652,0.12523460160382185,0.08428595802764033,0.07251322299948813,0.009042825456406757,0.2893704146050162,0.02678723767275209,0.028152192458624808,0.10288346698515612,0.03463572769152022,0.05596314622078143,0.059887391230165496
600,E02000601,3787.3333333333335,0.07586692483717654,0.12990670656574546,0.08414011617672945,0.1031508537229361,0.0063369125154022175,0.3002992430910051,0.03186058792466115,0.01549023059320542,0.09822214398873437,0.030100334448160532,0.058792466115120574,0.06583348002112305
601,E02000602,3769.3333333333335,0.11673151750972763,0.09656880084895648,0.08967102935974532,0.0610187477891758,0.00902016271666077,0.2456667845772904,0.04174036080650867,0.0325433321542271,0.1239830208701804,0.05217545100813583,0.07428369296073575,0.05659709939865582
602,E02000603,3496.6666666666665,0.11858913250714968,0.07645376549094375,0.08884652049571021,0.03546234509056244,0.010676835081029554,0.21944709246901814,0.05376549094375596,0.03336510962821735,0.12240228789323165,0.07283126787416587,0.10428979980934223,0.06387035271687322
603,E02000604,3955.3333333333335,0.1259059497724591,0.09523006910500591,0.1053429967975729,0.056969492668127425,0.004887915051407382,0.25012641159615706,0.038260576436878475,0.027810551154559243,0.12624304736221134,0.032361368616214393,0.0771953480532614,0.05966627338614529
604,E02000605,3600.6666666666665,0.0888724310312905,0.09331605258285502,0.10201814478800222,0.054989816700611004,0.005184225143491946,0.2716163673393816,0.03758563229031661,0.02555082392149602,0.13627106091464544,0.032586558044806514,0.07406035919274209,0.07794852805036105
605,E02000606,4215.333333333333,0.09236122093942749,0.14186303969634667,0.09963624861616321,0.08429542938478571,0.0052190415941799784,0.3134588012019611,0.0317887078918235,0.010912541515103591,0.09267752649058993,0.02910011070694291,0.04792029100110707,0.05076704096156888
606,E02000607,3320.0,0.22289156626506024,0.09678714859437751,0.0821285140562249,0.06626506024096386,0.004016064257028113,0.2397590361445783,0.033734939759036145,0.013052208835341366,0.09979919678714859,0.03132530120481928,0.05903614457831325,0.05120481927710843
607,E02000608,3622.6666666666665,0.1950680898049319,0.1326831063673169,0.0841001104158999,0.07637099742362902,0.007545086492454913,0.2721751932278248,0.02741994847258005,0.011041589988958411,0.06845785793154215,0.025395656974604344,0.05226352594773648,0.04747883695252116
608,E02000609,3412.6666666666665,0.09103340496190664,0.07774956046102754,0.111740574330924,0.04200039070130886,0.0054698183238913855,0.22211369408087517,0.04258644266458293,0.032232857980074234,0.15901543270169954,0.04453994920882985,0.08028911896854855,0.09122875561633131
609,E02000610,3892.6666666666665,0.10549751669806474,0.12570645658503168,0.1015584860421305,0.06576468573385855,0.007706799109436548,0.27607467032026034,0.032539818462065426,0.01781126905292002,0.11834218188045899,0.0345949648912485,0.06165439287549238,0.05274875834903237
610,E02000611,3589.3333333333335,0.09231054977711738,0.0774517087667162,0.1201708766716196,0.05553491827637444,0.00538632986627043,0.24962852897473997,0.044762258543833575,0.014487369985141158,0.14654531946508173,0.03231797919762258,0.08079494799405645,0.08060921248142644
611,E02000612,3699.3333333333335,0.07100378446566949,0.07334654892773472,0.1304739592719409,0.05045954225986664,0.0030636150657776177,0.2486934582807713,0.05045954225986664,0.018201477743737607,0.1522796900342404,0.03568210488376284,0.07695080194629664,0.0893854748603352
612,E02000613,3638.6666666666665,0.08409673873213631,0.09050934408208135,0.10425064126053499,0.06430927079516306,0.0071454745327958966,0.26914620740197875,0.04653719311102968,0.02528398680835471,0.11872480762183951,0.046353975815316965,0.07401978746793697,0.06962257237083182
613,E02000614,3914.6666666666665,0.09366485013623979,0.052622615803814714,0.11767711171662126,0.038317438692098096,0.0068119891008174395,0.21508855585831063,0.06692779291553133,0.023160762942779294,0.12687329700272482,0.06522479564032697,0.11324931880108992,0.08038147138964578
614,E02000615,3567.3333333333335,0.06148383479723416,0.046346477293963746,0.13810502709773875,0.0364417865819473,0.004485142963931975,0.22706036254905623,0.0741917398617081,0.01644552420108391,0.1452065034572977,0.06634273967482714,0.10278452625677444,0.08110633526443654
615,E02000616,2892.0,0.05647763946519133,0.04956201014292301,0.13393268787459658,0.03665283540802213,0.006915629322268326,0.2330567081604426,0.07584140156754265,0.011756569847856155,0.12448132780082988,0.07514983863531581,0.10995850622406639,0.08621484555094514
616,E02000617,3637.3333333333335,0.05168621700879765,0.049303519061583576,0.12426686217008798,0.04105571847507331,0.00879765395894428,0.2320381231671554,0.06836510263929618,0.02126099706744868,0.13911290322580644,0.07459677419354838,0.11748533724340175,0.0720307917888563
617,E02000618,4145.333333333333,0.20247668060469606,0.0940816982952718,0.07188806690254101,0.0459954969443551,0.016886458668382117,0.21180443872627855,0.04277902862656803,0.034577034416211,0.10276616275329689,0.05017690575747829,0.0808941781923448,0.045673850112576395
618,E02000619,3716.6666666666665,0.08394618834080718,0.07443946188340808,0.1018834080717489,0.03659192825112108,0.025291479820627804,0.20161434977578477,0.05201793721973095,0.054170403587443954,0.15784753363228698,0.06762331838565024,0.10026905829596414,0.04430493273542601
619,E02000620,3686.0,0.08844275637547477,0.10182673177789835,0.09115572436245252,0.041960571531922584,0.015554349792005788,0.23168746608790017,0.04322662325917888,0.0506420690902514,0.13040332790739737,0.06854765780430458,0.0913365888949177,0.045216133116295895
620,E02000621,3880.6666666666665,0.08692664490637347,0.09895207009104966,0.0829754337742656,0.052224703659165095,0.02009963923724446,0.25253392887819964,0.04861707610376224,0.04243257172307164,0.10548015804844528,0.06974746607112181,0.08950352173166122,0.050506785775639926
621,E02000622,3868.0,0.11151327128576352,0.10772147535332645,0.08979662185453291,0.046190968631506374,0.015339538090313685,0.24146845915201653,0.04239917269906929,0.04912099276111686,0.10513615994484661,0.06549465701482247,0.07997242330230954,0.04584625991037573
622,E02000623,3752.6666666666665,0.09753064487475574,0.05826967489785042,0.08669390655533843,0.03126665482323681,0.03215491206253331,0.18884348907443596,0.06057914372002132,0.05365073725350862,0.13359388879019363,0.08047610588026292,0.12417836205365074,0.05276248001421212
623,E02000624,3663.3333333333335,0.11319381255686989,0.07370336669699727,0.08334849863512284,0.035486806187443126,0.02493175614194722,0.20527752502274793,0.0451319381255687,0.0646041856232939,0.1264786169244768,0.06988171064604186,0.10682438580527752,0.05113739763421292
624,E02000625,3560.6666666666665,0.10466204830556076,0.05841602696124321,0.07732634338138925,0.028459090058041564,0.03201647631529676,0.1853585470885602,0.053922486425762965,0.0816326530612245,0.1215128253136117,0.08687511701928477,0.12282344130312675,0.04699494476689759
625,E02000626,3465.3333333333335,0.12177760677183531,0.04328587918430165,0.07849172758753366,0.028087726048480182,0.03789919199692189,0.1679492112350904,0.05656021546748749,0.08618699499807618,0.1375529049634475,0.0856098499422855,0.12216237014236243,0.034436321662177756
626,E02000627,3976.0,0.08953722334004025,0.0886988598256204,0.08366867873910128,0.04510395707578806,0.02095908786049631,0.24748490945674045,0.04795439302481556,0.06371562709590879,0.11016096579476861,0.06673373574782025,0.08668678739101275,0.04929577464788732
627,E02000628,3973.3333333333335,0.13053691275167784,0.04530201342281879,0.08590604026845637,0.026342281879194632,0.02919463087248322,0.16677852348993286,0.052516778523489925,0.08036912751677852,0.12802013422818792,0.09043624161073825,0.1186241610738255,0.045973154362416106
628,E02000629,4046.6666666666665,0.07495881383855024,0.12306425041186161,0.0873146622734761,0.07775947281713345,0.014827018121911038,0.2965403624382208,0.04217462932454695,0.03558484349258649,0.08978583196046129,0.03970345963756178,0.0627677100494234,0.05551894563426689
629,E02000630,3936.0,0.06537940379403794,0.12872628726287264,0.07791327913279134,0.07943766937669378,0.017953929539295393,0.28438346883468835,0.03523035230352303,0.04522357723577236,0.10315040650406504,0.04539295392953929,0.06317750677506775,0.05403116531165311
630,E02000631,3881.3333333333335,0.1138783923050498,0.10906904843696323,0.09034695980762625,0.04826520096186877,0.018206801786327723,0.26228100309172103,0.041738234283751285,0.03143249742356578,0.10941257299896942,0.04122294744074201,0.07351425626932324,0.06063208519409138
631,E02000632,4270.0,0.06229508196721312,0.13239656518345044,0.09414519906323185,0.07306791569086651,0.014676034348165496,0.3199063231850117,0.030757220921155348,0.029508196721311476,0.08618266978922717,0.04527712724434036,0.061514441842310696,0.05027322404371584
632,E02000633,3846.6666666666665,0.09410745233968805,0.08682842287694974,0.08162911611785095,0.041421143847487005,0.025476603119584055,0.2610051993067591,0.04540727902946274,0.05493934142114385,0.10415944540727903,0.05909878682842288,0.09150779896013865,0.05441941074523397
633,E02000634,3197.3333333333335,0.0811092577147623,0.11759799833194327,0.08507089241034195,0.05629691409507923,0.01855713094245204,0.24374478732276897,0.04107589658048374,0.05254378648874061,0.11884904086738948,0.05879899916597164,0.0829858215179316,0.04336947456213511
634,E02000635,3578.6666666666665,0.09463487332339793,0.09128166915052162,0.0789865871833085,0.044336810730253355,0.022913561847988078,0.2669523099850969,0.0389344262295082,0.050670640834575266,0.10227272727272728,0.06110283159463487,0.09239940387481373,0.05551415797317437
635,E02000636,3946.6666666666665,0.0597972972972973,0.16469594594594594,0.07246621621621623,0.11165540540540542,0.008277027027027027,0.3158783783783784,0.02364864864864865,0.030236486486486486,0.08699324324324324,0.030743243243243245,0.041891891891891894,0.053716216216216216
636,E02000637,4134.0,0.07369779067892276,0.11030478955007257,0.09337203676826318,0.053217223028543786,0.022093210772456056,0.30495081438477667,0.0364457345589421,0.03128527656829544,0.09804870182228673,0.04499274310595065,0.06660216094178358,0.06498951781970651
637,E02000638,3948.6666666666665,0.08137768022961336,0.07074117845686308,0.09640384940064158,0.040351173391862234,0.023974337329056225,0.2338342056390343,0.04744217457369577,0.051156508526084755,0.13287185547864258,0.06803984467330745,0.09775451629241938,0.05605267600877934
638,E02000639,3811.3333333333335,0.10564981633723981,0.05334965891201679,0.10180164421899597,0.029910792373622527,0.025887703340913067,0.2058772083260451,0.05299982508308553,0.07433968864789224,0.1068742347384992,0.06996676578625154,0.1189435018366276,0.05439916039881056
639,E02000640,4965.333333333333,0.07317400644468314,0.12835660580021485,0.09519334049409238,0.08002148227712137,0.012352309344790549,0.2987379162191192,0.033029001074113856,0.030612244897959186,0.09519334049409238,0.03893662728249195,0.06404403866809882,0.05034908700322235
640,E02000641,3306.0,0.10687638636821939,0.045775357935067554,0.09215567654769108,0.02520669489816495,0.029239766081871347,0.17745513208308125,0.05424480742085098,0.07037709215567654,0.15809639040129056,0.07562008469449485,0.11958056059689454,0.045372050816696916
641,E02000642,3997.3333333333335,0.08272181454302868,0.09839893262174783,0.08539026017344896,0.048865910607071385,0.014843228819212809,0.26601067378252163,0.04436290860573716,0.030520346897931955,0.13308872581721146,0.05203468979319546,0.08605737158105403,0.05770513675783855
642,E02000643,3940.6666666666665,0.07511419387582474,0.0911859245474539,0.09998308238876671,0.05210624259854509,0.01437996954829978,0.29555066824564374,0.03907968194890882,0.04432414143122991,0.10505836575875487,0.046861783116223986,0.07376078497716124,0.06259516156318728
643,E02000644,3790.0,0.08460861917326298,0.09023746701846966,0.10624450307827617,0.04925241864555849,0.016534740545294635,0.2816182937554969,0.03992963940193492,0.0397537379067722,0.10536499560246261,0.04784520668425682,0.0773966578715919,0.06121372031662269
644,E02000645,3984.6666666666665,0.0749539902961352,0.09938096034800067,0.09620210808097708,0.05956165300317886,0.013384641124309855,0.2814120796386147,0.043667391668060905,0.03664045507779823,0.10908482516312533,0.04483854776643801,0.08014053873180525,0.060732809101555964
645,E02000646,4068.6666666666665,0.08405702113714567,0.09536293626085532,0.10027855153203342,0.06062592167786335,0.014255284286416517,0.29018515484188107,0.039980337538915285,0.039816483696542684,0.10453875143372111,0.040308045223660494,0.06504997542192364,0.06554153694904147
646,E02000647,3911.3333333333335,0.07584796318391,0.08590420998806886,0.10005113345832622,0.04942900971535708,0.015169592636782001,0.28532469746037153,0.04073632179989774,0.035452531106187145,0.12254985512186807,0.04363388443838418,0.07329129026759844,0.07260951082324868
