,GEOGRAPHY_CODE,1. Managers and senior officials,2. Professional occupations,3. Associate professional and technical occupations,4. Administrative and secretarial occupations,5. Skilled trades occupations,6. Personal service occupations,7. Sales and customer service occupations,"8. Process, plant and machine operatives",9. Elementary occupations,All categories: Occupation
1826,E02001827,0.23312883435582823,0.15987008300252617,0.15409599422591125,0.1591483219054493,0.0736196319018405,0.050523276795380725,0.06351497654276435,0.03789245759653555,0.06820642367376399,1847.3333333333333
1827,E02001828,0.238403451995685,0.15605897159295218,0.1553398058252427,0.14275440489032723,0.0845019777058612,0.0492628550880978,0.06544408486156059,0.043509528946422155,0.06472491909385113,1854.0
1828,E02001829,0.21430559421096576,0.1578068466462566,0.15836348455329807,0.16615641525187863,0.08349568605622042,0.05148900640133593,0.06512663512385193,0.041469524074589474,0.06178680768160311,2395.3333333333335
1829,E02001830,0.26980778246601034,0.2109704641350211,0.15096108766994842,0.14533520862634786,0.05485232067510549,0.041256446319737454,0.056493202062822316,0.02930145335208626,0.04102203469292077,2844.0
1830,E02001831,0.14200260078023405,0.10013003901170352,0.13133940182054615,0.15266579973992195,0.11859557867360207,0.06397919375812744,0.08634590377113134,0.07906371911573472,0.1258777633289987,2563.3333333333335
1831,E02001832,0.22144772117962466,0.16756032171581772,0.16166219839142093,0.15978552278820377,0.08096514745308311,0.05013404825737266,0.0576407506702413,0.04289544235924934,0.0579088471849866,2486.6666666666665
1832,E02001833,0.15820241139934235,0.08878333942272561,0.13956887102667154,0.1673364998173182,0.13810741687979539,0.06466934599926927,0.06759225429302156,0.0763609791742784,0.09937888198757765,1824.6666666666667
1833,E02001834,0.08017817371937638,0.04498886414253897,0.0779510022271715,0.13897550111358573,0.16035634743875277,0.09131403118040088,0.09354120267260578,0.14253897550111358,0.17015590200445432,1496.6666666666667
1834,E02001835,0.18714859437751005,0.21097724230254353,0.1598393574297189,0.1392235609103079,0.07228915662650602,0.058634538152610445,0.05836680053547524,0.04846050870147256,0.06506024096385542,2490.0
1835,E02001836,0.18802289740202555,0.1521356230735359,0.14619110523998238,0.15697930427124615,0.10303830911492734,0.05041831792162043,0.07221488331131659,0.05812417437252312,0.07287538529282254,3028.0
1836,E02001837,0.06376975169300225,0.029909706546275398,0.07590293453724606,0.12274266365688488,0.15293453724604966,0.09057562076749437,0.09650112866817157,0.16337471783295712,0.20428893905191875,2362.6666666666665
1837,E02001838,0.21703703703703703,0.14,0.1580246913580247,0.16617283950617284,0.08024691358024691,0.05185185185185185,0.07703703703703704,0.04814814814814815,0.061481481481481484,2700.0
1838,E02001839,0.11181434599156118,0.05379746835443038,0.10443037974683544,0.17440225035161744,0.15119549929676512,0.0710267229254571,0.07243319268635724,0.12939521800281295,0.13150492264416316,1896.0
1839,E02001840,0.07413441955193482,0.05010183299389002,0.08472505091649693,0.12912423625254582,0.16578411405295312,0.08228105906313644,0.08513238289205703,0.1389002036659878,0.18981670061099798,1636.6666666666667
1840,E02001841,0.2404978136562395,0.18298015472586615,0.1503531786074672,0.16279852001345443,0.07164480322906155,0.048099562731247894,0.05617221661621258,0.0346451395896401,0.052808610830810634,1982.0
1841,E02001842,0.1118918918918919,0.08297297297297297,0.13324324324324327,0.16594594594594594,0.14135135135135138,0.06486486486486487,0.07486486486486486,0.11702702702702704,0.10783783783783785,2466.6666666666665
1842,E02001843,0.10645266950540452,0.057320668195217826,0.11660661644284312,0.1663937111038323,0.1562397641663937,0.07238781526367508,0.077628562070095,0.12577792335407795,0.12119226989846053,2035.3333333333333
1843,E02001844,0.16244002741603839,0.15215901302261822,0.1526159469956591,0.1501028101439342,0.09961160612291524,0.054603609778387026,0.06876856294265478,0.07288096870002285,0.08681745487777016,2918.0
1844,E02001845,0.11078527207559465,0.056695992179863146,0.11176278918214401,0.16715542521994134,0.15770609318996417,0.0635386119257087,0.08243727598566308,0.1169762137504073,0.13294232649071358,2046.0
1845,E02001846,0.09840055632823366,0.059457579972183594,0.10361613351877608,0.13386648122392214,0.14881780250347704,0.08031988873435326,0.08414464534075106,0.12656467315716272,0.16481223922114047,1917.3333333333333
1846,E02001847,0.15070473436935308,0.10046982291290206,0.1311890133718829,0.1633538127936393,0.12359956631731116,0.05204192265992049,0.08095410191543188,0.09215757137694253,0.10552945428261654,1844.6666666666667
1847,E02001848,0.08575256811076373,0.05493523894595802,0.10763733809736488,0.1447074586869138,0.1433675748101831,0.06833407771326484,0.09334524341223761,0.12684234033050468,0.17507815989280928,1492.6666666666667
1848,E02001849,0.09870945238925706,0.11510289501220788,0.13219393093826298,0.1430066271363795,0.1144053017091036,0.088943146145797,0.09173351935821417,0.09696546913149634,0.11893965817928148,1911.3333333333333
1849,E02001850,0.10714285714285714,0.08782201405152225,0.1320257611241218,0.1648126463700234,0.13875878220140514,0.06850117096018735,0.07640515222482436,0.1094847775175644,0.11504683840749413,2277.3333333333335
1850,E02001851,0.1335192069392813,0.10223048327137546,0.13444857496902105,0.15272614622057,0.11617100371747212,0.06071871127633209,0.07032218091697647,0.11121437422552664,0.11864931846344486,2152.0
1851,E02001852,0.09586393505991496,0.07460378817162736,0.11441824507151141,0.1492075763432547,0.1302667182064167,0.08581368380363355,0.08426749130266718,0.11982991882489369,0.1457286432160804,1724.6666666666667
1852,E02001853,0.13358395989974936,0.15839598997493734,0.1385964912280702,0.14837092731829574,0.08596491228070174,0.053132832080200504,0.07192982456140351,0.12481203007518797,0.08521303258145363,2660.0
1853,E02001854,0.1099279674287504,0.08268086439085501,0.11587848418415284,0.1415596617601002,0.13279047917319137,0.07297212652677733,0.08706545568430944,0.1233949264015033,0.1337300344503602,2128.6666666666665
1854,E02001855,0.07507408626934474,0.02897596312150148,0.08067171550872572,0.11722094171880144,0.1399407309845242,0.06947645702996377,0.10141587092525518,0.1685874217978268,0.21863681264405663,2024.6666666666667
1855,E02001856,0.09860436893203882,0.0849514563106796,0.12014563106796115,0.16171116504854366,0.1149878640776699,0.07190533980582524,0.07888349514563106,0.12712378640776698,0.14168689320388347,2197.3333333333335
1856,E02001857,0.10723130262506192,0.09583952451708767,0.1188707280832095,0.13719663199603763,0.11565131253095591,0.08221892025755324,0.0913818722139673,0.11267954432887567,0.13893016344725112,2692.0
1857,E02001858,0.10225241329996423,0.13299964247407936,0.1380050053628888,0.14765820521987844,0.08687879871290669,0.06614229531641043,0.09367179120486234,0.10153736145870576,0.13085448695030388,1864.6666666666667
1858,E02001859,0.0759089093088294,0.07231322413104274,0.08310027966440271,0.14143028365960847,0.10307630842988413,0.06632041550139832,0.10747103475829005,0.1530163803435877,0.19736316420295644,1668.6666666666667
1859,E02001860,0.08308977035490604,0.08100208768267224,0.12233820459290187,0.12734864300626306,0.09979123173277663,0.08183716075156575,0.07807933194154489,0.1603340292275574,0.16617954070981208,1596.6666666666667
1860,E02001861,0.07027027027027027,0.08648648648648649,0.10225225225225226,0.1373873873873874,0.10090090090090091,0.08648648648648649,0.08963963963963964,0.13063063063063063,0.19594594594594594,1480.0
1861,E02001862,0.08345752608047691,0.077123695976155,0.10469448584202684,0.11922503725782416,0.10692995529061104,0.07116244411326379,0.08457526080476901,0.1777198211624441,0.1751117734724292,1789.3333333333333
1862,E02001863,0.08577878103837472,0.054740406320541765,0.06433408577878104,0.10553047404063207,0.11060948081264109,0.07787810383747179,0.10383747178329572,0.1664785553047404,0.23081264108352148,1181.3333333333333
1863,E02001864,0.07241014799154334,0.05443974630021142,0.07399577167019028,0.12420718816067654,0.13636363636363638,0.08033826638477802,0.09302325581395349,0.1649048625792812,0.20031712473572938,1261.3333333333333
1864,E02001865,0.07107438016528926,0.06413223140495868,0.08132231404958677,0.10247933884297519,0.09487603305785124,0.07107438016528926,0.11867768595041323,0.1659504132231405,0.23041322314049587,2016.6666666666667
1865,E02001866,0.08629441624365482,0.08911449520586576,0.0772701635645798,0.12521150592216582,0.11900733220530174,0.07557811618725324,0.08798646362098139,0.155668358714044,0.18386914833615342,1182.0
1866,E02001867,0.07165304839723444,0.059710873664362035,0.08170961659333752,0.11187932118164676,0.12256442489000628,0.09993714644877436,0.0905091137649277,0.15461973601508483,0.207416719044626,1060.6666666666667
1867,E02001868,0.12635705669481304,0.08353437876960193,0.12032569360675513,0.18154402895054284,0.14022919179734622,0.06423401688781664,0.08564535585042221,0.10042219541616405,0.09770808202653801,2210.6666666666665
1868,E02001869,0.06780982073265783,0.04286827747466874,0.0701480904130943,0.13016367887763053,0.1122369446609509,0.09664848012470771,0.08807482462977395,0.1691348402182385,0.22291504286827746,855.3333333333334
1869,E02001870,0.08195737015911138,0.05283698589012309,0.08856199339537676,0.15040528369858902,0.1332933053137196,0.0687481236865806,0.08586010207145002,0.1657160012008406,0.17262083458420896,2220.6666666666665
1870,E02001871,0.09218203033838973,0.043173862310385065,0.08401400233372229,0.1443018280824582,0.14819136522753792,0.07273434461299105,0.08868144690781797,0.14352392065344224,0.18319719953325556,1714.0
1871,E02001872,0.08789153810191679,0.030388031790556335,0.0949041608228144,0.14165497896213183,0.14165497896213183,0.0822814399251987,0.09350163627863488,0.1584852734922861,0.16923796166432914,1426.0
1872,E02001873,0.06352545225073622,0.0689945309213294,0.11653344551956246,0.12494741270509044,0.1047538914598233,0.09549852755574254,0.07572570466975179,0.15607909129154396,0.19394194362641984,1584.6666666666667
1873,E02001874,0.07203151378728193,0.056274620146314014,0.08047270680922902,0.1305571187394485,0.10635903207653348,0.05965109735509285,0.09060213843556555,0.18458075407990995,0.21947101857062462,1184.6666666666667
1874,E02001875,0.08805418719211822,0.07450738916256157,0.09913793103448275,0.11391625615763545,0.12007389162561576,0.08374384236453201,0.08066502463054186,0.1317733990147783,0.20812807881773399,1082.6666666666667
1875,E02001876,0.07146724417975095,0.07634001082837033,0.10178668110449378,0.1169463995668652,0.09204114780725502,0.07363291824580402,0.14076881429344884,0.09799675148890093,0.229020032485111,1231.3333333333333
1876,E02001877,0.07999999999999999,0.05313432835820896,0.061492537313432835,0.09373134328358208,0.11343283582089551,0.07522388059701492,0.10746268656716418,0.20059701492537313,0.21492537313432836,1116.6666666666667
1877,E02001878,0.10323574730354391,0.07293271700051361,0.09964047252182846,0.11299435028248588,0.08423215202876219,0.08166409861325115,0.0847457627118644,0.1813045711350796,0.17925012840267077,1298.0
1878,E02001879,0.09232264334305151,0.08211856171039845,0.11127308066083576,0.10495626822157435,0.08794946550048591,0.08454810495626822,0.08697764820213799,0.16326530612244897,0.18658892128279883,1372.0
1879,E02001880,0.07524613220815753,0.03656821378340366,0.0720815752461322,0.130098452883263,0.1452180028129395,0.08263009845288326,0.08509142053445852,0.1649085794655415,0.20815752461322082,1896.0
1880,E02001881,0.07298930729893073,0.04184100418410042,0.08554160855416086,0.11854951185495119,0.12319851231985122,0.07438400743840075,0.07717340771734077,0.1706183170618317,0.23570432357043236,1434.0
1881,E02001882,0.10101718695194668,0.07611364433532093,0.11504735180638372,0.14486145212206242,0.1269729919326552,0.07506138197123816,0.08312872676253946,0.1403016485443704,0.13749561557348297,1900.6666666666667
1882,E02001883,0.08071585098612126,0.039444850255661065,0.0843681519357195,0.14499634769905043,0.13842220598977356,0.08181154127100074,0.08254200146092038,0.15704894083272464,0.1906501095690285,1825.3333333333333
1883,E02001884,0.07348938486663037,0.05606967882416984,0.09526401741970604,0.11703864997278171,0.10941752857920523,0.06695699510070767,0.08655416439847577,0.19760479041916165,0.19760479041916165,1224.6666666666667
1884,E02001885,0.13167035048942216,0.14335333122829175,0.14177455004736342,0.12093463845910957,0.07072939690558888,0.07641300915693085,0.07041364066940321,0.07293969055888853,0.17177139248500156,2111.3333333333335
1885,E02001886,0.12999010227647642,0.18937644341801385,0.15242494226327943,0.12207192345760474,0.07126360936984494,0.058726492906631476,0.05839656878917849,0.09204882876938304,0.1257010887495876,2020.6666666666667
1886,E02001887,0.09071580439404678,0.06591070163004961,0.09922041105598865,0.1034727143869596,0.10914245216158754,0.07016300496102056,0.09922041105598865,0.1566265060240964,0.20552799433026225,940.6666666666666
1887,E02001888,0.08175824175824176,0.04483516483516483,0.08747252747252746,0.15252747252747254,0.15032967032967032,0.07736263736263736,0.08791208791208792,0.1367032967032967,0.18109890109890112,1516.6666666666667
1888,E02001889,0.08103727714748785,0.0788762830902215,0.09616423554835224,0.10750945434900053,0.11345218800648298,0.08373851971907077,0.08806050783360346,0.16693679092382496,0.1842247433819557,1234.0
1889,E02001890,0.19551451187335095,0.2786279683377309,0.16068601583113457,0.11926121372031662,0.04511873350923483,0.04828496042216359,0.04617414248021109,0.032981530343007916,0.0733509234828496,2526.6666666666665
1890,E02001891,0.08073817762399077,0.07035755478662052,0.07151095732410612,0.10438292964244522,0.1113033448673587,0.051326412918108424,0.10841983852364474,0.21626297577854672,0.18569780853517878,1156.0
1891,E02001892,0.07404844290657439,0.05951557093425606,0.0916955017301038,0.11557093425605536,0.12941176470588237,0.07716262975778546,0.08996539792387544,0.15813148788927336,0.20449826989619377,1926.6666666666667
1892,E02001893,0.10924369747899158,0.08073229291716687,0.11434573829531812,0.1653661464585834,0.13505402160864344,0.0822328931572629,0.07983193277310924,0.11194477791116446,0.12124849939975989,2221.3333333333335
1893,E02001894,0.09167132476243711,0.09614309670206819,0.1140301844605925,0.11179429849077697,0.10117384013415316,0.08440469536053662,0.08384572386808273,0.0883174958077138,0.2286193404136389,1192.6666666666667
1894,E02001895,0.09734181954324224,0.039685511044552604,0.08835642081617372,0.1538749532010483,0.1422688131785848,0.07562710595282665,0.0924747285660801,0.14526394608760765,0.16510670160988394,1780.6666666666667
1895,E02001896,0.10433934666016577,0.08288639687957094,0.0726474890297416,0.10238907849829353,0.10092637737688932,0.07411019015114578,0.10872745002437835,0.1643100926377377,0.18966357874207704,1367.3333333333333
1896,E02001897,0.06991661321359847,0.08595253367543297,0.09878127004490059,0.13021167415009624,0.10262989095574088,0.07889672867222579,0.07248236048749199,0.1571520205259782,0.20397690827453496,1039.3333333333333
1897,E02001898,0.10809082187400065,0.07387272145826672,0.12024304445155101,0.18132395267029103,0.15126319155740325,0.06395906619763353,0.08730412535976975,0.1055324592260953,0.10841061720498882,2084.6666666666665
1898,E02001899,0.18777654867256638,0.26991150442477874,0.15707964601769914,0.14684734513274336,0.057245575221238944,0.03844026548672567,0.0478429203539823,0.041758849557522126,0.05309734513274337,2410.6666666666665
1899,E02001900,0.15497478220999542,0.25722145804676755,0.14397065566254014,0.10820724438331042,0.05593764328289775,0.06235671710224668,0.059605685465382856,0.05318661164603393,0.10453920220082531,1454.0
1900,E02001901,0.16908212560386474,0.37278582930756843,0.18840579710144928,0.09769189479334406,0.04294149221685454,0.036231884057971016,0.027911969940955447,0.019592055823939882,0.045356951154052604,2484.0
1901,E02001902,0.12472806381435823,0.05511240029006526,0.11240029006526467,0.1794778825235678,0.13959390862944163,0.0721537345902828,0.08121827411167513,0.11022480058013052,0.12509064539521392,1838.6666666666667
1902,E02001903,0.09464161447459987,0.06958942240779402,0.08211551844119694,0.08072372999304105,0.12247738343771747,0.053583855254001396,0.09464161447459987,0.20041753653444677,0.20180932498260265,958.0
1903,E02001904,0.109156337465014,0.0899640143942423,0.10835665733706518,0.14594162335065974,0.11715313874450221,0.07836865253898441,0.07317073170731708,0.13514594162335067,0.14274290283886445,1667.3333333333333
1904,E02001905,0.1487311275297141,0.30774172823642787,0.1503372952136203,0.10150979762287182,0.0369418567298426,0.04304529392868615,0.06874397687118534,0.021201413427561835,0.12174751044008993,2075.3333333333335
1905,E02001906,0.1222654350996597,0.10913952357802625,0.13563441905687895,0.16310160427807488,0.1164316966456004,0.07535245503159942,0.07243558580456977,0.09722897423432184,0.10841030627126884,2742.6666666666665
1906,E02001907,0.11121177802944505,0.05730464326160815,0.11959229898074744,0.17734994337485843,0.15334088335220836,0.06568516421291053,0.08878822197055491,0.10690826727066818,0.11981879954699887,2943.3333333333335
1907,E02001908,0.0779976717112922,0.06461001164144355,0.06752037252619325,0.09953434225844006,0.12048894062863796,0.0570430733410943,0.10826542491268919,0.20256111757857975,0.20197904540162984,1145.3333333333333
1908,E02001909,0.08131595282433271,0.11235257603972688,0.10676598386095593,0.11421477343265053,0.10117939168218498,0.08317815021725636,0.08255741775294849,0.1440099317194289,0.17442582247051522,1074.0
1909,E02001910,0.08846857840146431,0.11592434411226357,0.1128737034777303,0.11897498474679682,0.09945088468578402,0.07443563148261134,0.06894447834045149,0.15314215985356924,0.16778523489932887,1092.6666666666667
1910,E02001911,0.08943687891056312,0.10268678689731321,0.11556864188443138,0.12955465587044535,0.1269782848730217,0.08391608391608392,0.07618697092381303,0.09790209790209792,0.1777695988222304,1811.3333333333333
1911,E02001912,0.07768431469569521,0.08164275111331025,0.0999505195447798,0.11825828797624939,0.12271152894606632,0.07174666006927265,0.0752102919346858,0.17021276595744683,0.18258287976249382,1347.3333333333333
1912,E02001913,0.111268603827073,0.2597448618001418,0.1920623671155209,0.11197732104890148,0.06768249468462084,0.053508150248051035,0.048547129695251594,0.05492558469170801,0.1002834868887314,1881.3333333333333
1913,E02001914,0.16121270452358039,0.2733397497593841,0.15110683349374399,0.10105871029836382,0.059191530317613095,0.04042348411934553,0.053416746871992306,0.0712223291626564,0.08902791145332051,1385.3333333333333
1914,E02001915,0.11275576839355682,0.10970831519373096,0.13909447104919462,0.15650848933391381,0.12059207662168045,0.07248585111014368,0.07074444928167174,0.10121898127993034,0.11689159773617763,3062.6666666666665
1915,E02001916,0.09389842893679211,0.07891852393131166,0.09572524662038727,0.13445378151260504,0.1300694190719766,0.07782243332115454,0.0803799780781878,0.14358786993058092,0.16514431859700401,1824.6666666666667
1916,E02001917,0.08227176220806794,0.09925690021231423,0.09766454352441614,0.12473460721868364,0.10881104033970275,0.06847133757961783,0.09288747346072188,0.15658174097664543,0.16932059447983014,1256.0
1917,E02001918,0.13861125723303525,0.2966859547606523,0.20462914255654918,0.11152025249868491,0.04918463966333509,0.05576012624934246,0.04550236717517096,0.03945291951604419,0.05865334034718569,2534.6666666666665
1918,E02001919,0.15254237288135594,0.24162396531336225,0.16357903035080806,0.11864406779661017,0.06937327552227039,0.04651162790697675,0.06346078044934962,0.06700827749310209,0.07725660228616477,1691.3333333333333
1919,E02001920,0.09350824083417424,0.060544904137235116,0.09687184661957618,0.1580894719138917,0.12882610158089472,0.08341742347796839,0.07299024554322232,0.14160780356542213,0.1641439623276152,1982.0
1920,E02001921,0.10291652698625543,0.1340931947703654,0.12437143814951392,0.14515588333892054,0.11599061347636606,0.07073416024136775,0.07375125712370097,0.10056989607777404,0.13241702983573583,1988.6666666666667
1921,E02001922,0.07572738142686329,0.19011558389796732,0.1506576325229175,0.12833798326026305,0.05500199282582702,0.07174172977281786,0.09844559585492227,0.038262255878836186,0.1917098445595855,1672.6666666666667
1922,E02001923,0.11355099682172781,0.138399306558798,0.13377636521236635,0.13290956370991042,0.10661658480208032,0.05865356833285178,0.08205720889916208,0.1149956659924877,0.11904073967061543,2307.3333333333335
1923,E02001924,0.12545676004872108,0.10109622411693057,0.12505075111652456,0.14494518879415347,0.12423873325213154,0.06942752740560293,0.08201380430369468,0.1075923670320747,0.12017864393016647,1642.0
1924,E02001925,0.11322645290581163,0.2588510354041416,0.17201068804275216,0.15130260521042085,0.07648630594522378,0.05711422845691383,0.045090180360721446,0.042418169672678696,0.083500334001336,1996.0
1925,E02001926,0.1067741935483871,0.2641935483870968,0.17354838709677423,0.11580645161290323,0.06516129032258064,0.053870967741935484,0.049677419354838714,0.06806451612903226,0.10290322580645161,2066.6666666666665
1926,E02001927,0.08576779026217228,0.0846441947565543,0.09775280898876404,0.1449438202247191,0.13183520599250936,0.09625468164794009,0.07977528089887641,0.10786516853932585,0.1711610486891386,1780.0
1927,E02001928,0.08874172185430464,0.06026490066225165,0.11291390728476822,0.173841059602649,0.13211920529801324,0.08211920529801325,0.06688741721854305,0.1185430463576159,0.16456953642384106,2013.3333333333333
1928,E02001929,0.09230287859824782,0.058823529411764705,0.08166458072590739,0.12484355444305383,0.1307884856070088,0.09167709637046309,0.09167709637046309,0.13923654568210264,0.18898623279098875,2130.6666666666665
1929,E02001930,0.12443566591422123,0.27398419864559825,0.18735891647855532,0.10863431151241537,0.07223476297968397,0.06151241534988714,0.05248306997742664,0.05191873589164786,0.06743792325056434,2362.6666666666665
1930,E02001931,0.14930875576036867,0.16559139784946236,0.14316436251920123,0.1508448540706605,0.09370199692780339,0.06697388632872504,0.07342549923195085,0.07741935483870968,0.07956989247311827,2170.0
1931,E02001932,0.08164033107599698,0.06395786305492851,0.1019563581640331,0.13355906696764483,0.11738148984198646,0.09179834462001504,0.08841234010534235,0.12678705793829947,0.19450714823175322,1772.0
1932,E02001933,0.10015649452269171,0.11893583724569641,0.13458528951486698,0.14209702660406887,0.11549295774647887,0.07699530516431925,0.07167449139280124,0.12018779342723004,0.11987480438184664,2130.0
1933,E02001934,0.1369625520110957,0.12690707350901526,0.13904299583911234,0.15707350901525657,0.1116504854368932,0.059639389736477116,0.08495145631067962,0.08807212205270458,0.0957004160887656,1922.6666666666667
1934,E02001935,0.10726865193723983,0.1607428754402818,0.13544668587896252,0.1559398014729427,0.11783541466538586,0.07780979827089338,0.06051873198847262,0.07396733909702209,0.11047070124879924,2082.0
1935,E02001936,0.15351660121385222,0.19278828989646554,0.15280257051053195,0.13566583363084614,0.0917529453766512,0.06461977865048198,0.06319171724384148,0.07425919314530524,0.07140307033202428,1867.3333333333333
1936,E02001937,0.10302351623740201,0.08734602463605823,0.10414333706606943,0.13736468831653603,0.1276595744680851,0.09182530795072788,0.08622620380739082,0.11496827174318776,0.14744307577454274,1786.0
1937,E02001938,0.11544896820970442,0.21639709983268268,0.1684327941996654,0.13385387618516453,0.0853318460680424,0.06413831567205801,0.057166759620747354,0.06636921360847742,0.0928611266034579,2390.6666666666665
1938,E02001939,0.10963597430406852,0.13661670235546036,0.12933618843683084,0.1546038543897216,0.07880085653104925,0.07323340471092077,0.07837259100642398,0.08094218415417559,0.158458244111349,1556.6666666666667
1939,E02001940,0.14005449591280655,0.1362397820163488,0.14305177111716622,0.1678474114441417,0.12016348773841963,0.056948228882833796,0.07057220708446867,0.08010899182561308,0.08501362397820164,2446.6666666666665
1940,E02001941,0.09183673469387754,0.06743566992014197,0.10159716060337178,0.145075421472937,0.16104702750665484,0.08429458740017746,0.08118899733806566,0.11801242236024845,0.14951197870452526,1502.6666666666667
1941,E02001942,0.12665736217725052,0.19260293091416608,0.16957431960921143,0.13782274947662246,0.08862526168876483,0.0642009769713887,0.06769016050244243,0.07431960921144452,0.078506629448709,1910.6666666666667
1942,E02001943,0.11233660130718955,0.10866013071895425,0.12009803921568628,0.13929738562091504,0.13071895424836602,0.0866013071895425,0.07352941176470588,0.1008986928104575,0.127859477124183,1632.0
1943,E02001944,0.11414486158513462,0.09215017064846416,0.142965491088358,0.14941221084565795,0.130451270383011,0.0826697004171407,0.06977626090254077,0.09859689040576414,0.1198331437239287,1758.0
1944,E02001945,0.07805056797361672,0.039574935873946504,0.09454012458776109,0.11945767680469037,0.14840600952729938,0.10113594723341884,0.07658482960791499,0.1403444485159399,0.20190545987541222,1819.3333333333333
1945,E02001946,0.1317997293640054,0.15047361299052775,0.15399188092016236,0.15723951285520973,0.11096075778078483,0.06359945872801082,0.06305818673883627,0.07767253044654938,0.09120433017591338,2463.3333333333335
1946,E02001947,0.0888125613346418,0.04563297350343474,0.09077526987242393,0.12463199214916584,0.13984298331697742,0.10549558390578999,0.08439646712463199,0.1354268891069676,0.18498527968596662,1358.6666666666667
1947,E02001948,0.11050061050061051,0.0641025641025641,0.10103785103785104,0.1620879120879121,0.14957264957264957,0.07783882783882784,0.09065934065934066,0.11202686202686202,0.13217338217338218,2184.0
1948,E02001949,0.11253091508656225,0.0807914262159934,0.10469909315746086,0.16405605935696618,0.12737015663643858,0.08615004122011542,0.08120362737015664,0.10634789777411377,0.13685078318219293,1617.3333333333333
1949,E02001950,0.10484094052558783,0.08381742738589211,0.12060857538035961,0.16901798063623788,0.14246196403872752,0.08409405255878284,0.0669432918395574,0.10428769017980637,0.12392807745504841,2410.0
1950,E02001951,0.07673267326732675,0.03836633663366337,0.08879950495049506,0.11138613861386139,0.12530940594059406,0.10581683168316833,0.08972772277227724,0.14603960396039606,0.21782178217821782,2154.6666666666665
1951,E02001952,0.09018471568272365,0.052879391524809846,0.09779065555957986,0.141615356754799,0.12749003984063745,0.1021369069177834,0.08475190148496921,0.12423035132198477,0.17892068091271277,1840.6666666666667
1952,E02001953,0.12453183520599251,0.10986267166042446,0.11922596754057428,0.15917602996254682,0.12640449438202248,0.07833957553058678,0.06335830212234707,0.10112359550561797,0.11797752808988764,2136.0
1953,E02001954,0.08724584103512016,0.04399260628465804,0.10129390018484288,0.12384473197781887,0.13937153419593346,0.10129390018484288,0.08798521256931607,0.13493530499075787,0.1800369685767098,1803.3333333333333
1954,E02001955,0.1092783505154639,0.0754639175257732,0.12123711340206185,0.14680412371134022,0.14144329896907215,0.08618556701030929,0.07134020618556701,0.10639175257731959,0.14185567010309277,1616.6666666666667
1955,E02001956,0.12062546537602382,0.08749069247952344,0.14408041697691734,0.14370811615785553,0.14072970960536113,0.08674609084139985,0.06180193596425912,0.0975428145941921,0.1172747580044676,1790.6666666666667
1956,E02001957,0.09672789896670494,0.057692307692307696,0.10591274397244548,0.1624569460390356,0.14466130884041334,0.08696900114810563,0.07319173363949484,0.14092996555683124,0.1314580941446613,2322.6666666666665
1957,E02001958,0.11531585220500595,0.08611442193087007,0.11591179976162096,0.134088200238379,0.12485101311084623,0.06734207389749701,0.08402860548271751,0.13587604290822405,0.13647199046483907,2237.3333333333335
1958,E02001959,0.11517952364024174,0.07180945609669392,0.10700319943121223,0.13188766441521507,0.13437611091361537,0.0700319943121223,0.08460718094560966,0.1443298969072165,0.14077497333807323,1875.3333333333333
1959,E02001960,0.08549046321525887,0.05313351498637602,0.09468664850136241,0.11886920980926431,0.14373297002724794,0.07629427792915532,0.10047683923705722,0.16587193460490465,0.1614441416893733,1957.3333333333333
1960,E02001961,0.07171754321441706,0.047076130930489145,0.07686649503493932,0.11621919823464508,0.1438028687017286,0.08863552776756159,0.09084222140492827,0.1621919823464509,0.20264803236484,1812.6666666666667
1961,E02001962,0.08434318952981096,0.055259331071255455,0.09646146388754241,0.10179350460494427,0.13184682501211828,0.0780416868637906,0.10227823557925352,0.17401841977702376,0.1759573436742608,1375.3333333333333
1962,E02001963,0.10554561717352415,0.08479427549194991,0.11270125223613596,0.14418604651162792,0.1449016100178891,0.07978533094812164,0.08264758497316638,0.11305903398926655,0.13237924865831843,1863.3333333333333
1963,E02001964,0.08750492707922744,0.04414662987780844,0.08947575877020103,0.10445407962160032,0.12258573117855737,0.0910524241229799,0.09657075285770596,0.13559322033898305,0.22861647615293657,1691.3333333333333
1964,E02001965,0.11360163015792153,0.0878757004584819,0.13423331635252164,0.14161996943453897,0.1291390728476821,0.0748853795211411,0.08813041263372388,0.1151299032093734,0.11538461538461538,2617.3333333333335
1965,E02001966,0.08194905869324474,0.06478405315614617,0.07585825027685493,0.10077519379844961,0.10299003322259136,0.0592469545957918,0.10354374307862681,0.203765227021041,0.20708748615725361,1204.0
1966,E02001967,0.16050724637681157,0.1286231884057971,0.13768115942028986,0.1673913043478261,0.1358695652173913,0.058695652173913045,0.059782608695652176,0.07210144927536231,0.07934782608695652,1840.0
1967,E02001968,0.08420644159875824,0.0640279394644936,0.0974000776096236,0.10826542491268917,0.13581684128831975,0.07411719053162592,0.10283275126115637,0.1672487388436166,0.1660845944897167,1718.0
1968,E02001969,0.0850253807106599,0.07529610829103216,0.10702199661590524,0.12309644670050761,0.1260575296108291,0.07910321489001693,0.09348561759729274,0.13240270727580372,0.1785109983079526,1576.0
