,GEOGRAPHY_CODE,All household spaces - with no residents - second residence/holiday accommodation,All household spaces - with no residents - vacant,All household spaces - with residents,Caravan or other mobile or temporary structure,"Flat, maisonette or apartment - in a commercial building","Flat, maisonette or apartment - in a purpose built block of flats or tenement","Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",Whole house or bungalow - detatched,Whole house or bungalow - semi-detatched,Whole house or bungalow - terraced
1542,E02001543,0.0008598452278589854,0.037259959873889366,3489.0,0.0,0.0071653768988248785,0.051590713671539126,0.01003152765835483,0.22012037833190026,0.4356549154485526,0.3129836629406707
1543,E02001544,0.0,0.03039244614930658,3389.0,0.013868397757450576,0.006196518146946002,0.012393036293892004,0.0008852168781351431,0.2770728828562998,0.5063440542933019,0.21422248450870462
1544,E02001545,0.001135718341851221,0.01788756388415673,3522.0,0.0008517887563884157,0.002271436683702442,0.02385008517887564,0.007666098807495741,0.38813174332765477,0.49204997160704145,0.10420215786484952
1545,E02001546,0.002609019754006709,0.017890421170331718,2683.0,0.018263138278046962,0.007454342154304882,0.014908684308609765,0.005590756615728662,0.4368244502422661,0.45396943719716737,0.08348863212821468
1546,E02001547,0.0,0.016827517941103688,4041.0,0.009156149467953477,0.005939123979213066,0.0633506557782727,0.004206879485275922,0.09972779015095273,0.5419450631031922,0.2925018559762435
1547,E02001548,0.0019404915912031048,0.03880983182406209,3092.0,0.009379042690815007,0.01034928848641656,0.0721216041397154,0.006791720569210867,0.08344113842173351,0.3573738680465718,0.5012936610608021
1548,E02001549,0.0016454134101192926,0.019333607568901685,2431.0,0.011106540518305225,0.004524886877828055,0.02097902097902098,0.01192924722336487,0.3089263677498972,0.5553270259152612,0.10818593171534348
1549,E02001550,0.0010036801605888257,0.017731682837069253,2989.0,0.0010036801605888257,0.0026764804282368685,0.04416192706590833,0.0033456005352960855,0.16359986617597858,0.6851789896286383,0.11876881900301103
1550,E02001551,0.0011560693641618498,0.03930635838150289,2595.0,0.03815028901734104,0.014258188824662813,0.006551059730250481,0.017726396917148363,0.08709055876685934,0.42235067437379575,0.45433526011560693
1551,E02001552,0.0,0.019321597252039503,2329.0,0.0025762129669386004,0.007728638900815801,0.0502361528553027,0.004293688278231,0.0691283812795191,0.6049806784027479,0.28080721339630743
1552,E02001553,0.0007449714427613609,0.018127638440526447,4027.0,0.0024832381425378696,0.005711447727837099,0.0437049913086665,0.005711447727837099,0.10007449714427613,0.7360317854482245,0.12515520238390862
1553,E02001554,0.0011355034065102195,0.014383043149129448,2642.0,0.0,0.0034065102195306586,0.03520060560181681,0.003028009084027252,0.20022710068130203,0.7422407267221802,0.031037093111279335
1554,E02001555,0.0012274959083469722,0.0057283142389525366,2444.0,0.008183306055646482,0.0,0.02536824877250409,0.0020458265139116204,0.36129296235679215,0.5720130932896891,0.03723404255319149
1555,E02001556,0.0013561160835367507,0.025223759153783564,3687.0,0.004610794684024953,0.0067805804176837535,0.075128831027936,0.005695687550854353,0.06455112557634933,0.6569026308652021,0.21291022511526986
1556,E02001557,0.002108036890645586,0.07509881422924901,3795.0,0.003952569169960474,0.011857707509881422,0.06455862977602109,0.1220026350461133,0.06482213438735178,0.42845849802371544,0.3815546772068511
1557,E02001558,0.0011494252873563218,0.02413793103448276,2610.0,0.0,0.0034482758620689655,0.032567049808429116,0.004597701149425287,0.453639846743295,0.39003831417624524,0.1409961685823755
1558,E02001559,0.0022965879265091863,0.01935695538057743,3048.0,0.0013123359580052493,0.001968503937007874,0.008202099737532808,0.007217847769028871,0.4074803149606299,0.5790682414698163,0.016404199475065617
1559,E02001560,0.003992015968063872,0.1314870259481038,4008.0,0.00124750499001996,0.027694610778443114,0.058632734530938126,0.02619760479041916,0.021706586826347306,0.14895209580838323,0.8510479041916168
1560,E02001561,0.0018129079042784628,0.06055112400290065,2758.0,0.0010877447425670776,0.006163886874546773,0.3049311094996374,0.014865844815083394,0.05910079767947788,0.2092095721537346,0.46736765772298766
1561,E02001562,0.00117096018735363,0.02146760343481655,2562.0,0.0,0.00429352068696331,0.06869633099141297,0.00156128024980484,0.23614363778298206,0.47501951600312253,0.23692427790788448
1562,E02001563,0.0029585798816568047,0.013477975016436555,3042.0,0.0,0.0009861932938856016,0.04602235371466141,0.0023011176857330702,0.4598948060486522,0.3816568047337278,0.12557527942143326
1563,E02001564,0.0013513513513513514,0.038513513513513516,2960.0,0.00472972972972973,0.002702702702702703,0.0125,0.002364864864864865,0.6587837837837838,0.310472972972973,0.04831081081081081
1564,E02001565,0.002892561983471074,0.016942148760330577,2420.0,0.0,0.0,0.04628099173553719,0.0012396694214876034,0.8119834710743802,0.1318181818181818,0.026859504132231406
1565,E02001566,0.0016433853738701725,0.07107641741988496,2434.0,0.01314708299096138,0.009860312243221035,0.04724732949876746,0.02999178307313065,0.1655710764174199,0.3792111750205423,0.42769104354971244
1566,E02001567,0.0,0.03696332101222633,3517.0,0.0,0.005686664771111743,0.049189650270116576,0.006255331248222917,0.20017059994313335,0.4756895081034973,0.30025589991470003
1567,E02001568,0.0015582391897156214,0.051421893260615505,2567.0,0.015192832099727308,0.008570315543435918,0.10128554733151539,0.006622516556291391,0.1679002726918582,0.3899493572263342,0.3634592910011687
1568,E02001569,0.0021511158913686476,0.07018015595590213,3719.0,0.0010755579456843238,0.009411132024737832,0.07824684054853455,0.006453347674105943,0.13740252756117236,0.3812852917450928,0.458456574347943
1569,E02001570,0.0025289017341040463,0.06033236994219653,2768.0,0.0,0.011560693641618497,0.10982658959537572,0.016618497109826588,0.14776011560693642,0.37102601156069365,0.4060693641618497
1570,E02001571,0.0,0.03705211726384365,2456.0,0.0,0.004885993485342019,0.028501628664495113,0.009364820846905538,0.27890879478827363,0.4995928338762215,0.21620521172638438
1571,E02001572,0.0,0.04700991365526063,3127.0,0.008954269267668692,0.007675087943716022,0.04924848097217781,0.004796929964822514,0.09338023664854493,0.5474896066517428,0.3361048928685641
1572,E02001573,0.000974025974025974,0.021103896103896104,3080.0,0.000974025974025974,0.004545454545454545,0.03051948051948052,0.003246753246753247,0.10681818181818181,0.6840909090909091,0.19220779220779222
1573,E02001574,0.0033500837520938024,0.019262981574539362,2388.0,0.0,0.001256281407035176,0.015912897822445562,0.002512562814070352,0.4434673366834171,0.5272194304857621,0.032663316582914576
1574,E02001575,0.0,0.0375130253560264,2879.0,0.0010420284821118443,0.00798888502952414,0.02674539770753734,0.009030913511635985,0.08058353594998263,0.3945814518930184,0.5185828412643279
1575,E02001576,0.0032618825722274,0.06244175209692451,2146.0,0.0027958993476234857,0.006989748369058714,0.045666356011183594,0.006989748369058714,0.3956197576887232,0.385834109972041,0.22180801491146318
1576,E02001577,0.001721763085399449,0.029614325068870524,2904.0,0.012741046831955923,0.008953168044077135,0.03477961432506887,0.004476584022038568,0.518595041322314,0.3508953168044077,0.10089531680440772
1577,E02001578,0.0,0.04716981132075472,3180.0,0.0009433962264150943,0.008176100628930818,0.03930817610062893,0.008490566037735849,0.16572327044025156,0.549685534591195,0.2751572327044025
1578,E02001579,0.0,0.07085388009343369,3853.0,0.0,0.009083830781209447,0.11237996366467687,0.009083830781209447,0.21619517259278484,0.4409550999221386,0.2828964443290942
1579,E02001580,0.0013728720483250961,0.027182866556836903,3642.0,0.0008237232289950577,0.01070840197693575,0.0815485996705107,0.006864360241625481,0.19961559582646898,0.4865458539264141,0.24299835255354202
1580,E02001581,0.0,0.023169218038891187,2417.0,0.0,0.005792304509722797,0.08564335953661564,0.0024824162184526274,0.27968556061232935,0.542407943731899,0.10715763342987174
1581,E02001582,0.0,0.021476510067114093,2980.0,0.0,0.005369127516778523,0.10067114093959731,0.006040268456375839,0.1802013422818792,0.5892617449664429,0.14026845637583893
1582,E02001583,0.0013297872340425532,0.03324468085106383,2256.0,0.0,0.0070921985815602835,0.03102836879432624,0.004875886524822695,0.10150709219858156,0.624113475177305,0.26595744680851063
1583,E02001584,0.0021344717182497333,0.015297047314123088,2811.0,0.0,0.003913198150124511,0.02632515119174671,0.004624688722874422,0.3084311632870864,0.47741017431519034,0.1967271433653504
1584,E02001585,0.0,0.05964912280701754,2565.0,0.0011695906432748538,0.017543859649122806,0.1259259259259259,0.024171539961013646,0.11345029239766082,0.46900584795321637,0.30838206627680315
1585,E02001586,0.0010170353419781336,0.04068141367912535,3933.0,0.0,0.0038138825324180014,0.3679125349605899,0.006102212051868803,0.09560132214594458,0.2616323417238749,0.30663615560640733
1586,E02001587,0.0,0.02885345482156416,2634.0,0.0,0.006454062262718299,0.10516324981017464,0.006074411541381929,0.12338648443432043,0.6268033409263477,0.16059225512528474
1587,E02001588,0.0,0.02330226364846871,3004.0,0.0,0.002996005326231691,0.12450066577896138,0.0016644474034620505,0.02130492676431425,0.5376165113182424,0.335219707057257
1588,E02001589,0.0012224938875305623,0.01915240423797881,2454.0,0.0,0.0012224938875305623,0.05012224938875306,0.0028524857375713123,0.3981255093724531,0.4372453137734311,0.12999185004074978
1589,E02001590,0.0,0.014017094017094018,2925.0,0.0010256410256410256,0.009230769230769232,0.16307692307692306,0.0044444444444444444,0.05128205128205128,0.652991452991453,0.13230769230769232
1590,E02001591,0.0012492192379762648,0.04497189256714553,3202.0,0.0009369144284821987,0.007495315427857589,0.16708307307932543,0.007495315427857589,0.056527170518425984,0.434103685196752,0.37289194253591507
1591,E02001592,0.0008165487207403375,0.02803483941208492,3674.0,0.0008165487207403375,0.0029940119760479044,0.07702776265650517,0.007076755579749592,0.14398475775721284,0.637996733805117,0.15895481763745237
1592,E02001593,0.0011005135730007337,0.08107116654438738,2726.0,0.0,0.008070432868672046,0.15517241379310345,0.028980190755685985,0.08290535583272193,0.21386647101980924,0.5928099779897286
1593,E02001594,0.0011219147344801795,0.1118175018698579,2674.0,0.005983545250560957,0.02131637995512341,0.27299925205684367,0.04450261780104712,0.07666417352281227,0.2580403889304413,0.43343305908750934
1594,E02001595,0.0008384572386808273,0.011738401341531582,3578.0,0.0008384572386808273,0.003353828954723309,0.031581889323644495,0.003912800447177194,0.4346003353828955,0.47680268306316376,0.061766349916154276
1595,E02001596,0.0,0.01988400994200497,3621.0,0.0,0.007180336923501795,0.08505937586302126,0.004142502071251036,0.2634631317315659,0.5396299364816349,0.1204087268710301
1596,E02001597,0.0015151515151515152,0.029545454545454545,3960.0,0.00101010101010101,0.008333333333333333,0.0755050505050505,0.009343434343434343,0.12171717171717172,0.37702020202020203,0.43813131313131315
1597,E02001598,0.0007537688442211055,0.013316582914572864,3980.0,0.0,0.0032663316582914573,0.05201005025125628,0.0037688442211055275,0.13115577889447236,0.7547738693467336,0.06909547738693467
1598,E02001599,0.0028973509933774835,0.021109271523178808,2416.0,0.0,0.005380794701986755,0.0658112582781457,0.0033112582781456954,0.4408112582781457,0.3406456953642384,0.16763245033112584
1599,E02001600,0.0,0.09620840856332216,3877.0,0.0,0.002837245292752128,0.11942223368583957,0.07402630900180553,0.27314934227495485,0.5607428424039206,0.06603043590404953
1600,E02001601,0.001392757660167131,0.01532033426183844,2154.0,0.0,0.0064995357474466105,0.04828226555246054,0.002321262766945218,0.18987929433611886,0.6313834726090993,0.13834726090993502
1601,E02001602,0.0008021390374331551,0.026737967914438502,3740.0,0.0008021390374331551,0.005614973262032086,0.057754010695187166,0.0034759358288770055,0.15080213903743314,0.6395721925133689,0.1695187165775401
1602,E02001603,0.0,0.028912875867386275,2594.0,0.0,0.01040863531225906,0.08172706245181187,0.004240555127216654,0.25867386276021587,0.4760986892829607,0.19776407093292211
1603,E02001604,0.0,0.04172413793103448,2900.0,0.0,0.004482758620689655,0.05275862068965517,0.003103448275862069,0.15724137931034482,0.5924137931034483,0.2317241379310345
1604,E02001605,0.0,0.03482786228983187,2498.0,0.0012009607686148918,0.00600480384307446,0.0544435548438751,0.005604483586869495,0.41152922337870296,0.40272217774219377,0.15372297838270615
1605,E02001606,0.0,0.025609756097560974,3280.0,0.0,0.010365853658536586,0.017378048780487806,0.00701219512195122,0.23201219512195123,0.5591463414634147,0.2
1606,E02001607,0.0008214676889375684,0.02710843373493976,3652.0,0.0008214676889375684,0.007119386637458927,0.052026286966046005,0.0032858707557502738,0.16840087623220154,0.654709748083242,0.14211391018619934
1607,E02001608,0.0,0.026239067055393587,2401.0,0.0,0.008746355685131196,0.029571012078300707,0.003748438150770512,0.34110787172011664,0.470637234485631,0.17326114119117034
1608,E02001609,0.0008583690987124463,0.025464949928469243,3495.0,0.0,0.006580829756795422,0.019742489270386267,0.002861230329041488,0.41258941344778255,0.5070100143061517,0.07668097281831188
1609,E02001610,0.0009366219169528567,0.01810802372775523,3203.0,0.0009366219169528567,0.009054011863877614,0.024976584452076178,0.004683109584764283,0.4208554480174836,0.4470808616921636,0.1117702154230409
1610,E02001611,0.0009055236945366737,0.030787805614246905,3313.0,0.0,0.0033202535466344703,0.11771808028976759,0.012677331723513431,0.21189254452158165,0.3905825535768186,0.2952007244189556
1611,E02001612,0.0016032064128256513,0.03006012024048096,2495.0,0.0,0.0056112224448897794,0.07935871743486973,0.006813627254509018,0.3847695390781563,0.3667334669338677,0.18797595190380761
1612,E02001613,0.0008879023307436182,0.018645948945615984,4505.0,0.0006659267480577136,0.004439511653718091,0.10388457269700332,0.0031076581576026637,0.2543840177580466,0.41664816870144283,0.23640399556048836
1613,E02001614,0.002315886984715146,0.018990273274664196,4318.0,0.0020842982862436313,0.004863362667901806,0.0555812876331635,0.0020842982862436313,0.24872626215840668,0.5092635479388606,0.19870310328855953
1614,E02001615,0.0022965879265091863,0.02230971128608924,3048.0,0.0,0.008202099737532808,0.0291994750656168,0.010826771653543307,0.31627296587926507,0.489501312335958,0.17060367454068243
1615,E02001616,0.0,0.020394736842105264,3040.0,0.000986842105263158,0.005592105263157895,0.10789473684210527,0.003618421052631579,0.12927631578947368,0.5789473684210527,0.19407894736842105
1616,E02001617,0.0,0.029022620571916347,2343.0,0.0,0.004268032437046522,0.01621852326077678,0.020486555697823303,0.03243704652155356,0.4801536491677337,0.47503201024327785
1617,E02001618,0.0,0.02414021164021164,3024.0,0.0,0.004629629629629629,0.07275132275132275,0.008267195767195767,0.3912037037037037,0.3611111111111111,0.18683862433862433
1618,E02001619,0.0009409550693954364,0.04022582921665491,4251.0,0.0,0.0077628793225123505,0.14090802164196659,0.006351446718419196,0.06398494471888967,0.5325805692778169,0.2893436838390967
1619,E02001620,0.0,0.02619233776387803,2558.0,0.0,0.008991399530883503,0.027365129007036748,0.016810007818608287,0.04143862392494136,0.44566067240031276,0.4859265050820954
1620,E02001621,0.001156515034695451,0.04240555127216654,2594.0,0.001156515034695451,0.006168080185042405,0.09753276792598303,0.015805705474171164,0.05127216653816499,0.5740169622205089,0.2979953739398612
1621,E02001622,0.0007369196757553427,0.031441906165561286,4071.0,0.0,0.008843036109064112,0.1766150822893638,0.008843036109064112,0.06927044952100221,0.44043232620977646,0.327683615819209
1622,E02001623,0.0,0.029817953546767105,3186.0,0.0009416195856873823,0.005963590709353421,0.24231010671688638,0.008160703075957313,0.05649717514124294,0.33490269930947897,0.38166980539861894
1623,E02001624,0.0008269018743109151,0.03555678059536935,3628.0,0.0011025358324145535,0.010474090407938258,0.10915104740904079,0.012403528114663727,0.06449834619625137,0.5044101433296582,0.33434399117971336
1624,E02001625,0.0,0.0510718789407314,3172.0,0.0009457755359394704,0.004098360655737705,0.05170239596469105,0.0034678436317780582,0.0671500630517024,0.40542244640605296,0.5182849936948297
1625,E02001626,0.001236603462489695,0.016900247320692497,2426.0,0.0,0.01731244847485573,0.048639736191261336,0.011953833470733718,0.11912613355317395,0.4740313272877164,0.34666117065127783
1626,E02001627,0.0,0.03787026621672291,2667.0,0.0011248593925759281,0.025121859767529058,0.18972628421447318,0.01799775028121485,0.05061867266591676,0.13048368953880765,0.6231721034870641
