,GEOGRAPHY_CODE,Number of households
6521,E02006772,2918.0
6522,E02006773,3792.0
6523,E02006774,3447.0
6524,E02006775,2528.0
6525,E02006776,2843.0
6526,E02006777,3362.0
6527,E02006778,3012.0
6528,E02006779,3642.0
6529,E02006780,2721.0
6530,E02006781,942.0
6531,E02006782,3196.0
6532,E02006783,2895.0
6533,E02006784,3125.0
6534,E02006785,2574.0
6535,E02006786,2874.0
6536,E02006787,3089.0
6537,E02006788,2895.0
6538,E02006789,2788.0
6539,E02006790,3161.0
6540,E02006791,3449.0
6541,E02006792,4147.0
6542,E02006793,3390.0
6543,E02006794,3125.0
6544,E02006795,2645.0
6545,E02006796,3579.0
6546,E02006798,3776.0
6547,E02006799,3890.0
6548,E02006800,4514.0
6549,E02006801,3712.0
6550,E02006802,3938.0
6551,E02006803,4022.0
6552,E02006804,3668.0
6553,E02006805,3325.0
6554,E02006806,3493.0
6555,E02006807,3029.0
6556,E02006808,2672.0
6557,E02006809,3142.0
6558,E02006810,4315.0
6559,E02006811,4730.0
6560,E02006812,3447.0
6561,E02006813,3815.0
6562,E02006814,3539.0
6563,E02006815,4127.0
6564,E02006816,3492.0
6565,E02006817,3205.0
6566,E02006818,3320.0
6567,E02006819,3229.0
6568,E02006820,4490.0
6569,E02006821,2622.0
6570,E02006822,3811.0
6571,E02006823,3531.0
6572,E02006824,3802.0
6573,E02006825,2732.0
6574,E02006826,4803.0
6575,E02006827,3625.0
6576,E02006828,3020.0
6577,E02006829,3208.0
6578,E02006830,2791.0
6579,E02006831,2689.0
6580,E02006832,2461.0
6581,E02006833,5148.0
6582,E02006834,3515.0
6583,E02006835,2619.0
6584,E02006836,3212.0
6585,E02006837,4438.0
6586,E02006838,2996.0
6587,E02006839,3433.0
6588,E02006840,4785.0
6589,E02006841,3693.0
6590,E02006842,2244.0
6591,E02006843,4058.0
6592,E02006844,2704.0
6593,E02006845,3941.0
6594,E02006846,3877.0
6595,E02006847,3662.0
6596,E02006848,3414.0
6597,E02006849,3931.0
6598,E02006850,2858.0
6599,E02006851,3679.0
6600,E02006852,4934.0
6601,E02006853,5040.0
6602,E02006854,3528.0
6603,E02006855,2552.0
6604,E02006856,4982.0
6605,E02006857,3941.0
6606,E02006858,3270.0
6607,E02006859,2653.0
6608,E02006861,4449.0
6609,E02006862,2666.0
6610,E02006863,4172.0
6611,E02006864,3650.0
6612,E02006865,3419.0
6613,E02006866,3696.0
6614,E02006867,3690.0
6615,E02006868,5042.0
6616,E02006869,4817.0
6617,E02006871,5278.0
6618,E02006872,5796.0
6619,E02006873,3512.0
6620,E02006874,4028.0
6621,E02006875,3744.0
6622,E02006876,3710.0
6623,E02006877,4382.0
6624,E02006878,4614.0
6625,E02006879,3544.0
6626,E02006880,3505.0
6627,E02006881,4569.0
6628,E02006882,4397.0
6629,E02006883,3250.0
6630,E02006884,5607.0
6631,E02006885,3970.0
6632,E02006886,5634.0
6633,E02006887,4561.0
6634,E02006888,2881.0
6635,E02006889,3068.0
6636,E02006890,3655.0
6637,E02006891,3582.0
6638,E02006892,3023.0
6639,E02006893,4932.0
6640,E02006894,5104.0
6641,E02006895,4161.0
6642,E02006896,3158.0
6643,E02006897,4161.0
6644,E02006898,4248.0
6645,E02006899,4066.0
6646,E02006900,4055.0
6647,E02006902,4357.0
6648,E02006903,5030.0
6649,E02006904,4180.0
6650,E02006905,3321.0
6651,E02006906,5198.0
6652,E02006907,4309.0
6653,E02006908,3018.0
6654,E02006909,5508.0
6655,E02006910,4584.0
6656,E02006912,5024.0
6657,E02006913,3186.0
6658,E02006914,2212.0
6659,E02006915,3039.0
6660,E02006916,3802.0
6661,E02006917,3817.0
6662,E02006918,3170.0
6663,E02006919,4481.0
6664,E02006920,3336.0
6665,E02006921,2782.0
6666,E02006922,5886.0
6667,E02006924,4097.0
6668,E02006925,4188.0
6669,E02006926,2843.0
6670,E02006927,5086.0
6671,E02006928,5265.0
6672,E02006930,4226.0
6673,E02006931,4137.0
6674,E02006932,3436.0
6675,E02006933,3878.0
6676,E02006934,3404.0
6677,E02006935,3289.0
6678,E02006936,3196.0
6679,E02006937,4042.0
6680,E02006938,2961.0
6681,E02006939,3379.0
6682,E02006940,3606.0
6683,E02006941,2985.0
6684,E02006942,3364.0
6685,E02006943,2648.0
6686,E02006944,2356.0
6687,E02006945,3814.0
6688,E02006946,2458.0
6689,E02006947,3378.0
6690,E02006948,2686.0
6691,E02006949,2802.0
6692,E02006950,3291.0
6693,E02006951,2937.0
6694,E02006952,2819.0
6695,E02006953,3855.0
6696,E02006954,3720.0
6697,E02006955,2709.0
6698,E02006956,2505.0
6699,E02006957,2673.0
6700,E02006958,3071.0
6701,E02006959,4635.0
6702,E02006960,3795.0
6703,E02006961,3151.0
6704,E02006962,2475.0
6705,E02006963,3459.0
6706,E02006964,2213.0
6707,E02006965,2804.0
6708,E02006966,2035.0
6709,E02006967,2752.0
6710,E02006968,3560.0
6711,E02006969,2976.0
6712,E02006970,2028.0
6713,E02006971,2223.0
6714,E02006972,2334.0
6715,E02006973,3726.0
6716,E02006974,5054.0
6717,E02006975,2654.0
6718,E02006976,2290.0
6719,E02006978,3356.0
6720,E02006979,3348.0
6721,E02006980,2983.0
6722,E02006981,3289.0
6723,E02006982,5337.0
6724,E02006983,3229.0
6725,E02006984,2966.0
6726,E02006985,2512.0
6727,E02006986,2319.0
6728,E02006987,3879.0
6729,E02006988,3307.0
6730,E02006989,2685.0
6731,E02006990,3826.0
6732,E02006991,3233.0
6733,E02006992,3769.0
6734,E02006993,3625.0
6735,E02006994,3284.0
6736,E02006995,3237.0
6737,E02006996,3158.0
6738,E02006997,3229.0
6739,E02006998,2668.0
6740,E02006999,5051.0
6741,E02007000,2196.0
6742,E02007001,2220.0
6743,E02007002,5047.0
6744,E02007003,4806.0
6745,E02007004,2649.0
6746,E02007005,3113.0
6747,E02007006,3037.0
6748,E02007007,2997.0
6749,E02007008,2660.0
6750,E02007009,3987.0
6751,E02007010,3463.0
6752,E02007011,2771.0
6753,E02007012,3000.0
6754,E02007013,3491.0
6755,E02007014,2822.0
6756,E02007015,3737.0
6757,E02007016,3246.0
6758,E02007017,2761.0
6759,E02007018,2529.0
6760,E02007019,2406.0
6761,E02007020,2723.0
6762,E02007021,2674.0
6763,E02007022,5609.0
6764,E02007023,3112.0
6765,E02007024,3132.0
6766,E02007025,3144.0
6767,E02007026,2690.0
6768,E02007027,4337.0
6769,E02007028,2270.0
6770,E02007029,5032.0
6771,E02007030,2796.0
6772,E02007031,3373.0
6773,E02007032,3249.0
6774,E02007033,2887.0
6775,E02007034,3438.0
6776,E02007035,3523.0
6777,E02007038,5264.0
6778,E02007039,2171.0
6779,E02007040,2077.0
6780,E02007041,4580.0
6781,E02007042,3216.0
6782,E02007043,2936.0
6783,E02007044,3468.0
6784,E02007045,3057.0
6785,E02007046,2925.0
6786,E02007047,3367.0
6787,E02007048,3027.0
6788,E02007049,3048.0
6789,E02007050,3250.0
6790,E02007051,3267.0
6791,E02007052,3700.0
6792,E02007053,2901.0
6793,E02007054,3544.0
6794,E02007055,3438.0
6795,E02007056,3391.0
6796,E02007057,3075.0
6797,E02007058,5993.0
6798,E02007059,4943.0
6799,E02007060,2863.0
6800,E02007061,3195.0
6801,E02007062,2810.0
6802,E02007063,3184.0
6803,E02007064,3337.0
6804,E02007065,3190.0
6805,E02007066,2645.0
6806,E02007067,2655.0
6807,E02007068,2343.0
6808,E02007069,2298.0
6809,E02007070,2576.0
6810,E02007071,4247.0
6811,E02007072,2908.0
6812,E02007073,3003.0
6813,E02007074,3015.0
6814,E02007075,3049.0
6815,E02007076,2992.0
6816,E02007077,2852.0
6817,E02007078,2459.0
6818,E02007079,3225.0
6819,E02007080,3298.0
6820,E02007081,4671.0
6821,E02007082,4720.0
6822,E02007083,4106.0
6823,E02007084,4137.0
6824,E02007085,4987.0
6825,E02007086,4275.0
6826,E02007087,2434.0
6827,E02007088,3160.0
6828,E02007089,2817.0
6829,E02007090,2366.0
6830,E02007091,2691.0
6831,E02007092,2298.0
6832,E02007093,3293.0
6833,E02007094,3275.0
6834,E02007095,4133.0
6835,E02007096,2448.0
6836,E02007097,2746.0
6837,E02007098,2996.0
6838,E02007099,3273.0
6839,E02007100,2028.0
6840,E02007101,3150.0
6841,E02007102,2500.0
6842,E02007103,3043.0
6843,E02007104,2170.0
6844,E02007105,5752.0
6845,E02007106,6205.0
6846,E02007107,3976.0
6847,E02007108,2801.0
6848,E02007109,3302.0
6849,E02007110,3361.0
6850,E02007111,2816.0
6851,E02007112,2917.0
6852,E02007113,3267.0
6853,E02007114,3032.0
6854,E02007115,4469.0
6855,E02007116,2752.0
6856,W02000001,3789.0
6857,W02000002,2924.0
6858,W02000003,4830.0
6859,W02000004,3321.0
6860,W02000005,3793.0
6861,W02000006,3039.0
6862,W02000007,2886.0
6863,W02000008,2766.0
6864,W02000009,3475.0
6865,W02000010,2690.0
6866,W02000011,3389.0
6867,W02000012,3560.0
6868,W02000013,2762.0
6869,W02000014,2921.0
6870,W02000015,3677.0
6871,W02000016,2732.0
6872,W02000017,3286.0
6873,W02000018,2799.0
6874,W02000019,3063.0
6875,W02000020,2840.0
6876,W02000021,3471.0
6877,W02000022,2672.0
6878,W02000023,2334.0
6879,W02000024,2551.0
6880,W02000025,2878.0
6881,W02000026,3480.0
6882,W02000027,4227.0
6883,W02000028,2986.0
6884,W02000029,2739.0
6885,W02000030,2954.0
6886,W02000031,3612.0
6887,W02000032,3875.0
6888,W02000033,3141.0
6889,W02000034,3346.0
6890,W02000035,3776.0
6891,W02000036,5372.0
6892,W02000037,3178.0
6893,W02000038,2847.0
6894,W02000039,3674.0
6895,W02000040,2788.0
6896,W02000041,3721.0
6897,W02000042,2716.0
6898,W02000043,2288.0
6899,W02000044,2493.0
6900,W02000045,4322.0
6901,W02000047,2171.0
6902,W02000049,2843.0
6903,W02000050,2865.0
6904,W02000051,2359.0
6905,W02000052,2245.0
6906,W02000053,2706.0
6907,W02000054,2610.0
6908,W02000055,2628.0
6909,W02000056,2209.0
6910,W02000057,2888.0
6911,W02000058,2338.0
6912,W02000059,2752.0
6913,W02000060,4638.0
6914,W02000061,3365.0
6915,W02000062,2480.0
6916,W02000063,3529.0
6917,W02000064,2648.0
6918,W02000065,3016.0
6919,W02000066,4237.0
6920,W02000067,2729.0
6921,W02000068,2395.0
6922,W02000069,2724.0
6923,W02000070,4480.0
6924,W02000071,3088.0
6925,W02000072,5037.0
6926,W02000073,4567.0
6927,W02000074,4426.0
6928,W02000075,2670.0
6929,W02000076,3201.0
6930,W02000077,2590.0
6931,W02000080,3309.0
6932,W02000081,2401.0
6933,W02000082,3294.0
6934,W02000083,3705.0
6935,W02000085,4065.0
6936,W02000087,2774.0
6937,W02000088,3868.0
6938,W02000089,3930.0
6939,W02000090,2386.0
6940,W02000091,2679.0
6941,W02000092,2998.0
6942,W02000093,2864.0
6943,W02000094,3821.0
6944,W02000095,2760.0
6945,W02000096,2825.0
6946,W02000097,4053.0
6947,W02000098,2734.0
6948,W02000099,3045.0
6949,W02000100,2808.0
6950,W02000101,2467.0
6951,W02000102,2683.0
6952,W02000103,2472.0
6953,W02000104,3005.0
6954,W02000105,2147.0
6955,W02000106,3007.0
6956,W02000107,4508.0
6957,W02000108,3310.0
6958,W02000109,2798.0
6959,W02000110,3149.0
6960,W02000111,3957.0
6961,W02000113,3718.0
6962,W02000114,3077.0
6963,W02000116,3247.0
6964,W02000117,2948.0
6965,W02000118,2712.0
6966,W02000120,3233.0
6967,W02000122,2855.0
6968,W02000123,3338.0
6969,W02000124,4177.0
6970,W02000125,3384.0
6971,W02000126,3637.0
6972,W02000127,4445.0
6973,W02000128,3186.0
6974,W02000129,3046.0
6975,W02000130,3182.0
6976,W02000131,3174.0
6977,W02000132,3122.0
6978,W02000133,3538.0
6979,W02000134,3666.0
6980,W02000135,3418.0
6981,W02000136,3799.0
6982,W02000137,3332.0
6983,W02000138,4434.0
6984,W02000139,3446.0
6985,W02000140,3292.0
6986,W02000141,2771.0
6987,W02000142,2414.0
6988,W02000143,2444.0
6989,W02000144,3320.0
6990,W02000145,3116.0
6991,W02000146,2790.0
6992,W02000147,3498.0
6993,W02000148,2349.0
6994,W02000149,3141.0
6995,W02000151,3240.0
6996,W02000152,3673.0
6997,W02000153,3732.0
6998,W02000154,3451.0
6999,W02000156,3548.0
7000,W02000157,4306.0
7001,W02000158,2549.0
7002,W02000159,2666.0
7003,W02000160,3284.0
7004,W02000161,2207.0
7005,W02000162,3714.0
7006,W02000163,2338.0
7007,W02000164,3309.0
7008,W02000165,2779.0
7009,W02000166,3852.0
7010,W02000167,4711.0
7011,W02000168,2833.0
7012,W02000169,4020.0
7013,W02000170,3807.0
7014,W02000171,3536.0
7015,W02000172,4499.0
7016,W02000173,3252.0
7017,W02000174,4218.0
7018,W02000175,3420.0
7019,W02000176,3989.0
7020,W02000177,2988.0
7021,W02000178,3668.0
7022,W02000179,2790.0
7023,W02000180,3379.0
7024,W02000181,3329.0
7025,W02000182,3417.0
7026,W02000183,4498.0
7027,W02000184,3121.0
7028,W02000185,2201.0
7029,W02000186,3774.0
7030,W02000188,3822.0
7031,W02000189,3850.0
7032,W02000191,3666.0
7033,W02000192,4881.0
7034,W02000193,3538.0
7035,W02000194,2421.0
7036,W02000195,2636.0
7037,W02000196,3009.0
7038,W02000197,2586.0
7039,W02000198,3385.0
7040,W02000200,2247.0
7041,W02000201,2350.0
7042,W02000202,5326.0
7043,W02000204,2959.0
7044,W02000205,2611.0
7045,W02000206,3339.0
7046,W02000207,2285.0
7047,W02000208,4552.0
7048,W02000210,2681.0
7049,W02000211,3659.0
7050,W02000212,3490.0
7051,W02000213,2955.0
7052,W02000214,4108.0
7053,W02000215,4396.0
7054,W02000216,3203.0
7055,W02000217,2765.0
7056,W02000218,2888.0
7057,W02000219,3255.0
7058,W02000220,3460.0
7059,W02000221,3248.0
7060,W02000222,2598.0
7061,W02000223,2641.0
7062,W02000224,2790.0
7063,W02000225,3795.0
7064,W02000226,4284.0
7065,W02000227,3174.0
7066,W02000228,4404.0
7067,W02000229,2720.0
7068,W02000230,2347.0
7069,W02000231,3906.0
7070,W02000232,2463.0
7071,W02000233,2663.0
7072,W02000234,4297.0
7073,W02000235,4224.0
7074,W02000236,3203.0
7075,W02000237,2576.0
7076,W02000238,2886.0
7077,W02000239,3358.0
7078,W02000240,3727.0
7079,W02000241,4758.0
7080,W02000242,3603.0
7081,W02000243,3915.0
7082,W02000244,4308.0
7083,W02000245,3544.0
7084,W02000246,2346.0
7085,W02000247,3792.0
7086,W02000248,4712.0
7087,W02000249,3871.0
7088,W02000250,4848.0
7089,W02000251,5206.0
7090,W02000252,3922.0
7091,W02000253,3051.0
7092,W02000254,3521.0
7093,W02000255,3060.0
7094,W02000256,4493.0
7095,W02000257,3304.0
7096,W02000258,2625.0
7097,W02000259,2432.0
7098,W02000260,2600.0
7099,W02000261,3388.0
7100,W02000262,2367.0
7101,W02000263,2750.0
7102,W02000264,2576.0
7103,W02000265,4015.0
7104,W02000266,3254.0
7105,W02000267,2784.0
7106,W02000268,4074.0
7107,W02000269,3564.0
7108,W02000270,2958.0
7109,W02000271,2476.0
7110,W02000272,4433.0
7111,W02000273,4039.0
7112,W02000274,4160.0
7113,W02000275,2656.0
7114,W02000276,2826.0
7115,W02000277,3188.0
7116,W02000278,3637.0
7117,W02000279,3278.0
7118,W02000280,3883.0
7119,W02000281,3266.0
7120,W02000282,4758.0
7121,W02000284,4232.0
7122,W02000285,3525.0
7123,W02000286,3262.0
7124,W02000287,3653.0
7125,W02000288,3603.0
7126,W02000289,3703.0
7127,W02000290,3882.0
7128,W02000291,3111.0
7129,W02000292,2520.0
7130,W02000293,2672.0
7131,W02000294,2416.0
7132,W02000295,3932.0
7133,W02000296,3237.0
7134,W02000297,3248.0
7135,W02000298,3020.0
7136,W02000299,2723.0
7137,W02000300,3597.0
7138,W02000301,3264.0
7139,W02000302,4317.0
7140,W02000303,3121.0
7141,W02000304,2423.0
7142,W02000305,2739.0
7143,W02000306,2365.0
7144,W02000307,2776.0
7145,W02000308,3785.0
7146,W02000309,2908.0
7147,W02000310,2246.0
7148,W02000311,4358.0
7149,W02000312,3135.0
7150,W02000313,4463.0
7151,W02000314,2930.0
7152,W02000315,2423.0
7153,W02000316,2936.0
7154,W02000317,3442.0
7155,W02000318,4030.0
7156,W02000319,3813.0
7157,W02000320,3703.0
7158,W02000321,3910.0
7159,W02000322,3153.0
7160,W02000323,2688.0
7161,W02000324,2977.0
7162,W02000325,3063.0
7163,W02000326,3997.0
7164,W02000327,2690.0
7165,W02000328,3260.0
7166,W02000329,3532.0
7167,W02000330,3249.0
7168,W02000331,2660.0
7169,W02000332,3481.0
7170,W02000333,2615.0
7171,W02000334,2809.0
7172,W02000335,3217.0
7173,W02000336,4003.0
7174,W02000337,3519.0
7175,W02000338,3709.0
7176,W02000339,5013.0
7177,W02000340,3028.0
7178,W02000341,3554.0
7179,W02000342,3926.0
7180,W02000343,3839.0
7181,W02000344,3569.0
7182,W02000345,3512.0
7183,W02000346,3252.0
7184,W02000347,3523.0
7185,W02000348,3280.0
7186,W02000349,3454.0
7187,W02000350,4021.0
7188,W02000351,2698.0
7189,W02000352,2964.0
7190,W02000353,3099.0
7191,W02000354,2577.0
7192,W02000355,4017.0
7193,W02000356,2120.0
7194,W02000357,3330.0
7195,W02000358,2679.0
7196,W02000359,4620.0
7197,W02000360,3143.0
7198,W02000361,4707.0
7199,W02000362,3016.0
7200,W02000363,2608.0
7201,W02000364,3419.0
7202,W02000365,3453.0
7203,W02000366,3326.0
7204,W02000367,2526.0
7205,W02000368,2520.0
7206,W02000369,4028.0
7207,W02000370,2935.0
7208,W02000371,4096.0
7209,W02000372,3337.0
7210,W02000373,2880.0
7211,W02000374,2297.0
7212,W02000375,2854.0
7213,W02000376,2974.0
7214,W02000377,3196.0
7215,W02000378,3143.0
7216,W02000379,2587.0
7217,W02000380,3242.0
7218,W02000381,2810.0
7219,W02000382,2433.0
7220,W02000383,3117.0
7221,W02000384,2313.0
7222,W02000385,2433.0
7223,W02000386,3253.0
7224,W02000387,2420.0
7225,W02000388,2394.0
7226,W02000389,3479.0
7227,W02000390,2359.0
7228,W02000391,2510.0
7229,W02000392,3759.0
7230,W02000393,2965.0
7231,W02000394,2913.0
7232,W02000395,2916.0
7233,W02000396,2921.0
7234,W02000397,2913.0
7235,W02000398,3255.0
7236,W02000399,4800.0
7237,W02000400,3151.0
7238,W02000401,2689.0
7239,W02000402,4112.0
7240,W02000403,3250.0
7241,W02000404,2864.0
7242,W02000405,2988.0
7243,W02000406,4407.0
7244,W02000407,2675.0
7245,W02000408,3017.0
7246,W02000409,2592.0
7247,W02000410,3072.0
7248,W02000411,2738.0
7249,W02000412,2768.0
7250,W02000414,2616.0
7251,W02000415,3805.0
7252,W02000416,4633.0
7253,W02000417,4562.0
7254,W02000418,5329.0
7255,W02000419,5046.0
7256,W02000421,4996.0
7257,W02000422,4216.0
7258,W02000423,4215.0
7259,W02000424,2970.0
7260,W02000425,2871.0
7261,W02000426,4394.0
7262,W02000427,4888.0
7263,W02000428,4425.0
