,GEOGRAPHY_CODE,Usual residents per square kilometre
5548,E02005779,3541.8
5549,E02005780,1597.2
5550,E02005781,103.2
5551,E02005782,32.0
5552,E02005783,792.3
5553,E02005784,134.3
5554,E02005785,587.6
5555,E02005786,7.7
5556,E02005787,33.1
5557,E02005788,21.5
5558,E02005789,50.2
5559,E02005790,20.2
5560,E02005791,20.4
5561,E02005794,32.4
5562,E02005795,2639.6
5563,E02005796,20.7
5564,E02005797,906.7
5565,E02005798,31.2
5566,E02005799,1403.6
5567,E02005800,3768.3
5568,E02005801,4038.2
5569,E02005802,9292.8
5570,E02005803,1623.8
5571,E02005804,2580.2
5572,E02005805,327.8
5573,E02005806,1046.0
5574,E02005807,65.0
5575,E02005808,148.2
5576,E02005809,270.8
5577,E02005810,63.3
5578,E02005811,108.1
5579,E02005812,294.9
5580,E02005813,1766.3
5581,E02005814,531.6
5582,E02005815,256.5
5583,E02005816,113.1
5584,E02005817,148.4
5585,E02005818,78.7
5586,E02005819,399.4
5587,E02005820,4017.7
5588,E02005821,1349.3
5589,E02005822,2773.3
5590,E02005823,3790.8
5591,E02005824,2956.6
5592,E02005825,529.5
5593,E02005826,4440.0
5594,E02005827,696.4
5595,E02005828,451.1
5596,E02005829,1115.1
5597,E02005830,612.6
5598,E02005831,2140.0
5599,E02005832,5659.7
5600,E02005833,1435.3
5601,E02005834,2098.8
5602,E02005835,324.8
5603,E02005836,70.9
5604,E02005837,58.5
5605,E02005838,234.4
5606,E02005839,1642.3
5607,E02005840,2607.2
5608,E02005842,932.2
5609,E02005843,822.3
5610,E02005844,1599.2
5611,E02005846,4021.1
5612,E02005847,1538.8
5613,E02005848,60.4
5614,E02005849,59.3
5615,E02005850,557.9
5616,E02005851,3185.2
5617,E02005852,923.7
5618,E02005853,1044.5
5619,E02005856,1579.3
5620,E02005857,3540.9
5621,E02005858,5619.7
5622,E02005859,3657.5
5623,E02005860,5267.2
5624,E02005861,2130.4
5625,E02005862,3130.6
5626,E02005863,1400.5
5627,E02005864,2090.0
5628,E02005865,235.9
5629,E02005866,341.1
5630,E02005868,3245.0
5631,E02005869,3212.5
5632,E02005870,5302.1
5633,E02005871,3424.0
5634,E02005872,328.8
5635,E02005873,4221.9
5636,E02005874,3688.8
5637,E02005875,1934.4
5638,E02005876,3570.8
5639,E02005877,5354.1
5640,E02005878,4936.1
5641,E02005879,2250.2
5642,E02005880,353.6
5643,E02005881,582.9
5644,E02005882,1994.9
5645,E02005883,1512.7
5646,E02005884,1946.4
5647,E02005885,1286.6
5648,E02005886,2485.2
5649,E02005887,3722.2
5650,E02005888,3919.9
5651,E02005889,3831.3
5652,E02005890,4162.4
5653,E02005891,834.1
5654,E02005892,1877.4
5655,E02005893,323.9
5656,E02005894,346.8
5657,E02005895,50.8
5658,E02005896,74.0
5659,E02005897,87.7
5660,E02005898,464.2
5661,E02005899,1572.8
5662,E02005900,315.3
5663,E02005901,2621.6
5664,E02005902,3281.3
5665,E02005903,1528.7
5666,E02005904,99.0
5667,E02005905,130.9
5668,E02005906,84.6
5669,E02005907,728.6
5670,E02005908,420.7
5671,E02005909,4830.0
5672,E02005910,5459.9
5673,E02005911,839.0
5674,E02005912,2515.8
5675,E02005913,2125.5
5676,E02005914,555.5
5677,E02005915,66.3
5678,E02005916,664.7
5679,E02005917,116.9
5680,E02005918,901.1
5681,E02005919,160.7
5682,E02005920,170.4
5683,E02005921,83.1
5684,E02005922,4261.3
5685,E02005923,3707.9
5686,E02005924,1670.2
5687,E02005925,5510.1
5688,E02005926,1413.5
5689,E02005927,3099.7
5690,E02005928,478.4
5691,E02005929,84.0
5692,E02005930,118.6
5693,E02005931,94.7
5694,E02005932,5448.4
5695,E02005933,3300.8
5696,E02005934,4333.8
5697,E02005935,2890.2
5698,E02005936,94.0
5699,E02005937,2028.9
5700,E02005938,2960.5
5701,E02005939,298.5
5702,E02005940,1589.6
5703,E02005941,3744.1
5704,E02005942,3013.5
5705,E02005943,2000.9
5706,E02005944,5256.1
5707,E02005945,3882.2
5708,E02005946,5229.7
5709,E02005947,5233.3
5710,E02005948,1068.2
5711,E02005949,4698.8
5712,E02005950,6762.8
5713,E02005951,2377.7
5714,E02005953,5336.3
5715,E02005954,4552.0
5716,E02005955,4639.6
5717,E02005956,5352.2
5718,E02005957,6875.6
5719,E02005958,1732.9
5720,E02005959,100.9
5721,E02005960,824.1
5722,E02005961,120.3
5723,E02005962,194.6
5724,E02005963,111.8
5725,E02005964,152.8
5726,E02005965,55.9
5727,E02005966,2191.5
5728,E02005967,3893.0
5729,E02005968,128.4
5730,E02005969,710.8
5731,E02005970,5246.0
5732,E02005971,4616.6
5733,E02005972,215.0
5734,E02005973,1746.0
5735,E02005974,2863.7
5736,E02005975,172.7
5737,E02005976,104.0
5738,E02005977,236.5
5739,E02005978,250.5
5740,E02005979,552.0
5741,E02005980,272.9
5742,E02005981,5176.1
5743,E02005982,4127.3
5744,E02005983,3106.5
5745,E02005984,84.3
5746,E02005985,3133.8
5747,E02005986,261.4
5748,E02005987,275.6
5749,E02005988,915.0
5750,E02005991,2709.6
5751,E02005992,147.8
5752,E02005993,753.4
5753,E02005994,46.5
5754,E02005995,52.9
5755,E02005996,122.7
5756,E02005997,170.4
5757,E02005998,285.8
5758,E02005999,111.5
5759,E02006000,3378.5
5760,E02006001,2906.7
5761,E02006002,3263.2
5762,E02006003,129.0
5763,E02006004,57.5
5764,E02006005,4495.1
5765,E02006006,2269.5
5766,E02006007,102.8
5767,E02006008,175.8
5768,E02006009,172.4
5769,E02006010,77.2
5770,E02006011,1169.8
5771,E02006012,1058.5
5772,E02006013,48.6
5773,E02006014,49.3
5774,E02006015,425.9
5775,E02006016,50.8
5776,E02006017,76.0
5777,E02006018,2728.3
5778,E02006019,1712.5
5779,E02006020,70.1
5780,E02006021,53.8
5781,E02006022,56.6
5782,E02006023,184.7
5783,E02006024,2488.6
5784,E02006025,1351.5
5785,E02006026,69.7
5786,E02006027,64.3
5787,E02006028,55.0
5788,E02006029,1896.7
5789,E02006030,2255.1
5790,E02006031,3827.8
5791,E02006032,2803.9
5792,E02006033,2725.8
5793,E02006034,2087.8
5794,E02006035,1656.4
5795,E02006036,2177.4
5796,E02006037,2291.2
5797,E02006038,114.3
5798,E02006039,104.9
5799,E02006040,32.6
5800,E02006041,25.2
5801,E02006042,67.8
5802,E02006043,27.6
5803,E02006044,17.9
5804,E02006045,805.9
5805,E02006046,74.0
5806,E02006047,64.5
5807,E02006048,204.5
5808,E02006049,3267.4
5809,E02006050,4928.8
5810,E02006051,76.9
5811,E02006052,83.6
5812,E02006053,3035.5
5813,E02006054,2146.2
5814,E02006055,1792.3
5815,E02006056,59.7
5816,E02006057,436.4
5817,E02006058,143.4
5818,E02006059,51.7
5819,E02006060,1409.0
5820,E02006061,200.0
5821,E02006062,175.4
5822,E02006063,74.0
5823,E02006064,3697.0
5824,E02006065,2218.0
5825,E02006066,170.0
5826,E02006067,66.9
5827,E02006068,3135.4
5828,E02006069,4657.8
5829,E02006070,948.7
5830,E02006071,527.8
5831,E02006072,82.7
5832,E02006073,4138.9
5833,E02006074,229.3
5834,E02006075,55.3
5835,E02006076,97.2
5836,E02006077,164.1
5837,E02006078,95.9
5838,E02006079,149.4
5839,E02006080,96.8
5840,E02006081,81.4
5841,E02006082,163.6
5842,E02006083,191.9
5843,E02006084,131.9
5844,E02006085,2656.9
5845,E02006086,737.9
5846,E02006087,4902.1
5847,E02006088,5246.1
5848,E02006089,3980.8
5849,E02006090,3275.6
5850,E02006091,130.4
5851,E02006092,1772.9
5852,E02006093,209.1
5853,E02006094,115.9
5854,E02006095,761.2
5855,E02006096,1639.0
5856,E02006097,3792.1
5857,E02006098,56.7
5858,E02006099,116.4
5859,E02006100,377.7
5860,E02006101,66.1
5861,E02006102,4481.2
5862,E02006103,122.0
5863,E02006104,852.6
5864,E02006105,4906.0
5865,E02006106,788.9
5866,E02006107,4390.1
5867,E02006108,2848.9
5868,E02006109,655.9
5869,E02006110,2423.6
5870,E02006111,146.3
5871,E02006112,80.4
5872,E02006113,2249.3
5873,E02006114,63.4
5874,E02006115,189.4
5875,E02006116,33.2
5876,E02006117,16.4
5877,E02006118,426.9
5878,E02006119,3212.5
5879,E02006120,1527.8
5880,E02006121,590.6
5881,E02006122,3009.3
5882,E02006123,653.1
5883,E02006124,4966.5
5884,E02006125,4368.7
5885,E02006126,2252.8
5886,E02006127,4119.3
5887,E02006128,2516.5
5888,E02006129,2534.3
5889,E02006130,548.9
5890,E02006131,62.3
5891,E02006132,1584.1
5892,E02006133,717.3
5893,E02006134,338.7
5894,E02006135,2068.9
5895,E02006136,65.0
5896,E02006137,5056.9
5897,E02006138,4189.8
5898,E02006139,2786.5
5899,E02006140,3553.7
5900,E02006141,1755.3
5901,E02006142,2611.8
5902,E02006143,970.3
5903,E02006144,4468.0
5904,E02006145,131.3
5905,E02006146,242.0
5906,E02006147,147.8
5907,E02006148,229.7
5908,E02006149,3097.1
5909,E02006150,2765.7
5910,E02006151,1253.9
5911,E02006152,1621.1
5912,E02006153,106.1
5913,E02006154,922.7
5914,E02006155,5298.8
5915,E02006156,213.1
5916,E02006157,145.1
5917,E02006158,994.8
5918,E02006159,3171.0
5919,E02006160,1993.4
5920,E02006161,770.4
5921,E02006162,282.1
5922,E02006163,3114.4
5923,E02006164,1616.0
5924,E02006165,4475.1
5925,E02006166,4649.3
5926,E02006167,3399.0
5927,E02006168,3250.9
5928,E02006169,550.2
5929,E02006170,171.5
5930,E02006171,3131.3
5931,E02006172,1741.3
5932,E02006173,76.4
5933,E02006174,149.1
5934,E02006175,275.3
5935,E02006176,80.2
5936,E02006177,2979.4
5937,E02006178,1736.5
5938,E02006179,567.9
5939,E02006180,386.2
5940,E02006181,957.3
5941,E02006182,586.3
5942,E02006185,976.3
5943,E02006186,169.6
5944,E02006187,169.3
5945,E02006188,400.9
5946,E02006189,101.5
5947,E02006190,2007.2
5948,E02006191,141.8
5949,E02006192,71.6
5950,E02006193,322.0
5951,E02006194,2206.9
5952,E02006195,117.5
5953,E02006196,4817.1
5954,E02006197,3027.5
5955,E02006198,301.3
5956,E02006199,207.4
5957,E02006200,4432.3
5958,E02006201,810.1
5959,E02006202,73.4
5960,E02006203,2340.0
5961,E02006204,80.0
5962,E02006205,129.7
5963,E02006206,3972.0
5964,E02006207,502.9
5965,E02006208,1897.7
5966,E02006209,448.7
5967,E02006210,27.6
5968,E02006211,251.9
5969,E02006212,268.7
5970,E02006213,117.2
5971,E02006214,837.0
5972,E02006215,177.2
5973,E02006216,251.6
5974,E02006217,1728.7
5975,E02006218,2005.1
5976,E02006219,1768.6
5977,E02006220,4453.1
5978,E02006221,2084.8
5979,E02006222,5187.2
5980,E02006223,5583.5
5981,E02006224,3038.3
5982,E02006225,2496.9
5983,E02006226,2739.5
5984,E02006227,64.3
5985,E02006228,112.3
5986,E02006229,222.2
5987,E02006230,182.4
5988,E02006231,176.0
5989,E02006232,105.6
5990,E02006233,1661.3
5991,E02006234,1533.1
5992,E02006235,71.1
5993,E02006236,183.2
5994,E02006237,131.4
5995,E02006238,128.1
5996,E02006239,172.0
5997,E02006240,96.9
5998,E02006241,764.8
5999,E02006242,98.7
6000,E02006243,558.1
6001,E02006245,2277.3
6002,E02006246,4238.4
6003,E02006247,3497.1
6004,E02006248,3203.2
6005,E02006249,2130.1
6006,E02006250,8703.7
6007,E02006251,5655.6
6008,E02006252,5963.0
6009,E02006253,3047.0
6010,E02006254,2749.0
6011,E02006255,4291.8
6012,E02006256,4914.6
6013,E02006257,5570.1
6014,E02006258,2335.1
6015,E02006259,3695.1
6016,E02006260,2796.4
6017,E02006261,69.6
6018,E02006262,77.1
6019,E02006263,49.9
6020,E02006264,174.0
6021,E02006265,105.7
6022,E02006266,139.0
6023,E02006267,57.4
6024,E02006268,2921.7
6025,E02006269,176.7
6026,E02006270,1331.3
6027,E02006271,182.3
6028,E02006272,168.0
6029,E02006273,102.3
6030,E02006274,56.4
6031,E02006275,3861.1
6032,E02006276,115.7
6033,E02006277,2410.7
6034,E02006278,2972.5
6035,E02006279,2915.1
6036,E02006280,60.2
6037,E02006281,1345.4
6038,E02006282,63.4
6039,E02006283,75.3
6040,E02006284,3409.3
6041,E02006285,1728.3
6042,E02006286,2572.1
6043,E02006287,33.9
6044,E02006288,64.1
6045,E02006289,126.2
6046,E02006290,232.3
6047,E02006291,342.7
6048,E02006292,77.4
6049,E02006293,53.3
6050,E02006294,1551.3
6051,E02006295,1459.1
6052,E02006296,439.1
6053,E02006297,268.9
6054,E02006298,279.0
6055,E02006299,1251.7
6056,E02006300,1557.9
6057,E02006301,2469.2
6058,E02006302,177.5
6059,E02006303,3833.1
6060,E02006304,2509.5
6061,E02006305,6784.9
6062,E02006306,2419.7
6063,E02006307,2307.8
6064,E02006308,3456.4
6065,E02006309,3483.3
6066,E02006310,971.7
6067,E02006311,1077.7
6068,E02006312,110.6
6069,E02006313,652.9
6070,E02006314,85.2
6071,E02006315,76.1
6072,E02006316,154.7
6073,E02006317,3874.6
6074,E02006318,2337.6
6075,E02006319,5750.4
6076,E02006320,1594.6
6077,E02006321,3513.0
6078,E02006322,3028.3
6079,E02006323,3965.0
6080,E02006324,3772.3
6081,E02006325,1948.3
6082,E02006326,3714.6
6083,E02006327,3228.4
6084,E02006328,2208.0
6085,E02006329,763.1
6086,E02006330,1058.7
6087,E02006331,1541.5
6088,E02006332,708.9
6089,E02006333,637.4
6090,E02006334,566.3
6091,E02006335,4291.9
6092,E02006336,5383.9
6093,E02006337,4602.8
6094,E02006338,4722.0
6095,E02006339,2157.7
6096,E02006341,4406.8
6097,E02006342,4523.0
6098,E02006343,854.6
6099,E02006344,176.5
6100,E02006345,216.9
6101,E02006346,328.4
6102,E02006347,1360.5
6103,E02006348,471.7
6104,E02006349,6675.6
6105,E02006350,2256.1
6106,E02006351,2921.2
6107,E02006352,5691.8
6108,E02006353,2965.7
6109,E02006354,1771.7
6110,E02006355,3659.6
6111,E02006356,4161.1
6112,E02006357,1258.1
6113,E02006358,3615.8
6114,E02006359,733.0
6115,E02006360,155.7
6116,E02006361,128.0
6117,E02006362,1232.6
6118,E02006363,1210.5
6119,E02006364,1248.5
6120,E02006365,851.2
6121,E02006366,825.8
6122,E02006367,1376.3
6123,E02006368,844.0
6124,E02006369,191.9
6125,E02006370,461.8
6126,E02006371,1823.4
6127,E02006372,483.8
6128,E02006373,79.2
6129,E02006374,126.4
6130,E02006375,2307.0
6131,E02006376,1995.1
6132,E02006377,2632.0
6133,E02006378,484.9
6134,E02006379,4842.9
6135,E02006380,508.2
6136,E02006381,514.7
6137,E02006382,2909.8
6138,E02006383,552.2
6139,E02006384,5252.8
6140,E02006385,2907.1
6141,E02006386,2606.2
6142,E02006387,3094.7
6143,E02006388,1419.0
6144,E02006389,340.9
6145,E02006390,3536.3
6146,E02006391,1334.2
6147,E02006392,3726.9
6148,E02006393,2630.7
6149,E02006394,1283.7
6150,E02006395,2300.5
6151,E02006396,558.3
6152,E02006397,428.2
6153,E02006398,2981.3
6154,E02006399,1877.7
6155,E02006400,309.9
6156,E02006401,3246.4
6157,E02006402,1841.6
6158,E02006403,1189.6
6159,E02006404,3706.3
6160,E02006405,4531.6
6161,E02006406,1629.1
6162,E02006407,4269.1
6163,E02006408,4360.5
6164,E02006409,3916.8
6165,E02006410,4879.3
6166,E02006411,4116.6
6167,E02006412,2115.5
6168,E02006413,1825.6
6169,E02006414,882.0
6170,E02006415,1294.0
6171,E02006416,256.6
6172,E02006417,703.1
6173,E02006418,1559.7
6174,E02006419,1823.0
6175,E02006420,2145.0
6176,E02006421,568.5
6177,E02006422,3512.4
6178,E02006423,2711.0
6179,E02006424,2381.4
6180,E02006425,3013.2
6181,E02006426,2364.7
6182,E02006427,712.5
6183,E02006429,1635.5
6184,E02006430,4514.7
6185,E02006431,690.6
6186,E02006432,923.9
6187,E02006433,261.8
6188,E02006434,787.9
6189,E02006435,164.6
6190,E02006436,344.0
6191,E02006437,183.9
6192,E02006438,202.4
6193,E02006439,1420.5
6194,E02006440,1665.2
6195,E02006441,898.4
6196,E02006442,602.1
6197,E02006443,3124.5
6198,E02006444,3028.0
6199,E02006445,2380.8
6200,E02006446,225.1
6201,E02006447,1247.3
6202,E02006448,1974.5
6203,E02006449,279.4
6204,E02006450,93.5
6205,E02006451,666.5
6206,E02006453,91.2
6207,E02006454,680.4
6208,E02006455,945.2
6209,E02006456,2811.7
6210,E02006457,1744.7
6211,E02006458,880.2
6212,E02006459,6220.4
6213,E02006460,5611.7
6214,E02006461,884.9
6215,E02006462,2198.0
6216,E02006463,5637.5
6217,E02006464,2355.1
6218,E02006465,2504.5
6219,E02006466,2402.2
6220,E02006467,401.3
6221,E02006468,274.8
6222,E02006469,261.5
6223,E02006470,947.1
6224,E02006471,139.5
6225,E02006472,212.0
6226,E02006473,599.5
6227,E02006474,75.3
6228,E02006475,1566.6
6229,E02006476,3366.3
6230,E02006477,1927.3
6231,E02006478,1837.3
6232,E02006479,4595.9
6233,E02006480,4205.1
6234,E02006481,3605.5
6235,E02006482,607.8
6236,E02006483,2150.3
6237,E02006484,3940.6
6238,E02006485,1193.4
6239,E02006486,1577.2
6240,E02006487,4390.4
6241,E02006488,443.6
6242,E02006489,2507.4
6243,E02006490,2280.0
6244,E02006493,3197.0
6245,E02006494,2031.1
6246,E02006495,234.1
6247,E02006496,3767.3
6248,E02006497,2653.7
6249,E02006498,608.5
6250,E02006499,3497.1
6251,E02006500,1130.8
6252,E02006501,1781.9
6253,E02006502,3599.9
6254,E02006503,93.3
6255,E02006504,72.2
6256,E02006505,135.0
6257,E02006506,700.5
6258,E02006507,255.4
6259,E02006508,77.6
6260,E02006509,280.7
6261,E02006510,85.8
6262,E02006511,135.9
6263,E02006512,1797.3
6264,E02006513,495.4
6265,E02006514,2279.1
6266,E02006515,185.0
6267,E02006516,68.0
6268,E02006517,83.1
6269,E02006518,82.9
6270,E02006519,443.8
6271,E02006520,1666.8
6272,E02006521,1471.2
6273,E02006522,72.1
6274,E02006523,153.4
6275,E02006524,5761.2
6276,E02006525,4871.1
6277,E02006526,2194.2
6278,E02006527,3719.6
6279,E02006528,2315.5
6280,E02006529,1593.9
6281,E02006530,1547.3
6282,E02006531,5436.3
6283,E02006532,223.9
6284,E02006533,2127.8
6285,E02006534,1392.8
6286,E02006535,1258.7
6287,E02006536,707.1
6288,E02006537,3568.9
6289,E02006538,4237.1
6290,E02006539,879.1
6291,E02006540,1450.1
6292,E02006541,4576.2
6293,E02006542,78.8
6294,E02006543,122.7
6295,E02006544,468.6
6296,E02006545,2446.6
6297,E02006546,1737.0
6298,E02006547,416.3
6299,E02006548,4673.3
6300,E02006549,1077.1
6301,E02006550,4168.8
6302,E02006551,2730.2
6303,E02006552,3408.3
6304,E02006553,1391.3
6305,E02006554,1170.2
6306,E02006555,5316.1
6307,E02006556,2992.0
6308,E02006557,5660.2
6309,E02006558,5927.1
6310,E02006559,2649.0
6311,E02006560,901.6
6312,E02006561,100.1
6313,E02006562,80.1
6314,E02006563,44.7
6315,E02006564,250.1
6316,E02006565,54.0
6317,E02006566,75.3
6318,E02006567,93.2
6319,E02006568,3696.1
6320,E02006569,361.2
6321,E02006570,3767.4
6322,E02006571,496.8
6323,E02006572,331.2
6324,E02006573,260.2
6325,E02006574,1096.9
6326,E02006575,766.3
6327,E02006576,1531.0
6328,E02006577,4634.2
6329,E02006578,2336.9
6330,E02006579,3511.1
6331,E02006580,3990.5
6332,E02006581,5519.8
6333,E02006582,3999.1
6334,E02006583,3022.9
6335,E02006584,5900.5
6336,E02006585,2691.3
6337,E02006586,6576.9
6338,E02006587,4601.2
6339,E02006588,208.9
6340,E02006589,1385.0
6341,E02006590,396.6
6342,E02006591,4404.2
6343,E02006592,127.1
6344,E02006593,3880.0
6345,E02006594,2821.2
6346,E02006595,180.3
6347,E02006596,2437.6
6348,E02006597,195.3
6349,E02006598,103.3
6350,E02006599,182.0
6351,E02006600,204.7
6352,E02006601,189.0
6353,E02006602,156.6
6354,E02006603,282.0
6355,E02006604,4321.5
6356,E02006605,280.7
6357,E02006606,1062.9
6358,E02006607,496.9
6359,E02006608,567.0
6360,E02006609,96.7
6361,E02006610,105.9
6362,E02006611,2196.3
6363,E02006612,3727.9
6364,E02006613,4688.2
6365,E02006614,528.9
6366,E02006615,4737.7
6367,E02006616,3699.0
6368,E02006617,3867.7
6369,E02006618,2183.9
6370,E02006619,126.5
6371,E02006620,833.6
6372,E02006621,1422.0
6373,E02006622,4691.6
6374,E02006623,5633.1
6375,E02006624,1227.5
6376,E02006625,4840.4
6377,E02006626,2486.8
6378,E02006627,4790.8
6379,E02006628,8013.1
6380,E02006629,4221.2
6381,E02006630,8258.5
6382,E02006631,6831.0
6383,E02006632,5304.3
6384,E02006633,2654.0
6385,E02006634,36.5
6386,E02006635,1509.8
6387,E02006636,56.0
6388,E02006637,1145.4
6389,E02006638,1530.7
6390,E02006639,96.4
6391,E02006640,36.5
6392,E02006641,71.9
6393,E02006642,37.0
6394,E02006644,116.2
6395,E02006645,193.3
6396,E02006646,221.8
6397,E02006647,56.7
6398,E02006648,70.8
6399,E02006649,4107.4
6400,E02006650,182.9
6401,E02006651,63.8
6402,E02006652,3184.3
6403,E02006653,4001.9
6404,E02006654,2739.7
6405,E02006655,55.8
6406,E02006656,1506.8
6407,E02006657,3974.9
6408,E02006658,2891.7
6409,E02006659,228.9
6410,E02006660,338.4
6411,E02006661,78.9
6412,E02006662,1255.9
6413,E02006663,541.0
6414,E02006664,56.1
6415,E02006665,49.0
6416,E02006666,2832.0
6417,E02006667,2236.0
6418,E02006668,1140.6
6419,E02006669,45.9
6420,E02006670,3213.0
6421,E02006671,3216.3
6422,E02006672,139.4
6423,E02006673,2464.8
6424,E02006674,2843.0
6425,E02006675,87.7
6426,E02006676,49.5
6427,E02006677,120.0
6428,E02006678,3579.5
6429,E02006679,262.3
6430,E02006680,3218.6
6431,E02006681,149.0
6432,E02006682,1200.1
6433,E02006683,589.9
6434,E02006684,3092.5
6435,E02006685,3986.6
6436,E02006686,2785.8
6437,E02006687,5191.5
6438,E02006688,4378.8
6439,E02006689,128.4
6440,E02006690,86.9
6441,E02006692,488.6
6442,E02006693,730.6
6443,E02006694,2348.8
6444,E02006695,28.0
6445,E02006696,772.5
6446,E02006697,113.1
6447,E02006698,1272.5
6448,E02006699,2692.6
6449,E02006700,371.6
6450,E02006701,632.0
6451,E02006702,2407.2
6452,E02006703,809.9
6453,E02006704,179.1
6454,E02006705,3657.7
6455,E02006706,2475.7
6456,E02006707,2478.4
6457,E02006708,3816.0
6458,E02006709,184.1
6459,E02006710,55.5
6460,E02006711,74.7
6461,E02006712,103.5
6462,E02006713,1433.9
6463,E02006714,103.2
6464,E02006715,992.6
6465,E02006716,2474.9
6466,E02006717,138.8
6467,E02006718,1359.8
6468,E02006719,575.7
6469,E02006720,74.3
6470,E02006721,1728.7
6471,E02006722,4264.0
6472,E02006723,3716.8
6473,E02006724,3263.3
6474,E02006725,3566.5
6475,E02006726,2418.8
6476,E02006727,1738.9
6477,E02006728,2048.7
6478,E02006729,2226.1
6479,E02006730,4319.6
6480,E02006731,2675.0
6481,E02006732,3653.7
6482,E02006733,251.2
6483,E02006734,1814.1
6484,E02006735,6449.0
6485,E02006736,1802.5
6486,E02006737,4314.3
6487,E02006738,5155.5
6488,E02006739,3504.0
6489,E02006740,3849.2
6490,E02006741,2738.5
6491,E02006742,5111.5
6492,E02006743,3201.2
6493,E02006744,4604.0
6494,E02006745,2027.8
6495,E02006746,3033.8
6496,E02006747,2942.9
6497,E02006748,113.1
6498,E02006749,2265.7
6499,E02006750,2422.0
6500,E02006751,3911.6
6501,E02006752,3724.5
6502,E02006753,159.0
6503,E02006754,58.2
6504,E02006755,70.9
6505,E02006756,167.9
6506,E02006757,98.4
6507,E02006758,146.4
6508,E02006759,735.5
6509,E02006760,254.0
6510,E02006761,2886.0
6511,E02006762,929.8
6512,E02006763,1860.9
6513,E02006764,3586.2
6514,E02006765,133.2
6515,E02006766,96.5
6516,E02006767,128.6
6517,E02006768,3792.2
6518,E02006769,3691.8
6519,E02006770,3581.7
6520,E02006771,176.7
6521,E02006772,3546.8
6522,E02006773,2781.3
6523,E02006774,3775.8
6524,E02006775,2033.6
6525,E02006776,2088.2
6526,E02006777,142.2
6527,E02006778,1477.4
6528,E02006779,1424.5
6529,E02006780,2068.5
6530,E02006781,125.9
6531,E02006782,3125.9
6532,E02006783,8284.8
6533,E02006784,5521.8
6534,E02006785,4868.1
6535,E02006786,6075.6
6536,E02006787,5232.7
6537,E02006788,5461.4
6538,E02006789,302.3
6539,E02006790,245.5
6540,E02006791,11038.8
6541,E02006792,6210.9
6542,E02006793,9733.6
6543,E02006794,11949.8
6544,E02006795,8560.0
6545,E02006796,2254.1
6546,E02006798,10835.1
6547,E02006799,10355.2
6548,E02006800,8921.4
6549,E02006801,7465.1
6550,E02006802,13445.4
6551,E02006803,1592.3
6552,E02006804,794.8
6553,E02006805,6934.4
6554,E02006806,1532.0
6555,E02006807,5680.5
6556,E02006808,4802.7
6557,E02006809,2727.4
6558,E02006810,2658.8
6559,E02006811,1217.8
6560,E02006812,1928.3
6561,E02006813,2864.9
6562,E02006814,3428.6
6563,E02006815,5600.2
6564,E02006816,379.7
6565,E02006817,4291.6
6566,E02006818,4833.5
6567,E02006819,4335.6
6568,E02006820,2135.1
6569,E02006821,1713.9
6570,E02006822,2171.0
6571,E02006823,299.9
6572,E02006824,2249.8
6573,E02006825,80.8
6574,E02006826,1003.7
6575,E02006827,548.9
6576,E02006828,3769.4
6577,E02006829,421.0
6578,E02006830,5277.3
6579,E02006831,3470.2
6580,E02006832,915.3
6581,E02006833,257.2
6582,E02006834,5722.9
6583,E02006835,551.5
6584,E02006836,2614.2
6585,E02006837,1522.2
6586,E02006838,605.9
6587,E02006839,211.4
6588,E02006840,1543.0
6589,E02006841,2774.1
6590,E02006842,7577.2
6591,E02006843,9246.4
6592,E02006844,9330.7
6593,E02006845,735.6
6594,E02006846,2437.2
6595,E02006847,3751.5
6596,E02006848,7743.5
6597,E02006849,3677.3
6598,E02006850,8701.7
6599,E02006851,8052.7
6600,E02006852,2669.7
6601,E02006853,21999.2
6602,E02006854,7699.9
6603,E02006855,2616.8
6604,E02006856,5290.8
6605,E02006857,2582.0
6606,E02006858,4977.8
6607,E02006859,5496.7
6608,E02006861,9289.3
6609,E02006862,2289.3
6610,E02006863,5024.7
6611,E02006864,254.2
6612,E02006865,858.3
6613,E02006866,2340.9
6614,E02006867,1464.2
6615,E02006868,3682.6
6616,E02006869,3062.0
6617,E02006871,3337.6
6618,E02006872,54.9
6619,E02006873,1542.5
6620,E02006874,121.7
6621,E02006875,3782.9
6622,E02006876,1512.2
6623,E02006877,1540.3
6624,E02006878,1149.5
6625,E02006879,7313.1
6626,E02006880,4354.8
6627,E02006881,3085.7
6628,E02006882,6763.8
6629,E02006883,6472.1
6630,E02006884,807.9
6631,E02006885,4399.2
6632,E02006886,74.6
6633,E02006887,5194.0
6634,E02006888,9871.2
6635,E02006889,5134.8
6636,E02006890,9060.2
6637,E02006891,121.3
6638,E02006892,3324.4
6639,E02006893,3750.4
6640,E02006894,4723.1
6641,E02006895,10747.4
6642,E02006896,4862.6
6643,E02006897,9987.0
6644,E02006898,7643.4
6645,E02006899,5503.3
6646,E02006900,7805.0
6647,E02006902,4792.6
6648,E02006903,4108.2
6649,E02006904,4366.1
6650,E02006905,3279.7
6651,E02006906,549.4
6652,E02006907,3331.9
6653,E02006908,4108.6
6654,E02006909,221.6
6655,E02006910,1697.7
6656,E02006912,6911.6
6657,E02006913,4538.2
6658,E02006914,12421.8
6659,E02006915,5187.9
