,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_HHCHUK11_NAME,OBS_VALUE
152,2001,E02004058,2001 super output areas - middle layer,305,All households,3513.0
153,2001,E02004058,2001 super output areas - middle layer,305,Average household size,2.13
154,2001,E02004058,2001 super output areas - middle layer,305,Average number of rooms per household,4.66
155,2001,E02004058,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,150.0
156,2001,E02004058,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,3369.0
157,2001,E02004058,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,0.0
158,2001,E02004058,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,139.0
159,2001,E02004058,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,5.0
160,2001,E02004058,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,36.0
161,2001,E02004058,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),3132.0
162,2001,E02004058,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,345.0
163,2001,E02004058,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
164,2001,E02004059,2001 super output areas - middle layer,305,All households,3113.0
165,2001,E02004059,2001 super output areas - middle layer,305,Average household size,2.28
166,2001,E02004059,2001 super output areas - middle layer,305,Average number of rooms per household,5.16
167,2001,E02004059,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,82.0
168,2001,E02004059,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,3029.0
169,2001,E02004059,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,0.0
170,2001,E02004059,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,82.0
171,2001,E02004059,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,3.0
172,2001,E02004059,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,23.0
173,2001,E02004059,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2994.0
174,2001,E02004059,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,96.0
175,2001,E02004059,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
176,2001,E02004060,2001 super output areas - middle layer,305,All households,2933.0
177,2001,E02004060,2001 super output areas - middle layer,305,Average household size,2.42
178,2001,E02004060,2001 super output areas - middle layer,305,Average number of rooms per household,5.27
179,2001,E02004060,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,78.0
180,2001,E02004060,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2851.0
181,2001,E02004060,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,0.0
182,2001,E02004060,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,80.0
183,2001,E02004060,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,3.0
184,2001,E02004060,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,22.0
185,2001,E02004060,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2846.0
186,2001,E02004060,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,65.0
187,2001,E02004060,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
188,2001,E02004061,2001 super output areas - middle layer,305,All households,3289.0
189,2001,E02004061,2001 super output areas - middle layer,305,Average household size,2.17
190,2001,E02004061,2001 super output areas - middle layer,305,Average number of rooms per household,5.02
191,2001,E02004061,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,137.0
192,2001,E02004061,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,3138.0
193,2001,E02004061,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,0.0
194,2001,E02004061,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,141.0
195,2001,E02004061,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,8.0
196,2001,E02004061,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,57.0
197,2001,E02004061,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2949.0
198,2001,E02004061,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,281.0
