,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_ETHPUK11_NAME,OBS_VALUE
262,2001,E02005450,2001 super output areas - middle layer,305,Asian/Asian British: Other,15
263,2001,E02005450,2001 super output areas - middle layer,305,Black/Black British,27
264,2001,E02005450,2001 super output areas - middle layer,305,Black/Black British: Black Caribbean,16
265,2001,E02005450,2001 super output areas - middle layer,305,Black/Black British: Black African,8
266,2001,E02005450,2001 super output areas - middle layer,305,Black/Black British: Other,3
267,2001,E02005450,2001 super output areas - middle layer,305,Chinese/Other,41
268,2001,E02005450,2001 super output areas - middle layer,305,Chinese/Other: Chinese,21
269,2001,E02005450,2001 super output areas - middle layer,305,Chinese/Other: Other,20
270,2001,E02005451,2001 super output areas - middle layer,305,All categories: Ethnic group,7561
271,2001,E02005451,2001 super output areas - middle layer,305,White,7455
272,2001,E02005451,2001 super output areas - middle layer,305,White: British,7321
273,2001,E02005451,2001 super output areas - middle layer,305,White: Irish,89
274,2001,E02005451,2001 super output areas - middle layer,305,White: Other,45
275,2001,E02005451,2001 super output areas - middle layer,305,Mixed,50
276,2001,E02005451,2001 super output areas - middle layer,305,Mixed: White and Black Caribbean,16
277,2001,E02005451,2001 super output areas - middle layer,305,Mixed: White and Black African,12
278,2001,E02005451,2001 super output areas - middle layer,305,Mixed: White and Asian,14
279,2001,E02005451,2001 super output areas - middle layer,305,Mixed: Other,8
280,2001,E02005451,2001 super output areas - middle layer,305,Asian/Asian British,32
281,2001,E02005451,2001 super output areas - middle layer,305,Asian/Asian British: Indian,7
282,2001,E02005451,2001 super output areas - middle layer,305,Asian/Asian British: Pakistani,0
283,2001,E02005451,2001 super output areas - middle layer,305,Asian/Asian British: Bangladeshi,22
284,2001,E02005451,2001 super output areas - middle layer,305,Asian/Asian British: Other,3
285,2001,E02005451,2001 super output areas - middle layer,305,Black/Black British,17
286,2001,E02005451,2001 super output areas - middle layer,305,Black/Black British: Black Caribbean,11
287,2001,E02005451,2001 super output areas - middle layer,305,Black/Black British: Black African,3
288,2001,E02005451,2001 super output areas - middle layer,305,Black/Black British: Other,3
289,2001,E02005451,2001 super output areas - middle layer,305,Chinese/Other,7
290,2001,E02005451,2001 super output areas - middle layer,305,Chinese/Other: Chinese,4
291,2001,E02005451,2001 super output areas - middle layer,305,Chinese/Other: Other,3
292,2001,E02005452,2001 super output areas - middle layer,305,All categories: Ethnic group,11637
293,2001,E02005452,2001 super output areas - middle layer,305,White,11491
294,2001,E02005452,2001 super output areas - middle layer,305,White: British,11283
295,2001,E02005452,2001 super output areas - middle layer,305,White: Irish,90
296,2001,E02005452,2001 super output areas - middle layer,305,White: Other,118
297,2001,E02005452,2001 super output areas - middle layer,305,Mixed,48
298,2001,E02005452,2001 super output areas - middle layer,305,Mixed: White and Black Caribbean,21
299,2001,E02005452,2001 super output areas - middle layer,305,Mixed: White and Black African,3
300,2001,E02005452,2001 super output areas - middle layer,305,Mixed: White and Asian,16
301,2001,E02005452,2001 super output areas - middle layer,305,Mixed: Other,8
302,2001,E02005452,2001 super output areas - middle layer,305,Asian/Asian British,38
303,2001,E02005452,2001 super output areas - middle layer,305,Asian/Asian British: Indian,22
304,2001,E02005452,2001 super output areas - middle layer,305,Asian/Asian British: Pakistani,3
305,2001,E02005452,2001 super output areas - middle layer,305,Asian/Asian British: Bangladeshi,7
306,2001,E02005452,2001 super output areas - middle layer,305,Asian/Asian British: Other,6
307,2001,E02005452,2001 super output areas - middle layer,305,Black/Black British,18
308,2001,E02005452,2001 super output areas - middle layer,305,Black/Black British: Black Caribbean,10
309,2001,E02005452,2001 super output areas - middle layer,305,Black/Black British: Black African,8
310,2001,E02005452,2001 super output areas - middle layer,305,Black/Black British: Other,0
311,2001,E02005452,2001 super output areas - middle layer,305,Chinese/Other,42
312,2001,E02005452,2001 super output areas - middle layer,305,Chinese/Other: Chinese,29
313,2001,E02005452,2001 super output areas - middle layer,305,Chinese/Other: Other,13
314,2001,E02005453,2001 super output areas - middle layer,305,All categories: Ethnic group,9925
315,2001,E02005453,2001 super output areas - middle layer,305,White,9779
316,2001,E02005453,2001 super output areas - middle layer,305,White: British,9588
317,2001,E02005453,2001 super output areas - middle layer,305,White: Irish,62
318,2001,E02005453,2001 super output areas - middle layer,305,White: Other,129
319,2001,E02005453,2001 super output areas - middle layer,305,Mixed,44
320,2001,E02005453,2001 super output areas - middle layer,305,Mixed: White and Black Caribbean,17
321,2001,E02005453,2001 super output areas - middle layer,305,Mixed: White and Black African,3
322,2001,E02005453,2001 super output areas - middle layer,305,Mixed: White and Asian,17
323,2001,E02005453,2001 super output areas - middle layer,305,Mixed: Other,7
324,2001,E02005453,2001 super output areas - middle layer,305,Asian/Asian British,51
325,2001,E02005453,2001 super output areas - middle layer,305,Asian/Asian British: Indian,36
326,2001,E02005453,2001 super output areas - middle layer,305,Asian/Asian British: Pakistani,3
327,2001,E02005453,2001 super output areas - middle layer,305,Asian/Asian British: Bangladeshi,4
328,2001,E02005453,2001 super output areas - middle layer,305,Asian/Asian British: Other,8
329,2001,E02005453,2001 super output areas - middle layer,305,Black/Black British,29
330,2001,E02005453,2001 super output areas - middle layer,305,Black/Black British: Black Caribbean,12
331,2001,E02005453,2001 super output areas - middle layer,305,Black/Black British: Black African,17
332,2001,E02005453,2001 super output areas - middle layer,305,Black/Black British: Other,0
333,2001,E02005453,2001 super output areas - middle layer,305,Chinese/Other,22
334,2001,E02005453,2001 super output areas - middle layer,305,Chinese/Other: Chinese,14
335,2001,E02005453,2001 super output areas - middle layer,305,Chinese/Other: Other,8
336,2001,E02005454,2001 super output areas - middle layer,305,All categories: Ethnic group,11540
337,2001,E02005454,2001 super output areas - middle layer,305,White,11421
338,2001,E02005454,2001 super output areas - middle layer,305,White: British,11263
339,2001,E02005454,2001 super output areas - middle layer,305,White: Irish,65
