,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_INDGPUK11_NAME,OBS_VALUE
367,2001,E02000437,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",598
368,2001,E02000437,2001 super output areas - middle layer,305,H Hotels and restaurants,101
369,2001,E02000437,2001 super output areas - middle layer,305,I Transport storage and communications,318
370,2001,E02000437,2001 super output areas - middle layer,305,J Financial Intermediation,224
371,2001,E02000437,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",603
372,2001,E02000437,2001 super output areas - middle layer,305,"L Public administration and defence, social security",179
373,2001,E02000437,2001 super output areas - middle layer,305,M Education,297
374,2001,E02000437,2001 super output areas - middle layer,305,N Health and social work,355
375,2001,E02000437,2001 super output areas - middle layer,305,"O,P,Q Other",222
376,2001,E02000438,2001 super output areas - middle layer,305,All categories: Industry,3027
377,2001,E02000438,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",18
378,2001,E02000438,2001 super output areas - middle layer,305,B Fishing,3
379,2001,E02000438,2001 super output areas - middle layer,305,C Mining and quarrying,3
380,2001,E02000438,2001 super output areas - middle layer,305,D Manufacturing,249
381,2001,E02000438,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",4
382,2001,E02000438,2001 super output areas - middle layer,305,F Constructiion,198
383,2001,E02000438,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",552
384,2001,E02000438,2001 super output areas - middle layer,305,H Hotels and restaurants,99
385,2001,E02000438,2001 super output areas - middle layer,305,I Transport storage and communications,260
386,2001,E02000438,2001 super output areas - middle layer,305,J Financial Intermediation,193
387,2001,E02000438,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",597
388,2001,E02000438,2001 super output areas - middle layer,305,"L Public administration and defence, social security",151
389,2001,E02000438,2001 super output areas - middle layer,305,M Education,228
390,2001,E02000438,2001 super output areas - middle layer,305,N Health and social work,280
391,2001,E02000438,2001 super output areas - middle layer,305,"O,P,Q Other",192
392,2001,E02000439,2001 super output areas - middle layer,305,All categories: Industry,3133
393,2001,E02000439,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",4
394,2001,E02000439,2001 super output areas - middle layer,305,B Fishing,0
395,2001,E02000439,2001 super output areas - middle layer,305,C Mining and quarrying,3
396,2001,E02000439,2001 super output areas - middle layer,305,D Manufacturing,208
397,2001,E02000439,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",10
398,2001,E02000439,2001 super output areas - middle layer,305,F Constructiion,255
399,2001,E02000439,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",687
400,2001,E02000439,2001 super output areas - middle layer,305,H Hotels and restaurants,124
401,2001,E02000439,2001 super output areas - middle layer,305,I Transport storage and communications,306
402,2001,E02000439,2001 super output areas - middle layer,305,J Financial Intermediation,182
403,2001,E02000439,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",527
404,2001,E02000439,2001 super output areas - middle layer,305,"L Public administration and defence, social security",156
405,2001,E02000439,2001 super output areas - middle layer,305,M Education,177
406,2001,E02000439,2001 super output areas - middle layer,305,N Health and social work,339
407,2001,E02000439,2001 super output areas - middle layer,305,"O,P,Q Other",155
408,2001,E02000440,2001 super output areas - middle layer,305,All categories: Industry,3919
409,2001,E02000440,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",7
410,2001,E02000440,2001 super output areas - middle layer,305,B Fishing,0
411,2001,E02000440,2001 super output areas - middle layer,305,C Mining and quarrying,3
412,2001,E02000440,2001 super output areas - middle layer,305,D Manufacturing,277
413,2001,E02000440,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",15
414,2001,E02000440,2001 super output areas - middle layer,305,F Constructiion,239
415,2001,E02000440,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",784
416,2001,E02000440,2001 super output areas - middle layer,305,H Hotels and restaurants,105
417,2001,E02000440,2001 super output areas - middle layer,305,I Transport storage and communications,297
418,2001,E02000440,2001 super output areas - middle layer,305,J Financial Intermediation,283
419,2001,E02000440,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",755
420,2001,E02000440,2001 super output areas - middle layer,305,"L Public administration and defence, social security",218
421,2001,E02000440,2001 super output areas - middle layer,305,M Education,301
422,2001,E02000440,2001 super output areas - middle layer,305,N Health and social work,403
423,2001,E02000440,2001 super output areas - middle layer,305,"O,P,Q Other",232
424,2001,E02000441,2001 super output areas - middle layer,305,All categories: Industry,2910
425,2001,E02000441,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",10
426,2001,E02000441,2001 super output areas - middle layer,305,B Fishing,0
427,2001,E02000441,2001 super output areas - middle layer,305,C Mining and quarrying,3
428,2001,E02000441,2001 super output areas - middle layer,305,D Manufacturing,246
429,2001,E02000441,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",6
430,2001,E02000441,2001 super output areas - middle layer,305,F Constructiion,148
431,2001,E02000441,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",535
432,2001,E02000441,2001 super output areas - middle layer,305,H Hotels and restaurants,75
433,2001,E02000441,2001 super output areas - middle layer,305,I Transport storage and communications,196
434,2001,E02000441,2001 super output areas - middle layer,305,J Financial Intermediation,186
435,2001,E02000441,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",653
436,2001,E02000441,2001 super output areas - middle layer,305,"L Public administration and defence, social security",135
437,2001,E02000441,2001 super output areas - middle layer,305,M Education,234
438,2001,E02000441,2001 super output areas - middle layer,305,N Health and social work,271
439,2001,E02000441,2001 super output areas - middle layer,305,"O,P,Q Other",212
440,2001,E02000442,2001 super output areas - middle layer,305,All categories: Industry,3372
441,2001,E02000442,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",12
442,2001,E02000442,2001 super output areas - middle layer,305,B Fishing,0
443,2001,E02000442,2001 super output areas - middle layer,305,C Mining and quarrying,0
444,2001,E02000442,2001 super output areas - middle layer,305,D Manufacturing,291
445,2001,E02000442,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",6
446,2001,E02000442,2001 super output areas - middle layer,305,F Constructiion,324
447,2001,E02000442,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",803
448,2001,E02000442,2001 super output areas - middle layer,305,H Hotels and restaurants,138
449,2001,E02000442,2001 super output areas - middle layer,305,I Transport storage and communications,320
450,2001,E02000442,2001 super output areas - middle layer,305,J Financial Intermediation,185
451,2001,E02000442,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",530
452,2001,E02000442,2001 super output areas - middle layer,305,"L Public administration and defence, social security",171
453,2001,E02000442,2001 super output areas - middle layer,305,M Education,159
454,2001,E02000442,2001 super output areas - middle layer,305,N Health and social work,281
455,2001,E02000442,2001 super output areas - middle layer,305,"O,P,Q Other",152
456,2001,E02000443,2001 super output areas - middle layer,305,All categories: Industry,3482
457,2001,E02000443,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",15
458,2001,E02000443,2001 super output areas - middle layer,305,B Fishing,0
459,2001,E02000443,2001 super output areas - middle layer,305,C Mining and quarrying,4
460,2001,E02000443,2001 super output areas - middle layer,305,D Manufacturing,347
461,2001,E02000443,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",10
462,2001,E02000443,2001 super output areas - middle layer,305,F Constructiion,285
463,2001,E02000443,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",629
464,2001,E02000443,2001 super output areas - middle layer,305,H Hotels and restaurants,123
465,2001,E02000443,2001 super output areas - middle layer,305,I Transport storage and communications,330
466,2001,E02000443,2001 super output areas - middle layer,305,J Financial Intermediation,185
467,2001,E02000443,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",582
468,2001,E02000443,2001 super output areas - middle layer,305,"L Public administration and defence, social security",170
469,2001,E02000443,2001 super output areas - middle layer,305,M Education,246
470,2001,E02000443,2001 super output areas - middle layer,305,N Health and social work,343
471,2001,E02000443,2001 super output areas - middle layer,305,"O,P,Q Other",213
472,2001,E02000444,2001 super output areas - middle layer,305,All categories: Industry,3353
473,2001,E02000444,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",9
474,2001,E02000444,2001 super output areas - middle layer,305,B Fishing,0
475,2001,E02000444,2001 super output areas - middle layer,305,C Mining and quarrying,3
