,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_HHCHUK11_NAME,OBS_VALUE
311,2001,E02002493,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
312,2001,E02002494,2001 super output areas - middle layer,305,All households,3348.0
313,2001,E02002494,2001 super output areas - middle layer,305,Average household size,2.35
314,2001,E02002494,2001 super output areas - middle layer,305,Average number of rooms per household,4.72
315,2001,E02002494,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,259.0
316,2001,E02002494,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,3042.0
317,2001,E02002494,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,0.0
318,2001,E02002494,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,301.0
319,2001,E02002494,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,4.0
320,2001,E02002494,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,5.0
321,2001,E02002494,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),3120.0
322,2001,E02002494,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,223.0
323,2001,E02002494,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
324,2001,E02002495,2001 super output areas - middle layer,305,All households,2192.0
325,2001,E02002495,2001 super output areas - middle layer,305,Average household size,2.38
326,2001,E02002495,2001 super output areas - middle layer,305,Average number of rooms per household,5.53
327,2001,E02002495,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,53.0
328,2001,E02002495,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2155.0
329,2001,E02002495,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,0.0
330,2001,E02002495,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,35.0
331,2001,E02002495,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,3.0
332,2001,E02002495,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,5.0
333,2001,E02002495,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2155.0
334,2001,E02002495,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,32.0
335,2001,E02002495,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
336,2001,E02002496,2001 super output areas - middle layer,305,All households,3768.0
337,2001,E02002496,2001 super output areas - middle layer,305,Average household size,2.43
338,2001,E02002496,2001 super output areas - middle layer,305,Average number of rooms per household,4.66
339,2001,E02002496,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,547.0
340,2001,E02002496,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,3118.0
341,2001,E02002496,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,19.0
342,2001,E02002496,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,598.0
343,2001,E02002496,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,33.0
344,2001,E02002496,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,20.0
345,2001,E02002496,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),3175.0
346,2001,E02002496,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,563.0
347,2001,E02002496,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,10.0
348,2001,E02002497,2001 super output areas - middle layer,305,All households,2850.0
349,2001,E02002497,2001 super output areas - middle layer,305,Average household size,2.29
350,2001,E02002497,2001 super output areas - middle layer,305,Average number of rooms per household,4.8
351,2001,E02002497,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,184.0
352,2001,E02002497,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2460.0
353,2001,E02002497,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,0.0
354,2001,E02002497,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,383.0
355,2001,E02002497,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,6.0
356,2001,E02002497,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,13.0
357,2001,E02002497,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2580.0
358,2001,E02002497,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,208.0
359,2001,E02002497,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,49.0
360,2001,E02002498,2001 super output areas - middle layer,305,All households,3794.0
361,2001,E02002498,2001 super output areas - middle layer,305,Average household size,2.31
362,2001,E02002498,2001 super output areas - middle layer,305,Average number of rooms per household,4.75
363,2001,E02002498,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,377.0
364,2001,E02002498,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2925.0
365,2001,E02002498,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,6.0
366,2001,E02002498,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,857.0
367,2001,E02002498,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,6.0
368,2001,E02002498,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,9.0
369,2001,E02002498,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),3475.0
370,2001,E02002498,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,306.0
371,2001,E02002498,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,4.0
372,2001,E02002499,2001 super output areas - middle layer,305,All households,3026.0
373,2001,E02002499,2001 super output areas - middle layer,305,Average household size,2.44
374,2001,E02002499,2001 super output areas - middle layer,305,Average number of rooms per household,4.98
375,2001,E02002499,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,204.0
376,2001,E02002499,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2847.0
377,2001,E02002499,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,0.0
378,2001,E02002499,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,176.0
379,2001,E02002499,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,3.0
380,2001,E02002499,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,6.0
381,2001,E02002499,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2857.0
382,2001,E02002499,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,134.0
383,2001,E02002499,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,29.0
384,2001,E02002500,2001 super output areas - middle layer,305,All households,2199.0
385,2001,E02002500,2001 super output areas - middle layer,305,Average household size,2.44
386,2001,E02002500,2001 super output areas - middle layer,305,Average number of rooms per household,5.51
387,2001,E02002500,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,152.0
388,2001,E02002500,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,1910.0
389,2001,E02002500,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,15.0
390,2001,E02002500,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,266.0
391,2001,E02002500,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,8.0
392,2001,E02002500,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,3.0
393,2001,E02002500,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2098.0
394,2001,E02002500,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,98.0
395,2001,E02002500,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
396,2001,E02002501,2001 super output areas - middle layer,305,All households,2368.0
397,2001,E02002501,2001 super output areas - middle layer,305,Average household size,2.35
398,2001,E02002501,2001 super output areas - middle layer,305,Average number of rooms per household,5.07
399,2001,E02002501,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,134.0
400,2001,E02002501,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2265.0
