,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_LARPUK11_NAME,OBS_VALUE
339,2001,E02002909,2001 super output areas - middle layer,305,Not living in a couple: Widowed,650
340,2001,E02002910,2001 super output areas - middle layer,305,All categories: Living arrangements,6291
341,2001,E02002910,2001 super output areas - middle layer,305,Living in a couple,4067
342,2001,E02002910,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3557
343,2001,E02002910,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,510
344,2001,E02002910,2001 super output areas - middle layer,305,Not living in a couple,2224
345,2001,E02002910,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1233
346,2001,E02002910,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,36
347,2001,E02002910,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),80
348,2001,E02002910,2001 super output areas - middle layer,305,Not living in a couple: Divorced,351
349,2001,E02002910,2001 super output areas - middle layer,305,Not living in a couple: Widowed,524
350,2001,E02002911,2001 super output areas - middle layer,305,All categories: Living arrangements,7055
351,2001,E02002911,2001 super output areas - middle layer,305,Living in a couple,4914
352,2001,E02002911,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,4296
353,2001,E02002911,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,618
354,2001,E02002911,2001 super output areas - middle layer,305,Not living in a couple,2141
355,2001,E02002911,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1177
356,2001,E02002911,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,37
357,2001,E02002911,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),98
358,2001,E02002911,2001 super output areas - middle layer,305,Not living in a couple: Divorced,330
359,2001,E02002911,2001 super output areas - middle layer,305,Not living in a couple: Widowed,499
360,2001,E02002912,2001 super output areas - middle layer,305,All categories: Living arrangements,5099
361,2001,E02002912,2001 super output areas - middle layer,305,Living in a couple,3594
362,2001,E02002912,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3166
363,2001,E02002912,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,428
364,2001,E02002912,2001 super output areas - middle layer,305,Not living in a couple,1505
365,2001,E02002912,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),807
366,2001,E02002912,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,35
367,2001,E02002912,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),65
368,2001,E02002912,2001 super output areas - middle layer,305,Not living in a couple: Divorced,258
369,2001,E02002912,2001 super output areas - middle layer,305,Not living in a couple: Widowed,340
370,2001,E02002913,2001 super output areas - middle layer,305,All categories: Living arrangements,4587
371,2001,E02002913,2001 super output areas - middle layer,305,Living in a couple,3184
372,2001,E02002913,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2834
373,2001,E02002913,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,350
374,2001,E02002913,2001 super output areas - middle layer,305,Not living in a couple,1403
375,2001,E02002913,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),736
376,2001,E02002913,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,32
377,2001,E02002913,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),51
378,2001,E02002913,2001 super output areas - middle layer,305,Not living in a couple: Divorced,211
379,2001,E02002913,2001 super output areas - middle layer,305,Not living in a couple: Widowed,373
380,2001,E02002914,2001 super output areas - middle layer,305,All categories: Living arrangements,7265
381,2001,E02002914,2001 super output areas - middle layer,305,Living in a couple,4438
382,2001,E02002914,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3630
383,2001,E02002914,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,808
384,2001,E02002914,2001 super output areas - middle layer,305,Not living in a couple,2827
385,2001,E02002914,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1501
386,2001,E02002914,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,47
387,2001,E02002914,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),122
388,2001,E02002914,2001 super output areas - middle layer,305,Not living in a couple: Divorced,551
389,2001,E02002914,2001 super output areas - middle layer,305,Not living in a couple: Widowed,606
390,2001,E02002915,2001 super output areas - middle layer,305,All categories: Living arrangements,5023
391,2001,E02002915,2001 super output areas - middle layer,305,Living in a couple,3296
392,2001,E02002915,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2964
393,2001,E02002915,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,332
394,2001,E02002915,2001 super output areas - middle layer,305,Not living in a couple,1727
395,2001,E02002915,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),900
396,2001,E02002915,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,32
397,2001,E02002915,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),49
398,2001,E02002915,2001 super output areas - middle layer,305,Not living in a couple: Divorced,301
399,2001,E02002915,2001 super output areas - middle layer,305,Not living in a couple: Widowed,445
400,2001,E02002916,2001 super output areas - middle layer,305,All categories: Living arrangements,6922
401,2001,E02002916,2001 super output areas - middle layer,305,Living in a couple,3406
402,2001,E02002916,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2620
403,2001,E02002916,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,786
404,2001,E02002916,2001 super output areas - middle layer,305,Not living in a couple,3516
405,2001,E02002916,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1883
406,2001,E02002916,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,54
407,2001,E02002916,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),168
408,2001,E02002916,2001 super output areas - middle layer,305,Not living in a couple: Divorced,700
409,2001,E02002916,2001 super output areas - middle layer,305,Not living in a couple: Widowed,711
410,2001,E02002917,2001 super output areas - middle layer,305,All categories: Living arrangements,5017
411,2001,E02002917,2001 super output areas - middle layer,305,Living in a couple,2984
412,2001,E02002917,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2434
413,2001,E02002917,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,550
414,2001,E02002917,2001 super output areas - middle layer,305,Not living in a couple,2033
415,2001,E02002917,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1093
416,2001,E02002917,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,33
417,2001,E02002917,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),90
418,2001,E02002917,2001 super output areas - middle layer,305,Not living in a couple: Divorced,385
419,2001,E02002917,2001 super output areas - middle layer,305,Not living in a couple: Widowed,432
420,2001,E02002918,2001 super output areas - middle layer,305,All categories: Living arrangements,4883
421,2001,E02002918,2001 super output areas - middle layer,305,Living in a couple,3362
422,2001,E02002918,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3072
423,2001,E02002918,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,290
424,2001,E02002918,2001 super output areas - middle layer,305,Not living in a couple,1521
425,2001,E02002918,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),812
426,2001,E02002918,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,22
427,2001,E02002918,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),56
428,2001,E02002918,2001 super output areas - middle layer,305,Not living in a couple: Divorced,227
429,2001,E02002918,2001 super output areas - middle layer,305,Not living in a couple: Widowed,404
430,2001,E02002919,2001 super output areas - middle layer,305,All categories: Living arrangements,5938
431,2001,E02002919,2001 super output areas - middle layer,305,Living in a couple,3597
432,2001,E02002919,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3062
433,2001,E02002919,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,535
434,2001,E02002919,2001 super output areas - middle layer,305,Not living in a couple,2341
435,2001,E02002919,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1190
