,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_WLANGS_3_NAME,OBS_VALUE
341,2021,W01000146,2021 super output areas - lower layer,151,Can speak Welsh,298
342,2021,W01000147,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1473
343,2021,W01000147,2021 super output areas - lower layer,151,Cannot speak Welsh,1254
344,2021,W01000147,2021 super output areas - lower layer,151,Can speak Welsh,219
345,2021,W01000169,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1737
346,2021,W01000169,2021 super output areas - lower layer,151,Cannot speak Welsh,1446
347,2021,W01000169,2021 super output areas - lower layer,151,Can speak Welsh,291
348,2021,W01000186,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1552
349,2021,W01000186,2021 super output areas - lower layer,151,Cannot speak Welsh,1285
350,2021,W01000186,2021 super output areas - lower layer,151,Can speak Welsh,267
351,2021,W01000133,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1753
352,2021,W01000133,2021 super output areas - lower layer,151,Cannot speak Welsh,1421
353,2021,W01000133,2021 super output areas - lower layer,151,Can speak Welsh,332
354,2021,W01000168,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1776
355,2021,W01000168,2021 super output areas - lower layer,151,Cannot speak Welsh,1461
356,2021,W01000168,2021 super output areas - lower layer,151,Can speak Welsh,315
357,2021,W01000187,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1465
358,2021,W01000187,2021 super output areas - lower layer,151,Cannot speak Welsh,1179
359,2021,W01000187,2021 super output areas - lower layer,151,Can speak Welsh,286
360,2021,W01000188,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1549
361,2021,W01000188,2021 super output areas - lower layer,151,Cannot speak Welsh,1257
362,2021,W01000188,2021 super output areas - lower layer,151,Can speak Welsh,292
363,2021,W01000154,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1376
364,2021,W01000154,2021 super output areas - lower layer,151,Cannot speak Welsh,1117
365,2021,W01000154,2021 super output areas - lower layer,151,Can speak Welsh,259
366,2021,W01000173,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1419
367,2021,W01000173,2021 super output areas - lower layer,151,Cannot speak Welsh,1092
368,2021,W01000173,2021 super output areas - lower layer,151,Can speak Welsh,327
369,2021,W01000174,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1557
370,2021,W01000174,2021 super output areas - lower layer,151,Cannot speak Welsh,1210
371,2021,W01000174,2021 super output areas - lower layer,151,Can speak Welsh,347
372,2021,W01000175,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1502
373,2021,W01000175,2021 super output areas - lower layer,151,Cannot speak Welsh,1224
374,2021,W01000175,2021 super output areas - lower layer,151,Can speak Welsh,278
375,2021,W01000155,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1378
376,2021,W01000155,2021 super output areas - lower layer,151,Cannot speak Welsh,1129
377,2021,W01000155,2021 super output areas - lower layer,151,Can speak Welsh,249
378,2021,W01000156,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1470
379,2021,W01000156,2021 super output areas - lower layer,151,Cannot speak Welsh,1246
380,2021,W01000156,2021 super output areas - lower layer,151,Can speak Welsh,224
381,2021,W01000157,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1378
382,2021,W01000157,2021 super output areas - lower layer,151,Cannot speak Welsh,1163
383,2021,W01000157,2021 super output areas - lower layer,151,Can speak Welsh,215
384,2021,W01000158,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1530
385,2021,W01000158,2021 super output areas - lower layer,151,Cannot speak Welsh,1242
386,2021,W01000158,2021 super output areas - lower layer,151,Can speak Welsh,288
387,2021,W01000149,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1454
388,2021,W01000149,2021 super output areas - lower layer,151,Cannot speak Welsh,1326
389,2021,W01000149,2021 super output areas - lower layer,151,Can speak Welsh,128
390,2021,W01000150,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1451
391,2021,W01000150,2021 super output areas - lower layer,151,Cannot speak Welsh,1276
392,2021,W01000150,2021 super output areas - lower layer,151,Can speak Welsh,175
393,2021,W01000151,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1475
394,2021,W01000151,2021 super output areas - lower layer,151,Cannot speak Welsh,1294
395,2021,W01000151,2021 super output areas - lower layer,151,Can speak Welsh,181
396,2021,W01000152,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1383
397,2021,W01000152,2021 super output areas - lower layer,151,Cannot speak Welsh,1222
398,2021,W01000152,2021 super output areas - lower layer,151,Can speak Welsh,161
399,2021,W01000184,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2223
400,2021,W01000184,2021 super output areas - lower layer,151,Cannot speak Welsh,1975
401,2021,W01000184,2021 super output areas - lower layer,151,Can speak Welsh,248
402,2021,W01000135,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1965
403,2021,W01000135,2021 super output areas - lower layer,151,Cannot speak Welsh,1583
404,2021,W01000135,2021 super output areas - lower layer,151,Can speak Welsh,382
405,2021,W01000136,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1723
406,2021,W01000136,2021 super output areas - lower layer,151,Cannot speak Welsh,1332
407,2021,W01000136,2021 super output areas - lower layer,151,Can speak Welsh,391
408,2021,W01000165,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1827
409,2021,W01000165,2021 super output areas - lower layer,151,Cannot speak Welsh,1360
410,2021,W01000165,2021 super output areas - lower layer,151,Can speak Welsh,467
411,2021,W01000166,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2664
412,2021,W01000166,2021 super output areas - lower layer,151,Cannot speak Welsh,1918
413,2021,W01000166,2021 super output areas - lower layer,151,Can speak Welsh,746
414,2021,W01000139,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1573
415,2021,W01000139,2021 super output areas - lower layer,151,Cannot speak Welsh,1212
416,2021,W01000139,2021 super output areas - lower layer,151,Can speak Welsh,361
417,2021,W01000143,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1524
418,2021,W01000143,2021 super output areas - lower layer,151,Cannot speak Welsh,1204
419,2021,W01000143,2021 super output areas - lower layer,151,Can speak Welsh,320
420,2021,W01000144,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1594
421,2021,W01000144,2021 super output areas - lower layer,151,Cannot speak Welsh,1338
422,2021,W01000144,2021 super output areas - lower layer,151,Can speak Welsh,256
423,2021,W01000182,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2036
424,2021,W01000182,2021 super output areas - lower layer,151,Cannot speak Welsh,1727
425,2021,W01000182,2021 super output areas - lower layer,151,Can speak Welsh,309
426,2021,W01000138,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1892
427,2021,W01000138,2021 super output areas - lower layer,151,Cannot speak Welsh,1450
428,2021,W01000138,2021 super output areas - lower layer,151,Can speak Welsh,442
429,2021,W01000145,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1259
430,2021,W01000145,2021 super output areas - lower layer,151,Cannot speak Welsh,960
431,2021,W01000145,2021 super output areas - lower layer,151,Can speak Welsh,299
432,2021,W01000180,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1477
433,2021,W01000180,2021 super output areas - lower layer,151,Cannot speak Welsh,1187
434,2021,W01000180,2021 super output areas - lower layer,151,Can speak Welsh,290
435,2021,W01000181,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1425
436,2021,W01000181,2021 super output areas - lower layer,151,Cannot speak Welsh,1105
437,2021,W01000181,2021 super output areas - lower layer,151,Can speak Welsh,320
438,2021,W01000183,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1445
439,2021,W01000183,2021 super output areas - lower layer,151,Cannot speak Welsh,1189
440,2021,W01000183,2021 super output areas - lower layer,151,Can speak Welsh,256
441,2021,W01000126,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1641
442,2021,W01000126,2021 super output areas - lower layer,151,Cannot speak Welsh,1285
443,2021,W01000126,2021 super output areas - lower layer,151,Can speak Welsh,356
444,2021,W01000127,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1334
445,2021,W01000127,2021 super output areas - lower layer,151,Cannot speak Welsh,1145
446,2021,W01000127,2021 super output areas - lower layer,151,Can speak Welsh,189
447,2021,W01000128,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1452
448,2021,W01000128,2021 super output areas - lower layer,151,Cannot speak Welsh,1163
449,2021,W01000128,2021 super output areas - lower layer,151,Can speak Welsh,289
450,2021,W01000153,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1572
451,2021,W01000153,2021 super output areas - lower layer,151,Cannot speak Welsh,1261
452,2021,W01000153,2021 super output areas - lower layer,151,Can speak Welsh,311
453,2021,W01000163,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1325
454,2021,W01000163,2021 super output areas - lower layer,151,Cannot speak Welsh,1071
455,2021,W01000163,2021 super output areas - lower layer,151,Can speak Welsh,254
456,2021,W01000164,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1315
457,2021,W01000164,2021 super output areas - lower layer,151,Cannot speak Welsh,1044
458,2021,W01000164,2021 super output areas - lower layer,151,Can speak Welsh,271
459,2021,W01000140,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1721
460,2021,W01000140,2021 super output areas - lower layer,151,Cannot speak Welsh,1324
461,2021,W01000140,2021 super output areas - lower layer,151,Can speak Welsh,397
462,2021,W01000141,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1501
463,2021,W01000141,2021 super output areas - lower layer,151,Cannot speak Welsh,1213
464,2021,W01000141,2021 super output areas - lower layer,151,Can speak Welsh,288
465,2021,W01000142,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1493
466,2021,W01000142,2021 super output areas - lower layer,151,Cannot speak Welsh,1141
467,2021,W01000142,2021 super output areas - lower layer,151,Can speak Welsh,352
468,2021,W01000178,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1947
469,2021,W01000178,2021 super output areas - lower layer,151,Cannot speak Welsh,1548
470,2021,W01000178,2021 super output areas - lower layer,151,Can speak Welsh,399
471,2021,W01000179,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1949
472,2021,W01000179,2021 super output areas - lower layer,151,Cannot speak Welsh,1565
473,2021,W01000179,2021 super output areas - lower layer,151,Can speak Welsh,384
474,2021,W01001927,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1312
475,2021,W01001927,2021 super output areas - lower layer,151,Cannot speak Welsh,1145
476,2021,W01001927,2021 super output areas - lower layer,151,Can speak Welsh,167
477,2021,W01001928,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1059
478,2021,W01001928,2021 super output areas - lower layer,151,Cannot speak Welsh,948
479,2021,W01001928,2021 super output areas - lower layer,151,Can speak Welsh,111
480,2021,W01000167,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1933
481,2021,W01000167,2021 super output areas - lower layer,151,Cannot speak Welsh,1536
