,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_RESUK_6_NAME,OBS_VALUE
345,2021,E01032624,2021 super output areas - lower layer,151,Born in the UK,1507
346,2021,E01032624,2021 super output areas - lower layer,151,10 years or more,386
347,2021,E01032624,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",31
348,2021,E01032624,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",18
349,2021,E01032624,2021 super output areas - lower layer,151,Less than 2 years,28
350,2021,E01030440,2021 super output areas - lower layer,151,Total: All usual residents,1663
351,2021,E01030440,2021 super output areas - lower layer,151,Born in the UK,1432
352,2021,E01030440,2021 super output areas - lower layer,151,10 years or more,173
353,2021,E01030440,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",30
354,2021,E01030440,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",16
355,2021,E01030440,2021 super output areas - lower layer,151,Less than 2 years,12
356,2021,E01030458,2021 super output areas - lower layer,151,Total: All usual residents,1208
357,2021,E01030458,2021 super output areas - lower layer,151,Born in the UK,1035
358,2021,E01030458,2021 super output areas - lower layer,151,10 years or more,119
359,2021,E01030458,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",23
360,2021,E01030458,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",22
361,2021,E01030458,2021 super output areas - lower layer,151,Less than 2 years,9
