,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_TTWDIST_11_NAME,OBS_VALUE
296,2021,E01000649,2021 super output areas - lower layer,151,20km to less than 30km,19
297,2021,E01000649,2021 super output areas - lower layer,151,30km to less than 40km,6
298,2021,E01000649,2021 super output areas - lower layer,151,40km to less than 60km,5
299,2021,E01000649,2021 super output areas - lower layer,151,60km and over,8
300,2021,E01000649,2021 super output areas - lower layer,151,Works mainly from home,591
301,2021,E01000649,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",71
302,2021,E01000694,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,1065
303,2021,E01000694,2021 super output areas - lower layer,151,Less than 2km,22
304,2021,E01000694,2021 super output areas - lower layer,151,2km to less than 5km,56
305,2021,E01000694,2021 super output areas - lower layer,151,5km to less than 10km,88
306,2021,E01000694,2021 super output areas - lower layer,151,10km to less than 20km,147
307,2021,E01000694,2021 super output areas - lower layer,151,20km to less than 30km,8
308,2021,E01000694,2021 super output areas - lower layer,151,30km to less than 40km,4
309,2021,E01000694,2021 super output areas - lower layer,151,40km to less than 60km,2
310,2021,E01000694,2021 super output areas - lower layer,151,60km and over,4
311,2021,E01000694,2021 super output areas - lower layer,151,Works mainly from home,656
312,2021,E01000694,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",78
313,2021,E01000695,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,733
314,2021,E01000695,2021 super output areas - lower layer,151,Less than 2km,20
315,2021,E01000695,2021 super output areas - lower layer,151,2km to less than 5km,42
316,2021,E01000695,2021 super output areas - lower layer,151,5km to less than 10km,68
317,2021,E01000695,2021 super output areas - lower layer,151,10km to less than 20km,94
318,2021,E01000695,2021 super output areas - lower layer,151,20km to less than 30km,11
319,2021,E01000695,2021 super output areas - lower layer,151,30km to less than 40km,12
320,2021,E01000695,2021 super output areas - lower layer,151,40km to less than 60km,4
321,2021,E01000695,2021 super output areas - lower layer,151,60km and over,5
322,2021,E01000695,2021 super output areas - lower layer,151,Works mainly from home,409
323,2021,E01000695,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",68
324,2021,E01000696,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,723
325,2021,E01000696,2021 super output areas - lower layer,151,Less than 2km,22
326,2021,E01000696,2021 super output areas - lower layer,151,2km to less than 5km,56
327,2021,E01000696,2021 super output areas - lower layer,151,5km to less than 10km,45
328,2021,E01000696,2021 super output areas - lower layer,151,10km to less than 20km,96
329,2021,E01000696,2021 super output areas - lower layer,151,20km to less than 30km,7
330,2021,E01000696,2021 super output areas - lower layer,151,30km to less than 40km,4
331,2021,E01000696,2021 super output areas - lower layer,151,40km to less than 60km,1
332,2021,E01000696,2021 super output areas - lower layer,151,60km and over,2
333,2021,E01000696,2021 super output areas - lower layer,151,Works mainly from home,435
334,2021,E01000696,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",55
