,GEOGRAPHY_CODE,Family member or partner of staff or owner,Resident,Resident: Female: Aged 0 to 15 years,Resident: Female: Aged 16 to 24 years,Resident: Female: Aged 25 to 34 years,Resident: Female: Aged 35 to 49 years,Resident: Female: Aged 50 to 64 years,Resident: Female: Aged 65 to 74 years,Resident: Female: Aged 75 to 84 years,Resident: Female: Aged 85 years and over,Resident: Male: Aged 0 to 15 years,Resident: Male: Aged 16 to 24 years,Resident: Male: Aged 25 to 34 years,Resident: Male: Aged 35 to 49 years,Resident: Male: Aged 50 to 64 years,Resident: Male: Aged 65 to 74 years,Resident: Male: Aged 75 to 84 years,Resident: Male: Aged 85 years and over,Resident:Female,Resident:Male,Staff or owner,Staying temporarily (no usual UK address),Total: All usual residents in communal establishments
88,E02000106,0.0,1.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.25,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.5,0.5,0.0,0.0,12.0
89,E02000107,0.0,0.9285714285714286,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.35714285714285715,0.0,0.0,0.0,0.0,0.42857142857142855,0.5,0.07142857142857142,0.0,14.0
90,E02000108,0.0,0.7586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3103448275862069,0.3103448275862069,0.13793103448275862,0.0,0.0,0.0,0.7586206896551724,0.0,0.2413793103448276,29.0
91,E02000110,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.2727272727272727,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.0,0.0,0.45454545454545453,0.36363636363636365,0.0,0.18181818181818182,11.0
92,E02000111,0.0,0.753968253968254,0.0,0.015873015873015872,0.0,0.031746031746031744,0.03968253968253968,0.03968253968253968,0.031746031746031744,0.10317460317460317,0.0,0.0,0.06349206349206349,0.11904761904761904,0.15079365079365079,0.07142857142857142,0.047619047619047616,0.03968253968253968,0.2619047619047619,0.49206349206349204,0.015873015873015872,0.23015873015873015,126.0
93,E02000112,0.0,1.0,0.0,0.0,0.0,0.06896551724137931,0.04597701149425287,0.08045977011494253,0.20689655172413793,0.25287356321839083,0.0,0.0,0.0,0.022988505747126436,0.09195402298850575,0.10344827586206896,0.05747126436781609,0.06896551724137931,0.6551724137931034,0.3448275862068966,0.0,0.0,87.0
94,E02000113,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
95,E02000114,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
96,E02000115,0.0,0.9504132231404959,0.0,0.049586776859504134,0.09090909090909091,0.09917355371900827,0.01652892561983471,0.0743801652892562,0.0743801652892562,0.1652892561983471,0.0,0.03305785123966942,0.10743801652892562,0.10743801652892562,0.024793388429752067,0.04132231404958678,0.008264462809917356,0.05785123966942149,0.5702479338842975,0.38016528925619836,0.024793388429752067,0.024793388429752067,121.0
97,E02000116,0.0,0.8285714285714286,0.0,0.0,0.0,0.05714285714285714,0.0,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.0,0.0,0.14285714285714285,0.17142857142857143,0.14285714285714285,0.14285714285714285,0.02857142857142857,0.02857142857142857,0.17142857142857143,0.6571428571428571,0.0,0.17142857142857143,35.0
98,E02000117,0.0,1.0,0.0425531914893617,0.0,0.0,0.02127659574468085,0.0851063829787234,0.10638297872340426,0.2127659574468085,0.19148936170212766,0.0425531914893617,0.0425531914893617,0.0,0.0,0.0,0.10638297872340426,0.0425531914893617,0.10638297872340426,0.6595744680851063,0.3404255319148936,0.0,0.0,47.0
99,E02000118,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
100,E02000119,0.0,0.9210526315789473,0.0,0.015789473684210527,0.021052631578947368,0.031578947368421054,0.09473684210526316,0.05263157894736842,0.07894736842105263,0.1,0.0,0.015789473684210527,0.08421052631578947,0.08947368421052632,0.1368421052631579,0.07894736842105263,0.08947368421052632,0.031578947368421054,0.39473684210526316,0.5263157894736842,0.010526315789473684,0.06842105263157895,190.0
101,E02000121,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
102,E02000122,0.0,0.8461538461538461,0.0,0.0,0.0,0.0,0.15384615384615385,0.3076923076923077,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.15384615384615385,0.0,0.0,0.5384615384615384,0.3076923076923077,0.0,0.15384615384615385,13.0
103,E02000123,0.0,0.75,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.25,0.0,0.125,0.0,0.0,0.25,0.5,0.125,0.125,8.0
104,E02000124,0.0,1.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.38461538461538464,0.15384615384615385,0.15384615384615385,0.0,0.15384615384615385,0.8461538461538461,0.0,0.0,13.0
105,E02000126,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425531914893617,0.3617021276595745,0.19148936170212766,0.02127659574468085,0.0,1.0,0.0,0.0,47.0
106,E02000127,0.0,1.0,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.1111111111111111,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.14814814814814814,0.7407407407407407,0.25925925925925924,0.0,0.0,27.0
107,E02000128,0.005154639175257732,0.979381443298969,0.0,0.0,0.0,0.0,0.02577319587628866,0.015463917525773196,0.041237113402061855,0.06701030927835051,0.5721649484536082,0.16494845360824742,0.0,0.0,0.02577319587628866,0.005154639175257732,0.020618556701030927,0.041237113402061855,0.14948453608247422,0.8298969072164949,0.015463917525773196,0.0,194.0
108,E02000130,0.0,1.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.8888888888888888,0.0,0.0,9.0
109,E02000132,0.0,0.9333333333333333,0.0,0.044444444444444446,0.0,0.022222222222222223,0.022222222222222223,0.044444444444444446,0.08888888888888889,0.37777777777777777,0.0,0.0,0.022222222222222223,0.06666666666666667,0.13333333333333333,0.0,0.022222222222222223,0.08888888888888889,0.6,0.3333333333333333,0.0,0.06666666666666667,45.0
110,E02000133,0.0,0.9357798165137615,0.0,0.0,0.009174311926605505,0.009174311926605505,0.045871559633027525,0.03669724770642202,0.10091743119266056,0.3761467889908257,0.0,0.0,0.01834862385321101,0.0,0.06422018348623854,0.045871559633027525,0.09174311926605505,0.13761467889908258,0.5779816513761468,0.3577981651376147,0.01834862385321101,0.045871559633027525,109.0
111,E02000134,0.0125,0.85,0.0,0.0,0.025,0.025,0.0,0.075,0.125,0.175,0.025,0.0125,0.0,0.075,0.15,0.0375,0.025,0.1,0.425,0.425,0.0,0.1375,80.0
112,E02000135,0.0,1.0,0.0,0.0,0.0,0.0064516129032258064,0.05161290322580645,0.07741935483870968,0.15483870967741936,0.38064516129032255,0.0,0.0,0.0,0.0064516129032258064,0.0967741935483871,0.04516129032258064,0.08387096774193549,0.0967741935483871,0.6709677419354839,0.32903225806451614,0.0,0.0,155.0
113,E02000136,0.006802721088435374,0.891156462585034,0.02040816326530612,0.06802721088435375,0.013605442176870748,0.013605442176870748,0.006802721088435374,0.0,0.06802721088435375,0.3673469387755102,0.07482993197278912,0.08843537414965986,0.006802721088435374,0.0,0.013605442176870748,0.006802721088435374,0.034013605442176874,0.10884353741496598,0.5578231292517006,0.3333333333333333,0.08843537414965986,0.013605442176870748,147.0
114,E02000137,0.0,0.9921875,0.0,0.0,0.0,0.0,0.0078125,0.0703125,0.1953125,0.453125,0.0,0.0,0.0,0.0,0.0,0.0390625,0.1484375,0.078125,0.7265625,0.265625,0.0,0.0078125,128.0
115,E02000138,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,1.0,0.0,0.0,7.0
116,E02000139,0.0,0.8795180722891566,0.04819277108433735,0.24096385542168675,0.012048192771084338,0.024096385542168676,0.0963855421686747,0.024096385542168676,0.0,0.0,0.20481927710843373,0.12048192771084337,0.024096385542168676,0.012048192771084338,0.024096385542168676,0.04819277108433735,0.0,0.0,0.4457831325301205,0.43373493975903615,0.0,0.12048192771084337,83.0
117,E02000140,0.05555555555555555,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.8333333333333334,0.1111111111111111,0.0,0.0,18.0
118,E02000141,0.0,0.9642857142857143,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.0,0.0,0.07142857142857142,0.03571428571428571,0.5357142857142857,0.10714285714285714,0.0,0.0,0.0,0.21428571428571427,0.75,0.03571428571428571,0.0,28.0
119,E02000142,0.007462686567164179,0.9701492537313433,0.0,0.0,0.007462686567164179,0.022388059701492536,0.09701492537313433,0.05223880597014925,0.1417910447761194,0.3656716417910448,0.0,0.0,0.0,0.029850746268656716,0.03731343283582089,0.05223880597014925,0.07462686567164178,0.08955223880597014,0.6865671641791045,0.2835820895522388,0.022388059701492536,0.0,134.0
120,E02000144,0.0,0.5833333333333334,0.0,0.2222222222222222,0.1111111111111111,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.05555555555555555,0.08333333333333333,0.0,0.0,0.0,0.3611111111111111,0.2222222222222222,0.0,0.4166666666666667,36.0
121,E02000145,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,4.0
122,E02000146,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.024539877300613498,0.17791411042944785,0.5030674846625767,0.0,0.0,0.0,0.0,0.006134969325153374,0.04294478527607362,0.07975460122699386,0.1656441717791411,0.7055214723926381,0.294478527607362,0.0,0.0,163.0
123,E02000148,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,2.0
124,E02000150,0.0,0.8585858585858586,0.0,0.04040404040404041,0.04040404040404041,0.09090909090909091,0.04040404040404041,0.010101010101010102,0.0,0.0,0.0,0.10101010101010101,0.16161616161616163,0.18181818181818182,0.18181818181818182,0.010101010101010102,0.0,0.0,0.2222222222222222,0.6363636363636364,0.0,0.1414141414141414,99.0
125,E02000152,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.1,0.0,0.0,10.0
126,E02000154,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0
127,E02000156,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16071428571428573,0.7321428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.08928571428571429,0.8928571428571429,0.10714285714285714,0.0,0.0,56.0
128,E02000160,0.0,0.9878048780487805,0.0,0.07317073170731707,0.0,0.012195121951219513,0.024390243902439025,0.036585365853658534,0.13414634146341464,0.4878048780487805,0.0,0.0,0.0,0.0,0.0,0.06097560975609756,0.08536585365853659,0.07317073170731707,0.7682926829268293,0.21951219512195122,0.012195121951219513,0.0,82.0
129,E02000161,0.0,1.0,0.0,0.038461538461538464,0.15384615384615385,0.2692307692307692,0.057692307692307696,0.019230769230769232,0.019230769230769232,0.0,0.0,0.11538461538461539,0.057692307692307696,0.19230769230769232,0.07692307692307693,0.0,0.0,0.0,0.5576923076923077,0.4423076923076923,0.0,0.0,52.0
130,E02000162,0.0,1.0,0.0,0.02564102564102564,0.0641025641025641,0.02564102564102564,0.038461538461538464,0.0641025641025641,0.11538461538461539,0.38461538461538464,0.0,0.01282051282051282,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.07692307692307693,0.05128205128205128,0.0641025641025641,0.717948717948718,0.28205128205128205,0.0,0.0,78.0
131,E02000166,0.0,0.972972972972973,0.0,0.0,0.21621621621621623,0.13513513513513514,0.10810810810810811,0.02702702702702703,0.0,0.0,0.0,0.0,0.24324324324324326,0.1891891891891892,0.0,0.05405405405405406,0.0,0.0,0.4864864864864865,0.4864864864864865,0.02702702702702703,0.0,37.0
132,E02000167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,10.0
133,E02000168,0.0375,0.9375,0.0,0.0,0.0,0.0,0.1625,0.0625,0.075,0.1875,0.0,0.025,0.0,0.05,0.125,0.1375,0.0375,0.075,0.4875,0.45,0.0,0.025,80.0
134,E02000169,0.0,0.6666666666666666,0.0,0.25,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.5833333333333334,0.08333333333333333,0.0,0.3333333333333333,12.0
135,E02000170,0.0,0.9117647058823529,0.0,0.058823529411764705,0.0,0.0,0.08823529411764706,0.20588235294117646,0.058823529411764705,0.11764705882352941,0.0,0.0,0.0,0.0,0.11764705882352941,0.08823529411764706,0.17647058823529413,0.0,0.5294117647058824,0.38235294117647056,0.0,0.08823529411764706,34.0
136,E02000171,0.0,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4117647058823529,0.029411764705882353,0.058823529411764705,0.14705882352941177,0.0,0.0,0.058823529411764705,0.0,0.7058823529411765,0.058823529411764705,0.23529411764705882,34.0
137,E02000172,0.009433962264150943,0.7900943396226415,0.0047169811320754715,0.36556603773584906,0.05660377358490566,0.025943396226415096,0.0047169811320754715,0.007075471698113208,0.01179245283018868,0.04716981132075472,0.0023584905660377358,0.1391509433962264,0.03537735849056604,0.030660377358490566,0.009433962264150943,0.009433962264150943,0.025943396226415096,0.014150943396226415,0.5235849056603774,0.2665094339622642,0.009433962264150943,0.19103773584905662,424.0
138,E02000173,0.0,0.7735849056603774,0.0,0.1320754716981132,0.0,0.05660377358490566,0.0,0.0,0.0,0.0,0.0,0.3018867924528302,0.22641509433962265,0.018867924528301886,0.0,0.0,0.03773584905660377,0.0,0.18867924528301888,0.5849056603773585,0.16981132075471697,0.05660377358490566,53.0
139,E02000174,0.0,0.8928571428571429,0.0,0.39285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.6785714285714286,0.21428571428571427,0.0,0.10714285714285714,28.0
140,E02000175,0.0,0.806060606060606,0.0,0.38181818181818183,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.3939393939393939,0.0,0.0,0.0,0.0,0.0,0.0,0.4121212121212121,0.3939393939393939,0.0,0.19393939393939394,165.0
141,E02000176,0.0,0.4406779661016949,0.0,0.03389830508474576,0.0,0.05084745762711865,0.03389830508474576,0.03389830508474576,0.0,0.0,0.0,0.03389830508474576,0.03389830508474576,0.0847457627118644,0.13559322033898305,0.0,0.0,0.0,0.15254237288135594,0.288135593220339,0.4745762711864407,0.0847457627118644,59.0
142,E02000177,0.011235955056179775,0.9101123595505618,0.0,0.11235955056179775,0.0,0.0,0.0,0.033707865168539325,0.1348314606741573,0.14606741573033707,0.0,0.0449438202247191,0.056179775280898875,0.0,0.11235955056179775,0.056179775280898875,0.14606741573033707,0.06741573033707865,0.42696629213483145,0.48314606741573035,0.0,0.07865168539325842,89.0
143,E02000178,0.0,0.967741935483871,0.0,0.6451612903225806,0.04838709677419355,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.1935483870967742,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.0,0.7096774193548387,0.25806451612903225,0.0,0.03225806451612903,62.0
144,E02000179,0.0,0.8709677419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.3225806451612903,0.0,0.0,0.0,0.0,0.03225806451612903,0.06451612903225806,0.25806451612903225,0.16129032258064516,0.3548387096774194,0.5161290322580645,0.06451612903225806,0.06451612903225806,31.0
145,E02000180,0.0,1.0,0.021739130434782608,0.06521739130434782,0.021739130434782608,0.06521739130434782,0.13043478260869565,0.10869565217391304,0.0,0.0,0.0,0.06521739130434782,0.0,0.17391304347826086,0.2608695652173913,0.08695652173913043,0.0,0.0,0.41304347826086957,0.5869565217391305,0.0,0.0,46.0
146,E02000181,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.4444444444444444,0.0,0.0,0.0,0.8888888888888888,0.1111111111111111,0.0,9.0
147,E02000182,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.5925925925925926,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.1111111111111111,0.8148148148148148,0.18518518518518517,0.0,0.0,27.0
148,E02000183,0.0,1.0,0.0,0.045454545454545456,0.2727272727272727,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.22727272727272727,0.045454545454545456,0.0,0.0,0.0,0.36363636363636365,0.6363636363636364,0.0,0.0,22.0
149,E02000184,0.0,0.9741379310344828,0.0,0.5057471264367817,0.05172413793103448,0.014367816091954023,0.0014367816091954023,0.0,0.0,0.0,0.0,0.3232758620689655,0.05172413793103448,0.01867816091954023,0.004310344827586207,0.0028735632183908046,0.0,0.0,0.5732758620689655,0.40086206896551724,0.0028735632183908046,0.022988505747126436,696.0
150,E02000185,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
151,E02000186,0.03592814371257485,0.8802395209580839,0.005988023952095809,0.25149700598802394,0.0718562874251497,0.005988023952095809,0.0,0.005988023952095809,0.0,0.0,0.0,0.19161676646706588,0.17365269461077845,0.11377245508982035,0.041916167664670656,0.017964071856287425,0.0,0.0,0.3413173652694611,0.5389221556886228,0.011976047904191617,0.0718562874251497,167.0
152,E02000187,0.0,0.988929889298893,0.0,0.42066420664206644,0.12361623616236163,0.0018450184501845018,0.005535055350553505,0.0036900369003690036,0.0036900369003690036,0.0,0.0,0.3154981549815498,0.11070110701107011,0.0036900369003690036,0.0,0.0,0.0,0.0,0.559040590405904,0.42988929889298894,0.0,0.01107011070110701,542.0
153,E02000188,0.0,0.9739130434782609,0.0,0.5971014492753624,0.028985507246376812,0.0,0.005797101449275362,0.0,0.0,0.0,0.0,0.32753623188405795,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.6318840579710145,0.34202898550724636,0.005797101449275362,0.020289855072463767,345.0
154,E02000191,0.0,0.9747899159663865,0.0019392372333548805,0.46153846153846156,0.053005817711700064,0.015513897866839044,0.007756948933419522,0.003232062055591467,0.0,0.0,0.0019392372333548805,0.37297996121525534,0.03425985778926956,0.01616031027795734,0.005817711700064641,0.0006464124111182935,0.0,0.0,0.5429864253393665,0.43180349062702006,0.013574660633484163,0.011635423400129283,1547.0
155,E02000192,0.0,0.9690721649484536,0.020618556701030927,0.09278350515463918,0.08247422680412371,0.041237113402061855,0.020618556701030927,0.0,0.0,0.0,0.020618556701030927,0.0,0.061855670103092786,0.13402061855670103,0.32989690721649484,0.1134020618556701,0.041237113402061855,0.010309278350515464,0.25773195876288657,0.711340206185567,0.0,0.030927835051546393,97.0
156,E02000193,0.0,0.9552572706935123,0.006711409395973154,0.4161073825503356,0.07606263982102908,0.0022371364653243847,0.015659955257270694,0.0,0.013422818791946308,0.0,0.0,0.33557046979865773,0.04697986577181208,0.006711409395973154,0.026845637583892617,0.008948545861297539,0.0,0.0,0.5302013422818792,0.4250559284116331,0.008948545861297539,0.035794183445190156,447.0
157,E02000194,0.03164556962025317,0.9050632911392406,0.0,0.10126582278481013,0.05063291139240506,0.02531645569620253,0.0379746835443038,0.056962025316455694,0.0759493670886076,0.13291139240506328,0.0,0.11392405063291139,0.0759493670886076,0.04430379746835443,0.05063291139240506,0.04430379746835443,0.0379746835443038,0.056962025316455694,0.4810126582278481,0.4240506329113924,0.012658227848101266,0.05063291139240506,158.0
158,E02000195,0.0,1.0,0.0,0.0,0.0,0.0,0.08108108108108109,0.05405405405405406,0.10810810810810811,0.13513513513513514,0.0,0.0,0.0,0.0,0.16216216216216217,0.2702702702702703,0.13513513513513514,0.05405405405405406,0.3783783783783784,0.6216216216216216,0.0,0.0,37.0
159,E02000196,0.0,0.9545454545454546,0.0,0.0,0.022727272727272728,0.0,0.13636363636363635,0.022727272727272728,0.11363636363636363,0.11363636363636363,0.0,0.0,0.011363636363636364,0.125,0.19318181818181818,0.056818181818181816,0.07954545454545454,0.07954545454545454,0.4090909090909091,0.5454545454545454,0.0,0.045454545454545456,88.0
160,E02000197,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.19047619047619047,0.14285714285714285,0.0,0.0,0.0,0.0,0.23809523809523808,0.047619047619047616,0.23809523809523808,0.047619047619047616,0.42857142857142855,0.5714285714285714,0.0,0.0,21.0
161,E02000198,0.0,1.0,0.0,0.0,0.06976744186046512,0.023255813953488372,0.13953488372093023,0.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.11627906976744186,0.27906976744186046,0.11627906976744186,0.023255813953488372,0.0,0.23255813953488372,0.7674418604651163,0.0,0.0,43.0
162,E02000199,0.0,1.0,0.0,0.0,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.45454545454545453,0.5454545454545454,0.0,0.0,11.0
163,E02000200,0.0,1.0,0.0,0.0,0.0,0.015267175572519083,0.030534351145038167,0.05343511450381679,0.2366412213740458,0.2900763358778626,0.0,0.0,0.015267175572519083,0.007633587786259542,0.06870229007633588,0.08396946564885496,0.061068702290076333,0.13740458015267176,0.6259541984732825,0.37404580152671757,0.0,0.0,131.0
164,E02000201,0.0,1.0,0.0,0.26666666666666666,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.4666666666666667,0.0,0.0,0.0,0.4,0.6,0.0,0.0,15.0
165,E02000202,0.0,0.9883720930232558,0.0,0.0,0.011627906976744186,0.03488372093023256,0.06976744186046512,0.046511627906976744,0.08139534883720931,0.0,0.0,0.0,0.0,0.1744186046511628,0.3372093023255814,0.13953488372093023,0.08139534883720931,0.011627906976744186,0.2441860465116279,0.7441860465116279,0.0,0.011627906976744186,86.0
166,E02000203,0.009009009009009009,0.9009009009009009,0.0,0.04504504504504504,0.0,0.018018018018018018,0.14414414414414414,0.08108108108108109,0.06306306306306306,0.10810810810810811,0.0,0.036036036036036036,0.0,0.06306306306306306,0.17117117117117117,0.08108108108108109,0.04504504504504504,0.04504504504504504,0.4594594594594595,0.44144144144144143,0.0,0.09009009009009009,111.0
167,E02000204,0.0,0.41818181818181815,0.0,0.0,0.05454545454545454,0.07272727272727272,0.01818181818181818,0.0,0.0,0.0,0.0,0.03636363636363636,0.14545454545454545,0.03636363636363636,0.05454545454545454,0.0,0.0,0.0,0.14545454545454545,0.2727272727272727,0.01818181818181818,0.5636363636363636,55.0
168,E02000206,0.006944444444444444,0.9722222222222222,0.0,0.013888888888888888,0.0,0.020833333333333332,0.013888888888888888,0.041666666666666664,0.16666666666666666,0.3055555555555556,0.013888888888888888,0.013888888888888888,0.0,0.013888888888888888,0.034722222222222224,0.10416666666666667,0.1111111111111111,0.11805555555555555,0.5625,0.4097222222222222,0.006944444444444444,0.013888888888888888,144.0
169,E02000207,0.0,1.0,0.0,0.0,0.16666666666666666,0.25,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0
170,E02000208,0.0,0.8362068965517241,0.0,0.017241379310344827,0.02586206896551724,0.07758620689655173,0.1810344827586207,0.05172413793103448,0.008620689655172414,0.0,0.0,0.0,0.09482758620689655,0.10344827586206896,0.21551724137931033,0.04310344827586207,0.017241379310344827,0.0,0.3620689655172414,0.47413793103448276,0.06896551724137931,0.09482758620689655,116.0
171,E02000209,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,6.0
172,E02000210,0.0,0.9090909090909091,0.0,0.18181818181818182,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,0.2727272727272727,0.6363636363636364,0.0,0.09090909090909091,11.0
173,E02000211,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
174,E02000212,0.0,0.9420289855072463,0.0,0.37681159420289856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5362318840579711,0.0,0.0,0.0,0.0,0.028985507246376812,0.0,0.37681159420289856,0.5652173913043478,0.0,0.057971014492753624,69.0
175,E02000213,0.0,0.98,0.0,0.0,0.07,0.17,0.08,0.0,0.01,0.0,0.0,0.05,0.13,0.22,0.15,0.1,0.0,0.0,0.33,0.65,0.0,0.02,100.0
176,E02000215,0.008849557522123894,0.9823008849557522,0.0,0.02654867256637168,0.008849557522123894,0.07964601769911504,0.008849557522123894,0.008849557522123894,0.061946902654867256,0.1415929203539823,0.0,0.0,0.008849557522123894,0.05309734513274336,0.21238938053097345,0.19469026548672566,0.1415929203539823,0.035398230088495575,0.336283185840708,0.6460176991150443,0.0,0.008849557522123894,113.0
