,GEOGRAPHY_CODE,Disabled under the Equality Act,Disabled under the Equality Act: Day-to-day activities limited a little,Disabled under the Equality Act: Day-to-day activities limited a lot,Not disabled under the Equality Act,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,Not disabled under the Equality Act: No long term physical or mental health conditions,Total: All usual residents
6183,E02006429,0.1272528007793473,0.08304919629810034,0.04420360448124695,0.8727471992206527,0.0802484169508037,0.792498782269849,8212.0
6184,E02006430,0.15058848255569568,0.08585540142917192,0.06473308112652375,0.8494115174443043,0.06736023539302227,0.782051282051282,9516.0
6185,E02006431,0.13628899835796388,0.08512660962751707,0.0511623887304468,0.8637110016420362,0.07311381903033445,0.7905971826117016,11571.0
6186,E02006432,0.1500617175101393,0.09433962264150944,0.05572209486862987,0.8499382824898607,0.08252512784341386,0.7674131546464469,5671.0
6187,E02006433,0.13086081550943,0.08155094299863028,0.049309872510799706,0.86913918449057,0.08376356548308925,0.7853756190074808,9491.0
6188,E02006434,0.15930004525569466,0.09292502639915523,0.06637501885653944,0.8406999547443054,0.08930457082516216,0.7513953839191432,6629.0
6189,E02006435,0.15014720314033367,0.0925744193653909,0.05757278377494275,0.8498527968596663,0.08537782139352307,0.7644749754661433,6114.0
6190,E02006436,0.15658191181203734,0.09816543289346637,0.05841647891857097,0.8434180881879627,0.07885420019311233,0.7645638879948503,6214.0
6191,E02006437,0.16885284998807537,0.09778201764846173,0.07107083233961364,0.8311471500119246,0.07607917958502265,0.755067970426902,8386.0
6192,E02006438,0.1584241408214585,0.09627589510238295,0.06214824571907556,0.8415758591785415,0.0732846365704706,0.7682912226080709,8351.0
6193,E02006439,0.1524771524771525,0.10117043450376784,0.05130671797338464,0.8475228475228476,0.08032708032708033,0.7671957671957672,6237.0
6194,E02006440,0.1467685892981237,0.10326615705350937,0.043502432244614316,0.8532314107018764,0.08519805420430855,0.7680333564975678,7195.0
6195,E02006441,0.17572377788324633,0.1115329852871381,0.06419079259610821,0.8242762221167537,0.0851922164214523,0.7390840056953014,8428.0
6196,E02006442,0.1270657935765513,0.0832553788587465,0.0438104147178048,0.8729342064234487,0.07592765824758341,0.7970065481758652,6414.0
6197,E02006443,0.1627565982404692,0.09970674486803519,0.06304985337243402,0.8372434017595308,0.08970941082378033,0.7475339909357505,7502.0
6198,E02006444,0.13776291962668896,0.09109903886335144,0.04666388076333751,0.862237080373311,0.08204485304359939,0.7801922273297116,7179.0
6199,E02006445,0.12187314759928868,0.08227622999407232,0.03959691760521636,0.8781268524007113,0.08369887374036751,0.7944279786603438,8435.0
6200,E02006446,0.12308353632325549,0.07823470411233702,0.04484883221091847,0.8769164636767445,0.0808138701819745,0.79610259349477,6979.0
6201,E02006447,0.12950066676544672,0.08149355460068158,0.04800711216476515,0.8704993332345533,0.08312342569269521,0.787375907541858,6749.0
6202,E02006448,0.13806172171088252,0.09136437466161343,0.04669734704926908,0.8619382782891175,0.07809962100703845,0.783838657282079,7388.0
6203,E02006449,0.15497412305922945,0.10092006900517539,0.05405405405405406,0.8450258769407706,0.08711903392754457,0.757906843013226,6956.0
6204,E02006450,0.12213847012841987,0.07928531546621999,0.04285315466219989,0.8778615298715802,0.0829145728643216,0.7949469570072585,7164.0
6205,E02006451,0.1451831750339213,0.09913500678426052,0.046048168249660786,0.8548168249660787,0.08582089552238806,0.7689959294436907,11792.0
6206,E02006453,0.14830710538865044,0.09418216499761564,0.05412494039103481,0.8516928946113496,0.08309489747257988,0.7685979971387696,8388.0
6207,E02006454,0.13466371027346638,0.08662232076866223,0.04804138950480414,0.8653362897265336,0.08647450110864745,0.7788617886178861,6765.0
6208,E02006455,0.16362748290459134,0.09443178117876913,0.0691957017258222,0.8363725170954086,0.07635949202214262,0.7600130250732661,6142.0
6209,E02006456,0.15220643231114436,0.09112440787833458,0.06108202443280977,0.8477935676888556,0.06968337073049115,0.7781101969583645,8022.0
6210,E02006457,0.12087441063009001,0.07372481783111873,0.04714959279897128,0.87912558936991,0.0789755679382769,0.800150021431633,9332.0
6211,E02006458,0.1343235039028621,0.08206851691240243,0.05225498699045967,0.8656764960971379,0.08044232437120555,0.7852341717259324,9224.0
6212,E02006459,0.13017362740497418,0.07639605818864383,0.05377756921633036,0.8698263725950258,0.044767714687939934,0.8250586579070859,10655.0
6213,E02006460,0.1516841879425016,0.0937567045698348,0.05792748337266681,0.8483158120574984,0.07530572838446685,0.7730100836730316,9322.0
6214,E02006461,0.13553329404832057,0.08190925162050677,0.05362404242781379,0.8644667059516794,0.07822628167354155,0.7862404242781379,6788.0
6215,E02006462,0.14790842622557832,0.09672779575692197,0.05118063046865636,0.8520915737744217,0.08486156058971593,0.7672300131847057,8343.0
6216,E02006463,0.11920840367660851,0.08131682611142375,0.03789157756518477,0.8807915963233914,0.07381354342524854,0.806978052898143,10662.0
6217,E02006464,0.15401556305975628,0.09734253413595655,0.05667302892379974,0.8459844369402437,0.0823667596535017,0.763617677286742,6811.0
6218,E02006465,0.11987127916331457,0.07932421560740145,0.040547063555913115,0.8801287208366855,0.08157683024939662,0.7985518905872888,6215.0
6219,E02006466,0.1510969568294409,0.09049893842887473,0.060598018400566174,0.8489030431705591,0.06705590941259731,0.7818471337579618,11304.0
6220,E02006467,0.11369580178940124,0.07487955953200276,0.038816242257398485,0.8863041982105988,0.08355127322780455,0.8027529249827943,7265.0
6221,E02006468,0.17581013235965312,0.10196257416704702,0.07384755819260612,0.8241898676403469,0.07622090369694204,0.7479689639434048,10955.0
6222,E02006469,0.19596673122934943,0.10926284607496867,0.08670388515438077,0.8040332687706505,0.06562606813261934,0.7384072006380312,8777.0
6223,E02006470,0.2122348129845787,0.11638408451904235,0.09585072846553634,0.7877651870154213,0.0631336798159666,0.7246315071994547,11737.0
6224,E02006471,0.15738880918220946,0.09842180774748924,0.05896700143472023,0.8426111908177906,0.07431850789096127,0.7682926829268293,6970.0
6225,E02006472,0.18919193975167922,0.10431508243435783,0.08487685731732139,0.8108080602483207,0.0753104009769998,0.7354976592713209,9826.0
6226,E02006473,0.17249686807362435,0.09810157078153608,0.07439529729208827,0.8275031319263756,0.06919148116025826,0.7583116507661174,10377.0
6227,E02006474,0.1816617117821937,0.10092317321232984,0.08073853856986388,0.8183382882178063,0.06869034579877953,0.7496479424190268,6391.0
6228,E02006475,0.16485809682804675,0.09703672787979967,0.06782136894824708,0.8351419031719532,0.07679465776293823,0.758347245409015,9584.0
6229,E02006476,0.19295686601375286,0.10939779120650135,0.08355907480725151,0.8070431339862472,0.05897061887893311,0.748072515107314,9598.0
6230,E02006477,0.1496910048065919,0.08823529411764706,0.061455710688944835,0.8503089951934081,0.07370107576104372,0.7766079194323644,8738.0
6231,E02006478,0.1560342775529636,0.09390621280647465,0.06212806474648893,0.8439657224470364,0.07426803142109022,0.7696976910259462,8402.0
6232,E02006479,0.19989065062875888,0.11011481683980318,0.08977583378895572,0.8001093493712411,0.057408419901585565,0.7427009294696556,9145.0
6233,E02006480,0.2020822210357715,0.11465563267485318,0.08742658836091831,0.7979177789642286,0.06393486385477844,0.7339829151094501,7492.0
6234,E02006481,0.20587833219412166,0.11797676008202324,0.08790157211209843,0.7941216678058783,0.06684894053315106,0.7272727272727273,7315.0
6235,E02006482,0.17337375964718854,0.10005512679162072,0.0733186328555678,0.8266262403528115,0.0689084895259096,0.7577177508269018,7256.0
6236,E02006483,0.22377183063198894,0.11885915315994472,0.10491267747204423,0.7762281693680111,0.058927000879507474,0.7173011684885036,7959.0
6237,E02006484,0.20651320952131832,0.11679309442845932,0.08972011509285902,0.7934867904786816,0.07794925451216322,0.7155375359665185,7646.0
6238,E02006485,0.16302367941712204,0.10458409228901032,0.05843958712811172,0.836976320582878,0.07923497267759563,0.7577413479052824,6588.0
6239,E02006486,0.19901129943502824,0.10734463276836158,0.09166666666666666,0.8009887005649717,0.06483050847457628,0.7361581920903955,7080.0
6240,E02006487,0.24960414567439182,0.12940837771700014,0.12019576795739167,0.7503958543256082,0.06607168561969196,0.6843241687059162,6947.0
6241,E02006488,0.20542763157894736,0.11924342105263158,0.0861842105263158,0.7945723684210526,0.07384868421052632,0.7207236842105263,6080.0
6242,E02006489,0.1893770166294366,0.10387192851824274,0.08550508811119384,0.8106229833705634,0.058078927773641105,0.7525440555969223,8058.0
6243,E02006490,0.1952479338842975,0.10730888429752067,0.08793904958677685,0.8047520661157025,0.059400826446280995,0.7453512396694215,7744.0
6244,E02006493,0.1438324137286075,0.09192929954175628,0.05190311418685121,0.8561675862713924,0.07734031609464136,0.7788272701767511,10693.0
6245,E02006494,0.19966996699669967,0.11386138613861387,0.0858085808580858,0.8003300330033003,0.05926842684268427,0.7410616061606161,7272.0
6246,E02006495,0.16445759876463775,0.10474842362630292,0.05970917513833483,0.8355424012353623,0.07695277313087119,0.758589628104491,7771.0
6247,E02006496,0.13947626382859543,0.08836297437333707,0.051113289455258365,0.8605237361714045,0.06021565607057835,0.8003080801008262,7141.0
6248,E02006497,0.16244282358758808,0.10112498454691557,0.06131783904067252,0.8375571764124119,0.06539745333168501,0.7721597230807269,8089.0
6249,E02006498,0.14739196306182814,0.09544765889906934,0.05194430416275882,0.8526080369381719,0.0799365125171344,0.7726715244210375,13861.0
6250,E02006499,0.14092604101926662,0.09260410192666252,0.0483219390926041,0.8590739589807334,0.07551274083281541,0.783561218147918,6436.0
6251,E02006500,0.17417663444207768,0.10748812059642798,0.06668851384564968,0.8258233655579224,0.07848599049647714,0.7473373750614452,6103.0
6252,E02006501,0.16709083790133125,0.10092012529365701,0.06617071260767424,0.8329091620986687,0.06803054032889586,0.764878621769773,10216.0
6253,E02006502,0.19813625260110376,0.11652944901836605,0.08160680358273772,0.8018637473988962,0.0775355107210712,0.724328236677825,11053.0
6254,E02006503,0.14992135273299254,0.0956547384978372,0.05426661423515533,0.8500786472670074,0.08110499410145497,0.7689736531655526,10172.0
6255,E02006504,0.13337870023817625,0.08251105818305546,0.05086764205512079,0.8666212997618238,0.08132017693092888,0.7853011228308948,5878.0
6256,E02006505,0.17377567140600317,0.10914835559385322,0.06462731581214994,0.8262243285939969,0.07812724400402125,0.7480970845899756,6963.0
6257,E02006506,0.19002650762094103,0.11133200795228629,0.07869449966865474,0.809973492379059,0.08217362491716368,0.7277998674618953,6036.0
6258,E02006507,0.15136408954953323,0.1004259947430436,0.05093809480648962,0.8486359104504668,0.09190609988217166,0.7567298105682951,11033.0
6259,E02006508,0.14185796269727402,0.09594691535150646,0.04591104734576758,0.858142037302726,0.08159971305595409,0.7765423242467718,11152.0
6260,E02006509,0.19679672857386266,0.1216561594820242,0.07514056909183847,0.8032032714261373,0.0753109558698245,0.7278923155563128,5869.0
6261,E02006510,0.16262773722627738,0.10087591240875912,0.06175182481751825,0.8373722627737227,0.08102189781021898,0.7563503649635036,6850.0
6262,E02006511,0.15562230148301107,0.1008072085601652,0.05481509292284588,0.844377698516989,0.08654026656654777,0.7578374319504412,10654.0
6263,E02006512,0.16944467029839824,0.10277258313684039,0.06667208716155786,0.8305553297016017,0.08122611594438572,0.7493292137572161,12299.0
6264,E02006513,0.14571839769728953,0.09222835212281122,0.05349004557447829,0.8542816023027104,0.08923003118253778,0.7650515711201727,8338.0
6265,E02006514,0.18233103915152882,0.10876678325623378,0.07356425589529504,0.8176689608484712,0.08811914701568317,0.7295498138327879,8863.0
6266,E02006515,0.1640282622305697,0.10043824344870762,0.06359001878186209,0.8359717377694302,0.0775422591896968,0.7584294785797335,11181.0
6267,E02006516,0.15344522047326176,0.09913478578129886,0.05431043469196289,0.8465547795267383,0.09152507036380694,0.7550297091629313,9593.0
6268,E02006517,0.13940936863543787,0.09134419551934828,0.04806517311608961,0.8605906313645622,0.08126272912423625,0.7793279022403259,9820.0
6269,E02006518,0.17377660096106698,0.11022849857801315,0.06354810238305383,0.826223399038933,0.08051387663038148,0.7457095224085515,10197.0
6270,E02006519,0.15175778806455648,0.09946202927561616,0.05229575878894032,0.8482422119354435,0.09057925684974352,0.7576629550857,7993.0
6271,E02006520,0.14891600521265252,0.09963274493543418,0.04928326027721834,0.8510839947873474,0.09145835801445326,0.7596256367728942,8441.0
6272,E02006521,0.17285303383098205,0.1075195178742638,0.06533351595671825,0.827146966169018,0.0927270236953842,0.7344199424736337,7301.0
6273,E02006522,0.12073716844643473,0.08387874612469859,0.03685842232173613,0.8792628315535653,0.08422321736135033,0.7950396141922149,5806.0
6274,E02006523,0.15020926988063865,0.09959696171136258,0.05061230816927608,0.8497907301193613,0.08091768718028212,0.7688730429390792,12902.0
6275,E02006524,0.19395693866473673,0.11850913696399494,0.0754478017007418,0.8060430613352633,0.07942826126289126,0.726614800072372,5527.0
6276,E02006525,0.15031074963554056,0.09406890201795443,0.056241847617586126,0.8496892503644594,0.08232947134197806,0.7673597790224814,13033.0
6277,E02006526,0.17508378597018376,0.10297006818444471,0.07211371778573905,0.8249162140298163,0.08910204553334104,0.7358141684964752,8653.0
6278,E02006527,0.14545260232980656,0.09351287805920701,0.05193972427059955,0.8545473976701934,0.08303943571657582,0.7715079619536176,9357.0
6279,E02006528,0.1527926004980434,0.09614016364283173,0.056652436855211666,0.8472073995019566,0.07621842760583422,0.7709889718961224,11244.0
6280,E02006529,0.15814759391982358,0.09923604000945105,0.058911553910372526,0.8418524060801764,0.08206662991257778,0.7597857761675987,12697.0
6281,E02006530,0.13244182532487156,0.0824267150196434,0.050015110305228164,0.8675581746751284,0.07857358718646117,0.7889845874886673,13236.0
6282,E02006531,0.1680704811695227,0.10136508858553588,0.06670539258398683,0.8319295188304773,0.06641494820408558,0.7655145706263917,10329.0
6283,E02006532,0.1269432276904578,0.08425663488791549,0.0426865928025423,0.8730567723095423,0.08056342866958688,0.7924933436399554,11643.0
6284,E02006533,0.1522013801146856,0.09699679269122363,0.05520458742346195,0.8477986198853145,0.07376810185635144,0.7740305180289629,10289.0
6285,E02006534,0.18757559098405718,0.11236943375481033,0.07520615722924684,0.8124244090159428,0.07388675096206707,0.7385376580538757,9095.0
6286,E02006535,0.15543478260869564,0.09809782608695652,0.05733695652173913,0.8445652173913043,0.08247282608695652,0.7620923913043478,7360.0
6287,E02006536,0.186,0.11826666666666667,0.06773333333333334,0.814,0.08253333333333333,0.7314666666666667,7500.0
6288,E02006537,0.21397379912663755,0.11885323713689007,0.09512056198974748,0.7860262008733624,0.07205240174672489,0.7139737991266376,10534.0
6289,E02006538,0.1729834791059281,0.11067919231184538,0.06230428679408271,0.827016520894072,0.08789547565057769,0.7391210452434942,9261.0
6290,E02006539,0.21785028790786948,0.12969564025226213,0.08815464765560735,0.7821497120921305,0.08554976693172471,0.6965999451604058,7294.0
6291,E02006540,0.22309573724668064,0.13085255066387141,0.09224318658280922,0.7769042627533194,0.07966457023060797,0.6972396925227113,5724.0
6292,E02006541,0.2068433239001801,0.12207357859531773,0.08476974530486237,0.7931566760998199,0.0820684332390018,0.7110882428608181,7774.0
6293,E02006542,0.16928172942817293,0.10582287308228731,0.06345885634588563,0.830718270571827,0.08908647140864714,0.7416317991631799,5736.0
6294,E02006543,0.18570151921358355,0.11420911528150134,0.07149240393208221,0.8142984807864164,0.08596961572832887,0.7283288650580876,5595.0
6295,E02006544,0.1801980198019802,0.10684459750322858,0.07335342229875161,0.8198019801980198,0.07696943607404219,0.7428325441239776,11615.0
6296,E02006545,0.18187798059529683,0.11289261634599572,0.0689853642493011,0.8181220194047032,0.0740009866798224,0.7441210327248807,12162.0
6297,E02006546,0.1900072939460248,0.11296498905908096,0.07704230488694383,0.8099927060539752,0.0813274981765135,0.7286652078774617,10968.0
6298,E02006547,0.18851273148148148,0.11371527777777778,0.0747974537037037,0.8114872685185185,0.08434606481481481,0.7271412037037037,6912.0
6299,E02006548,0.18800615069195284,0.11583803177857509,0.07216811891337775,0.8119938493080472,0.08334187596104561,0.7286519733470015,9755.0
6300,E02006549,0.19734314980793854,0.12307938540332906,0.07426376440460948,0.8026568501920615,0.09010883482714468,0.7125480153649167,6248.0
6301,E02006550,0.21654526534859522,0.13423517169614985,0.08231009365244538,0.7834547346514048,0.08470343392299688,0.6987513007284079,9610.0
6302,E02006551,0.23544940289126334,0.13488372093023257,0.1005656819610308,0.7645505971087366,0.09490886235072282,0.6696417347580138,7955.0
6303,E02006552,0.23584394473042536,0.1362774315903549,0.09956651314007044,0.7641560552695746,0.07464101869412083,0.6895150365754538,7382.0
6304,E02006553,0.16009520852737244,0.09686432784849426,0.06323088067887819,0.8399047914726275,0.08165166097485253,0.758253130497775,9663.0
6305,E02006554,0.20187367784829255,0.12375339981867634,0.0781202780296162,0.7981263221517074,0.08930190389845875,0.7088244182532487,6618.0
6306,E02006555,0.21086137456151746,0.12316486942964791,0.08769650513186956,0.7891386254384826,0.06742886839028193,0.7217097570482006,7697.0
6307,E02006556,0.17577645615028792,0.10573019918814311,0.07004625696214481,0.8242235438497121,0.07835362975549891,0.7458699140942131,10593.0
6308,E02006557,0.20198249227600412,0.11585993820803296,0.08612255406797116,0.7980175077239959,0.07080329557157569,0.7272142121524202,7768.0
6309,E02006558,0.23067599067599068,0.1241958041958042,0.10648018648018648,0.7693240093240094,0.07020979020979021,0.6991142191142191,10725.0
6310,E02006559,0.19801980198019803,0.11600048893778267,0.08201931304241536,0.801980198019802,0.08495293973841829,0.7170272582813837,8181.0
6311,E02006560,0.2048428645028336,0.12117465224111283,0.08366821226172076,0.7951571354971664,0.08387429160226688,0.7112828438948995,9705.0
6312,E02006561,0.14939615327270017,0.09094975398837037,0.058446399284329806,0.8506038467272998,0.08438944386461905,0.7662144028626808,6707.0
6313,E02006562,0.12917883803959754,0.08828302499188576,0.04089581304771178,0.8708211619604025,0.08487504057124311,0.7859461213891593,6162.0
6314,E02006563,0.13160639777468708,0.08692628650904033,0.04468011126564673,0.8683936022253129,0.07406119610570236,0.7943324061196105,5752.0
6315,E02006564,0.1623482288146201,0.10101389410439354,0.06133433471022656,0.8376517711853799,0.08411565903116786,0.753536112154212,7989.0
6316,E02006565,0.15633423180592992,0.09997549620191129,0.05635873560401862,0.8436657681940701,0.08270031854937515,0.7609654496446949,8162.0
6317,E02006566,0.16834689663549132,0.10676545609133974,0.061581440544151586,0.8316531033645087,0.08976071905745171,0.741892384307057,8233.0
6318,E02006567,0.1548874137706625,0.10035142522452167,0.05453598854614083,0.8451125862293375,0.08160874658336588,0.7635038396459716,7683.0
6319,E02006568,0.19504065040650406,0.12398373983739837,0.0710569105691057,0.8049593495934959,0.08691056910569106,0.7180487804878048,12300.0
6320,E02006569,0.14576623376623377,0.09153246753246753,0.05423376623376623,0.8542337662337662,0.07293506493506494,0.7812987012987013,9625.0
6321,E02006570,0.19625014033905916,0.12507016952958347,0.07117997080947569,0.8037498596609408,0.08644886044683957,0.7173009992141013,8907.0
6322,E02006571,0.15938454310547334,0.1018322762508809,0.057552266854592436,0.8406154568945267,0.09102654451491661,0.74958891237961,8514.0
6323,E02006572,0.1682047710255964,0.10891520111440015,0.05928956991119624,0.8317952289744036,0.07696325962040745,0.7548319693539962,11486.0
6324,E02006573,0.17827657378740971,0.10345717234262126,0.07481940144478844,0.8217234262125903,0.07722738218094255,0.7444960440316477,11628.0
6325,E02006574,0.2160776414576085,0.12067386925471525,0.09540377220289324,0.7839223585423915,0.08276872367698224,0.7011536348654093,10922.0
6326,E02006575,0.15234156700570023,0.08762713758801834,0.0647144294176819,0.8476584329942998,0.05018441935844417,0.7974740136358556,8947.0
6327,E02006576,0.11620309874929999,0.07644203845435878,0.0397610602949412,0.8837969012507,0.07336195631883517,0.8104349449318649,10714.0
6328,E02006577,0.17870889695370065,0.09919718464753106,0.07951171230616957,0.8212911030462994,0.058836467612449136,0.7624546354338502,9093.0
6329,E02006578,0.13119834710743802,0.07565162110616656,0.05554672600127145,0.868801652892562,0.05514939605848697,0.813652256834075,12584.0
6330,E02006579,0.14839636189564384,0.090832934418382,0.05756342747726185,0.8516036381043561,0.06402584968884634,0.7875777884155098,8356.0
6331,E02006580,0.16521739130434782,0.09362715902322812,0.07159023228111971,0.8347826086956521,0.06813579511614055,0.7666468135795116,8395.0
6332,E02006581,0.15306615161757606,0.09039111540318687,0.06267503621438919,0.8469338483824239,0.05852245292129406,0.7884113954611299,10355.0
6333,E02006582,0.10050955414012738,0.07210191082802547,0.02840764331210191,0.8994904458598726,0.0710828025477707,0.8284076433121019,7850.0
6334,E02006583,0.15768378862989135,0.09345005801075836,0.064233730619133,0.8423162113701086,0.07309355553211687,0.7692226558379918,9481.0
6335,E02006584,0.17614795918367346,0.10089285714285715,0.07525510204081633,0.8238520408163266,0.06428571428571428,0.7595663265306123,7840.0
6336,E02006585,0.16428141912206856,0.09669272399278413,0.06758869512928442,0.8357185808779315,0.06626578472639807,0.7694527961515334,8315.0
6337,E02006586,0.13638626182180189,0.08412145345943256,0.05226480836236934,0.8636137381781981,0.05699352911896466,0.8066202090592335,8036.0
6338,E02006587,0.17320989101136763,0.09562873549748037,0.07758115551388726,0.8267901089886324,0.06492441110980898,0.7618656978788234,8533.0
6339,E02006588,0.13537663335895464,0.08733666410453497,0.048039969254419675,0.8646233666410453,0.07840122982321292,0.7862221368178325,10408.0
6340,E02006589,0.13250462840518382,0.08551529577713127,0.04698933262805254,0.8674953715948162,0.08877721943048576,0.7787181521643304,11343.0
6341,E02006590,0.15884764290594397,0.10396265087679345,0.05488499202915054,0.841152357094056,0.08972899111819631,0.7514233659758597,8782.0
6342,E02006591,0.15703578336557059,0.097678916827853,0.0593568665377176,0.8429642166344294,0.09006286266924565,0.7529013539651838,8272.0
6343,E02006592,0.1471997604073076,0.08984725965858041,0.057352500748727164,0.8528002395926925,0.08056304282719377,0.7722371967654986,6678.0
6344,E02006593,0.17410951621477938,0.10357965621123516,0.07052986000354422,0.8258904837852207,0.08869395711500974,0.7371965266702108,11286.0
6345,E02006594,0.13508820034731742,0.08884014258294488,0.04624805776437255,0.8649117996526826,0.08253358925143954,0.782378210401243,10941.0
6346,E02006595,0.13016298280866265,0.08729627148917168,0.042866711319490956,0.8698370171913373,0.09220808216119669,0.7776289350301406,8958.0
6347,E02006596,0.12471970101441537,0.08595835557928456,0.03876134543513081,0.8752802989855846,0.08232781633742658,0.792952482648158,9365.0
6348,E02006597,0.1361949330321123,0.08915604324673229,0.047038889785380025,0.8638050669678877,0.07721478134581249,0.7865902856220752,12394.0
6349,E02006598,0.15307057745187902,0.09514207149404216,0.05792850595783685,0.846929422548121,0.0925756186984418,0.7543538038496792,5455.0
6350,E02006599,0.14252539912917273,0.09579100145137881,0.0467343976777939,0.8574746008708273,0.09114658925979681,0.7663280116110305,6890.0
6351,E02006600,0.1841678491789986,0.11179809446584228,0.07236975471315629,0.8158321508210015,0.08382323129941212,0.7320089195215893,9866.0
6352,E02006601,0.17440821795444394,0.10640911121036177,0.06799910674408217,0.825591782045556,0.08318445734702992,0.7424073246985261,8956.0
6353,E02006602,0.13079394217530976,0.08329508949059201,0.04749885268471776,0.8692060578246902,0.07870582836163377,0.7905002294630564,8716.0
6354,E02006603,0.16686348606518658,0.1095890410958904,0.05727444496929617,0.8331365139348134,0.08644307982994803,0.7466934341048653,8468.0
6355,E02006604,0.15376506024096387,0.09751506024096386,0.05625,0.8462349397590362,0.08343373493975903,0.7628012048192772,13280.0
6356,E02006605,0.13242224316682374,0.08435438265786993,0.04806786050895382,0.8675777568331763,0.0860823122840088,0.7814954445491674,6366.0
6357,E02006606,0.12323353293413174,0.08646706586826347,0.036766467065868266,0.8767664670658682,0.08610778443113773,0.7906586826347305,8350.0
6358,E02006607,0.14057788944723618,0.09057788944723619,0.05,0.8594221105527639,0.08027638190954774,0.7791457286432161,7960.0
6359,E02006608,0.1398579321231255,0.09076558800315707,0.04909234411996843,0.8601420678768745,0.08792423046566693,0.7722178374112075,6335.0
6360,E02006609,0.1373203658005516,0.0915952968500508,0.0457250689505008,0.8626796341994484,0.07925678618086805,0.7834228480185803,6889.0
6361,E02006610,0.14728682170542637,0.0894649891981192,0.05782183250730715,0.8527131782945736,0.08158597026305757,0.771127208031516,7869.0
6362,E02006611,0.13163167523303423,0.08580886836832477,0.04582280686470947,0.8683683247669658,0.08868368324766966,0.7796846415192961,11479.0
6363,E02006612,0.1484738310645134,0.09393760040585102,0.05453623065866238,0.8515261689354866,0.0775344550604549,0.7739917138750317,11827.0
6364,E02006613,0.16223541559112029,0.10196179659266907,0.06027361899845121,0.8377645844088797,0.08337635518843572,0.754388229220444,7748.0
6365,E02006614,0.13048552754435108,0.08699035169623405,0.043495175848117025,0.869514472455649,0.08504512916277622,0.7844693432928727,12852.0
6366,E02006615,0.1346834725959496,0.09049709672850871,0.04418637586744087,0.8653165274040504,0.08242458575272624,0.7828919416513241,7061.0
6367,E02006616,0.14684959349593496,0.09339430894308944,0.053455284552845525,0.853150406504065,0.08882113821138211,0.7643292682926829,9840.0
6368,E02006617,0.18108167287059337,0.11024742719509525,0.07083424567549813,0.8189183271294066,0.07882636303919421,0.7400919640902124,9134.0
6369,E02006618,0.15292841648590022,0.09900836690424543,0.053920049581654785,0.8470715835140998,0.0878524945770065,0.7592190889370932,6454.0
6370,E02006619,0.1385615155854169,0.08580240114550061,0.052759114439916294,0.8614384844145831,0.08249807247494217,0.7789404119396409,9079.0
6371,E02006620,0.153700567785636,0.10080685327223828,0.05289371451339775,0.846299432214364,0.08875385994620978,0.7575455722681542,10039.0
6372,E02006621,0.18642745709828393,0.11011440457618304,0.07631305252210088,0.8135725429017161,0.08242329693187728,0.7311492459698388,7692.0
6373,E02006622,0.19165927240461403,0.11497021168715933,0.07668906071745468,0.808340727595386,0.08759031562935733,0.7207504119660286,7889.0
6374,E02006623,0.20420271940667492,0.12101359703337454,0.08318912237330037,0.7957972805933251,0.08182941903584673,0.7139678615574784,8090.0
6375,E02006624,0.1305593451568895,0.08581173260572987,0.04474761255115962,0.8694406548431105,0.0791268758526603,0.7903137789904502,7330.0
6376,E02006625,0.15859413810233483,0.1085444610034774,0.05004967709885743,0.8414058618976652,0.08581718827620467,0.7555886736214605,8052.0
6377,E02006626,0.1877883577108079,0.11023853931481299,0.0775498183959949,0.8122116422891921,0.06675174241680573,0.7454598998723864,10187.0
6378,E02006627,0.17778703029041323,0.108358488602061,0.06942854168835225,0.8222129697095868,0.08296034141771624,0.7392526282918706,9607.0
6379,E02006628,0.18172668306866474,0.11071348691567882,0.0710131961529859,0.8182733169313353,0.07682845001118319,0.7414448669201521,8942.0
6380,E02006629,0.20765586992702598,0.11547817180898733,0.09217769811803866,0.792344130072974,0.07489437972090641,0.7174497503520676,7811.0
6381,E02006630,0.2602447513191872,0.1334905130796003,0.12675423823958684,0.7397552486808129,0.07903895812282474,0.6607162905579881,8907.0
6382,E02006631,0.20814923907707414,0.12017673048600884,0.0879725085910653,0.7918507609229258,0.07835051546391752,0.7135002454590084,10185.0
6383,E02006632,0.183163512857836,0.11074721009218826,0.07241630276564774,0.816836487142164,0.08976225133430374,0.7270742358078602,8244.0
6384,E02006633,0.19704902427415516,0.11601618277010947,0.08103284150404569,0.8029509757258448,0.08031889576392194,0.7226320799619229,8404.0
6385,E02006634,0.14785855992531216,0.09452678258840004,0.05333177733691213,0.8521414400746878,0.08087291399229782,0.77126852608239,8569.0
6386,E02006635,0.1672874671340929,0.09848816827344435,0.06879929886064855,0.8327125328659071,0.07909728308501314,0.753615249780894,9128.0
6387,E02006636,0.16509234456506414,0.10475116311856761,0.06034118144649655,0.8349076554349358,0.07683631749612294,0.7580713379388129,7093.0
6388,E02006637,0.18084527480500634,0.11654271721385816,0.0643025575911482,0.8191547251949937,0.08869943769272629,0.7304552875022674,11026.0
6389,E02006638,0.22773676770849693,0.13978325742107742,0.0879535102874195,0.7722632322915031,0.08732527092822365,0.6849379613632794,6367.0
