,GEOGRAPHY_CODE,All other sexual orientations,Bisexual,Gay or Lesbian,Not answered,Straight or Heterosexual,Total: All usual residents aged 16 years and over
1403,E02001467,0.00472057255976854,0.018425460636515914,0.027105223085122584,0.08101111618699558,0.8687376275315973,6567.0
1404,E02001468,0.00284539993676889,0.016914321846348404,0.025450521656655074,0.06971229845083782,0.8850774581093899,6326.0
1405,E02001469,0.003418803418803419,0.007459207459207459,0.019735819735819737,0.057498057498057496,0.9118881118881119,6435.0
1406,E02001470,0.0016124303723248313,0.010114335971855761,0.013925535033714452,0.0574611550864849,0.91688654353562,6822.0
1407,E02001471,0.003952569169960474,0.01666953084722461,0.02337171335280976,0.07234920089362433,0.8836569857363809,5819.0
1408,E02001472,0.0017755681818181818,0.01065340909090909,0.011186079545454546,0.05504261363636364,0.9213423295454546,5632.0
1409,E02001473,0.004159334506478964,0.014237721964485682,0.014397696368581027,0.06798912174052152,0.8992161254199328,6251.0
1410,E02001474,0.0032673457620603498,0.014606957524505092,0.022487026715356524,0.06899865462233327,0.8906400153757448,5203.0
1411,E02001475,0.0022448979591836735,0.012653061224489797,0.017755102040816328,0.06816326530612245,0.8991836734693878,4900.0
1412,E02001476,0.0037428803905614322,0.0177379983726607,0.026037428803905614,0.07892595606183889,0.8735557363710333,6145.0
1413,E02001477,0.0024535576586049773,0.012618296529968454,0.021731510690501228,0.06764808973010866,0.8955485453908166,5706.0
1414,E02001478,0.002665876777251185,0.008145734597156399,0.01481042654028436,0.06057464454976303,0.913803317535545,6752.0
1415,E02001479,0.0011947431302270011,0.008164078056551175,0.012345679012345678,0.054559936280366386,0.9237355635205098,5022.0
1416,E02001480,0.0026512788521522146,0.009981285090455396,0.014192139737991267,0.06378665003119152,0.9093886462882096,6412.0
1417,E02001481,0.0016277005031074283,0.008878366380585973,0.01746078721515241,0.06555193844332642,0.9064812074578278,6758.0
1418,E02001482,0.006791427709025053,0.022034409900392394,0.03259885300332025,0.08542106851795955,0.8531542408693027,6626.0
1419,E02001483,0.0023011176857330702,0.0046022353714661405,0.011998685075608152,0.058842866535174225,0.9222550953320184,6084.0
1420,E02001484,0.00135236664162284,0.008865514650638617,0.01081893313298272,0.06040570999248685,0.918557475582269,6655.0
1421,E02001485,0.0018889308651303363,0.007933509633547412,0.014733660748016623,0.05836796373252739,0.9170759350207782,5294.0
1422,E02001486,0.002410321848858642,0.01105912377711612,0.017581171132851268,0.07060825180774138,0.8983411314334325,7053.0
1423,E02001487,0.0034833495889647487,0.017138079977706562,0.0249407830569876,0.08457572802006409,0.869862059356277,7177.0
1424,E02001488,0.005145545427815349,0.013525433695971773,0.02087621287856513,0.07571302558071155,0.8847397824169362,6802.0
1425,E02001489,0.0011594202898550724,0.004782608695652174,0.007391304347826087,0.05927536231884058,0.9273913043478261,6900.0
1426,E02001490,0.0011757789535567313,0.007348618459729571,0.008524397413286302,0.05805408583186361,0.9248971193415638,6804.0
1427,E02001491,0.001504042113179169,0.009776273735664599,0.014288400075202106,0.07144200037601053,0.9029892836999436,5319.0
1428,E02001492,0.0025400857278933165,0.010160342911573266,0.01539926972535323,0.06429591998729957,0.9076043816478806,6299.0
1429,E02001493,0.003420265070542967,0.017101325352714837,0.027077098475131824,0.07439076528430953,0.8780105458173009,7017.0
1430,E02001494,0.0011900714042842571,0.004930295817749065,0.006800408024481469,0.05712342740564434,0.9299557973478408,5882.0
1431,E02001495,0.001709933157158402,0.013834913726099797,0.013679465257267216,0.06451111456552153,0.906264573293953,6433.0
1432,E02001496,0.0007976071784646061,0.006779661016949152,0.012362911266201395,0.054636091724825524,0.9254237288135593,5015.0
1433,E02001497,0.002332452184730213,0.013683719483750583,0.020525579225625874,0.07277250816358265,0.8906857409423107,6431.0
1434,E02001498,0.0023720772619451034,0.010166045408336157,0.014401897661809555,0.061504574720433754,0.9115554049474754,5902.0
1435,E02001499,0.001618705035971223,0.003237410071942446,0.00935251798561151,0.06258992805755395,0.9232014388489208,5560.0
1436,E02001500,0.0016276041666666667,0.005859375,0.011067708333333334,0.057454427083333336,0.9239908854166666,6144.0
1437,E02001501,0.001259644150527476,0.0059833097150055106,0.013383719099354433,0.05605416469847268,0.9233191623366399,6351.0
1438,E02001502,0.00264783759929391,0.009960912873534233,0.01513050056739377,0.06228722733577102,0.909973521624007,7931.0
1439,E02001503,0.0017230576441102756,0.006578947368421052,0.010651629072681704,0.06531954887218046,0.9157268170426065,6384.0
1440,E02001504,0.00016736401673640169,0.004853556485355648,0.007866108786610879,0.0602510460251046,0.9268619246861924,5975.0
1441,E02001505,0.0005610622779128483,0.009538058724518421,0.013839536188516926,0.056480269309893395,0.9195810734991584,5347.0
1442,E02001506,0.0011936339522546418,0.004244031830238726,0.007427055702917772,0.05610079575596817,0.9310344827586207,7540.0
1443,E02001507,0.002053036783575706,0.004961505560307955,0.009238665526090676,0.05337895637296835,0.9303678357570573,5845.0
1444,E02001508,0.002276521475185916,0.008802549704052209,0.012900288359386856,0.05782364546972226,0.9181969949916527,6589.0
1445,E02001509,0.0008829242450997704,0.008829242450997704,0.01253752428041674,0.049443757725587144,0.9283065512978986,5663.0
1446,E02001510,0.0016628559551028891,0.007482851797963002,0.013510704635210974,0.055082103512783205,0.9222614840989399,4811.0
1447,E02001511,0.001583531274742676,0.006334125098970704,0.012668250197941409,0.05641330166270784,0.9230007917656373,5052.0
1448,E02001512,0.0014088475626937165,0.006762468300929839,0.01535643843336151,0.050436742744435055,0.9260355029585798,7098.0
1449,E02001513,0.001569365976145637,0.006591337099811676,0.0160075329566855,0.05273069679849341,0.9231010671688638,6372.0
1450,E02001514,0.0022935779816513763,0.008846657929226736,0.015235910878112713,0.058650065530799475,0.9149737876802096,6104.0
1451,E02001515,0.003067484662576687,0.009069085089357162,0.013870365430781541,0.05774873299546546,0.9162443318218192,7498.0
1452,E02001516,0.001,0.0102,0.0168,0.0618,0.9102,5000.0
1453,E02001517,0.0008968609865470852,0.004035874439461884,0.01195814648729447,0.057698056801195816,0.9254110612855008,6690.0
1454,E02001518,0.0026115859449192783,0.010446343779677113,0.01638176638176638,0.05828584995251662,0.9122744539411206,8424.0
1455,E02001519,0.0017546658159196043,0.008932844153772532,0.01595150741745095,0.05327803477428617,0.9200829478385707,6269.0
1456,E02001520,0.0013235593565465282,0.006923233557320301,0.011912034208918754,0.04948075748320098,0.9303604153940135,9822.0
1457,E02001521,0.004783735299980068,0.016444090093681484,0.021626470001993223,0.07982858281841738,0.8773171217859278,10034.0
1458,E02001522,0.0025132275132275133,0.010846560846560847,0.01521164021164021,0.06097883597883598,0.9104497354497354,7560.0
1459,E02001523,0.0010460251046025104,0.010808926080892609,0.023186889818688983,0.061366806136680614,0.9035913528591353,5736.0
1460,E02001524,0.000957670944263551,0.005746025665581306,0.0093851752537828,0.05669411990040222,0.9272170082359701,5221.0
1461,E02001525,0.002335189509610203,0.014190767019938925,0.018681516076881625,0.07885755343991378,0.8859349739536555,5567.0
1462,E02001526,0.0010482180293501049,0.011320754716981131,0.01907756813417191,0.06561844863731656,0.9029350104821803,4770.0
1463,E02001527,0.0015955325089748703,0.008974870362983646,0.010171519744714799,0.06142800159553251,0.9178300757877942,5014.0
1464,E02001528,0.0021808999081726357,0.009412304866850322,0.012167125803489439,0.06600091827364554,0.910238751147842,8712.0
1465,E02001529,0.0014182568334192883,0.008122743682310469,0.016761217122227952,0.058793192367199584,0.9149045899948427,7756.0
1466,E02001530,0.0031507089095046386,0.009627166112375284,0.022405041134255208,0.05688779975494486,0.90792928408892,5713.0
1467,E02001531,0.0031431714600031434,0.010372465818010372,0.020116297344020116,0.06097752632406098,0.9053905390539054,6363.0
1468,E02001532,0.0020018841262364577,0.009538389072067829,0.01048045219029675,0.05475741874705605,0.9232218558643429,8492.0
1469,E02001533,0.002097112437489918,0.0069366026778512665,0.016454266817228586,0.054363607033392485,0.9201484110340378,6199.0
1470,E02001534,0.002976190476190476,0.010351966873706004,0.01436335403726708,0.05227743271221532,0.9200310559006211,7728.0
1471,E02001535,0.0009204712812960235,0.005522827687776142,0.010861561119293078,0.0585419734904271,0.9241531664212077,5432.0
1472,E02001536,0.0017788724685276409,0.006841817186644773,0.010125889436234263,0.053366174055829226,0.9278872468527641,7308.0
1473,E02001537,0.0018805149717922754,0.010415159843772602,0.013597569796036452,0.04889338926659916,0.9252133661217995,6913.0
1474,E02001538,0.0009269272362119574,0.009578248107523559,0.012822493434265411,0.05422524331839951,0.9224470879035995,6473.0
1475,E02001539,0.002512562814070352,0.011209895632006184,0.010243525318902203,0.05759567066099729,0.9184383455740239,5174.0
1476,E02001540,0.0017540239372678499,0.00835740817168799,0.012381345439537762,0.06335121749896822,0.9141560049525381,9692.0
1477,E02001541,0.0042198544150226815,0.008017723388543094,0.012237577803565778,0.07722333579491508,0.8983015085979533,9479.0
1478,E02001542,0.0027271177773990113,0.008863132776546788,0.011590250553945799,0.057439918186466675,0.9193795807056417,5867.0
1479,E02001543,0.0017402309761113748,0.010283183040658124,0.01044138585666825,0.06960923904445498,0.9079259610821072,6321.0
1480,E02001544,0.003458126597504135,0.009622613140881071,0.011727559765448805,0.06495263870094722,0.9102390617952187,6651.0
1481,E02001545,0.000421822272215973,0.006749156355455568,0.010123734533183352,0.04471316085489314,0.937992125984252,7112.0
1482,E02001546,0.0025713551041398816,0.010542555926973516,0.010285420416559526,0.06492671637953201,0.911673952172795,7778.0
1483,E02001547,0.0032653061224489797,0.009679300291545189,0.01434402332361516,0.06309037900874635,0.9096209912536443,8575.0
1484,E02001548,0.0030625402965828497,0.011766602192134107,0.019342359767891684,0.07865892972275951,0.8871695680206318,6204.0
1485,E02001549,0.0007861635220125787,0.007272012578616352,0.007861635220125786,0.057979559748427674,0.9261006289308176,5088.0
1486,E02001550,0.0027278562259306803,0.006578947368421052,0.015564826700898588,0.06145699614890886,0.9136713735558408,6232.0
1487,E02001551,0.001854522975479085,0.01607253245415207,0.01854522975479085,0.058520502781784466,0.9050072120337935,4853.0
1488,E02001552,0.0022992281162752507,0.009032681885367055,0.011496140581376253,0.0579733946460831,0.9191985547708983,6089.0
1489,E02001553,0.0018452454176405462,0.010825439783491205,0.013531799729364006,0.07134948948210112,0.9024480255874031,8129.0
1490,E02001554,0.001383399209486166,0.007905138339920948,0.010276679841897233,0.05790513833992095,0.9225296442687747,5060.0
1491,E02001555,0.0022172949002217295,0.0033259423503325942,0.009312638580931265,0.055875831485587585,0.9292682926829269,4510.0
1492,E02001556,0.0033108014898606706,0.009794454407504483,0.013105255897365154,0.06883708097668643,0.9049524072285833,7249.0
1493,E02001557,0.005783075652071285,0.015342853770801369,0.025138675793697628,0.08167119084149652,0.8720642039419332,8473.0
1494,E02001558,0.0019256691700365878,0.004814172925091469,0.010591180435201233,0.05180050067398421,0.9308684767956865,5193.0
1495,E02001559,0.0012682308180088776,0.005865567533291059,0.009036144578313253,0.055009511731135066,0.9288205453392517,6308.0
1496,E02001560,0.00939261114589856,0.019724483406386977,0.01659361302442079,0.09695261949488625,0.8573366729284074,9582.0
1497,E02001561,0.005576578370842461,0.012148974307906792,0.016331408086038637,0.08205536745668193,0.8838876717785302,5021.0
1498,E02001562,0.0029793573100659713,0.008938071930197914,0.013832730368163439,0.07661204511598213,0.8976377952755905,4699.0
1499,E02001563,0.0022458451864051506,0.007036981584069471,0.010480610869890702,0.06033837400808504,0.9198981883515497,6679.0
1500,E02001564,0.0007312079555425563,0.00467973091547236,0.00687335478210003,0.05527932143901726,0.9324363849078678,6838.0
1501,E02001565,0.0018226002430133657,0.007290400972053463,0.010479951397326853,0.06287970838396112,0.9175273390036452,6584.0
1502,E02001566,0.004143237644273453,0.011245930748742231,0.020716188221367268,0.07265463154779521,0.8912400118378219,6758.0
1503,E02001567,0.0017366136034732273,0.009840810419681621,0.01577424023154848,0.07814761215629522,0.8945007235890015,6910.0
1504,E02001568,0.002011336624611446,0.010056683123057231,0.014079356372280125,0.06253428414701043,0.9113183397330408,5469.0
1505,E02001569,0.0021404109589041095,0.014126712328767123,0.01598173515981735,0.062071917808219176,0.9056792237442922,7008.0
1506,E02001570,0.0028388928317956,0.0106458481192335,0.016501064584811924,0.07185947480482612,0.8981547196593329,5636.0
1507,E02001571,0.0012016823552974164,0.005407570598838373,0.011816543160424594,0.06589224914880833,0.9156819547366313,4993.0
1508,E02001572,0.002733118971061093,0.012861736334405145,0.02009646302250804,0.06414790996784565,0.9001607717041801,6220.0
1509,E02001573,0.0009840905363293422,0.009348860095128753,0.01328522224044612,0.061013613252419226,0.9153682138756766,6097.0
1510,E02001574,0.00039880358923230307,0.006380857427716849,0.014955134596211365,0.05523429710867398,0.9230309072781655,5015.0
1511,E02001575,0.000649772579597141,0.01055880441845354,0.022092267706302793,0.061241065627030536,0.905458089668616,6156.0
1512,E02001576,0.0005339028296849973,0.008542445274959957,0.017440825769709914,0.048941092721124756,0.9245417334045204,5619.0
1513,E02001577,0.0012493307156880244,0.003926467963590933,0.00874531500981617,0.0638943423166161,0.9221845439942887,5603.0
1514,E02001578,0.0024120162262909767,0.009976976208749041,0.015787742572086393,0.04955596974016007,0.9222672952527136,9121.0
1515,E02001579,0.0037262451869333004,0.008942988448639921,0.0111787355607999,0.05365793069183952,0.9224941001117873,8051.0
1516,E02001580,0.0018227706113292204,0.0074312955692652834,0.012899607403252944,0.06295569265283231,0.9148906337633202,7132.0
1517,E02001581,0.001582591493570722,0.006726013847675569,0.011869436201780416,0.04233432245301681,0.9374876360039565,5055.0
1518,E02001582,0.0011088230635197213,0.009028987802946302,0.011563440519562807,0.06621257722160621,0.9120861713923649,6313.0
1519,E02001583,0.002034358047016275,0.009945750452079566,0.015822784810126583,0.05515370705244123,0.9170433996383364,4424.0
1520,E02001584,0.0010429341213280027,0.006952894142186685,0.009907874152616026,0.05649226490526682,0.9256040326786025,5753.0
1521,E02001585,0.0035657686212361333,0.011489698890649762,0.015649762282091917,0.06141045958795563,0.9078843106180665,5048.0
1522,E02001586,0.0023905572986702523,0.009263409532347229,0.017630360077693114,0.06349917824592859,0.9072164948453608,6693.0
1523,E02001587,0.0014635166213673428,0.010035542546518922,0.012335354380096175,0.057913443445536276,0.9182521430064813,4783.0
1524,E02001588,0.0019359380499824005,0.011087645195353749,0.013375571981696586,0.05667018655403027,0.916930658218937,5682.0
1525,E02001589,0.001982311680390363,0.0054894784995425435,0.00869167429094236,0.050472705093016164,0.9333638304361086,6558.0
1526,E02001590,0.0035298270384751147,0.010765972467349099,0.014295799505824214,0.07306741969643488,0.8983409812919168,5666.0
1527,E02001591,0.005406264906980442,0.01176657656225155,0.015105740181268883,0.09747177611702973,0.8702496422324694,6289.0
1528,E02001592,0.002233389168062535,0.007537688442211055,0.012702400893355668,0.05918481295365718,0.9183417085427136,7164.0
1529,E02001593,0.007536335905257491,0.014893235241342185,0.016867037502242957,0.09438363538489145,0.8663197559662659,5573.0
1530,E02001594,0.011652173913043478,0.017043478260869566,0.01634782608695652,0.10208695652173913,0.8528695652173913,5750.0
1531,E02001595,0.0014259232853272494,0.004990731498645373,0.010837016968487096,0.04591472978753743,0.9368315984600029,7013.0
1532,E02001596,0.0010096639261502956,0.00793307370546661,0.012837155632482332,0.05755084379056685,0.9206692629453339,6933.0
1533,E02001597,0.002942356560117694,0.013508091480540324,0.01096696536043868,0.05643974856225759,0.9161428380366458,7477.0
1534,E02001598,0.002426564495530013,0.0053639846743295016,0.009323116219667945,0.062324393358876115,0.9205619412515964,7830.0
1535,E02001600,0.0017911116086421135,0.007948057763349378,0.006604724056867794,0.07690585469607075,0.90675025187507,8933.0
1536,E02001602,0.002413515687851971,0.006301957629391257,0.00978814695628855,0.05631536604987932,0.9251810136765889,7458.0
1537,E02001603,0.001341156747694887,0.010561609388097234,0.015255658005029338,0.05079631181894384,0.9220452640402347,5965.0
1538,E02001604,0.0012922679302175318,0.009153564505707517,0.016691794098643117,0.05438294206332113,0.9184794314021107,9286.0
1539,E02001605,0.0019345477994518782,0.00935031436401741,0.015798807028857005,0.05013703046912784,0.9227793003385458,6203.0
1540,E02001606,0.0012226807274950328,0.007030414183096439,0.010239951092770901,0.06006419073819349,0.9214427632584441,6543.0
1541,E02001607,0.0012482662968099861,0.006934812760055479,0.011234396671289875,0.06061026352288488,0.9199722607489598,7210.0
1542,E02001608,0.0019247594050743656,0.00699912510936133,0.009973753280839895,0.05126859142607174,0.9298337707786527,5715.0
1543,E02001609,0.001119507416736636,0.007136859781696054,0.00811642877134061,0.052616848586621884,0.9310103554436048,7146.0
1544,E02001610,0.0011177867821713008,0.00964091099622747,0.00698616738857063,0.050579851893251364,0.9316752829397792,7157.0
1545,E02001611,0.0021933260222465924,0.010966630111232962,0.010496631677894407,0.06517311608961303,0.911170296099013,6383.0
1546,E02001612,0.002522598276224511,0.00840866092074837,0.012402774858103847,0.05801976035316376,0.9186462055917595,4757.0
1547,E02001613,0.0017827430473021156,0.0070121226527216545,0.011409555502733539,0.06394105062990255,0.9158545281673401,8414.0
1548,E02001614,0.0020264505119453923,0.006505972696245733,0.009812286689419795,0.05460750853242321,0.9270477815699659,9376.0
1549,E02001615,0.0019317450096587251,0.006278171281390857,0.009497746297488731,0.05972311654861558,0.9225692208628461,6212.0
1550,E02001616,0.002500416736122687,0.009334889148191364,0.009001500250041674,0.0698449741623604,0.9093182197032839,5999.0
1551,E02001617,0.0027656141968195437,0.013136667434892833,0.011984328186218023,0.06383959437658447,0.9082737958054852,4339.0
1552,E02001618,0.0021375581541556647,0.01018483591097699,0.011693700490380989,0.0624921413303156,0.9134917641141708,7953.0
1553,E02001619,0.0024047588912795848,0.010884698139476016,0.01493481837742058,0.07214276673838754,0.8996329578534362,7901.0
1554,E02001620,0.0032455135547919053,0.010118365788468881,0.014891179839633447,0.07502863688430698,0.8967163039327988,5238.0
1555,E02001621,0.003278688524590164,0.014863387978142076,0.018579234972677595,0.06819672131147542,0.8950819672131147,4575.0
1556,E02001622,0.0036609405801182764,0.013235708251196845,0.014362151506617854,0.06561531962827373,0.9031258800337933,7102.0
1557,E02001623,0.006081946222791294,0.011843790012804098,0.011683738796414853,0.09971190781049936,0.8706786171574904,6248.0
1558,E02001624,0.0048633017875920085,0.011303890641430074,0.01498422712933754,0.07347528916929548,0.8953732912723449,7608.0
1559,E02001625,0.00248015873015873,0.00992063492063492,0.013062169312169311,0.08531746031746032,0.8892195767195767,6048.0
1560,E02001626,0.004151100041511001,0.009547530095475302,0.01598173515981735,0.0660024906600249,0.9043171440431714,4818.0
1561,E02001627,0.007969715082685794,0.02590157401872883,0.023909145248057383,0.0599721059972106,0.8822474596533174,5019.0
1562,E02001628,0.008194998949359109,0.009665896196679975,0.010506408909434755,0.11683126707291448,0.8548014288716117,4759.0
1563,E02001629,0.005529225908372828,0.013230647709320696,0.01046603475513428,0.09814375987361769,0.8726303317535545,5064.0
1564,E02001630,0.012973610496830311,0.013268465280849183,0.010319917440660475,0.13003095975232198,0.8334070470293381,6783.0
1565,E02001631,0.0035020694046482012,0.015440942375039797,0.018147086914995225,0.05380452085323145,0.9091053804520853,6282.0
1566,E02001632,0.0104847801578354,0.01657271702367531,0.010710259301014656,0.12277339346110484,0.8394588500563698,8870.0
1567,E02001633,0.0020360219263899767,0.008613938919342208,0.012216131558339859,0.05622552858261551,0.9209083790133125,6385.0
1568,E02001634,0.008289081725165135,0.029659370547856494,0.021111255018779952,0.07110477917368216,0.8698355135345163,7721.0
1569,E02001635,0.003598560575769692,0.010795681727309077,0.014594162335065974,0.07097161135545782,0.9000399840063974,5002.0
1570,E02001636,0.010701392470345539,0.027462609592573493,0.01843733883445075,0.10507993811242909,0.8383187209902011,7756.0
1571,E02001637,0.00807647931432339,0.009559914290423603,0.00527443547057854,0.11455414537662766,0.8625350255480468,6067.0
1572,E02001638,0.01289701636188643,0.06948989412897016,0.026179018286814244,0.0823869104908566,0.8090471607314725,5195.0
1573,E02001639,0.007840062720501764,0.032144257154057235,0.017444139553116425,0.06624852998823991,0.8763230105840847,5102.0
1574,E02001640,0.012019548276317528,0.06762646942279751,0.027869502047285697,0.09087306828688416,0.8016114119667151,7571.0
1575,E02001642,0.0028619127116622945,0.011566897209635106,0.011924636298592892,0.07476746959217744,0.8988790841879323,8386.0
1576,E02001643,0.002577830656355344,0.009518143961927425,0.010113027959547887,0.0676184810628594,0.91017251635931,5043.0
1577,E02001646,0.011652692908910047,0.06138979678840415,0.026715930083842546,0.0963478755151343,0.803893704703709,7037.0
1578,E02001647,0.0023589541969726755,0.006093965008846078,0.010811873402791428,0.07116178494200905,0.9095734224493808,5087.0
1579,E02001648,0.007807149705519792,0.044651417614025475,0.021914806190932747,0.08820709491850431,0.8374195315710177,7301.0
1580,E02001649,0.0027459407831900667,0.01181948424068768,0.01683381088825215,0.08404966571155682,0.8845510983763133,8376.0
1581,E02001650,0.00999059708509638,0.04548660084626234,0.023389750822755052,0.12282557592853785,0.7983074753173484,8508.0
1582,E02001651,0.0016884113584036838,0.007214121258633922,0.007214121258633922,0.06538756715272448,0.918495778971604,6515.0
1583,E02001652,0.010578340414462846,0.05419231769704327,0.029740743952137345,0.1293679008063817,0.7761206971299749,11533.0
1584,E02001653,0.005715246259875609,0.021852412170112624,0.028240040342914774,0.09446965876617919,0.8497226424609178,5949.0
1585,E02001654,0.0021125408104474747,0.0090263107355483,0.011522949875168043,0.05723065104666795,0.9201075475321683,5207.0
1586,E02001655,0.0016452780519907865,0.009378084896347482,0.012504113195129977,0.06877262257321487,0.9076999012833169,6078.0
1587,E02001656,0.00959900913454095,0.034061000154822725,0.023068586468493576,0.07462455488465707,0.8586468493574857,6459.0
1588,E02001657,0.004751921733053809,0.01761006289308176,0.014675052410901468,0.06191474493361286,0.9010482180293501,7155.0
1589,E02001658,0.0030158331239004774,0.012314651922593617,0.014827846192510681,0.09223422970595627,0.8776074390550389,3979.0
1590,E02001659,0.002054653790836244,0.012944318882268338,0.016642695705773577,0.0782823094308609,0.8900760221902609,4867.0
1591,E02001660,0.008257333004683263,0.026867143209267932,0.01959576041409909,0.075794922356421,0.8694848410155287,8114.0
1592,E02001661,0.007807417046193884,0.02277163305139883,0.01675341574495771,0.08978529603122967,0.8628822381262199,6148.0
1593,E02001662,0.00465414861177981,0.008666345690900338,0.012197079120526401,0.07751564756860857,0.8969667790081849,6231.0
1594,E02001663,0.009588361712679782,0.029756984625557942,0.025954703256736652,0.07571499421391965,0.8589849561911059,6049.0
1595,E02001664,0.0025208454527826255,0.008726003490401396,0.012216404886561954,0.06728718247042854,0.9092495636998255,5157.0
1596,E02001665,0.0022816580048168338,0.008619596907085816,0.011408290024084168,0.06021041957155533,0.9174800354924578,7889.0
1597,E02001666,0.0027010180760440473,0.00914190733430293,0.00997298981923956,0.06690214003739871,0.9112819447330147,4813.0
1598,E02001669,0.004796534117282996,0.021352313167259787,0.02057867863221414,0.069627108154108,0.8836453659291351,6463.0
1599,E02001670,0.003648851684910925,0.013092938398798026,0.012234385061171926,0.08435286542176433,0.8866709594333548,4659.0
1600,E02001671,0.0022344099126548854,0.004875076173065204,0.007921998781230956,0.062157221206581355,0.9228112939264675,4923.0
1601,E02001672,0.0017928286852589642,0.008366533864541833,0.012948207171314742,0.05737051792828685,0.9195219123505977,5020.0
1602,E02001673,0.001621120889300602,0.009726725335803613,0.008800370541917554,0.045622973598888374,0.9342288096340898,4318.0
1603,E02001674,0.002499013547283967,0.008680783901091674,0.012363540707615415,0.061423122451663814,0.9150335393923451,7603.0
1604,E02001675,0.002808594298553574,0.011655666338997332,0.013340822918129476,0.05785704255020362,0.914337873894116,7121.0
1605,E02001676,0.001829268292682927,0.006300813008130081,0.011382113821138212,0.04959349593495935,0.9308943089430894,4920.0
1606,E02001678,0.001872001872001872,0.007722007722007722,0.007722007722007722,0.05405405405405406,0.9286299286299287,8547.0
1607,E02001679,0.0032199637754075265,0.013684846045481988,0.017508553028778427,0.07204668947474341,0.8935399476755886,4969.0
1608,E02001680,0.004079967360261118,0.018155854753161976,0.016115871073031415,0.08343533251733987,0.8782129742962056,4902.0
1609,E02001681,0.002718695026387334,0.005757236526467296,0.00847593155285463,0.06141052294898449,0.9216376139453063,6253.0
1610,E02001682,0.002417863746266534,0.007964727634760346,0.016782818944673587,0.045939411179064145,0.9268951784952354,7031.0
1611,E02001683,0.002291825821237586,0.011077158135981665,0.01769798828622358,0.05092946269416858,0.9180035650623886,7854.0
1612,E02001684,0.002411873840445269,0.017625231910946195,0.024860853432282004,0.05027829313543599,0.9048237476808906,5390.0
1613,E02001685,0.002479082739386427,0.009916330957545709,0.01843817787418655,0.04694762937713046,0.9222187790517509,6454.0
1614,E02001686,0.0015671251958906496,0.010447501305937664,0.01584537698067212,0.04683963085495386,0.9253003656625457,5743.0
1615,E02001688,0.005881417898585281,0.016531553012239707,0.037672865999046255,0.058178350023843584,0.8817358130662851,6291.0
1616,E02001689,0.006513541309564621,0.014741172437435722,0.029482344874871443,0.10901611244429209,0.8402468289338362,5834.0
1617,E02001690,0.0013573125212080082,0.010858500169664066,0.016457414319647097,0.04682728198167628,0.9244994910078046,5894.0
1618,E02001691,0.008318478906714201,0.026440879382055853,0.03401663695781343,0.08749257278669044,0.8437314319667261,6732.0
1619,E02001692,0.0032693093583980384,0.012464241928892521,0.02125051082958725,0.05496526358806702,0.9080506742950551,4894.0
1620,E02001693,0.004581901489117984,0.016494845360824743,0.015578465063001146,0.05589919816723941,0.9074455899198167,4365.0
1621,E02001694,0.0015360983102918587,0.010176651305683564,0.017665130568356373,0.0445468509984639,0.9260752688172043,5208.0
1622,E02001695,0.0022476501838986514,0.007764609726195341,0.011851246424192888,0.039640375970576215,0.9384961176951369,4894.0
1623,E02001696,0.0010838639750711287,0.0075870478254979,0.01625795962606693,0.04769001490312966,0.9273811136702343,7381.0
1624,E02001697,0.001448342452526553,0.009333762471837787,0.015609913099452848,0.043611200514966204,0.9299967814612166,6214.0
1625,E02001698,0.0015060240963855422,0.004183400267737617,0.00819946452476573,0.043842034805890225,0.9422690763052208,5976.0
1626,E02001699,0.0022018348623853213,0.006788990825688073,0.010458715596330275,0.04330275229357798,0.9372477064220184,5450.0
1627,E02001700,0.000590876861262113,0.007681399196407469,0.013353817064523753,0.04419758922240605,0.9341763176554007,8462.0
1628,E02001701,0.0013280212483399733,0.00796812749003984,0.012900777841016885,0.0398406374501992,0.9379624359704041,5271.0
1629,E02001702,0.00322061191626409,0.011111111111111112,0.01674718196457327,0.05410628019323672,0.9148148148148149,6210.0
1630,E02001703,0.0014855687606112054,0.007427843803056027,0.009974533106960951,0.05432937181663837,0.9267826825127334,4712.0
1631,E02001704,0.0021108179419525065,0.009850483729111698,0.016358839050131926,0.046262093227792435,0.9254177660510114,5685.0
1632,E02001706,0.002400384061449832,0.007521203392542807,0.017442790846535446,0.0424067850856137,0.9302288366138582,6249.0
1633,E02001707,0.0010108303249097472,0.00924187725631769,0.01227436823104693,0.05574007220216606,0.9217328519855595,6925.0
1634,E02001709,0.001771165426850868,0.012162002597709293,0.015940488841657812,0.05242649663478569,0.9176998464989964,8469.0
1635,E02001710,0.004025863120653898,0.01354153958765402,0.0192753446382823,0.07344150298889837,0.8897157496645114,8197.0
1636,E02001711,0.0021497218007081437,0.008598887202832575,0.019726858877086494,0.06006575619625695,0.9094587759231159,7908.0
1637,E02001712,0.004863066291272076,0.018044535449193756,0.02354747888405426,0.0584847709239826,0.8950601484514973,7814.0
1638,E02001713,0.002549781447304517,0.012020398251578437,0.01578436134045653,0.06155900922778047,0.90808644973288,8236.0
1639,E02001714,0.0027826966860612194,0.011763217809258791,0.016443207690361752,0.05818365798128004,0.9108272198330382,7906.0
1640,E02001715,0.0033193184332816995,0.012392122150918344,0.01781367559194512,0.07114405842000443,0.8953308254038504,9038.0
