,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_UKFORCEVET_6_NAME,OBS_VALUE
320,2021,E02003351,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6294
321,2021,E02003351,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,207
322,2021,E02003351,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,46
323,2021,E02003351,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,18
324,2021,E02003351,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6023
325,2021,E02003352,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,4860
326,2021,E02003352,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,186
327,2021,E02003352,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,42
328,2021,E02003352,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,12
329,2021,E02003352,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4620
330,2021,E02003353,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,9659
331,2021,E02003353,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,192
332,2021,E02003353,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,70
333,2021,E02003353,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,16
334,2021,E02003353,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,9381
335,2021,E02003354,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,8300
336,2021,E02003354,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,243
337,2021,E02003354,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,63
338,2021,E02003354,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,6
339,2021,E02003354,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,7988
340,2021,E02003355,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5449
341,2021,E02003355,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,124
342,2021,E02003355,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,44
343,2021,E02003355,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,7
344,2021,E02003355,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5274
345,2021,E02003356,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5743
346,2021,E02003356,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,175
347,2021,E02003356,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,41
348,2021,E02003356,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,7
349,2021,E02003356,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5520
350,2021,E02003357,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,8048
351,2021,E02003357,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,225
352,2021,E02003357,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,47
353,2021,E02003357,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,15
354,2021,E02003357,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,7761
355,2021,E02003358,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,9496
356,2021,E02003358,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,237
357,2021,E02003358,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,70
358,2021,E02003358,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,9
359,2021,E02003358,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,9180
360,2021,E02003359,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5187
361,2021,E02003359,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,126
362,2021,E02003359,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,34
363,2021,E02003359,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,8
364,2021,E02003359,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5019
365,2021,E02003360,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,8900
366,2021,E02003360,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,226
367,2021,E02003360,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,69
368,2021,E02003360,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,14
369,2021,E02003360,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,8591
370,2021,E02003361,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5993
371,2021,E02003361,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,191
372,2021,E02003361,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,42
373,2021,E02003361,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,11
374,2021,E02003361,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5749
375,2021,E02003362,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5321
376,2021,E02003362,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,150
377,2021,E02003362,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,42
378,2021,E02003362,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,12
379,2021,E02003362,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5117
380,2021,E02003363,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5715
381,2021,E02003363,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,197
382,2021,E02003363,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,38
383,2021,E02003363,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,13
384,2021,E02003363,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5467
385,2021,E02003364,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5689
386,2021,E02003364,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,213
387,2021,E02003364,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,46
388,2021,E02003364,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,12
389,2021,E02003364,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5418
390,2021,E02003365,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5601
391,2021,E02003365,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,189
392,2021,E02003365,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,46
