,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_OCCRAT_ROOMS_6_NAME,OBS_VALUE
239,2021,E02002525,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,11
240,2021,E02002526,2021 super output areas - middle layer,152,Total: All households,3385
241,2021,E02002526,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,1681
242,2021,E02002526,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,1141
243,2021,E02002526,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,487
244,2021,E02002526,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,66
245,2021,E02002526,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,10
246,2021,E02002527,2021 super output areas - middle layer,152,Total: All households,2224
247,2021,E02002527,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,978
248,2021,E02002527,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,790
249,2021,E02002527,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,381
250,2021,E02002527,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,59
251,2021,E02002527,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,16
252,2021,E02002529,2021 super output areas - middle layer,152,Total: All households,2612
253,2021,E02002529,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,1290
254,2021,E02002529,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,773
255,2021,E02002529,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,488
256,2021,E02002529,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,59
257,2021,E02002529,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,2
258,2021,E02002530,2021 super output areas - middle layer,152,Total: All households,2886
259,2021,E02002530,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,1484
260,2021,E02002530,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,960
261,2021,E02002530,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,378
262,2021,E02002530,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,57
263,2021,E02002530,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,7
264,2021,E02002532,2021 super output areas - middle layer,152,Total: All households,3234
265,2021,E02002532,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,1445
266,2021,E02002532,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,971
267,2021,E02002532,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,710
268,2021,E02002532,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,102
269,2021,E02002532,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,6
270,2021,E02002533,2021 super output areas - middle layer,152,Total: All households,2850
271,2021,E02002533,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,1831
272,2021,E02002533,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,717
273,2021,E02002533,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,245
274,2021,E02002533,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,48
275,2021,E02002533,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,9
276,2021,E02002534,2021 super output areas - middle layer,152,Total: All households,2502
277,2021,E02002534,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,1781
278,2021,E02002534,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,534
279,2021,E02002534,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,170
280,2021,E02002534,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,15
281,2021,E02002534,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,2
282,2021,E02006812,2021 super output areas - middle layer,152,Total: All households,3447
283,2021,E02006812,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,1836
284,2021,E02006812,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,960
285,2021,E02006812,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,564
286,2021,E02006812,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,82
287,2021,E02006812,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,5
288,2021,E02006910,2021 super output areas - middle layer,152,Total: All households,4583
289,2021,E02006910,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,2350
290,2021,E02006910,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,1272
291,2021,E02006910,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,833
292,2021,E02006910,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,101
293,2021,E02006910,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,27
294,2021,E02002535,2021 super output areas - middle layer,152,Total: All households,4039
295,2021,E02002535,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,2446
296,2021,E02002535,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,1139
297,2021,E02002535,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,407
298,2021,E02002535,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,41
299,2021,E02002535,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,6
300,2021,E02002536,2021 super output areas - middle layer,152,Total: All households,4258
301,2021,E02002536,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,2177
302,2021,E02002536,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,1348
303,2021,E02002536,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,611
304,2021,E02002536,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,97
305,2021,E02002536,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,25
306,2021,E02002537,2021 super output areas - middle layer,152,Total: All households,3603
307,2021,E02002537,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,1741
308,2021,E02002537,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,1146
309,2021,E02002537,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,609
310,2021,E02002537,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,84
311,2021,E02002537,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,23
312,2021,E02002538,2021 super output areas - middle layer,152,Total: All households,2449
313,2021,E02002538,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,1458
314,2021,E02002538,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,601
315,2021,E02002538,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,349
316,2021,E02002538,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,38
317,2021,E02002538,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,3
318,2021,E02002539,2021 super output areas - middle layer,152,Total: All households,4299
319,2021,E02002539,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,3251
320,2021,E02002539,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,715
321,2021,E02002539,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,272
