,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_ACCTYPE_9_NAME,OBS_VALUE
336,2021,E02004812,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,0
337,2021,E02004813,2021 super output areas - middle layer,152,Total,2561
338,2021,E02004813,2021 super output areas - middle layer,152,Detached,82
339,2021,E02004813,2021 super output areas - middle layer,152,Semi-detached,937
340,2021,E02004813,2021 super output areas - middle layer,152,Terraced,1044
341,2021,E02004813,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,441
342,2021,E02004813,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",34
343,2021,E02004813,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",12
344,2021,E02004813,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",11
345,2021,E02004813,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,0
346,2021,E02004814,2021 super output areas - middle layer,152,Total,2950
347,2021,E02004814,2021 super output areas - middle layer,152,Detached,1360
348,2021,E02004814,2021 super output areas - middle layer,152,Semi-detached,916
349,2021,E02004814,2021 super output areas - middle layer,152,Terraced,485
350,2021,E02004814,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,157
351,2021,E02004814,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",13
352,2021,E02004814,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",5
353,2021,E02004814,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",9
354,2021,E02004814,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,5
355,2021,E02004815,2021 super output areas - middle layer,152,Total,2862
356,2021,E02004815,2021 super output areas - middle layer,152,Detached,189
357,2021,E02004815,2021 super output areas - middle layer,152,Semi-detached,642
358,2021,E02004815,2021 super output areas - middle layer,152,Terraced,1728
359,2021,E02004815,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,282
360,2021,E02004815,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",16
361,2021,E02004815,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",2
362,2021,E02004815,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",3
363,2021,E02004815,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,0
364,2021,E02004817,2021 super output areas - middle layer,152,Total,3316
365,2021,E02004817,2021 super output areas - middle layer,152,Detached,554
366,2021,E02004817,2021 super output areas - middle layer,152,Semi-detached,1038
367,2021,E02004817,2021 super output areas - middle layer,152,Terraced,980
368,2021,E02004817,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,623
369,2021,E02004817,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",72
370,2021,E02004817,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",28
371,2021,E02004817,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",15
372,2021,E02004817,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,6
373,2021,E02004818,2021 super output areas - middle layer,152,Total,4159
374,2021,E02004818,2021 super output areas - middle layer,152,Detached,1502
375,2021,E02004818,2021 super output areas - middle layer,152,Semi-detached,1321
376,2021,E02004818,2021 super output areas - middle layer,152,Terraced,979
377,2021,E02004818,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,263
378,2021,E02004818,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",45
379,2021,E02004818,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",15
380,2021,E02004818,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",14
381,2021,E02004818,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,20
382,2021,E02004819,2021 super output areas - middle layer,152,Total,3378
383,2021,E02004819,2021 super output areas - middle layer,152,Detached,1165
384,2021,E02004819,2021 super output areas - middle layer,152,Semi-detached,863
385,2021,E02004819,2021 super output areas - middle layer,152,Terraced,655
386,2021,E02004819,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,594
387,2021,E02004819,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",55
388,2021,E02004819,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",12
389,2021,E02004819,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",34
390,2021,E02004819,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,0
391,2021,E02004820,2021 super output areas - middle layer,152,Total,2947
392,2021,E02004820,2021 super output areas - middle layer,152,Detached,1282
393,2021,E02004820,2021 super output areas - middle layer,152,Semi-detached,1101
394,2021,E02004820,2021 super output areas - middle layer,152,Terraced,365
395,2021,E02004820,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,88
396,2021,E02004820,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",21
397,2021,E02004820,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",17
398,2021,E02004820,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",11
399,2021,E02004820,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,62
400,2021,E02004821,2021 super output areas - middle layer,152,Total,2201
401,2021,E02004821,2021 super output areas - middle layer,152,Detached,1229
402,2021,E02004821,2021 super output areas - middle layer,152,Semi-detached,629
403,2021,E02004821,2021 super output areas - middle layer,152,Terraced,186
404,2021,E02004821,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,79
405,2021,E02004821,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",23
406,2021,E02004821,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",8
407,2021,E02004821,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",13
408,2021,E02004821,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,34
409,2021,E02004822,2021 super output areas - middle layer,152,Total,3388
410,2021,E02004822,2021 super output areas - middle layer,152,Detached,1716
411,2021,E02004822,2021 super output areas - middle layer,152,Semi-detached,1080
412,2021,E02004822,2021 super output areas - middle layer,152,Terraced,357
413,2021,E02004822,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,143
414,2021,E02004822,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",40
415,2021,E02004822,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",29
416,2021,E02004822,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",17
417,2021,E02004822,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,6
418,2021,E02004823,2021 super output areas - middle layer,152,Total,3860
419,2021,E02004823,2021 super output areas - middle layer,152,Detached,1256
420,2021,E02004823,2021 super output areas - middle layer,152,Semi-detached,1078
421,2021,E02004823,2021 super output areas - middle layer,152,Terraced,1150
422,2021,E02004823,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,307
423,2021,E02004823,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",19
424,2021,E02004823,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",39
425,2021,E02004823,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",10
