,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_OCCPUK11_2_NAME,OBS_VALUE
307,2001,E02002498,2001 super output areas - middle layer,305,7. Sales and customer service occupations,116
308,2001,E02002498,2001 super output areas - middle layer,305,"8. Process, plant and machine operatives",253
309,2001,E02002498,2001 super output areas - middle layer,305,9. Elementary occupations,305
310,2001,E02002499,2001 super output areas - middle layer,305,All categories: Occupation,1003
311,2001,E02002499,2001 super output areas - middle layer,305,1. Managers and senior officials,59
312,2001,E02002499,2001 super output areas - middle layer,305,2. Professional occupations,36
313,2001,E02002499,2001 super output areas - middle layer,305,3. Associate professional and technical occupations,82
314,2001,E02002499,2001 super output areas - middle layer,305,4. Administrative and secretarial occupations,42
315,2001,E02002499,2001 super output areas - middle layer,305,5. Skilled trades occupations,243
316,2001,E02002499,2001 super output areas - middle layer,305,6. Personal service occupations,45
317,2001,E02002499,2001 super output areas - middle layer,305,7. Sales and customer service occupations,46
318,2001,E02002499,2001 super output areas - middle layer,305,"8. Process, plant and machine operatives",226
319,2001,E02002499,2001 super output areas - middle layer,305,9. Elementary occupations,224
320,2001,E02002500,2001 super output areas - middle layer,305,All categories: Occupation,1194
321,2001,E02002500,2001 super output areas - middle layer,305,1. Managers and senior officials,138
322,2001,E02002500,2001 super output areas - middle layer,305,2. Professional occupations,137
323,2001,E02002500,2001 super output areas - middle layer,305,3. Associate professional and technical occupations,139
324,2001,E02002500,2001 super output areas - middle layer,305,4. Administrative and secretarial occupations,73
325,2001,E02002500,2001 super output areas - middle layer,305,5. Skilled trades occupations,243
326,2001,E02002500,2001 super output areas - middle layer,305,6. Personal service occupations,41
327,2001,E02002500,2001 super output areas - middle layer,305,7. Sales and customer service occupations,65
328,2001,E02002500,2001 super output areas - middle layer,305,"8. Process, plant and machine operatives",194
329,2001,E02002500,2001 super output areas - middle layer,305,9. Elementary occupations,164
330,2001,E02002501,2001 super output areas - middle layer,305,All categories: Occupation,929
331,2001,E02002501,2001 super output areas - middle layer,305,1. Managers and senior officials,98
332,2001,E02002501,2001 super output areas - middle layer,305,2. Professional occupations,59
333,2001,E02002501,2001 super output areas - middle layer,305,3. Associate professional and technical occupations,78
334,2001,E02002501,2001 super output areas - middle layer,305,4. Administrative and secretarial occupations,49
335,2001,E02002501,2001 super output areas - middle layer,305,5. Skilled trades occupations,227
336,2001,E02002501,2001 super output areas - middle layer,305,6. Personal service occupations,36
337,2001,E02002501,2001 super output areas - middle layer,305,7. Sales and customer service occupations,39
338,2001,E02002501,2001 super output areas - middle layer,305,"8. Process, plant and machine operatives",169
339,2001,E02002501,2001 super output areas - middle layer,305,9. Elementary occupations,174
340,2001,E02002502,2001 super output areas - middle layer,305,All categories: Occupation,1493
341,2001,E02002502,2001 super output areas - middle layer,305,1. Managers and senior officials,99
342,2001,E02002502,2001 super output areas - middle layer,305,2. Professional occupations,57
343,2001,E02002502,2001 super output areas - middle layer,305,3. Associate professional and technical occupations,135
344,2001,E02002502,2001 super output areas - middle layer,305,4. Administrative and secretarial occupations,56
