,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_HHSDUK11_NAME,OBS_VALUE
268,2001,E02005918,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",23
269,2001,E02005918,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,0
270,2001,E02005919,2001 super output areas - middle layer,305,All household spaces - with residents,2266
271,2001,E02005919,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,54
272,2001,E02005919,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,21
273,2001,E02005919,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,1048
274,2001,E02005919,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,972
275,2001,E02005919,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,207
276,2001,E02005919,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",46
277,2001,E02005919,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",34
278,2001,E02005919,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",16
279,2001,E02005919,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,18
280,2001,E02005920,2001 super output areas - middle layer,305,All household spaces - with residents,2822
281,2001,E02005920,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,40
282,2001,E02005920,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,13
283,2001,E02005920,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,1893
284,2001,E02005920,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,755
285,2001,E02005920,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,139
286,2001,E02005920,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",38
287,2001,E02005920,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",22
