,GEOGRAPHY_CODE,All categories: Usual residents by communal establishment management and type,All communal establishments,Establishment not stated,Medical and care establishment: Local Authority: Care home or other home,Medical and care establishment: Local Authority: Children's home (including secure units),Medical and care establishment: NHS: General hospital,Medical and care establishment: NHS: Mental health hospital/unit (including secure units),Medical and care establishment: NHS: Other hospital,Medical and care establishment: Other,Medical and care establishment: Other: Care home with nursing,Medical and care establishment: Other: Care home without nursing,Medical and care establishment: Other: Children's home (including secure units),Medical and care establishment: Registered Social Landlord/Housing Association,Other establishments
3408,E02003727,46.0,0.15217391304347827,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6521739130434783,0.0,0.17391304347826086,0.16304347826086957
3409,E02003728,409.0,0.03667481662591687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1198044009779951,0.07090464547677261,0.0,0.004889975550122249,0.80440097799511
3410,E02003729,0.0,inf,,,,,,,,,,,,
3411,E02003730,619.0,0.027463651050080775,0.0,0.006462035541195477,0.008077544426494346,0.0,0.01615508885298869,0.0,0.0,0.17609046849757673,0.03877221324717286,0.0,0.0,0.7544426494345718
3412,E02003731,827.0,0.02781136638452237,0.0048367593712212815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026602176541717048,0.0,0.0,0.9709794437726723
3413,E02003732,121.0,0.06611570247933884,0.0,0.0,0.0,0.0,0.0,0.0,0.05785123966942149,0.6446280991735537,0.2975206611570248,0.0,0.0,0.0
3414,E02003733,24.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.20833333333333334,0.0,0.125
3415,E02003734,115.0,0.09565217391304348,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.6086956521739131,0.0,0.3391304347826087,0.008695652173913044
3416,E02003735,240.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04583333333333333,0.0,0.0,0.9541666666666667
3417,E02003736,14.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3418,E02003737,31.0,0.0967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3419,E02003738,0.0,inf,,,,,,,,,,,,
3420,E02003739,13.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.07692307692307693
3421,E02003740,193.0,0.04145077720207254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6632124352331606,0.2849740932642487,0.0,0.0,0.05181347150259067
3422,E02003742,21.0,0.23809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8095238095238095,0.0,0.0,0.19047619047619047
3423,E02003743,176.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5852272727272727,0.0,0.03977272727272727,0.125
3424,E02003744,199.0,0.05025125628140704,0.02512562814070352,0.0,0.0,0.0,0.0,0.02512562814070352,0.0,0.7537688442211056,0.09547738693467336,0.0,0.0,0.11306532663316583
3425,E02003745,84.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2619047619047619,0.30952380952380953,0.03571428571428571,0.0,0.39285714285714285
3426,E02003746,493.0,0.010141987829614604,0.0,0.028397565922920892,0.0,0.0,0.0,0.0,0.0,0.0,0.07707910750507099,0.0,0.0,0.8945233265720081
3427,E02003747,100.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3428,E02003748,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1
3429,E02003750,183.0,0.04918032786885246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5027322404371585,0.31693989071038253,0.0,0.18032786885245902,0.0
3430,E02003751,13.0,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3431,E02003752,39.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9487179487179487,0.0,0.0,0.05128205128205128
3432,E02003753,44.0,0.06818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3433,E02003754,9.0,0.7777777777777778,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888
3434,E02003755,32.0,0.15625,0.03125,0.0,0.0,0.0,0.0,0.0,0.28125,0.0,0.6875,0.0,0.0,0.03125
3435,E02003756,100.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.68
3436,E02003757,56.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3437,E02003758,89.0,0.20224719101123595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34831460674157305,0.6067415730337079,0.0,0.0,0.0449438202247191
3438,E02003759,18.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.2222222222222222
3439,E02003760,20.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3440,E02003761,133.0,0.015037593984962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3441,E02003762,394.0,0.04060913705583756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1116751269035533,0.0,0.0,0.8883248730964467
3442,E02003763,6.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3443,E02003764,98.0,0.11224489795918367,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,0.8775510204081632,0.0,0.0,0.0,0.08163265306122448
3444,E02003765,34.0,0.14705882352941177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.058823529411764705
3445,E02003766,0.0,inf,,,,,,,,,,,,
3446,E02003767,69.0,0.10144927536231885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34782608695652173,0.0,0.0,0.6521739130434783
3447,E02003768,5.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3448,E02003769,1176.0,0.006802721088435374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03231292517006803,0.0,0.0,0.967687074829932
3449,E02003770,62.0,0.0967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3709677419354839,0.5967741935483871,0.0,0.0,0.03225806451612903
3450,E02003771,47.0,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5957446808510638,0.0,0.0,0.40425531914893614
3451,E02003772,43.0,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3452,E02003773,59.0,0.11864406779661017,0.0,0.0,0.0,0.0,0.0,0.0,0.4915254237288136,0.0,0.4576271186440678,0.0,0.0,0.05084745762711865
3453,E02003774,62.0,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.03225806451612903
3454,E02003775,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3455,E02003776,86.0,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3456,E02003777,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3457,E02003778,499.0,0.022044088176352707,0.002004008016032064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03006012024048096,0.0,0.050100200400801605,0.9188376753507014
3458,E02003779,8.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3459,E02003780,156.0,0.057692307692307696,0.0,0.0,0.0,0.0,0.0,0.0,0.07051282051282051,0.8525641025641025,0.02564102564102564,0.0,0.03205128205128205,0.019230769230769232
3460,E02003781,40.0,0.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.025,0.225,0.125
3461,E02003783,494.0,0.006072874493927126,0.0020242914979757085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989878542510121
3462,E02003784,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3463,E02003785,123.0,0.0975609756097561,0.0,0.0,0.0,0.0,0.2845528455284553,0.0,0.0,0.5203252032520326,0.056910569105691054,0.0,0.10569105691056911,0.032520325203252036
3464,E02003786,15.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3465,E02003787,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3466,E02003788,0.0,inf,,,,,,,,,,,,
3467,E02003789,39.0,0.05128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3468,E02003790,102.0,0.10784313725490197,0.28431372549019607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4803921568627451,0.0,0.17647058823529413,0.20098039215686275
3469,E02003791,3.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3470,E02003792,145.0,0.05517241379310345,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36551724137931035,0.35172413793103446,0.2413793103448276,0.02413793103448276
3471,E02003793,242.0,0.02066115702479339,0.4793388429752066,0.0,0.0,0.0,0.0,0.0,0.012396694214876033,0.0,0.0,0.0,0.0,0.7479338842975206
3472,E02003794,183.0,0.03825136612021858,0.0,0.0,0.0,0.0,0.0,0.0,0.1912568306010929,0.2568306010928962,0.0,0.0,0.0,0.5519125683060109
3473,E02003795,141.0,0.20567375886524822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1773049645390071,0.6099290780141844,0.0,0.0,0.2127659574468085
3474,E02003796,9.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3475,E02003797,295.0,0.061016949152542375,0.010169491525423728,0.0,0.0,0.0,0.07457627118644068,0.0,0.05423728813559322,0.39322033898305087,0.18983050847457628,0.0,0.0,0.2830508474576271
3476,E02003798,51.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8627450980392157,0.0,0.0,0.13725490196078433
3477,E02003799,45.0,0.08888888888888889,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9777777777777777,0.0,0.0,0.022222222222222223
3478,E02003800,30.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3479,E02003801,42.0,0.23809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.14285714285714285
3480,E02003802,220.0,0.09090909090909091,0.004545454545454545,0.0,0.0,0.0,0.0,0.0,0.10909090909090909,0.5545454545454546,0.16818181818181818,0.0,0.04090909090909091,0.125
3481,E02003803,504.0,0.06944444444444445,0.007936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06944444444444445,0.0,0.015873015873015872,0.9107142857142857
3482,E02003804,9.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3483,E02003805,82.0,0.06097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7195121951219512,0.2804878048780488,0.0,0.0,0.0
3484,E02003806,0.0,inf,,,,,,,,,,,,
3485,E02003807,52.0,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
3486,E02003809,90.0,0.08888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9777777777777777,0.0,0.0,0.022222222222222223
3487,E02003810,58.0,0.08620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3488,E02003811,13.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3489,E02003812,29.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3490,E02003813,104.0,0.04807692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5865384615384616,0.40384615384615385,0.0,0.0,0.009615384615384616
3491,E02003814,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3492,E02003815,71.0,0.14084507042253522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9014084507042254,0.0,0.0,0.09859154929577464
3493,E02003816,120.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.05,0.0,0.075
3494,E02003817,78.0,0.08974358974358974,0.01282051282051282,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.8589743589743589,0.10256410256410256,0.0,0.0,0.01282051282051282
3495,E02003818,67.0,0.07462686567164178,0.0,0.0,0.0,0.0,0.0,0.0,0.08955223880597014,0.47761194029850745,0.43283582089552236,0.0,0.0,0.0
3496,E02003819,67.0,0.07462686567164178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3497,E02003820,47.0,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5319148936170213,0.0,0.0851063829787234,0.0,0.3829787234042553
3498,E02003821,28.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8928571428571429,0.0,0.0,0.0,0.10714285714285714
3499,E02003822,83.0,0.08433734939759036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9156626506024096,0.07228915662650602,0.0,0.0,0.012048192771084338
3500,E02003823,21.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3501,E02003824,87.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41379310344827586,0.0,0.0,0.5862068965517241
3502,E02003825,32.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3503,E02003826,111.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3504,E02003827,0.0,inf,,,,,,,,,,,,
3505,E02003828,49.0,0.08163265306122448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3506,E02003829,890.0,0.011235955056179775,0.007865168539325843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9960674157303371
3507,E02003830,131.0,0.05343511450381679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8320610687022901,0.16793893129770993,0.0,0.0,0.0
3508,E02003831,94.0,0.11702127659574468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9468085106382979,0.0,0.0,0.0,0.05319148936170213
3509,E02003832,0.0,inf,,,,,,,,,,,,
3510,E02003833,13.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3511,E02003834,66.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7121212121212122,0.0,0.0,0.0,0.2878787878787879
3512,E02003835,7.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3513,E02003836,111.0,0.036036036036036036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2972972972972973,0.5315315315315315,0.0,0.0,0.17117117117117117
3514,E02003837,296.0,0.04054054054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08445945945945946,0.11148648648648649,0.0,0.0,0.8040540540540541
3515,E02003838,0.0,inf,,,,,,,,,,,,
3516,E02003839,102.0,0.08823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9901960784313726,0.0,0.0,0.00980392156862745
3517,E02003840,102.0,0.08823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.058823529411764705
3518,E02003841,63.0,0.06349206349206349,0.0,0.0,0.0,0.0,0.0,0.0,0.1746031746031746,0.0,0.7936507936507936,0.0,0.0,0.031746031746031744
3519,E02003842,52.0,0.36538461538461536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34615384615384615,0.5961538461538461,0.0,0.0,0.057692307692307696
3520,E02003843,28.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.42857142857142855,0.0,0.0,0.0
3521,E02003844,11.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3522,E02003845,128.0,0.0546875,0.0,0.3984375,0.0,0.0,0.0,0.0,0.0,0.53125,0.0,0.0,0.0,0.0703125
3523,E02003846,45.0,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3524,E02003847,0.0,inf,,,,,,,,,,,,
3525,E02003848,65.0,0.06153846153846154,0.0,0.0,0.0,0.03076923076923077,0.0,0.0,0.0,0.9692307692307692,0.0,0.0,0.0,0.0
3526,E02003849,35.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286
3527,E02003850,0.0,inf,,,,,,,,,,,,
3528,E02003851,65.0,0.046153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8923076923076924,0.1076923076923077,0.0,0.0,0.0
3529,E02003852,41.0,0.0975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3530,E02003853,50.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.08
3531,E02003855,135.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5777777777777777,0.4222222222222222,0.0,0.0,0.0
3532,E02003856,76.0,0.09210526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5394736842105263,0.40789473684210525,0.0,0.0,0.05263157894736842
3533,E02003857,0.0,inf,,,,,,,,,,,,
3534,E02003858,37.0,0.10810810810810811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7297297297297297,0.0,0.0,0.2702702702702703
3535,E02003859,829.0,0.033775633293124246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22316043425814233,0.33172496984318456,0.0,0.0,0.4451145958986731
3536,E02003860,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3537,E02003861,44.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9772727272727273,0.0,0.0,0.0,0.022727272727272728
3538,E02003862,158.0,0.056962025316455694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13924050632911392,0.8417721518987342,0.0,0.0189873417721519,0.0
3539,E02003863,11.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3540,E02003864,214.0,0.04672897196261682,0.0,0.0,0.0,0.0,0.0,0.0,0.07009345794392523,0.705607476635514,0.19626168224299065,0.0,0.0,0.028037383177570093
3541,E02003865,71.0,0.07042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.971830985915493,0.0,0.0,0.028169014084507043
3542,E02003866,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3543,E02003867,94.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.18085106382978725,0.0,0.0,0.5638297872340425,0.2553191489361702,0.0,0.0,0.0
3544,E02003868,13.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3545,E02003869,201.0,0.05472636815920398,0.0,0.0,0.0,0.06965174129353234,0.05472636815920398,0.0,0.07462686567164178,0.3582089552238806,0.43283582089552236,0.0,0.0,0.009950248756218905
3546,E02003870,87.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4367816091954023,0.5632183908045977,0.0,0.0,0.0
3547,E02003872,69.0,0.11594202898550725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7101449275362319,0.0,0.0,0.2898550724637681
3548,E02003873,149.0,0.03355704697986577,0.0,0.0,0.0,0.0,0.0,0.013422818791946308,0.03355704697986577,0.5771812080536913,0.37583892617449666,0.0,0.0,0.0
3549,E02003874,92.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6630434782608695,0.32608695652173914,0.0,0.0,0.010869565217391304
3550,E02003875,4.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3551,E02003876,13.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3552,E02003877,116.0,0.05172413793103448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3448275862068966,0.6551724137931034,0.0,0.0,0.0
3553,E02003878,167.0,0.04790419161676647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7425149700598802,0.2275449101796407,0.0,0.0,0.029940119760479042
3554,E02003879,125.0,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.488,0.28,0.0,0.0,0.232
3555,E02003880,30.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3556,E02003881,33.0,0.15151515151515152,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.45454545454545453
3557,E02003882,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3558,E02003883,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3559,E02003884,113.0,0.05309734513274336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39823008849557523,0.5309734513274337,0.07079646017699115,0.0,0.0
3560,E02003885,64.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3561,E02003886,115.0,0.02608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.1391304347826087,0.5043478260869565,0.3565217391304348,0.0,0.0,0.0
3562,E02003888,135.0,0.02962962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37777777777777777,0.6222222222222222,0.0,0.0,0.0
3563,E02003889,0.0,inf,,,,,,,,,,,,
3564,E02003890,7.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3565,E02003891,11.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3566,E02003899,29.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3567,E02003901,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3568,E02003902,3.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3569,E02003903,19.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3570,E02003904,56.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.2857142857142857
3571,E02003909,124.0,0.056451612903225805,0.20161290322580644,0.0,0.0,0.0,0.0,0.0,0.024193548387096774,0.0,0.4435483870967742,0.0,0.0,0.4314516129032258
3572,E02003910,9.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3573,E02003912,6.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3574,E02003916,2.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3575,E02003919,64.0,0.046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90625,0.0,0.0,0.0,0.09375
3576,E02003920,151.0,0.06622516556291391,0.0,0.0,0.019867549668874173,0.0,0.0,0.0,0.0,0.5960264900662252,0.33774834437086093,0.0,0.0,0.046357615894039736
3577,E02003921,5.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3578,E02003922,35.0,0.08571428571428572,0.08571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9142857142857143,0.0,0.0,0.08571428571428572
3579,E02003923,63.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.3333333333333333,0.0,0.0,0.2222222222222222
3580,E02003924,10.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3581,E02003927,1223.0,0.009811937857726901,0.0008176614881439084,0.0,0.0,0.0,0.0,0.0,0.0,0.03515944399018806,0.012264922322158627,0.0,0.0,0.9521668029435814
3582,E02003928,49.0,0.2653061224489796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30612244897959184,0.3673469387755102,0.0,0.0,0.32653061224489793
3583,E02003929,0.0,inf,,,,,,,,,,,,
3584,E02003930,767.0,0.007822685788787484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0560625814863103,0.0,0.0,0.9439374185136897
3585,E02003931,218.0,0.19724770642201836,0.05504587155963303,0.022935779816513763,0.0,0.0,0.0,0.0,0.0,0.23394495412844038,0.3348623853211009,0.0,0.0,0.38073394495412843
3586,E02003932,148.0,0.25675675675675674,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.24324324324324326,0.43243243243243246,0.0,0.0,0.31756756756756754
3587,E02003933,131.0,0.3816793893129771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17557251908396945,0.4122137404580153,0.0,0.0,0.4122137404580153
3588,E02003934,98.0,0.16326530612244897,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.24489795918367346,0.6020408163265306,0.0,0.0,0.14285714285714285
3589,E02003935,239.0,0.1087866108786611,0.0,0.0,0.012552301255230125,0.0,0.0,0.0,0.0,0.5481171548117155,0.3263598326359833,0.0,0.0,0.11297071129707113
3590,E02003936,308.0,0.11688311688311688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19155844155844157,0.2597402597402597,0.0,0.0,0.5487012987012987
3591,E02003937,296.0,0.23648648648648649,0.0033783783783783786,0.0,0.0,0.0,0.0,0.0,0.02364864864864865,0.4831081081081081,0.2635135135135135,0.0,0.0,0.22804054054054054
3592,E02003938,128.0,0.171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6484375,0.0,0.0,0.3515625
3593,E02003939,192.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484375,0.4166666666666667,0.0,0.0,0.09895833333333333
